"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20220728.csv"
"C","Report for 07/28/2022"
"C","Report generated 08/12/2024 16:48:55 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","07/28/2022","00:02:55","Hydro","Hydro",270,"No"
"D","07/28/2022","00:02:55","Natural Gas","Natural Gas",7854,"Yes"
"D","07/28/2022","00:02:55","Nuclear","Nuclear",3344,"No"
"D","07/28/2022","00:02:55","Other","Other",2,"No"
"D","07/28/2022","00:02:55","Landfill Gas","Renewables",36,"No"
"D","07/28/2022","00:02:55","Refuse","Renewables",320,"No"
"D","07/28/2022","00:02:55","Wind","Renewables",108,"No"
"D","07/28/2022","00:02:55","Wood","Renewables",178,"No"
"D","07/28/2022","00:07:50","Hydro","Hydro",271,"No"
"D","07/28/2022","00:07:50","Natural Gas","Natural Gas",7619,"Yes"
"D","07/28/2022","00:07:50","Nuclear","Nuclear",3342,"No"
"D","07/28/2022","00:07:50","Other","Other",30,"No"
"D","07/28/2022","00:07:50","Landfill Gas","Renewables",36,"No"
"D","07/28/2022","00:07:50","Refuse","Renewables",322,"No"
"D","07/28/2022","00:07:50","Wind","Renewables",108,"No"
"D","07/28/2022","00:07:50","Wood","Renewables",179,"No"
"D","07/28/2022","00:13:16","Hydro","Hydro",270,"No"
"D","07/28/2022","00:13:16","Natural Gas","Natural Gas",7449,"Yes"
"D","07/28/2022","00:13:16","Nuclear","Nuclear",3342,"No"
"D","07/28/2022","00:13:16","Other","Other",4,"No"
"D","07/28/2022","00:13:16","Landfill Gas","Renewables",36,"No"
"D","07/28/2022","00:13:16","Refuse","Renewables",315,"No"
"D","07/28/2022","00:13:16","Wind","Renewables",106,"No"
"D","07/28/2022","00:13:16","Wood","Renewables",178,"No"
"D","07/28/2022","00:15:33","Hydro","Hydro",270,"No"
"D","07/28/2022","00:15:33","Natural Gas","Natural Gas",7449,"Yes"
"D","07/28/2022","00:15:33","Nuclear","Nuclear",3342,"No"
"D","07/28/2022","00:15:33","Other","Other",4,"No"
"D","07/28/2022","00:15:33","Landfill Gas","Renewables",36,"No"
"D","07/28/2022","00:15:33","Refuse","Renewables",315,"No"
"D","07/28/2022","00:15:33","Wind","Renewables",106,"No"
"D","07/28/2022","00:15:33","Wood","Renewables",178,"No"
"D","07/28/2022","00:24:40","Hydro","Hydro",269,"No"
"D","07/28/2022","00:24:40","Natural Gas","Natural Gas",7511,"Yes"
"D","07/28/2022","00:24:40","Nuclear","Nuclear",3344,"No"
"D","07/28/2022","00:24:40","Other","Other",25,"No"
"D","07/28/2022","00:24:40","Landfill Gas","Renewables",36,"No"
"D","07/28/2022","00:24:40","Refuse","Renewables",320,"No"
"D","07/28/2022","00:24:40","Wind","Renewables",103,"No"
"D","07/28/2022","00:24:40","Wood","Renewables",179,"No"
"D","07/28/2022","00:29:11","Hydro","Hydro",272,"No"
"D","07/28/2022","00:29:11","Natural Gas","Natural Gas",7395,"Yes"
"D","07/28/2022","00:29:11","Nuclear","Nuclear",3342,"No"
"D","07/28/2022","00:29:11","Other","Other",6,"No"
"D","07/28/2022","00:29:11","Landfill Gas","Renewables",36,"No"
"D","07/28/2022","00:29:11","Refuse","Renewables",320,"No"
"D","07/28/2022","00:29:11","Wind","Renewables",95,"No"
"D","07/28/2022","00:29:11","Wood","Renewables",180,"No"
"D","07/28/2022","00:37:38","Hydro","Hydro",272,"No"
"D","07/28/2022","00:37:38","Natural Gas","Natural Gas",7185,"Yes"
"D","07/28/2022","00:37:38","Nuclear","Nuclear",3344,"No"
"D","07/28/2022","00:37:38","Other","Other",2,"No"
"D","07/28/2022","00:37:38","Landfill Gas","Renewables",36,"No"
"D","07/28/2022","00:37:38","Refuse","Renewables",319,"No"
"D","07/28/2022","00:37:38","Wind","Renewables",96,"No"
"D","07/28/2022","00:37:38","Wood","Renewables",180,"No"
"D","07/28/2022","00:45:44","Hydro","Hydro",268,"No"
"D","07/28/2022","00:45:44","Natural Gas","Natural Gas",7011,"Yes"
"D","07/28/2022","00:45:44","Nuclear","Nuclear",3344,"No"
"D","07/28/2022","00:45:44","Other","Other",2,"No"
"D","07/28/2022","00:45:44","Landfill Gas","Renewables",36,"No"
"D","07/28/2022","00:45:44","Refuse","Renewables",323,"No"
"D","07/28/2022","00:45:44","Wind","Renewables",95,"No"
"D","07/28/2022","00:45:44","Wood","Renewables",181,"No"
"D","07/28/2022","00:49:15","Hydro","Hydro",268,"No"
"D","07/28/2022","00:49:15","Natural Gas","Natural Gas",7011,"Yes"
"D","07/28/2022","00:49:15","Nuclear","Nuclear",3344,"No"
"D","07/28/2022","00:49:15","Other","Other",2,"No"
"D","07/28/2022","00:49:15","Landfill Gas","Renewables",36,"No"
"D","07/28/2022","00:49:15","Refuse","Renewables",323,"No"
"D","07/28/2022","00:49:15","Wind","Renewables",95,"No"
"D","07/28/2022","00:49:15","Wood","Renewables",181,"No"
"D","07/28/2022","00:51:57","Hydro","Hydro",270,"No"
"D","07/28/2022","00:51:57","Natural Gas","Natural Gas",6648,"Yes"
"D","07/28/2022","00:51:57","Nuclear","Nuclear",3342,"No"
