"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20230404.csv"
"C","Report for 04/04/2023"
"C","Report generated 08/12/2024 17:10:40 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","04/04/2023","00:00:52","Hydro","Hydro",813,"No"
"D","04/04/2023","00:00:52","Natural Gas","Natural Gas",5297,"Yes"
"D","04/04/2023","00:00:52","Nuclear","Nuclear",2015,"No"
"D","04/04/2023","00:00:52","Other","Other",1,"No"
"D","04/04/2023","00:00:52","Landfill Gas","Renewables",7,"No"
"D","04/04/2023","00:00:52","Refuse","Renewables",241,"No"
"D","04/04/2023","00:00:52","Wind","Renewables",698,"No"
"D","04/04/2023","00:00:52","Wood","Renewables",202,"No"
"D","04/04/2023","00:08:40","Hydro","Hydro",809,"No"
"D","04/04/2023","00:08:40","Natural Gas","Natural Gas",5354,"Yes"
"D","04/04/2023","00:08:40","Nuclear","Nuclear",2014,"No"
"D","04/04/2023","00:08:40","Other","Other",7,"No"
"D","04/04/2023","00:08:40","Landfill Gas","Renewables",7,"No"
"D","04/04/2023","00:08:40","Refuse","Renewables",245,"No"
"D","04/04/2023","00:08:40","Wind","Renewables",685,"No"
"D","04/04/2023","00:08:40","Wood","Renewables",203,"No"
"D","04/04/2023","00:12:59","Hydro","Hydro",809,"No"
"D","04/04/2023","00:12:59","Natural Gas","Natural Gas",5292,"Yes"
"D","04/04/2023","00:12:59","Nuclear","Nuclear",2014,"No"
"D","04/04/2023","00:12:59","Other","Other",1,"No"
"D","04/04/2023","00:12:59","Landfill Gas","Renewables",7,"No"
"D","04/04/2023","00:12:59","Refuse","Renewables",244,"No"
"D","04/04/2023","00:12:59","Wind","Renewables",692,"No"
"D","04/04/2023","00:12:59","Wood","Renewables",202,"No"
"D","04/04/2023","00:22:59","Hydro","Hydro",812,"No"
"D","04/04/2023","00:22:59","Natural Gas","Natural Gas",5229,"Yes"
"D","04/04/2023","00:22:59","Nuclear","Nuclear",2014,"No"
"D","04/04/2023","00:22:59","Other","Other",3,"No"
"D","04/04/2023","00:22:59","Landfill Gas","Renewables",7,"No"
"D","04/04/2023","00:22:59","Refuse","Renewables",245,"No"
"D","04/04/2023","00:22:59","Wind","Renewables",677,"No"
"D","04/04/2023","00:22:59","Wood","Renewables",201,"No"
"D","04/04/2023","00:32:17","Hydro","Hydro",809,"No"
"D","04/04/2023","00:32:17","Natural Gas","Natural Gas",5048,"Yes"
"D","04/04/2023","00:32:17","Nuclear","Nuclear",2014,"No"
"D","04/04/2023","00:32:17","Other","Other",1,"No"
"D","04/04/2023","00:32:17","Landfill Gas","Renewables",7,"No"
"D","04/04/2023","00:32:17","Refuse","Renewables",242,"No"
"D","04/04/2023","00:32:17","Wind","Renewables",657,"No"
"D","04/04/2023","00:32:17","Wood","Renewables",199,"No"
"D","04/04/2023","00:39:07","Hydro","Hydro",810,"No"
"D","04/04/2023","00:39:07","Natural Gas","Natural Gas",5034,"Yes"
"D","04/04/2023","00:39:07","Nuclear","Nuclear",2014,"No"
"D","04/04/2023","00:39:07","Other","Other",1,"No"
"D","04/04/2023","00:39:07","Landfill Gas","Renewables",7,"No"
"D","04/04/2023","00:39:07","Refuse","Renewables",244,"No"
"D","04/04/2023","00:39:07","Wind","Renewables",673,"No"
"D","04/04/2023","00:39:07","Wood","Renewables",202,"No"
"D","04/04/2023","00:44:13","Hydro","Hydro",813,"No"
"D","04/04/2023","00:44:13","Natural Gas","Natural Gas",5053,"Yes"
