"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20230529.csv"
"C","Report for 05/29/2023"
"C","Report generated 08/12/2024 17:15:28 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","05/29/2023","00:07:53","Hydro","Hydro",525,"No"
"D","05/29/2023","00:07:53","Natural Gas","Natural Gas",5798,"Yes"
"D","05/29/2023","00:07:53","Nuclear","Nuclear",2488,"No"
"D","05/29/2023","00:07:53","Other","Other",2,"No"
"D","05/29/2023","00:07:53","Landfill Gas","Renewables",36,"No"
"D","05/29/2023","00:07:53","Refuse","Renewables",323,"No"
"D","05/29/2023","00:07:53","Solar","Renewables",4,"No"
"D","05/29/2023","00:07:53","Wind","Renewables",574,"No"
"D","05/29/2023","00:07:53","Wood","Renewables",129,"No"
"D","05/29/2023","00:17:38","Hydro","Hydro",520,"No"
"D","05/29/2023","00:17:38","Natural Gas","Natural Gas",5550,"Yes"
"D","05/29/2023","00:17:38","Nuclear","Nuclear",2489,"No"
"D","05/29/2023","00:17:38","Other","Other",15,"No"
"D","05/29/2023","00:17:38","Landfill Gas","Renewables",36,"No"
"D","05/29/2023","00:17:38","Refuse","Renewables",324,"No"
"D","05/29/2023","00:17:38","Solar","Renewables",4,"No"
"D","05/29/2023","00:17:38","Wind","Renewables",568,"No"
"D","05/29/2023","00:17:38","Wood","Renewables",134,"No"
"D","05/29/2023","00:25:20","Hydro","Hydro",511,"No"
"D","05/29/2023","00:25:20","Natural Gas","Natural Gas",5474,"Yes"
"D","05/29/2023","00:25:20","Nuclear","Nuclear",2486,"No"
"D","05/29/2023","00:25:20","Other","Other",1,"No"
"D","05/29/2023","00:25:20","Landfill Gas","Renewables",36,"No"
"D","05/29/2023","00:25:20","Refuse","Renewables",325,"No"
"D","05/29/2023","00:25:20","Solar","Renewables",4,"No"
"D","05/29/2023","00:25:20","Wind","Renewables",540,"No"
"D","05/29/2023","00:25:20","Wood","Renewables",132,"No"
"D","05/29/2023","00:32:23","Hydro","Hydro",510,"No"
"D","05/29/2023","00:32:23","Natural Gas","Natural Gas",5354,"Yes"
"D","05/29/2023","00:32:23","Nuclear","Nuclear",2489,"No"
"D","05/29/2023","00:32:23","Other","Other",5,"No"
"D","05/29/2023","00:32:23","Landfill Gas","Renewables",36,"No"
"D","05/29/2023","00:32:23","Refuse","Renewables",318,"No"
"D","05/29/2023","00:32:23","Solar","Renewables",4,"No"
"D","05/29/2023","00:32:23","Wind","Renewables",547,"No"
"D","05/29/2023","00:32:23","Wood","Renewables",131,"No"
"D","05/29/2023","00:39:18","Hydro","Hydro",509,"No"
"D","05/29/2023","00:39:18","Natural Gas","Natural Gas",5353,"Yes"
