"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20230417.csv"
"C","Report for 04/17/2023"
"C","Report generated 08/12/2024 17:11:48 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","04/17/2023","00:00:23","Coal","Coal",7,"No"
"D","04/17/2023","00:00:23","Hydro","Hydro",1012,"No"
"D","04/17/2023","00:00:23","Natural Gas","Natural Gas",5873,"Yes"
"D","04/17/2023","00:00:23","Nuclear","Nuclear",1239,"No"
"D","04/17/2023","00:00:23","Landfill Gas","Renewables",37,"No"
"D","04/17/2023","00:00:23","Refuse","Renewables",286,"No"
"D","04/17/2023","00:00:23","Solar","Renewables",2,"No"
"D","04/17/2023","00:00:23","Wind","Renewables",270,"No"
"D","04/17/2023","00:00:23","Wood","Renewables",175,"No"
"D","04/17/2023","00:04:00","Coal","Coal",6,"No"
"D","04/17/2023","00:04:00","Hydro","Hydro",1011,"No"
"D","04/17/2023","00:04:00","Natural Gas","Natural Gas",5896,"Yes"
"D","04/17/2023","00:04:00","Nuclear","Nuclear",1239,"No"
"D","04/17/2023","00:04:00","Landfill Gas","Renewables",37,"No"
"D","04/17/2023","00:04:00","Refuse","Renewables",286,"No"
"D","04/17/2023","00:04:00","Solar","Renewables",2,"No"
"D","04/17/2023","00:04:00","Wind","Renewables",265,"No"
"D","04/17/2023","00:04:00","Wood","Renewables",175,"No"
"D","04/17/2023","00:07:39","Coal","Coal",11,"No"
"D","04/17/2023","00:07:39","Hydro","Hydro",1011,"No"
"D","04/17/2023","00:07:39","Natural Gas","Natural Gas",5942,"Yes"
"D","04/17/2023","00:07:39","Nuclear","Nuclear",1238,"No"
"D","04/17/2023","00:07:39","Other","Other",36,"No"
"D","04/17/2023","00:07:39","Landfill Gas","Renewables",37,"No"
"D","04/17/2023","00:07:39","Refuse","Renewables",292,"No"
"D","04/17/2023","00:07:39","Solar","Renewables",2,"No"
"D","04/17/2023","00:07:39","Wind","Renewables",259,"No"
"D","04/17/2023","00:07:39","Wood","Renewables",176,"No"
"D","04/17/2023","00:09:03","Coal","Coal",10,"No"
"D","04/17/2023","00:09:03","Hydro","Hydro",1014,"No"
"D","04/17/2023","00:09:03","Natural Gas","Natural Gas",5903,"Yes"
"D","04/17/2023","00:09:03","Nuclear","Nuclear",1238,"No"
