"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20220708.csv"
"C","Report for 07/08/2022"
"C","Report generated 08/12/2024 16:47:10 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","07/08/2022","00:08:05","Coal","Coal",4,"No"
"D","07/08/2022","00:08:05","Hydro","Hydro",230,"No"
"D","07/08/2022","00:08:05","Natural Gas","Natural Gas",6630,"Yes"
"D","07/08/2022","00:08:05","Nuclear","Nuclear",3356,"No"
"D","07/08/2022","00:08:05","Other","Other",31,"No"
"D","07/08/2022","00:08:05","Landfill Gas","Renewables",36,"No"
"D","07/08/2022","00:08:05","Refuse","Renewables",338,"No"
"D","07/08/2022","00:08:05","Solar","Renewables",7,"No"
"D","07/08/2022","00:08:05","Wind","Renewables",324,"No"
"D","07/08/2022","00:08:05","Wood","Renewables",237,"No"
"D","07/08/2022","00:09:54","Coal","Coal",4,"No"
"D","07/08/2022","00:09:54","Hydro","Hydro",231,"No"
"D","07/08/2022","00:09:54","Natural Gas","Natural Gas",6571,"Yes"
"D","07/08/2022","00:09:54","Nuclear","Nuclear",3356,"No"
"D","07/08/2022","00:09:54","Other","Other",28,"No"
"D","07/08/2022","00:09:54","Landfill Gas","Renewables",36,"No"
"D","07/08/2022","00:09:54","Refuse","Renewables",331,"No"
"D","07/08/2022","00:09:54","Solar","Renewables",7,"No"
"D","07/08/2022","00:09:54","Wind","Renewables",326,"No"
"D","07/08/2022","00:09:54","Wood","Renewables",237,"No"
"D","07/08/2022","00:18:08","Hydro","Hydro",230,"No"
"D","07/08/2022","00:18:08","Natural Gas","Natural Gas",6544,"Yes"
"D","07/08/2022","00:18:08","Nuclear","Nuclear",3356,"No"
"D","07/08/2022","00:18:08","Other","Other",0,"No"
"D","07/08/2022","00:18:08","Landfill Gas","Renewables",36,"No"
"D","07/08/2022","00:18:08","Refuse","Renewables",321,"No"
"D","07/08/2022","00:18:08","Solar","Renewables",7,"No"
"D","07/08/2022","00:18:08","Wind","Renewables",316,"No"
"D","07/08/2022","00:18:08","Wood","Renewables",234,"No"
"D","07/08/2022","00:20:53","Hydro","Hydro",227,"No"
"D","07/08/2022","00:20:53","Natural Gas","Natural Gas",6523,"Yes"
"D","07/08/2022","00:20:53","Nuclear","Nuclear",3354,"No"
"D","07/08/2022","00:20:53","Other","Other",0,"No"
"D","07/08/2022","00:20:53","Landfill Gas","Renewables",35,"No"
"D","07/08/2022","00:20:53","Refuse","Renewables",322,"No"
"D","07/08/2022","00:20:53","Solar","Renewables",7,"No"
"D","07/08/2022","00:20:53","Wind","Renewables",312,"No"
"D","07/08/2022","00:20:53","Wood","Renewables",233,"No"
"D","07/08/2022","00:27:46","Coal","Coal",1,"No"
"D","07/08/2022","00:27:46","Hydro","Hydro",223,"No"
"D","07/08/2022","00:27:46","Natural Gas","Natural Gas",6196,"Yes"
"D","07/08/2022","00:27:46","Nuclear","Nuclear",3354,"No"
"D","07/08/2022","00:27:46","Other","Other",17,"No"
"D","07/08/2022","00:27:46","Landfill Gas","Renewables",36,"No"
"D","07/08/2022","00:27:46","Refuse","Renewables",314,"No"
"D","07/08/2022","00:27:46","Solar","Renewables",7,"No"
"D","07/08/2022","00:27:46","Wind","Renewables",317,"No"
"D","07/08/2022","00:27:46","Wood","Renewables",233,"No"
"D","07/08/2022","00:36:33","Coal","Coal",3,"No"
"D","07/08/2022","00:36:33","Hydro","Hydro",226,"No"
"D","07/08/2022","00:36:33","Natural Gas","Natural Gas",6159,"Yes"
"D","07/08/2022","00:36:33","Nuclear","Nuclear",3354,"No"
"D","07/08/2022","00:36:33","Other","Other",0,"No"
"D","07/08/2022","00:36:33","Landfill Gas","Renewables",36,"No"
"D","07/08/2022","00:36:33","Refuse","Renewables",319,"No"
"D","07/08/2022","00:36:33","Solar","Renewables",7,"No"
"D","07/08/2022","00:36:33","Wind","Renewables",323,"No"
"D","07/08/2022","00:36:33","Wood","Renewables",234,"No"
"D","07/08/2022","00:37:55","Coal","Coal",6,"No"
"D","07/08/2022","00:37:55","Hydro","Hydro",227,"No"
"D","07/08/2022","00:37:55","Natural Gas","Natural Gas",6132,"Yes"
"D","07/08/2022","00:37:55","Nuclear","Nuclear",3354,"No"
"D","07/08/2022","00:37:55","Other","Other",0,"No"
"D","07/08/2022","00:37:55","Landfill Gas","Renewables",36,"No"
"D","07/08/2022","00:37:55","Refuse","Renewables",323,"No"
"D","07/08/2022","00:37:55","Solar","Renewables",7,"No"
"D","07/08/2022","00:37:55","Wind","Renewables",325,"No"
"D","07/08/2022","00:37:55","Wood","Renewables",232,"No"
"D","07/08/2022","00:43:15","Coal","Coal",4,"No"
"D","07/08/2022","00:43:15","Hydro","Hydro",229,"No"
"D","07/08/2022","00:43:15","Natural Gas","Natural Gas",5912,"Yes"
"D","07/08/2022","00:43:15","Nuclear","Nuclear",3354,"No"
"D","07/08/2022","00:43:15","Other","Other",34,"No"
"D","07/08/2022","00:43:15","Landfill Gas","Renewables",36,"No"
"D","07/08/2022","00:43:15","Refuse","Renewables",319,"No"
