"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20230524.csv"
"C","Report for 05/24/2023"
"C","Report generated 08/12/2024 17:15:02 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","05/24/2023","00:04:57","Hydro","Hydro",607,"No"
"D","05/24/2023","00:04:57","Natural Gas","Natural Gas",3862,"Yes"
"D","05/24/2023","00:04:57","Nuclear","Nuclear",2491,"No"
"D","05/24/2023","00:04:57","Other","Other",2,"No"
"D","05/24/2023","00:04:57","Landfill Gas","Renewables",37,"No"
"D","05/24/2023","00:04:57","Refuse","Renewables",275,"No"
"D","05/24/2023","00:04:57","Solar","Renewables",2,"No"
"D","05/24/2023","00:04:57","Wind","Renewables",706,"Yes"
"D","05/24/2023","00:04:57","Wood","Renewables",172,"No"
"D","05/24/2023","00:10:32","Hydro","Hydro",609,"No"
"D","05/24/2023","00:10:32","Natural Gas","Natural Gas",3835,"Yes"
"D","05/24/2023","00:10:32","Nuclear","Nuclear",2491,"No"
"D","05/24/2023","00:10:32","Other","Other",7,"No"
"D","05/24/2023","00:10:32","Landfill Gas","Renewables",37,"No"
"D","05/24/2023","00:10:32","Refuse","Renewables",261,"No"
"D","05/24/2023","00:10:32","Solar","Renewables",2,"No"
"D","05/24/2023","00:10:32","Wind","Renewables",710,"Yes"
"D","05/24/2023","00:10:32","Wood","Renewables",174,"No"
"D","05/24/2023","00:16:48","Hydro","Hydro",606,"No"
"D","05/24/2023","00:16:48","Natural Gas","Natural Gas",3685,"Yes"
"D","05/24/2023","00:16:48","Nuclear","Nuclear",2491,"No"
"D","05/24/2023","00:16:48","Other","Other",0,"No"
"D","05/24/2023","00:16:48","Landfill Gas","Renewables",37,"No"
"D","05/24/2023","00:16:48","Refuse","Renewables",272,"No"
"D","05/24/2023","00:16:48","Solar","Renewables",2,"No"
"D","05/24/2023","00:16:48","Wind","Renewables",723,"Yes"
"D","05/24/2023","00:16:48","Wood","Renewables",173,"No"
"D","05/24/2023","00:21:19","Hydro","Hydro",606,"No"
"D","05/24/2023","00:21:19","Natural Gas","Natural Gas",3775,"Yes"
"D","05/24/2023","00:21:19","Nuclear","Nuclear",2490,"No"
"D","05/24/2023","00:21:19","Other","Other",0,"No"
"D","05/24/2023","00:21:19","Landfill Gas","Renewables",37,"No"
"D","05/24/2023","00:21:19","Refuse","Renewables",262,"No"
"D","05/24/2023","00:21:19","Solar","Renewables",2,"No"
"D","05/24/2023","00:21:19","Wind","Renewables",734,"Yes"
"D","05/24/2023","00:21:19","Wood","Renewables",173,"No"
"D","05/24/2023","00:28:21","Hydro","Hydro",606,"No"
"D","05/24/2023","00:28:21","Natural Gas","Natural Gas",3484,"Yes"
"D","05/24/2023","00:28:21","Nuclear","Nuclear",2491,"No"
"D","05/24/2023","00:28:21","Other","Other",37,"No"
"D","05/24/2023","00:28:21","Landfill Gas","Renewables",37,"No"
"D","05/24/2023","00:28:21","Refuse","Renewables",267,"No"
"D","05/24/2023","00:28:21","Solar","Renewables",2,"No"
"D","05/24/2023","00:28:21","Wind","Renewables",726,"Yes"
"D","05/24/2023","00:28:21","Wood","Renewables",172,"No"
"D","05/24/2023","00:33:44","Hydro","Hydro",606,"No"
"D","05/24/2023","00:33:44","Natural Gas","Natural Gas",3697,"Yes"
"D","05/24/2023","00:33:44","Nuclear","Nuclear",2490,"No"
"D","05/24/2023","00:33:44","Other","Other",0,"No"
"D","05/24/2023","00:33:44","Landfill Gas","Renewables",37,"No"
"D","05/24/2023","00:33:44","Refuse","Renewables",270,"No"
"D","05/24/2023","00:33:44","Solar","Renewables",2,"No"
"D","05/24/2023","00:33:44","Wind","Renewables",709,"Yes"
"D","05/24/2023","00:33:44","Wood","Renewables",173,"No"
"D","05/24/2023","00:41:52","Hydro","Hydro",607,"No"
"D","05/24/2023","00:41:52","Natural Gas","Natural Gas",3678,"Yes"
"D","05/24/2023","00:41:52","Nuclear","Nuclear",2490,"No"
"D","05/24/2023","00:41:52","Other","Other",6,"No"
"D","05/24/2023","00:41:52","Landfill Gas","Renewables",37,"No"
"D","05/24/2023","00:41:52","Refuse","Renewables",263,"No"
"D","05/24/2023","00:41:52","Solar","Renewables",2,"No"
"D","05/24/2023","00:41:52","Wind","Renewables",702,"Yes"
"D","05/24/2023","00:41:52","Wood","Renewables",172,"No"
"D","05/24/2023","00:47:56","Hydro","Hydro",610,"No"
"D","05/24/2023","00:47:56","Natural Gas","Natural Gas",3685,"Yes"
"D","05/24/2023","00:47:56","Nuclear","Nuclear",2490,"No"
"D","05/24/2023","00:47:56","Other","Other",2,"No"
"D","05/24/2023","00:47:56","Landfill Gas","Renewables",37,"No"
