"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20220820.csv"
"C","Report for 08/20/2022"
"C","Report generated 08/12/2024 16:50:55 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","08/20/2022","00:00:03","Hydro","Hydro",351,"No"
"D","08/20/2022","00:00:03","Natural Gas","Natural Gas",7132,"Yes"
"D","08/20/2022","00:00:03","Nuclear","Nuclear",3330,"No"
"D","08/20/2022","00:00:03","Oil","Oil",3,"No"
"D","08/20/2022","00:00:03","Other","Other",2,"No"
"D","08/20/2022","00:00:03","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","00:00:03","Refuse","Renewables",311,"No"
"D","08/20/2022","00:00:03","Wind","Renewables",341,"Yes"
"D","08/20/2022","00:00:03","Wood","Renewables",218,"No"
"D","08/20/2022","00:07:51","Hydro","Hydro",355,"No"
"D","08/20/2022","00:07:51","Natural Gas","Natural Gas",6976,"Yes"
"D","08/20/2022","00:07:51","Nuclear","Nuclear",3333,"No"
"D","08/20/2022","00:07:51","Other","Other",2,"No"
"D","08/20/2022","00:07:51","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","00:07:51","Refuse","Renewables",312,"No"
"D","08/20/2022","00:07:51","Wind","Renewables",345,"Yes"
"D","08/20/2022","00:07:51","Wood","Renewables",217,"No"
"D","08/20/2022","00:18:46","Hydro","Hydro",353,"No"
"D","08/20/2022","00:18:46","Natural Gas","Natural Gas",6883,"Yes"
"D","08/20/2022","00:18:46","Nuclear","Nuclear",3332,"No"
"D","08/20/2022","00:18:46","Other","Other",3,"No"
"D","08/20/2022","00:18:46","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","00:18:46","Refuse","Renewables",313,"No"
"D","08/20/2022","00:18:46","Wind","Renewables",358,"Yes"
"D","08/20/2022","00:18:46","Wood","Renewables",219,"No"
"D","08/20/2022","00:30:01","Hydro","Hydro",350,"No"
"D","08/20/2022","00:30:01","Natural Gas","Natural Gas",6596,"Yes"
"D","08/20/2022","00:30:01","Nuclear","Nuclear",3336,"No"
"D","08/20/2022","00:30:01","Other","Other",10,"No"
"D","08/20/2022","00:30:01","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","00:30:01","Refuse","Renewables",318,"No"
"D","08/20/2022","00:30:01","Wind","Renewables",377,"Yes"
"D","08/20/2022","00:30:01","Wood","Renewables",217,"No"
"D","08/20/2022","00:40:46","Hydro","Hydro",346,"No"
"D","08/20/2022","00:40:46","Natural Gas","Natural Gas",6460,"Yes"
"D","08/20/2022","00:40:46","Nuclear","Nuclear",3333,"No"
"D","08/20/2022","00:40:46","Other","Other",6,"No"
"D","08/20/2022","00:40:46","Landfill Gas","Renewables",35,"No"
"D","08/20/2022","00:40:46","Refuse","Renewables",311,"No"
"D","08/20/2022","00:40:46","Wind","Renewables",386,"Yes"
"D","08/20/2022","00:40:46","Wood","Renewables",219,"No"
"D","08/20/2022","00:49:47","Hydro","Hydro",352,"No"
"D","08/20/2022","00:49:47","Natural Gas","Natural Gas",6258,"Yes"
"D","08/20/2022","00:49:47","Nuclear","Nuclear",3331,"No"
"D","08/20/2022","00:49:47","Other","Other",6,"No"
"D","08/20/2022","00:49:47","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","00:49:47","Refuse","Renewables",313,"No"
"D","08/20/2022","00:49:47","Wind","Renewables",402,"Yes"
"D","08/20/2022","00:49:47","Wood","Renewables",219,"No"
"D","08/20/2022","00:53:28","Hydro","Hydro",353,"No"
"D","08/20/2022","00:53:28","Natural Gas","Natural Gas",6173,"Yes"
"D","08/20/2022","00:53:28","Nuclear","Nuclear",3331,"No"
"D","08/20/2022","00:53:28","Other","Other",10,"No"
"D","08/20/2022","00:53:28","Landfill Gas","Renewables",35,"No"
"D","08/20/2022","00:53:28","Refuse","Renewables",311,"No"
"D","08/20/2022","00:53:28","Wind","Renewables",404,"Yes"
"D","08/20/2022","00:53:28","Wood","Renewables",219,"No"
"D","08/20/2022","01:00:58","Hydro","Hydro",349,"No"
"D","08/20/2022","01:00:58","Natural Gas","Natural Gas",6021,"Yes"
"D","08/20/2022","01:00:58","Nuclear","Nuclear",3331,"No"
"D","08/20/2022","01:00:58","Other","Other",6,"No"
"D","08/20/2022","01:00:58","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","01:00:58","Refuse","Renewables",307,"No"
"D","08/20/2022","01:00:58","Wind","Renewables",412,"Yes"
"D","08/20/2022","01:00:58","Wood","Renewables",218,"No"
"D","08/20/2022","01:01:27","Hydro","Hydro",349,"No"
"D","08/20/2022","01:01:27","Natural Gas","Natural Gas",6021,"Yes"
"D","08/20/2022","01:01:27","Nuclear","Nuclear",3331,"No"
"D","08/20/2022","01:01:27","Other","Other",6,"No"
"D","08/20/2022","01:01:27","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","01:01:27","Refuse","Renewables",307,"No"
"D","08/20/2022","01:01:27","Wind","Renewables",412,"Yes"
"D","08/20/2022","01:01:27","Wood","Renewables",218,"No"
"D","08/20/2022","01:07:23","Hydro","Hydro",346,"No"
"D","08/20/2022","01:07:23","Natural Gas","Natural Gas",6363,"Yes"
"D","08/20/2022","01:07:23","Nuclear","Nuclear",3335,"No"
"D","08/20/2022","01:07:23","Other","Other",6,"No"
"D","08/20/2022","01:07:23","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","01:07:23","Refuse","Renewables",310,"No"
"D","08/20/2022","01:07:23","Wind","Renewables",413,"Yes"
"D","08/20/2022","01:07:23","Wood","Renewables",220,"No"
"D","08/20/2022","01:18:02","Hydro","Hydro",343,"No"
"D","08/20/2022","01:18:02","Natural Gas","Natural Gas",5978,"Yes"
"D","08/20/2022","01:18:02","Nuclear","Nuclear",3335,"No"
"D","08/20/2022","01:18:02","Other","Other",7,"No"
"D","08/20/2022","01:18:02","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","01:18:02","Refuse","Renewables",309,"No"
"D","08/20/2022","01:18:02","Wind","Renewables",408,"Yes"
"D","08/20/2022","01:18:02","Wood","Renewables",218,"No"
"D","08/20/2022","01:25:23","Hydro","Hydro",347,"No"
"D","08/20/2022","01:25:23","Natural Gas","Natural Gas",5949,"Yes"
"D","08/20/2022","01:25:23","Nuclear","Nuclear",3336,"No"
"D","08/20/2022","01:25:23","Other","Other",6,"No"
"D","08/20/2022","01:25:23","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","01:25:23","Refuse","Renewables",313,"No"
"D","08/20/2022","01:25:23","Wind","Renewables",417,"Yes"
"D","08/20/2022","01:25:23","Wood","Renewables",221,"No"
"D","08/20/2022","01:35:49","Hydro","Hydro",344,"No"
"D","08/20/2022","01:35:49","Natural Gas","Natural Gas",5788,"Yes"
"D","08/20/2022","01:35:49","Nuclear","Nuclear",3334,"No"
"D","08/20/2022","01:35:49","Other","Other",6,"No"
"D","08/20/2022","01:35:49","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","01:35:49","Refuse","Renewables",311,"No"
"D","08/20/2022","01:35:49","Wind","Renewables",425,"Yes"
"D","08/20/2022","01:35:49","Wood","Renewables",218,"No"
"D","08/20/2022","01:42:33","Hydro","Hydro",343,"No"
"D","08/20/2022","01:42:33","Natural Gas","Natural Gas",5559,"Yes"
"D","08/20/2022","01:42:33","Nuclear","Nuclear",3336,"No"
"D","08/20/2022","01:42:33","Other","Other",22,"No"
"D","08/20/2022","01:42:33","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","01:42:33","Refuse","Renewables",313,"No"
"D","08/20/2022","01:42:33","Wind","Renewables",419,"Yes"
"D","08/20/2022","01:42:33","Wood","Renewables",219,"No"
"D","08/20/2022","01:52:19","Hydro","Hydro",343,"No"
"D","08/20/2022","01:52:19","Natural Gas","Natural Gas",5609,"Yes"
"D","08/20/2022","01:52:19","Nuclear","Nuclear",3336,"No"
"D","08/20/2022","01:52:19","Other","Other",2,"No"
"D","08/20/2022","01:52:19","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","01:52:19","Refuse","Renewables",313,"No"
"D","08/20/2022","01:52:19","Wind","Renewables",418,"Yes"
"D","08/20/2022","01:52:19","Wood","Renewables",220,"No"
"D","08/20/2022","02:02:35","Hydro","Hydro",343,"No"
"D","08/20/2022","02:02:35","Natural Gas","Natural Gas",5696,"Yes"
"D","08/20/2022","02:02:35","Nuclear","Nuclear",3336,"No"
"D","08/20/2022","02:02:35","Other","Other",3,"No"
"D","08/20/2022","02:02:35","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","02:02:35","Refuse","Renewables",310,"No"
"D","08/20/2022","02:02:35","Wind","Renewables",400,"Yes"
"D","08/20/2022","02:02:35","Wood","Renewables",221,"No"
"D","08/20/2022","02:03:54","Hydro","Hydro",345,"No"
"D","08/20/2022","02:03:54","Natural Gas","Natural Gas",5683,"Yes"
"D","08/20/2022","02:03:54","Nuclear","Nuclear",3336,"No"
"D","08/20/2022","02:03:54","Other","Other",7,"No"
"D","08/20/2022","02:03:54","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","02:03:54","Refuse","Renewables",309,"No"
"D","08/20/2022","02:03:54","Wind","Renewables",398,"Yes"
"D","08/20/2022","02:03:54","Wood","Renewables",221,"No"
"D","08/20/2022","02:09:29","Hydro","Hydro",345,"No"
"D","08/20/2022","02:09:29","Natural Gas","Natural Gas",5546,"Yes"
"D","08/20/2022","02:09:29","Nuclear","Nuclear",3335,"No"
"D","08/20/2022","02:09:29","Other","Other",13,"No"
"D","08/20/2022","02:09:29","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","02:09:29","Refuse","Renewables",311,"No"
"D","08/20/2022","02:09:29","Wind","Renewables",394,"Yes"
"D","08/20/2022","02:09:29","Wood","Renewables",220,"No"
"D","08/20/2022","02:12:52","Hydro","Hydro",342,"No"
"D","08/20/2022","02:12:52","Natural Gas","Natural Gas",5408,"Yes"
"D","08/20/2022","02:12:52","Nuclear","Nuclear",3335,"No"
"D","08/20/2022","02:12:52","Other","Other",11,"No"
"D","08/20/2022","02:12:52","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","02:12:52","Refuse","Renewables",314,"No"
"D","08/20/2022","02:12:52","Wind","Renewables",385,"Yes"
"D","08/20/2022","02:12:52","Wood","Renewables",219,"No"
"D","08/20/2022","02:20:43","Hydro","Hydro",343,"No"
"D","08/20/2022","02:20:43","Natural Gas","Natural Gas",5377,"Yes"
"D","08/20/2022","02:20:43","Nuclear","Nuclear",3337,"No"
"D","08/20/2022","02:20:43","Other","Other",5,"No"
"D","08/20/2022","02:20:43","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","02:20:43","Refuse","Renewables",308,"No"
"D","08/20/2022","02:20:43","Wind","Renewables",376,"Yes"
"D","08/20/2022","02:20:43","Wood","Renewables",219,"No"
"D","08/20/2022","02:29:25","Hydro","Hydro",344,"No"
"D","08/20/2022","02:29:25","Natural Gas","Natural Gas",5344,"Yes"
"D","08/20/2022","02:29:25","Nuclear","Nuclear",3336,"No"
"D","08/20/2022","02:29:25","Other","Other",2,"No"
"D","08/20/2022","02:29:25","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","02:29:25","Refuse","Renewables",313,"No"
"D","08/20/2022","02:29:25","Wind","Renewables",359,"Yes"
"D","08/20/2022","02:29:25","Wood","Renewables",220,"No"
"D","08/20/2022","02:37:25","Hydro","Hydro",344,"No"
"D","08/20/2022","02:37:25","Natural Gas","Natural Gas",5312,"Yes"
"D","08/20/2022","02:37:25","Nuclear","Nuclear",3338,"No"
"D","08/20/2022","02:37:25","Other","Other",2,"No"
"D","08/20/2022","02:37:25","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","02:37:25","Refuse","Renewables",314,"No"
"D","08/20/2022","02:37:25","Wind","Renewables",340,"Yes"
"D","08/20/2022","02:37:25","Wood","Renewables",218,"No"
"D","08/20/2022","02:47:07","Hydro","Hydro",344,"No"
"D","08/20/2022","02:47:07","Natural Gas","Natural Gas",5274,"Yes"
"D","08/20/2022","02:47:07","Nuclear","Nuclear",3337,"No"
"D","08/20/2022","02:47:07","Other","Other",2,"No"
"D","08/20/2022","02:47:07","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","02:47:07","Refuse","Renewables",309,"No"
"D","08/20/2022","02:47:07","Wind","Renewables",326,"Yes"
"D","08/20/2022","02:47:07","Wood","Renewables",219,"No"
"D","08/20/2022","02:52:44","Hydro","Hydro",343,"No"
"D","08/20/2022","02:52:44","Natural Gas","Natural Gas",5200,"Yes"
"D","08/20/2022","02:52:44","Nuclear","Nuclear",3337,"No"
"D","08/20/2022","02:52:44","Other","Other",9,"No"
"D","08/20/2022","02:52:44","Landfill Gas","Renewables",35,"No"
"D","08/20/2022","02:52:44","Refuse","Renewables",312,"No"
"D","08/20/2022","02:52:44","Wind","Renewables",321,"Yes"
"D","08/20/2022","02:52:44","Wood","Renewables",219,"No"
"D","08/20/2022","02:55:31","Hydro","Hydro",343,"No"
"D","08/20/2022","02:55:31","Natural Gas","Natural Gas",5171,"Yes"
"D","08/20/2022","02:55:31","Nuclear","Nuclear",3337,"No"
"D","08/20/2022","02:55:31","Other","Other",2,"No"
"D","08/20/2022","02:55:31","Landfill Gas","Renewables",36,"No"
"D","08/20/2022","02:55:31","Refuse","Renewables",314,"No"
"D","08/20/2022","02:55:31","Wind","Renewables",323,"Yes"
"D","08/20/2022","02:55:31","Wood","Renewables",219,"No"
"D","08/20/2022","03:06:29","Hydro","Hydro",345,"No"
"D","08/20/2022","03:06:29","Natural Gas","Natural Gas",5169,"Yes"
