"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20221026.csv"
"C","Report for 10/26/2022"
"C","Report generated 08/12/2024 16:56:45 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","10/26/2022","00:00:19","Hydro","Hydro",515,"No"
"D","10/26/2022","00:00:19","Natural Gas","Natural Gas",4695,"Yes"
"D","10/26/2022","00:00:19","Nuclear","Nuclear",3354,"No"
"D","10/26/2022","00:00:19","Landfill Gas","Renewables",30,"No"
"D","10/26/2022","00:00:19","Refuse","Renewables",324,"No"
"D","10/26/2022","00:00:19","Wind","Renewables",243,"No"
"D","10/26/2022","00:00:19","Wood","Renewables",164,"No"
"D","10/26/2022","00:07:27","Hydro","Hydro",516,"No"
"D","10/26/2022","00:07:27","Natural Gas","Natural Gas",4655,"Yes"
"D","10/26/2022","00:07:27","Nuclear","Nuclear",3354,"No"
"D","10/26/2022","00:07:27","Other","Other",0,"No"
"D","10/26/2022","00:07:27","Landfill Gas","Renewables",30,"No"
"D","10/26/2022","00:07:27","Refuse","Renewables",319,"No"
"D","10/26/2022","00:07:27","Wind","Renewables",240,"No"
"D","10/26/2022","00:07:27","Wood","Renewables",164,"No"
"D","10/26/2022","00:15:11","Hydro","Hydro",515,"No"
"D","10/26/2022","00:15:11","Natural Gas","Natural Gas",4567,"Yes"
"D","10/26/2022","00:15:11","Nuclear","Nuclear",3352,"No"
"D","10/26/2022","00:15:11","Other","Other",3,"No"
"D","10/26/2022","00:15:11","Landfill Gas","Renewables",29,"No"
"D","10/26/2022","00:15:11","Refuse","Renewables",316,"No"
"D","10/26/2022","00:15:11","Wind","Renewables",244,"No"
"D","10/26/2022","00:15:11","Wood","Renewables",165,"No"
"D","10/26/2022","00:21:49","Hydro","Hydro",515,"No"
"D","10/26/2022","00:21:49","Natural Gas","Natural Gas",4538,"Yes"
"D","10/26/2022","00:21:49","Nuclear","Nuclear",3348,"No"
"D","10/26/2022","00:21:49","Landfill Gas","Renewables",30,"No"
"D","10/26/2022","00:21:49","Refuse","Renewables",319,"No"
"D","10/26/2022","00:21:49","Wind","Renewables",249,"No"
"D","10/26/2022","00:21:49","Wood","Renewables",163,"No"
"D","10/26/2022","00:30:11","Hydro","Hydro",517,"No"
"D","10/26/2022","00:30:11","Natural Gas","Natural Gas",4456,"Yes"
"D","10/26/2022","00:30:11","Nuclear","Nuclear",3340,"No"
"D","10/26/2022","00:30:11","Other","Other",2,"No"
"D","10/26/2022","00:30:11","Landfill Gas","Renewables",30,"No"
"D","10/26/2022","00:30:11","Refuse","Renewables",322,"No"
"D","10/26/2022","00:30:11","Wind","Renewables",262,"No"
"D","10/26/2022","00:30:11","Wood","Renewables",166,"No"
"D","10/26/2022","00:33:42","Hydro","Hydro",517,"No"
"D","10/26/2022","00:33:42","Natural Gas","Natural Gas",4456,"Yes"
"D","10/26/2022","00:33:42","Nuclear","Nuclear",3340,"No"
"D","10/26/2022","00:33:42","Other","Other",2,"No"
"D","10/26/2022","00:33:42","Landfill Gas","Renewables",30,"No"
"D","10/26/2022","00:33:42","Refuse","Renewables",322,"No"
"D","10/26/2022","00:33:42","Wind","Renewables",262,"No"
"D","10/26/2022","00:33:42","Wood","Renewables",166,"No"
"D","10/26/2022","00:36:59","Hydro","Hydro",515,"No"
"D","10/26/2022","00:36:59","Natural Gas","Natural Gas",4355,"Yes"
"D","10/26/2022","00:36:59","Nuclear","Nuclear",3330,"No"
"D","10/26/2022","00:36:59","Other","Other",12,"No"
"D","10/26/2022","00:36:59","Landfill Gas","Renewables",30,"No"
"D","10/26/2022","00:36:59","Refuse","Renewables",321,"No"
"D","10/26/2022","00:36:59","Wind","Renewables",258,"No"
"D","10/26/2022","00:36:59","Wood","Renewables",162,"No"
"D","10/26/2022","00:41:50","Hydro","Hydro",515,"No"
"D","10/26/2022","00:41:50","Natural Gas","Natural Gas",4364,"Yes"
"D","10/26/2022","00:41:50","Nuclear","Nuclear",3330,"No"
"D","10/26/2022","00:41:50","Landfill Gas","Renewables",30,"No"
"D","10/26/2022","00:41:50","Refuse","Renewables",311,"No"
"D","10/26/2022","00:41:50","Wind","Renewables",255,"No"
"D","10/26/2022","00:41:50","Wood","Renewables",160,"No"
