"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20220123.csv"
"C","Report for 01/23/2022"
"C","Report generated 08/12/2024 16:32:46 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","01/23/2022","00:07:36","Coal","Coal",421,"No"
"D","01/23/2022","00:07:36","Hydro","Hydro",487,"No"
"D","01/23/2022","00:07:36","Natural Gas","Natural Gas",4576,"No"
"D","01/23/2022","00:07:36","Nuclear","Nuclear",2481,"No"
"D","01/23/2022","00:07:36","Oil","Oil",1806,"Yes"
"D","01/23/2022","00:07:36","Other","Other",18,"No"
"D","01/23/2022","00:07:36","Landfill Gas","Renewables",36,"No"
"D","01/23/2022","00:07:36","Refuse","Renewables",351,"No"
"D","01/23/2022","00:07:36","Solar","Renewables",1,"No"
"D","01/23/2022","00:07:36","Wind","Renewables",521,"No"
"D","01/23/2022","00:07:36","Wood","Renewables",333,"No"
"D","01/23/2022","00:24:16","Coal","Coal",419,"No"
"D","01/23/2022","00:24:16","Hydro","Hydro",473,"No"
"D","01/23/2022","00:24:16","Natural Gas","Natural Gas",4492,"No"
"D","01/23/2022","00:24:16","Nuclear","Nuclear",2480,"No"
"D","01/23/2022","00:24:16","Oil","Oil",1847,"Yes"
"D","01/23/2022","00:24:16","Other","Other",13,"No"
"D","01/23/2022","00:24:16","Landfill Gas","Renewables",36,"No"
"D","01/23/2022","00:24:16","Refuse","Renewables",347,"No"
"D","01/23/2022","00:24:16","Solar","Renewables",1,"No"
"D","01/23/2022","00:24:16","Wind","Renewables",535,"No"
"D","01/23/2022","00:24:16","Wood","Renewables",332,"No"
"D","01/23/2022","00:25:49","Coal","Coal",420,"No"
"D","01/23/2022","00:25:49","Hydro","Hydro",472,"No"
"D","01/23/2022","00:25:49","Natural Gas","Natural Gas",4373,"No"
"D","01/23/2022","00:25:49","Nuclear","Nuclear",2482,"No"
"D","01/23/2022","00:25:49","Oil","Oil",1849,"Yes"
"D","01/23/2022","00:25:49","Other","Other",14,"No"
"D","01/23/2022","00:25:49","Landfill Gas","Renewables",36,"No"
"D","01/23/2022","00:25:49","Refuse","Renewables",349,"No"
"D","01/23/2022","00:25:49","Solar","Renewables",1,"No"
"D","01/23/2022","00:25:49","Wind","Renewables",567,"No"
"D","01/23/2022","00:25:49","Wood","Renewables",334,"No"
"D","01/23/2022","00:38:38","Coal","Coal",420,"No"
"D","01/23/2022","00:38:38","Hydro","Hydro",471,"No"
"D","01/23/2022","00:38:38","Natural Gas","Natural Gas",4214,"No"
"D","01/23/2022","00:38:38","Nuclear","Nuclear",2482,"No"
"D","01/23/2022","00:38:38","Oil","Oil",1833,"Yes"
"D","01/23/2022","00:38:38","Other","Other",12,"No"
"D","01/23/2022","00:38:38","Landfill Gas","Renewables",36,"No"
"D","01/23/2022","00:38:38","Refuse","Renewables",350,"No"
"D","01/23/2022","00:38:38","Solar","Renewables",1,"No"
"D","01/23/2022","00:38:38","Wind","Renewables",565,"No"
"D","01/23/2022","00:38:38","Wood","Renewables",330,"No"
"D","01/23/2022","00:45:35","Coal","Coal",418,"No"
"D","01/23/2022","00:45:35","Hydro","Hydro",471,"No"
"D","01/23/2022","00:45:35","Natural Gas","Natural Gas",3893,"Yes"
"D","01/23/2022","00:45:35","Nuclear","Nuclear",2480,"No"
"D","01/23/2022","00:45:35","Oil","Oil",1781,"No"
"D","01/23/2022","00:45:35","Other","Other",43,"No"
"D","01/23/2022","00:45:35","Landfill Gas","Renewables",36,"No"
"D","01/23/2022","00:45:35","Refuse","Renewables",352,"No"
"D","01/23/2022","00:45:35","Solar","Renewables",1,"No"
"D","01/23/2022","00:45:35","Wind","Renewables",590,"No"
"D","01/23/2022","00:45:35","Wood","Renewables",330,"No"
"D","01/23/2022","00:51:26","Coal","Coal",420,"No"
"D","01/23/2022","00:51:26","Hydro","Hydro",456,"No"
"D","01/23/2022","00:51:26","Natural Gas","Natural Gas",4094,"Yes"
"D","01/23/2022","00:51:26","Nuclear","Nuclear",2483,"No"
"D","01/23/2022","00:51:26","Oil","Oil",1803,"No"
"D","01/23/2022","00:51:26","Other","Other",18,"No"
"D","01/23/2022","00:51:26","Landfill Gas","Renewables",36,"No"
"D","01/23/2022","00:51:26","Refuse","Renewables",359,"No"
"D","01/23/2022","00:51:26","Solar","Renewables",1,"No"
"D","01/23/2022","00:51:26","Wind","Renewables",580,"No"
"D","01/23/2022","00:51:26","Wood","Renewables",333,"No"
"D","01/23/2022","00:54:51","Coal","Coal",419,"No"
"D","01/23/2022","00:54:51","Hydro","Hydro",457,"No"
"D","01/23/2022","00:54:51","Natural Gas","Natural Gas",4056,"Yes"
"D","01/23/2022","00:54:51","Nuclear","Nuclear",2480,"No"
"D","01/23/2022","00:54:51","Oil","Oil",1821,"No"
"D","01/23/2022","00:54:51","Other","Other",14,"No"
"D","01/23/2022","00:54:51","Landfill Gas","Renewables",36,"No"
"D","01/23/2022","00:54:51","Refuse","Renewables",358,"No"
"D","01/23/2022","00:54:51","Solar","Renewables",1,"No"
"D","01/23/2022","00:54:51","Wind","Renewables",573,"No"
"D","01/23/2022","00:54:51","Wood","Renewables",331,"No"
"D","01/23/2022","01:10:47","Coal","Coal",419,"No"
"D","01/23/2022","01:10:47","Hydro","Hydro",442,"No"
"D","01/23/2022","01:10:47","Natural Gas","Natural Gas",4118,"No"
"D","01/23/2022","01:10:47","Nuclear","Nuclear",2482,"No"
"D","01/23/2022","01:10:47","Oil","Oil",1883,"Yes"
"D","01/23/2022","01:10:47","Other","Other",18,"No"
"D","01/23/2022","01:10:47","Landfill Gas","Renewables",35,"No"
"D","01/23/2022","01:10:47","Refuse","Renewables",357,"No"
"D","01/23/2022","01:10:47","Solar","Renewables",1,"No"
"D","01/23/2022","01:10:47","Wind","Renewables",582,"No"
"D","01/23/2022","01:10:47","Wood","Renewables",330,"No"
"D","01/23/2022","01:14:38","Coal","Coal",419,"No"
"D","01/23/2022","01:14:38","Hydro","Hydro",444,"No"
"D","01/23/2022","01:14:38","Natural Gas","Natural Gas",4081,"No"
"D","01/23/2022","01:14:38","Nuclear","Nuclear",2481,"No"
"D","01/23/2022","01:14:38","Oil","Oil",1901,"Yes"
"D","01/23/2022","01:14:38","Other","Other",16,"No"
"D","01/23/2022","01:14:38","Landfill Gas","Renewables",36,"No"
"D","01/23/2022","01:14:38","Refuse","Renewables",355,"No"
"D","01/23/2022","01:14:38","Solar","Renewables",1,"No"
"D","01/23/2022","01:14:38","Wind","Renewables",596,"No"
"D","01/23/2022","01:14:38","Wood","Renewables",331,"No"
"D","01/23/2022","01:24:18","Coal","Coal",419,"No"
"D","01/23/2022","01:24:18","Hydro","Hydro",463,"No"
"D","01/23/2022","01:24:18","Natural Gas","Natural Gas",3907,"No"
"D","01/23/2022","01:24:18","Nuclear","Nuclear",2480,"No"
"D","01/23/2022","01:24:18","Oil","Oil",1829,"Yes"
"D","01/23/2022","01:24:18","Other","Other",12,"No"
"D","01/23/2022","01:24:18","Landfill Gas","Renewables",36,"No"
"D","01/23/2022","01:24:18","Refuse","Renewables",352,"No"
"D","01/23/2022","01:24:18","Solar","Renewables",1,"No"
"D","01/23/2022","01:24:18","Wind","Renewables",591,"No"
"D","01/23/2022","01:24:18","Wood","Renewables",329,"No"
"D","01/23/2022","01:30:51","Coal","Coal",419,"No"
"D","01/23/2022","01:30:51","Hydro","Hydro",463,"No"
"D","01/23/2022","01:30:51","Natural Gas","Natural Gas",3907,"Yes"
"D","01/23/2022","01:30:51","Nuclear","Nuclear",2480,"No"
"D","01/23/2022","01:30:51","Oil","Oil",1829,"No"
"D","01/23/2022","01:30:51","Other","Other",12,"No"
"D","01/23/2022","01:30:51","Landfill Gas","Renewables",36,"No"
"D","01/23/2022","01:30:51","Refuse","Renewables",352,"No"
"D","01/23/2022","01:30:51","Solar","Renewables",1,"No"
"D","01/23/2022","01:30:51","Wind","Renewables",591,"No"
"D","01/23/2022","01:30:51","Wood","Renewables",329,"No"
"D","01/23/2022","01:42:59","Coal","Coal",420,"No"
"D","01/23/2022","01:42:59","Hydro","Hydro",455,"No"
"D","01/23/2022","01:42:59","Natural Gas","Natural Gas",3880,"No"
"D","01/23/2022","01:42:59","Nuclear","Nuclear",2481,"No"
"D","01/23/2022","01:42:59","Oil","Oil",1793,"Yes"
"D","01/23/2022","01:42:59","Other","Other",36,"No"
"D","01/23/2022","01:42:59","Landfill Gas","Renewables",35,"No"
"D","01/23/2022","01:42:59","Refuse","Renewables",351,"No"
"D","01/23/2022","01:42:59","Solar","Renewables",1,"No"
"D","01/23/2022","01:42:59","Wind","Renewables",633,"No"
"D","01/23/2022","01:42:59","Wood","Renewables",330,"No"
"D","01/23/2022","01:55:06","Coal","Coal",419,"No"
"D","01/23/2022","01:55:06","Hydro","Hydro",442,"No"
"D","01/23/2022","01:55:06","Natural Gas","Natural Gas",4025,"No"
"D","01/23/2022","01:55:06","Nuclear","Nuclear",2482,"No"
"D","01/23/2022","01:55:06","Oil","Oil",1836,"Yes"
"D","01/23/2022","01:55:06","Other","Other",12,"No"
"D","01/23/2022","01:55:06","Landfill Gas","Renewables",36,"No"
"D","01/23/2022","01:55:06","Refuse","Renewables",352,"No"
"D","01/23/2022","01:55:06","Solar","Renewables",1,"No"
"D","01/23/2022","01:55:06","Wind","Renewables",619,"No"
"D","01/23/2022","01:55:06","Wood","Renewables",326,"No"
"D","01/23/2022","02:13:26","Coal","Coal",418,"No"
"D","01/23/2022","02:13:26","Hydro","Hydro",434,"No"
"D","01/23/2022","02:13:26","Natural Gas","Natural Gas",4018,"Yes"
"D","01/23/2022","02:13:26","Nuclear","Nuclear",2480,"No"
"D","01/23/2022","02:13:26","Oil","Oil",1897,"No"
"D","01/23/2022","02:13:26","Other","Other",12,"No"
"D","01/23/2022","02:13:26","Landfill Gas","Renewables",35,"No"
"D","01/23/2022","02:13:26","Refuse","Renewables",355,"No"
"D","01/23/2022","02:13:26","Solar","Renewables",1,"No"
"D","01/23/2022","02:13:26","Wind","Renewables",594,"No"
"D","01/23/2022","02:13:26","Wood","Renewables",328,"No"
"D","01/23/2022","02:28:26","Coal","Coal",419,"No"
"D","01/23/2022","02:28:26","Hydro","Hydro",429,"No"
"D","01/23/2022","02:28:26","Natural Gas","Natural Gas",3994,"No"
"D","01/23/2022","02:28:26","Nuclear","Nuclear",2481,"No"
"D","01/23/2022","02:28:26","Oil","Oil",1877,"Yes"
"D","01/23/2022","02:28:26","Other","Other",14,"No"
"D","01/23/2022","02:28:26","Landfill Gas","Renewables",36,"No"
"D","01/23/2022","02:28:26","Refuse","Renewables",358,"No"
"D","01/23/2022","02:28:26","Solar","Renewables",1,"No"
"D","01/23/2022","02:28:26","Wind","Renewables",632,"No"
"D","01/23/2022","02:28:26","Wood","Renewables",325,"No"
"D","01/23/2022","02:30:21","Coal","Coal",419,"No"
"D","01/23/2022","02:30:21","Hydro","Hydro",429,"No"
"D","01/23/2022","02:30:21","Natural Gas","Natural Gas",3994,"No"
"D","01/23/2022","02:30:21","Nuclear","Nuclear",2481,"No"
"D","01/23/2022","02:30:21","Oil","Oil",1877,"Yes"
"D","01/23/2022","02:30:21","Other","Other",14,"No"
"D","01/23/2022","02:30:21","Landfill Gas","Renewables",36,"No"
"D","01/23/2022","02:30:21","Refuse","Renewables",358,"No"
"D","01/23/2022","02:30:21","Solar","Renewables",1,"No"
"D","01/23/2022","02:30:21","Wind","Renewables",632,"No"
