"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20220415.csv"
"C","Report for 04/15/2022"
"C","Report generated 08/12/2024 16:39:52 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","04/15/2022","00:00:39","Hydro","Hydro",1224,"No"
"D","04/15/2022","00:00:39","Natural Gas","Natural Gas",4428,"Yes"
"D","04/15/2022","00:00:39","Nuclear","Nuclear",2120,"No"
"D","04/15/2022","00:00:39","Other","Other",6,"No"
"D","04/15/2022","00:00:39","Landfill Gas","Renewables",14,"No"
"D","04/15/2022","00:00:39","Refuse","Renewables",371,"No"
"D","04/15/2022","00:00:39","Wind","Renewables",262,"No"
"D","04/15/2022","00:00:39","Wood","Renewables",217,"No"
"D","04/15/2022","00:09:15","Coal","Coal",1,"No"
"D","04/15/2022","00:09:15","Hydro","Hydro",1226,"No"
"D","04/15/2022","00:09:15","Natural Gas","Natural Gas",4319,"Yes"
"D","04/15/2022","00:09:15","Nuclear","Nuclear",2120,"No"
"D","04/15/2022","00:09:15","Other","Other",2,"No"
"D","04/15/2022","00:09:15","Landfill Gas","Renewables",14,"No"
"D","04/15/2022","00:09:15","Refuse","Renewables",371,"No"
"D","04/15/2022","00:09:15","Wind","Renewables",266,"No"
"D","04/15/2022","00:09:15","Wood","Renewables",214,"No"
"D","04/15/2022","00:10:54","Coal","Coal",1,"No"
"D","04/15/2022","00:10:54","Hydro","Hydro",1246,"No"
"D","04/15/2022","00:10:54","Natural Gas","Natural Gas",4138,"Yes"
"D","04/15/2022","00:10:54","Nuclear","Nuclear",2120,"No"
"D","04/15/2022","00:10:54","Other","Other",25,"No"
"D","04/15/2022","00:10:54","Landfill Gas","Renewables",14,"No"
"D","04/15/2022","00:10:54","Refuse","Renewables",365,"No"
"D","04/15/2022","00:10:54","Wind","Renewables",258,"No"
"D","04/15/2022","00:10:54","Wood","Renewables",213,"No"
"D","04/15/2022","00:14:22","Coal","Coal",0,"No"
"D","04/15/2022","00:14:22","Hydro","Hydro",1244,"No"
"D","04/15/2022","00:14:22","Natural Gas","Natural Gas",4033,"Yes"
"D","04/15/2022","00:14:22","Nuclear","Nuclear",2121,"No"
"D","04/15/2022","00:14:22","Other","Other",13,"No"
"D","04/15/2022","00:14:22","Landfill Gas","Renewables",14,"No"
"D","04/15/2022","00:14:22","Refuse","Renewables",367,"No"
"D","04/15/2022","00:14:22","Wind","Renewables",269,"No"
"D","04/15/2022","00:14:22","Wood","Renewables",213,"No"
"D","04/15/2022","00:15:50","Coal","Coal",1,"No"
"D","04/15/2022","00:15:50","Hydro","Hydro",1242,"No"
"D","04/15/2022","00:15:50","Natural Gas","Natural Gas",3978,"Yes"
"D","04/15/2022","00:15:50","Nuclear","Nuclear",2118,"No"
"D","04/15/2022","00:15:50","Other","Other",16,"No"
"D","04/15/2022","00:15:50","Landfill Gas","Renewables",14,"No"
"D","04/15/2022","00:15:50","Refuse","Renewables",370,"No"
"D","04/15/2022","00:15:50","Wind","Renewables",265,"No"
"D","04/15/2022","00:15:50","Wood","Renewables",215,"No"
"D","04/15/2022","00:17:13","Coal","Coal",1,"No"
"D","04/15/2022","00:17:13","Hydro","Hydro",1242,"No"
"D","04/15/2022","00:17:13","Natural Gas","Natural Gas",3953,"Yes"
"D","04/15/2022","00:17:13","Nuclear","Nuclear",2120,"No"
"D","04/15/2022","00:17:13","Other","Other",2,"No"
"D","04/15/2022","00:17:13","Landfill Gas","Renewables",14,"No"
"D","04/15/2022","00:17:13","Refuse","Renewables",374,"No"
"D","04/15/2022","00:17:13","Wind","Renewables",272,"No"
"D","04/15/2022","00:17:13","Wood","Renewables",214,"No"
"D","04/15/2022","00:21:47","Hydro","Hydro",1245,"No"
"D","04/15/2022","00:21:47","Natural Gas","Natural Gas",3925,"Yes"
"D","04/15/2022","00:21:47","Nuclear","Nuclear",2120,"No"
"D","04/15/2022","00:21:47","Other","Other",2,"No"
"D","04/15/2022","00:21:47","Landfill Gas","Renewables",14,"No"
"D","04/15/2022","00:21:47","Refuse","Renewables",367,"No"
"D","04/15/2022","00:21:47","Wind","Renewables",287,"No"
"D","04/15/2022","00:21:47","Wood","Renewables",213,"No"
"D","04/15/2022","00:24:10","Hydro","Hydro",1239,"No"
"D","04/15/2022","00:24:10","Natural Gas","Natural Gas",3899,"Yes"
"D","04/15/2022","00:24:10","Nuclear","Nuclear",2121,"No"
"D","04/15/2022","00:24:10","Other","Other",2,"No"
"D","04/15/2022","00:24:10","Landfill Gas","Renewables",14,"No"
"D","04/15/2022","00:24:10","Refuse","Renewables",361,"No"
"D","04/15/2022","00:24:10","Wind","Renewables",299,"No"
"D","04/15/2022","00:24:10","Wood","Renewables",214,"No"
"D","04/15/2022","00:29:32","Coal","Coal",0,"No"
"D","04/15/2022","00:29:32","Hydro","Hydro",1241,"No"
"D","04/15/2022","00:29:32","Natural Gas","Natural Gas",3854,"Yes"
"D","04/15/2022","00:29:32","Nuclear","Nuclear",2118,"No"
"D","04/15/2022","00:29:32","Other","Other",2,"No"
"D","04/15/2022","00:29:32","Landfill Gas","Renewables",14,"No"
"D","04/15/2022","00:29:32","Refuse","Renewables",367,"No"
"D","04/15/2022","00:29:32","Wind","Renewables",299,"No"
"D","04/15/2022","00:29:32","Wood","Renewables",215,"No"
"D","04/15/2022","00:32:21","Coal","Coal",1,"No"
"D","04/15/2022","00:32:21","Hydro","Hydro",1243,"No"
"D","04/15/2022","00:32:21","Natural Gas","Natural Gas",3868,"Yes"
"D","04/15/2022","00:32:21","Nuclear","Nuclear",2120,"No"
"D","04/15/2022","00:32:21","Other","Other",2,"No"
"D","04/15/2022","00:32:21","Landfill Gas","Renewables",14,"No"
"D","04/15/2022","00:32:21","Refuse","Renewables",368,"No"
"D","04/15/2022","00:32:21","Wind","Renewables",298,"No"
"D","04/15/2022","00:32:21","Wood","Renewables",215,"No"
"D","04/15/2022","00:37:12","Coal","Coal",6,"No"
"D","04/15/2022","00:37:12","Hydro","Hydro",1244,"No"
"D","04/15/2022","00:37:12","Natural Gas","Natural Gas",3867,"Yes"
"D","04/15/2022","00:37:12","Nuclear","Nuclear",2118,"No"
"D","04/15/2022","00:37:12","Other","Other",2,"No"
"D","04/15/2022","00:37:12","Landfill Gas","Renewables",14,"No"
"D","04/15/2022","00:37:12","Refuse","Renewables",365,"No"
"D","04/15/2022","00:37:12","Wind","Renewables",312,"No"
"D","04/15/2022","00:37:12","Wood","Renewables",216,"No"
"D","04/15/2022","00:49:42","Coal","Coal",4,"No"
"D","04/15/2022","00:49:42","Hydro","Hydro",1240,"No"
"D","04/15/2022","00:49:42","Natural Gas","Natural Gas",3812,"Yes"
"D","04/15/2022","00:49:42","Nuclear","Nuclear",2120,"No"
"D","04/15/2022","00:49:42","Other","Other",2,"No"
"D","04/15/2022","00:49:42","Landfill Gas","Renewables",14,"No"
"D","04/15/2022","00:49:42","Refuse","Renewables",367,"No"
"D","04/15/2022","00:49:42","Wind","Renewables",309,"No"
"D","04/15/2022","00:49:42","Wood","Renewables",214,"No"
"D","04/15/2022","00:53:46","Coal","Coal",1,"No"
"D","04/15/2022","00:53:46","Hydro","Hydro",1239,"No"
"D","04/15/2022","00:53:46","Natural Gas","Natural Gas",3759,"Yes"
"D","04/15/2022","00:53:46","Nuclear","Nuclear",2118,"No"
"D","04/15/2022","00:53:46","Other","Other",2,"No"
"D","04/15/2022","00:53:46","Landfill Gas","Renewables",14,"No"
"D","04/15/2022","00:53:46","Refuse","Renewables",361,"No"
"D","04/15/2022","00:53:46","Wind","Renewables",304,"No"
"D","04/15/2022","00:53:46","Wood","Renewables",215,"No"
"D","04/15/2022","01:02:31","Coal","Coal",2,"No"
"D","04/15/2022","01:02:31","Hydro","Hydro",1240,"No"
"D","04/15/2022","01:02:31","Natural Gas","Natural Gas",3734,"Yes"
