"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20220811.csv"
"C","Report for 08/11/2022"
"C","Report generated 08/12/2024 16:50:08 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","08/11/2022","00:01:32","Hydro","Hydro",386,"No"
"D","08/11/2022","00:01:32","Natural Gas","Natural Gas",7514,"Yes"
"D","08/11/2022","00:01:32","Nuclear","Nuclear",3326,"No"
"D","08/11/2022","00:01:32","Other","Other",35,"No"
"D","08/11/2022","00:01:32","Landfill Gas","Renewables",35,"No"
"D","08/11/2022","00:01:32","Refuse","Renewables",282,"No"
"D","08/11/2022","00:01:32","Solar","Renewables",2,"No"
"D","08/11/2022","00:01:32","Wind","Renewables",58,"No"
"D","08/11/2022","00:01:32","Wood","Renewables",168,"No"
"D","08/11/2022","00:07:11","Hydro","Hydro",387,"No"
"D","08/11/2022","00:07:11","Natural Gas","Natural Gas",7333,"Yes"
"D","08/11/2022","00:07:11","Nuclear","Nuclear",3326,"No"
"D","08/11/2022","00:07:11","Other","Other",6,"No"
"D","08/11/2022","00:07:11","Landfill Gas","Renewables",36,"No"
"D","08/11/2022","00:07:11","Refuse","Renewables",275,"No"
"D","08/11/2022","00:07:11","Solar","Renewables",2,"No"
"D","08/11/2022","00:07:11","Wind","Renewables",59,"No"
"D","08/11/2022","00:07:11","Wood","Renewables",170,"No"
"D","08/11/2022","00:09:59","Hydro","Hydro",390,"No"
"D","08/11/2022","00:09:59","Natural Gas","Natural Gas",7286,"Yes"
"D","08/11/2022","00:09:59","Nuclear","Nuclear",3328,"No"
"D","08/11/2022","00:09:59","Other","Other",4,"No"
"D","08/11/2022","00:09:59","Landfill Gas","Renewables",36,"No"
"D","08/11/2022","00:09:59","Refuse","Renewables",279,"No"
"D","08/11/2022","00:09:59","Solar","Renewables",2,"No"
"D","08/11/2022","00:09:59","Wind","Renewables",60,"No"
"D","08/11/2022","00:09:59","Wood","Renewables",170,"No"
"D","08/11/2022","00:11:53","Hydro","Hydro",389,"No"
"D","08/11/2022","00:11:53","Natural Gas","Natural Gas",7268,"Yes"
"D","08/11/2022","00:11:53","Nuclear","Nuclear",3328,"No"
"D","08/11/2022","00:11:53","Other","Other",12,"No"
"D","08/11/2022","00:11:53","Landfill Gas","Renewables",35,"No"
"D","08/11/2022","00:11:53","Refuse","Renewables",281,"No"
"D","08/11/2022","00:11:53","Solar","Renewables",2,"No"
"D","08/11/2022","00:11:53","Wind","Renewables",62,"No"
"D","08/11/2022","00:11:53","Wood","Renewables",168,"No"
"D","08/11/2022","00:13:33","Hydro","Hydro",389,"No"
"D","08/11/2022","00:13:33","Natural Gas","Natural Gas",7240,"Yes"
"D","08/11/2022","00:13:33","Nuclear","Nuclear",3328,"No"
"D","08/11/2022","00:13:33","Other","Other",3,"No"
"D","08/11/2022","00:13:33","Landfill Gas","Renewables",35,"No"
"D","08/11/2022","00:13:33","Refuse","Renewables",282,"No"
"D","08/11/2022","00:13:33","Solar","Renewables",2,"No"
"D","08/11/2022","00:13:33","Wind","Renewables",63,"No"
"D","08/11/2022","00:13:33","Wood","Renewables",169,"No"
"D","08/11/2022","00:15:51","Hydro","Hydro",387,"No"
"D","08/11/2022","00:15:51","Natural Gas","Natural Gas",7221,"Yes"
"D","08/11/2022","00:15:51","Nuclear","Nuclear",3328,"No"
"D","08/11/2022","00:15:51","Other","Other",3,"No"
"D","08/11/2022","00:15:51","Landfill Gas","Renewables",35,"No"
"D","08/11/2022","00:15:51","Refuse","Renewables",279,"No"
"D","08/11/2022","00:15:51","Solar","Renewables",2,"No"
"D","08/11/2022","00:15:51","Wind","Renewables",62,"No"
"D","08/11/2022","00:15:51","Wood","Renewables",169,"No"
"D","08/11/2022","00:18:22","Hydro","Hydro",389,"No"
"D","08/11/2022","00:18:22","Natural Gas","Natural Gas",7224,"Yes"
"D","08/11/2022","00:18:22","Nuclear","Nuclear",3327,"No"
"D","08/11/2022","00:18:22","Other","Other",3,"No"
"D","08/11/2022","00:18:22","Landfill Gas","Renewables",35,"No"
"D","08/11/2022","00:18:22","Refuse","Renewables",277,"No"
"D","08/11/2022","00:18:22","Solar","Renewables",2,"No"
"D","08/11/2022","00:18:22","Wind","Renewables",60,"No"
"D","08/11/2022","00:18:22","Wood","Renewables",170,"No"
"D","08/11/2022","00:24:38","Hydro","Hydro",389,"No"
"D","08/11/2022","00:24:38","Natural Gas","Natural Gas",7252,"Yes"
"D","08/11/2022","00:24:38","Nuclear","Nuclear",3327,"No"
"D","08/11/2022","00:24:38","Other","Other",3,"No"
"D","08/11/2022","00:24:38","Landfill Gas","Renewables",35,"No"
"D","08/11/2022","00:24:38","Refuse","Renewables",280,"No"
"D","08/11/2022","00:24:38","Solar","Renewables",2,"No"
"D","08/11/2022","00:24:38","Wind","Renewables",57,"No"
"D","08/11/2022","00:24:38","Wood","Renewables",167,"No"
"D","08/11/2022","00:27:00","Hydro","Hydro",389,"No"
"D","08/11/2022","00:27:00","Natural Gas","Natural Gas",7113,"Yes"
"D","08/11/2022","00:27:00","Nuclear","Nuclear",3327,"No"
"D","08/11/2022","00:27:00","Other","Other",13,"No"
"D","08/11/2022","00:27:00","Landfill Gas","Renewables",35,"No"
"D","08/11/2022","00:27:00","Refuse","Renewables",279,"No"
"D","08/11/2022","00:27:00","Solar","Renewables",2,"No"
"D","08/11/2022","00:27:00","Wind","Renewables",51,"No"
"D","08/11/2022","00:27:00","Wood","Renewables",169,"No"
"D","08/11/2022","00:31:02","Hydro","Hydro",387,"No"
"D","08/11/2022","00:31:02","Natural Gas","Natural Gas",7075,"Yes"
"D","08/11/2022","00:31:02","Nuclear","Nuclear",3326,"No"
"D","08/11/2022","00:31:02","Other","Other",3,"No"
"D","08/11/2022","00:31:02","Landfill Gas","Renewables",35,"No"
"D","08/11/2022","00:31:02","Refuse","Renewables",281,"No"
"D","08/11/2022","00:31:02","Solar","Renewables",2,"No"
"D","08/11/2022","00:31:02","Wind","Renewables",51,"No"
"D","08/11/2022","00:31:02","Wood","Renewables",166,"No"
"D","08/11/2022","00:33:42","Hydro","Hydro",387,"No"
"D","08/11/2022","00:33:42","Natural Gas","Natural Gas",7062,"Yes"
"D","08/11/2022","00:33:42","Nuclear","Nuclear",3327,"No"
"D","08/11/2022","00:33:42","Other","Other",3,"No"
"D","08/11/2022","00:33:42","Landfill Gas","Renewables",35,"No"
"D","08/11/2022","00:33:42","Refuse","Renewables",278,"No"
"D","08/11/2022","00:33:42","Solar","Renewables",2,"No"
"D","08/11/2022","00:33:42","Wind","Renewables",52,"No"
"D","08/11/2022","00:33:42","Wood","Renewables",167,"No"
"D","08/11/2022","00:38:34","Hydro","Hydro",387,"No"
"D","08/11/2022","00:38:34","Natural Gas","Natural Gas",6914,"Yes"
"D","08/11/2022","00:38:34","Nuclear","Nuclear",3326,"No"
"D","08/11/2022","00:38:34","Other","Other",3,"No"
"D","08/11/2022","00:38:34","Landfill Gas","Renewables",35,"No"
"D","08/11/2022","00:38:34","Refuse","Renewables",276,"No"
