"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20210924.csv"
"C","Report for 09/24/2021"
"C","Report generated 08/12/2024 16:22:17 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","09/24/2021","00:04:00","Coal","Coal",1,"No"
"D","09/24/2021","00:04:00","Hydro","Hydro",284,"No"
"D","09/24/2021","00:04:00","Natural Gas","Natural Gas",7752,"Yes"
"D","09/24/2021","00:04:00","Nuclear","Nuclear",3312,"No"
"D","09/24/2021","00:04:00","Other","Other",4,"No"
"D","09/24/2021","00:04:00","Landfill Gas","Renewables",35,"No"
"D","09/24/2021","00:04:00","Refuse","Renewables",335,"No"
"D","09/24/2021","00:04:00","Wind","Renewables",446,"Yes"
"D","09/24/2021","00:04:00","Wood","Renewables",234,"No"
"D","09/24/2021","00:11:58","Coal","Coal",1,"No"
"D","09/24/2021","00:11:58","Hydro","Hydro",283,"No"
"D","09/24/2021","00:11:58","Natural Gas","Natural Gas",7775,"Yes"
"D","09/24/2021","00:11:58","Nuclear","Nuclear",3312,"No"
"D","09/24/2021","00:11:58","Other","Other",5,"No"
"D","09/24/2021","00:11:58","Landfill Gas","Renewables",35,"No"
"D","09/24/2021","00:11:58","Refuse","Renewables",338,"No"
"D","09/24/2021","00:11:58","Wind","Renewables",457,"Yes"
"D","09/24/2021","00:11:58","Wood","Renewables",233,"No"
"D","09/24/2021","00:22:06","Coal","Coal",5,"No"
"D","09/24/2021","00:22:06","Hydro","Hydro",280,"No"
"D","09/24/2021","00:22:06","Natural Gas","Natural Gas",7534,"Yes"
"D","09/24/2021","00:22:06","Nuclear","Nuclear",3310,"No"
"D","09/24/2021","00:22:06","Other","Other",2,"No"
"D","09/24/2021","00:22:06","Landfill Gas","Renewables",35,"No"
"D","09/24/2021","00:22:06","Refuse","Renewables",341,"No"
"D","09/24/2021","00:22:06","Wind","Renewables",467,"Yes"
"D","09/24/2021","00:22:06","Wood","Renewables",234,"No"
"D","09/24/2021","00:39:37","Hydro","Hydro",280,"No"
"D","09/24/2021","00:39:37","Natural Gas","Natural Gas",7529,"Yes"
"D","09/24/2021","00:39:37","Nuclear","Nuclear",3312,"No"
"D","09/24/2021","00:39:37","Other","Other",12,"No"
"D","09/24/2021","00:39:37","Landfill Gas","Renewables",35,"No"
"D","09/24/2021","00:39:37","Refuse","Renewables",337,"No"
"D","09/24/2021","00:39:37","Wind","Renewables",467,"Yes"
"D","09/24/2021","00:39:37","Wood","Renewables",220,"No"
"D","09/24/2021","00:55:22","Hydro","Hydro",275,"No"
"D","09/24/2021","00:55:22","Natural Gas","Natural Gas",7833,"Yes"
"D","09/24/2021","00:55:22","Nuclear","Nuclear",3310,"No"
"D","09/24/2021","00:55:22","Other","Other",3,"No"
"D","09/24/2021","00:55:22","Landfill Gas","Renewables",35,"No"
"D","09/24/2021","00:55:22","Refuse","Renewables",338,"No"
"D","09/24/2021","00:55:22","Wind","Renewables",498,"Yes"
"D","09/24/2021","00:55:22","Wood","Renewables",219,"No"
"D","09/24/2021","01:15:56","Hydro","Hydro",285,"No"
"D","09/24/2021","01:15:56","Natural Gas","Natural Gas",7634,"Yes"
"D","09/24/2021","01:15:56","Nuclear","Nuclear",3312,"No"
"D","09/24/2021","01:15:56","Other","Other",8,"No"
"D","09/24/2021","01:15:56","Landfill Gas","Renewables",35,"No"
"D","09/24/2021","01:15:56","Refuse","Renewables",336,"No"
"D","09/24/2021","01:15:56","Wind","Renewables",496,"Yes"
"D","09/24/2021","01:15:56","Wood","Renewables",217,"No"
"D","09/24/2021","01:22:15","Hydro","Hydro",285,"No"
"D","09/24/2021","01:22:15","Natural Gas","Natural Gas",7617,"Yes"
"D","09/24/2021","01:22:15","Nuclear","Nuclear",3310,"No"
"D","09/24/2021","01:22:15","Other","Other",7,"No"
"D","09/24/2021","01:22:15","Landfill Gas","Renewables",35,"No"
"D","09/24/2021","01:22:15","Refuse","Renewables",340,"No"
"D","09/24/2021","01:22:15","Wind","Renewables",484,"Yes"
"D","09/24/2021","01:22:15","Wood","Renewables",220,"No"
"D","09/24/2021","01:33:14","Hydro","Hydro",284,"No"
"D","09/24/2021","01:33:14","Natural Gas","Natural Gas",7378,"Yes"
"D","09/24/2021","01:33:14","Nuclear","Nuclear",3310,"No"
"D","09/24/2021","01:33:14","Other","Other",2,"No"
"D","09/24/2021","01:33:14","Landfill Gas","Renewables",36,"No"
"D","09/24/2021","01:33:14","Refuse","Renewables",329,"No"
"D","09/24/2021","01:33:14","Wind","Renewables",512,"Yes"
"D","09/24/2021","01:33:14","Wood","Renewables",218,"No"
"D","09/24/2021","01:44:00","Hydro","Hydro",286,"No"
"D","09/24/2021","01:44:00","Natural Gas","Natural Gas",7311,"Yes"
"D","09/24/2021","01:44:00","Nuclear","Nuclear",3312,"No"
"D","09/24/2021","01:44:00","Other","Other",12,"No"
"D","09/24/2021","01:44:00","Landfill Gas","Renewables",35,"No"
"D","09/24/2021","01:44:00","Refuse","Renewables",328,"No"
"D","09/24/2021","01:44:00","Wind","Renewables",516,"Yes"
"D","09/24/2021","01:44:00","Wood","Renewables",219,"No"
"D","09/24/2021","01:57:52","Hydro","Hydro",282,"No"
"D","09/24/2021","01:57:52","Natural Gas","Natural Gas",7196,"Yes"
"D","09/24/2021","01:57:52","Nuclear","Nuclear",3312,"No"
"D","09/24/2021","01:57:52","Other","Other",2,"No"
"D","09/24/2021","01:57:52","Landfill Gas","Renewables",35,"No"
"D","09/24/2021","01:57:52","Refuse","Renewables",332,"No"
"D","09/24/2021","01:57:52","Wind","Renewables",536,"Yes"
"D","09/24/2021","01:57:52","Wood","Renewables",219,"No"
"D","09/24/2021","02:15:22","Hydro","Hydro",288,"No"
"D","09/24/2021","02:15:22","Natural Gas","Natural Gas",7126,"Yes"
"D","09/24/2021","02:15:22","Nuclear","Nuclear",3310,"No"
"D","09/24/2021","02:15:22","Other","Other",4,"No"
"D","09/24/2021","02:15:22","Landfill Gas","Renewables",35,"No"
"D","09/24/2021","02:15:22","Refuse","Renewables",336,"No"
"D","09/24/2021","02:15:22","Wind","Renewables",480,"Yes"
"D","09/24/2021","02:15:22","Wood","Renewables",221,"No"
"D","09/24/2021","02:28:36","Hydro","Hydro",286,"No"
"D","09/24/2021","02:28:36","Natural Gas","Natural Gas",7175,"Yes"
"D","09/24/2021","02:28:36","Nuclear","Nuclear",3312,"No"
"D","09/24/2021","02:28:36","Other","Other",2,"No"
"D","09/24/2021","02:28:36","Landfill Gas","Renewables",36,"No"
"D","09/24/2021","02:28:36","Refuse","Renewables",339,"No"
"D","09/24/2021","02:28:36","Wind","Renewables",489,"Yes"
"D","09/24/2021","02:28:36","Wood","Renewables",219,"No"
"D","09/24/2021","02:38:01","Coal","Coal",2,"No"
"D","09/24/2021","02:38:01","Hydro","Hydro",286,"No"
"D","09/24/2021","02:38:01","Natural Gas","Natural Gas",6948,"Yes"
"D","09/24/2021","02:38:01","Nuclear","Nuclear",3310,"No"
"D","09/24/2021","02:38:01","Other","Other",4,"No"
"D","09/24/2021","02:38:01","Landfill Gas","Renewables",35,"No"
"D","09/24/2021","02:38:01","Refuse","Renewables",329,"No"
"D","09/24/2021","02:38:01","Wind","Renewables",518,"Yes"
"D","09/24/2021","02:38:01","Wood","Renewables",216,"No"
"D","09/24/2021","02:56:46","Hydro","Hydro",285,"No"
"D","09/24/2021","02:56:46","Natural Gas","Natural Gas",7117,"Yes"
"D","09/24/2021","02:56:46","Nuclear","Nuclear",3310,"No"
"D","09/24/2021","02:56:46","Other","Other",3,"No"
"D","09/24/2021","02:56:46","Landfill Gas","Renewables",35,"No"
"D","09/24/2021","02:56:46","Refuse","Renewables",335,"No"
"D","09/24/2021","02:56:46","Wind","Renewables",505,"Yes"
"D","09/24/2021","02:56:46","Wood","Renewables",214,"No"
"D","09/24/2021","03:11:31","Hydro","Hydro",285,"No"
"D","09/24/2021","03:11:31","Natural Gas","Natural Gas",7085,"Yes"
"D","09/24/2021","03:11:31","Nuclear","Nuclear",3310,"No"
"D","09/24/2021","03:11:31","Other","Other",2,"No"
"D","09/24/2021","03:11:31","Landfill Gas","Renewables",36,"No"
"D","09/24/2021","03:11:31","Refuse","Renewables",330,"No"
"D","09/24/2021","03:11:31","Wind","Renewables",526,"Yes"
"D","09/24/2021","03:11:31","Wood","Renewables",218,"No"
"D","09/24/2021","03:33:22","Hydro","Hydro",284,"No"
"D","09/24/2021","03:33:22","Natural Gas","Natural Gas",7070,"Yes"
"D","09/24/2021","03:33:22","Nuclear","Nuclear",3308,"No"
"D","09/24/2021","03:33:22","Other","Other",2,"No"
"D","09/24/2021","03:33:22","Landfill Gas","Renewables",35,"No"
"D","09/24/2021","03:33:22","Refuse","Renewables",331,"No"
"D","09/24/2021","03:33:22","Wind","Renewables",536,"Yes"
"D","09/24/2021","03:33:22","Wood","Renewables",216,"No"
"D","09/24/2021","03:48:24","Hydro","Hydro",285,"No"
"D","09/24/2021","03:48:24","Natural Gas","Natural Gas",7128,"Yes"
"D","09/24/2021","03:48:24","Nuclear","Nuclear",3308,"No"
