"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20220608.csv"
"C","Report for 06/08/2022"
"C","Report generated 08/12/2024 16:44:34 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","06/08/2022","00:07:47","Hydro","Hydro",378,"No"
"D","06/08/2022","00:07:47","Natural Gas","Natural Gas",5088,"Yes"
"D","06/08/2022","00:07:47","Nuclear","Nuclear",3243,"No"
"D","06/08/2022","00:07:47","Other","Other",14,"No"
"D","06/08/2022","00:07:47","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","00:07:47","Refuse","Renewables",360,"No"
"D","06/08/2022","00:07:47","Wind","Renewables",721,"No"
"D","06/08/2022","00:07:47","Wood","Renewables",199,"No"
"D","06/08/2022","00:14:19","Hydro","Hydro",378,"No"
"D","06/08/2022","00:14:19","Natural Gas","Natural Gas",5021,"Yes"
"D","06/08/2022","00:14:19","Nuclear","Nuclear",3241,"No"
"D","06/08/2022","00:14:19","Other","Other",9,"No"
"D","06/08/2022","00:14:19","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","00:14:19","Refuse","Renewables",357,"No"
"D","06/08/2022","00:14:19","Wind","Renewables",720,"No"
"D","06/08/2022","00:14:19","Wood","Renewables",202,"No"
"D","06/08/2022","00:17:38","Hydro","Hydro",382,"Yes"
"D","06/08/2022","00:17:38","Natural Gas","Natural Gas",5032,"No"
"D","06/08/2022","00:17:38","Nuclear","Nuclear",3239,"No"
"D","06/08/2022","00:17:38","Other","Other",6,"No"
"D","06/08/2022","00:17:38","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","00:17:38","Refuse","Renewables",357,"No"
"D","06/08/2022","00:17:38","Wind","Renewables",725,"No"
"D","06/08/2022","00:17:38","Wood","Renewables",202,"No"
"D","06/08/2022","00:20:31","Hydro","Hydro",411,"Yes"
"D","06/08/2022","00:20:31","Natural Gas","Natural Gas",5032,"No"
"D","06/08/2022","00:20:31","Nuclear","Nuclear",3241,"No"
"D","06/08/2022","00:20:31","Other","Other",7,"No"
"D","06/08/2022","00:20:31","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","00:20:31","Refuse","Renewables",356,"No"
"D","06/08/2022","00:20:31","Wind","Renewables",721,"No"
"D","06/08/2022","00:20:31","Wood","Renewables",200,"No"
"D","06/08/2022","00:26:12","Hydro","Hydro",399,"No"
"D","06/08/2022","00:26:12","Natural Gas","Natural Gas",5068,"Yes"
"D","06/08/2022","00:26:12","Nuclear","Nuclear",3241,"No"
"D","06/08/2022","00:26:12","Other","Other",9,"No"
"D","06/08/2022","00:26:12","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","00:26:12","Refuse","Renewables",355,"No"
"D","06/08/2022","00:26:12","Wind","Renewables",722,"No"
"D","06/08/2022","00:26:12","Wood","Renewables",201,"No"
"D","06/08/2022","00:29:17","Hydro","Hydro",378,"No"
"D","06/08/2022","00:29:17","Natural Gas","Natural Gas",5086,"Yes"
"D","06/08/2022","00:29:17","Nuclear","Nuclear",3239,"No"
"D","06/08/2022","00:29:17","Other","Other",3,"No"
"D","06/08/2022","00:29:17","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","00:29:17","Refuse","Renewables",356,"No"
"D","06/08/2022","00:29:17","Wind","Renewables",715,"No"
"D","06/08/2022","00:29:17","Wood","Renewables",202,"No"
"D","06/08/2022","00:36:25","Hydro","Hydro",377,"No"
"D","06/08/2022","00:36:25","Natural Gas","Natural Gas",5092,"No"
"D","06/08/2022","00:36:25","Nuclear","Nuclear",3239,"No"
"D","06/08/2022","00:36:25","Other","Other",2,"No"
"D","06/08/2022","00:36:25","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","00:36:25","Refuse","Renewables",363,"No"
"D","06/08/2022","00:36:25","Wind","Renewables",724,"No"
"D","06/08/2022","00:36:25","Wood","Renewables",199,"Yes"
"D","06/08/2022","00:55:06","Hydro","Hydro",376,"No"
"D","06/08/2022","00:55:06","Natural Gas","Natural Gas",4963,"Yes"
"D","06/08/2022","00:55:06","Nuclear","Nuclear",3246,"No"
"D","06/08/2022","00:55:06","Other","Other",4,"No"
"D","06/08/2022","00:55:06","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","00:55:06","Refuse","Renewables",362,"No"
"D","06/08/2022","00:55:06","Wind","Renewables",738,"No"
"D","06/08/2022","00:55:06","Wood","Renewables",201,"No"
"D","06/08/2022","00:57:24","Hydro","Hydro",376,"No"
"D","06/08/2022","00:57:24","Natural Gas","Natural Gas",4939,"Yes"
"D","06/08/2022","00:57:24","Nuclear","Nuclear",3248,"No"
"D","06/08/2022","00:57:24","Other","Other",2,"No"
"D","06/08/2022","00:57:24","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","00:57:24","Refuse","Renewables",364,"No"
"D","06/08/2022","00:57:24","Wind","Renewables",719,"No"
"D","06/08/2022","00:57:24","Wood","Renewables",202,"No"
"D","06/08/2022","01:06:22","Hydro","Hydro",375,"No"
"D","06/08/2022","01:06:22","Natural Gas","Natural Gas",5100,"Yes"
"D","06/08/2022","01:06:22","Nuclear","Nuclear",3250,"No"
"D","06/08/2022","01:06:22","Other","Other",2,"No"
"D","06/08/2022","01:06:22","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","01:06:22","Refuse","Renewables",365,"No"
"D","06/08/2022","01:06:22","Wind","Renewables",737,"No"
"D","06/08/2022","01:06:22","Wood","Renewables",200,"No"
"D","06/08/2022","01:22:13","Hydro","Hydro",378,"No"
"D","06/08/2022","01:22:13","Natural Gas","Natural Gas",4972,"Yes"
"D","06/08/2022","01:22:13","Nuclear","Nuclear",3257,"No"
"D","06/08/2022","01:22:13","Other","Other",8,"No"
"D","06/08/2022","01:22:13","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","01:22:13","Refuse","Renewables",360,"No"
"D","06/08/2022","01:22:13","Wind","Renewables",758,"No"
"D","06/08/2022","01:22:13","Wood","Renewables",203,"No"
"D","06/08/2022","01:23:48","Hydro","Hydro",378,"No"
"D","06/08/2022","01:23:48","Natural Gas","Natural Gas",4974,"Yes"
"D","06/08/2022","01:23:48","Nuclear","Nuclear",3255,"No"
"D","06/08/2022","01:23:48","Other","Other",2,"No"
"D","06/08/2022","01:23:48","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","01:23:48","Refuse","Renewables",363,"No"
"D","06/08/2022","01:23:48","Wind","Renewables",761,"No"
"D","06/08/2022","01:23:48","Wood","Renewables",202,"No"
"D","06/08/2022","01:39:52","Hydro","Hydro",376,"No"
"D","06/08/2022","01:39:52","Natural Gas","Natural Gas",4707,"Yes"
"D","06/08/2022","01:39:52","Nuclear","Nuclear",3264,"No"
"D","06/08/2022","01:39:52","Other","Other",2,"No"
"D","06/08/2022","01:39:52","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","01:39:52","Refuse","Renewables",367,"No"
"D","06/08/2022","01:39:52","Wind","Renewables",765,"No"
"D","06/08/2022","01:39:52","Wood","Renewables",203,"No"
"D","06/08/2022","01:54:53","Hydro","Hydro",376,"No"
"D","06/08/2022","01:54:53","Natural Gas","Natural Gas",4773,"Yes"
"D","06/08/2022","01:54:53","Nuclear","Nuclear",3273,"No"
"D","06/08/2022","01:54:53","Other","Other",2,"No"
"D","06/08/2022","01:54:53","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","01:54:53","Refuse","Renewables",370,"No"
"D","06/08/2022","01:54:53","Wind","Renewables",771,"No"
"D","06/08/2022","01:54:53","Wood","Renewables",202,"No"
"D","06/08/2022","02:03:23","Hydro","Hydro",375,"No"
"D","06/08/2022","02:03:23","Natural Gas","Natural Gas",4635,"Yes"
"D","06/08/2022","02:03:23","Nuclear","Nuclear",3275,"No"
"D","06/08/2022","02:03:23","Other","Other",2,"No"
"D","06/08/2022","02:03:23","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","02:03:23","Refuse","Renewables",356,"No"
"D","06/08/2022","02:03:23","Wind","Renewables",775,"No"
"D","06/08/2022","02:03:23","Wood","Renewables",202,"No"
"D","06/08/2022","02:12:25","Hydro","Hydro",373,"No"
"D","06/08/2022","02:12:25","Natural Gas","Natural Gas",4867,"No"
"D","06/08/2022","02:12:25","Nuclear","Nuclear",3283,"No"
"D","06/08/2022","02:12:25","Other","Other",2,"No"
"D","06/08/2022","02:12:25","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","02:12:25","Refuse","Renewables",362,"No"
"D","06/08/2022","02:12:25","Wind","Renewables",772,"No"
"D","06/08/2022","02:12:25","Wood","Renewables",202,"Yes"
"D","06/08/2022","02:21:12","Hydro","Hydro",374,"No"
"D","06/08/2022","02:21:12","Natural Gas","Natural Gas",5013,"Yes"
"D","06/08/2022","02:21:12","Nuclear","Nuclear",3288,"No"
"D","06/08/2022","02:21:12","Other","Other",3,"No"
"D","06/08/2022","02:21:12","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","02:21:12","Refuse","Renewables",363,"No"
"D","06/08/2022","02:21:12","Wind","Renewables",794,"No"
"D","06/08/2022","02:21:12","Wood","Renewables",200,"No"
"D","06/08/2022","02:42:41","Hydro","Hydro",375,"No"
"D","06/08/2022","02:42:41","Natural Gas","Natural Gas",4973,"Yes"
"D","06/08/2022","02:42:41","Nuclear","Nuclear",3287,"No"
"D","06/08/2022","02:42:41","Other","Other",4,"No"
"D","06/08/2022","02:42:41","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","02:42:41","Refuse","Renewables",353,"No"
"D","06/08/2022","02:42:41","Wind","Renewables",803,"No"
"D","06/08/2022","02:42:41","Wood","Renewables",199,"No"
"D","06/08/2022","02:56:32","Hydro","Hydro",376,"No"
"D","06/08/2022","02:56:32","Natural Gas","Natural Gas",4832,"Yes"
"D","06/08/2022","02:56:32","Nuclear","Nuclear",3287,"No"
"D","06/08/2022","02:56:32","Other","Other",2,"No"
"D","06/08/2022","02:56:32","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","02:56:32","Refuse","Renewables",354,"No"
"D","06/08/2022","02:56:32","Wind","Renewables",805,"No"
"D","06/08/2022","02:56:32","Wood","Renewables",197,"No"
"D","06/08/2022","03:06:02","Hydro","Hydro",375,"No"
"D","06/08/2022","03:06:02","Natural Gas","Natural Gas",4657,"Yes"
"D","06/08/2022","03:06:02","Nuclear","Nuclear",3288,"No"
"D","06/08/2022","03:06:02","Other","Other",2,"No"
"D","06/08/2022","03:06:02","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","03:06:02","Refuse","Renewables",360,"No"
"D","06/08/2022","03:06:02","Wind","Renewables",796,"No"
"D","06/08/2022","03:06:02","Wood","Renewables",196,"No"
"D","06/08/2022","03:21:17","Hydro","Hydro",371,"No"
"D","06/08/2022","03:21:17","Natural Gas","Natural Gas",4616,"Yes"
"D","06/08/2022","03:21:17","Nuclear","Nuclear",3294,"No"
"D","06/08/2022","03:21:17","Other","Other",2,"No"
"D","06/08/2022","03:21:17","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","03:21:17","Refuse","Renewables",360,"No"
"D","06/08/2022","03:21:17","Wind","Renewables",789,"No"
"D","06/08/2022","03:21:17","Wood","Renewables",191,"No"
"D","06/08/2022","03:37:36","Hydro","Hydro",376,"No"
"D","06/08/2022","03:37:36","Natural Gas","Natural Gas",4653,"Yes"
"D","06/08/2022","03:37:36","Nuclear","Nuclear",3292,"No"
"D","06/08/2022","03:37:36","Other","Other",3,"No"
"D","06/08/2022","03:37:36","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","03:37:36","Refuse","Renewables",363,"No"
"D","06/08/2022","03:37:36","Wind","Renewables",794,"No"
"D","06/08/2022","03:37:36","Wood","Renewables",192,"No"
"D","06/08/2022","03:51:49","Hydro","Hydro",379,"No"
"D","06/08/2022","03:51:49","Natural Gas","Natural Gas",4749,"Yes"
"D","06/08/2022","03:51:49","Nuclear","Nuclear",3294,"No"
"D","06/08/2022","03:51:49","Other","Other",2,"No"
"D","06/08/2022","03:51:49","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","03:51:49","Refuse","Renewables",360,"No"
"D","06/08/2022","03:51:49","Wind","Renewables",796,"Yes"
"D","06/08/2022","03:51:49","Wood","Renewables",193,"No"
"D","06/08/2022","04:08:34","Hydro","Hydro",402,"No"
"D","06/08/2022","04:08:34","Natural Gas","Natural Gas",4776,"Yes"
"D","06/08/2022","04:08:34","Nuclear","Nuclear",3292,"No"
"D","06/08/2022","04:08:34","Other","Other",2,"No"
"D","06/08/2022","04:08:34","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","04:08:34","Refuse","Renewables",356,"No"
"D","06/08/2022","04:08:34","Wind","Renewables",804,"Yes"
"D","06/08/2022","04:08:34","Wood","Renewables",190,"No"
"D","06/08/2022","04:22:40","Hydro","Hydro",399,"No"
"D","06/08/2022","04:22:40","Natural Gas","Natural Gas",4992,"Yes"
"D","06/08/2022","04:22:40","Nuclear","Nuclear",3289,"No"
"D","06/08/2022","04:22:40","Other","Other",2,"No"
"D","06/08/2022","04:22:40","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","04:22:40","Refuse","Renewables",363,"No"
"D","06/08/2022","04:22:40","Wind","Renewables",763,"Yes"
"D","06/08/2022","04:22:40","Wood","Renewables",190,"No"
"D","06/08/2022","04:29:57","Hydro","Hydro",398,"No"
"D","06/08/2022","04:29:57","Natural Gas","Natural Gas",4808,"No"
"D","06/08/2022","04:29:57","Nuclear","Nuclear",3295,"No"
"D","06/08/2022","04:29:57","Other","Other",8,"No"
"D","06/08/2022","04:29:57","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","04:29:57","Refuse","Renewables",358,"No"
"D","06/08/2022","04:29:57","Wind","Renewables",755,"Yes"
"D","06/08/2022","04:29:57","Wood","Renewables",190,"Yes"
"D","06/08/2022","04:40:07","Hydro","Hydro",399,"No"
"D","06/08/2022","04:40:07","Natural Gas","Natural Gas",4874,"Yes"
"D","06/08/2022","04:40:07","Nuclear","Nuclear",3294,"No"
"D","06/08/2022","04:40:07","Other","Other",3,"No"
"D","06/08/2022","04:40:07","Landfill Gas","Renewables",34,"No"
"D","06/08/2022","04:40:07","Refuse","Renewables",353,"No"
"D","06/08/2022","04:40:07","Wind","Renewables",750,"Yes"
"D","06/08/2022","04:40:07","Wood","Renewables",193,"No"
"D","06/08/2022","04:52:18","Hydro","Hydro",400,"No"
"D","06/08/2022","04:52:18","Natural Gas","Natural Gas",4853,"Yes"
"D","06/08/2022","04:52:18","Nuclear","Nuclear",3292,"No"
"D","06/08/2022","04:52:18","Other","Other",2,"No"
"D","06/08/2022","04:52:18","Landfill Gas","Renewables",34,"No"
"D","06/08/2022","04:52:18","Refuse","Renewables",361,"No"
"D","06/08/2022","04:52:18","Wind","Renewables",766,"No"
"D","06/08/2022","04:52:18","Wood","Renewables",191,"No"
"D","06/08/2022","04:54:06","Hydro","Hydro",401,"No"
"D","06/08/2022","04:54:06","Natural Gas","Natural Gas",4832,"Yes"
"D","06/08/2022","04:54:06","Nuclear","Nuclear",3290,"No"
"D","06/08/2022","04:54:06","Other","Other",14,"No"
"D","06/08/2022","04:54:06","Landfill Gas","Renewables",35,"No"
"D","06/08/2022","04:54:06","Refuse","Renewables",358,"No"
"D","06/08/2022","04:54:06","Wind","Renewables",766,"No"
"D","06/08/2022","04:54:06","Wood","Renewables",191,"No"
"D","06/08/2022","05:06:05","Hydro","Hydro",404,"No"
"D","06/08/2022","05:06:05","Natural Gas","Natural Gas",4844,"Yes"
