"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20230805.csv"
"C","Report for 08/05/2023"
"C","Report generated 08/12/2024 17:21:24 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","08/05/2023","00:02:36","Hydro","Hydro",827,"No"
"D","08/05/2023","00:02:36","Natural Gas","Natural Gas",7480,"Yes"
"D","08/05/2023","00:02:36","Nuclear","Nuclear",2604,"No"
"D","08/05/2023","00:02:36","Other","Other",1,"No"
"D","08/05/2023","00:02:36","Landfill Gas","Renewables",36,"No"
"D","08/05/2023","00:02:36","Refuse","Renewables",311,"No"
"D","08/05/2023","00:02:36","Wind","Renewables",161,"No"
"D","08/05/2023","00:02:36","Wood","Renewables",206,"No"
"D","08/05/2023","00:10:57","Hydro","Hydro",825,"No"
"D","08/05/2023","00:10:57","Natural Gas","Natural Gas",7207,"Yes"
"D","08/05/2023","00:10:57","Nuclear","Nuclear",2606,"No"
"D","08/05/2023","00:10:57","Other","Other",32,"No"
"D","08/05/2023","00:10:57","Landfill Gas","Renewables",36,"No"
"D","08/05/2023","00:10:57","Refuse","Renewables",315,"No"
"D","08/05/2023","00:10:57","Wind","Renewables",152,"No"
"D","08/05/2023","00:10:57","Wood","Renewables",205,"No"
"D","08/05/2023","00:18:41","Coal","Coal",1,"No"
"D","08/05/2023","00:18:41","Hydro","Hydro",827,"No"
"D","08/05/2023","00:18:41","Natural Gas","Natural Gas",7292,"Yes"
"D","08/05/2023","00:18:41","Nuclear","Nuclear",2603,"No"
"D","08/05/2023","00:18:41","Other","Other",1,"No"
"D","08/05/2023","00:18:41","Landfill Gas","Renewables",36,"No"
"D","08/05/2023","00:18:41","Refuse","Renewables",314,"No"
"D","08/05/2023","00:18:41","Wind","Renewables",138,"No"
"D","08/05/2023","00:18:41","Wood","Renewables",206,"No"
"D","08/05/2023","00:27:30","Coal","Coal",1,"No"
"D","08/05/2023","00:27:30","Hydro","Hydro",826,"No"
"D","08/05/2023","00:27:30","Natural Gas","Natural Gas",6980,"Yes"
"D","08/05/2023","00:27:30","Nuclear","Nuclear",2600,"No"
"D","08/05/2023","00:27:30","Other","Other",31,"No"
"D","08/05/2023","00:27:30","Landfill Gas","Renewables",36,"No"
"D","08/05/2023","00:27:30","Refuse","Renewables",314,"No"
"D","08/05/2023","00:27:30","Wind","Renewables",135,"No"
"D","08/05/2023","00:27:30","Wood","Renewables",204,"No"
"D","08/05/2023","00:35:52","Hydro","Hydro",820,"No"
"D","08/05/2023","00:35:52","Natural Gas","Natural Gas",6800,"Yes"
"D","08/05/2023","00:35:52","Nuclear","Nuclear",2598,"No"
"D","08/05/2023","00:35:52","Other","Other",1,"No"
"D","08/05/2023","00:35:52","Landfill Gas","Renewables",36,"No"
"D","08/05/2023","00:35:52","Refuse","Renewables",312,"No"
"D","08/05/2023","00:35:52","Wind","Renewables",130,"No"
"D","08/05/2023","00:35:52","Wood","Renewables",207,"No"
"D","08/05/2023","00:44:49","Coal","Coal",4,"No"
"D","08/05/2023","00:44:49","Hydro","Hydro",823,"No"
"D","08/05/2023","00:44:49","Natural Gas","Natural Gas",6590,"Yes"
"D","08/05/2023","00:44:49","Nuclear","Nuclear",2599,"No"
"D","08/05/2023","00:44:49","Other","Other",3,"No"
"D","08/05/2023","00:44:49","Landfill Gas","Renewables",36,"No"
"D","08/05/2023","00:44:49","Refuse","Renewables",311,"No"
"D","08/05/2023","00:44:49","Wind","Renewables",152,"No"
"D","08/05/2023","00:44:49","Wood","Renewables",204,"No"
"D","08/05/2023","00:55:14","Hydro","Hydro",824,"No"
"D","08/05/2023","00:55:14","Natural Gas","Natural Gas",6480,"Yes"
"D","08/05/2023","00:55:14","Nuclear","Nuclear",2598,"No"
"D","08/05/2023","00:55:14","Other","Other",10,"No"
"D","08/05/2023","00:55:14","Landfill Gas","Renewables",36,"No"
"D","08/05/2023","00:55:14","Refuse","Renewables",308,"No"
"D","08/05/2023","00:55:14","Wind","Renewables",143,"No"
"D","08/05/2023","00:55:14","Wood","Renewables",207,"No"
"D","08/05/2023","00:56:00","Hydro","Hydro",824,"No"
"D","08/05/2023","00:56:00","Natural Gas","Natural Gas",6469,"Yes"
"D","08/05/2023","00:56:00","Nuclear","Nuclear",2597,"No"
"D","08/05/2023","00:56:00","Other","Other",3,"No"
"D","08/05/2023","00:56:00","Landfill Gas","Renewables",36,"No"
"D","08/05/2023","00:56:00","Refuse","Renewables",307,"No"
"D","08/05/2023","00:56:00","Wind","Renewables",143,"No"
"D","08/05/2023","00:56:00","Wood","Renewables",206,"No"
"D","08/05/2023","01:02:46","Hydro","Hydro",820,"No"
"D","08/05/2023","01:02:46","Natural Gas","Natural Gas",6549,"Yes"
"D","08/05/2023","01:02:46","Nuclear","Nuclear",2598,"No"
"D","08/05/2023","01:02:46","Other","Other",2,"No"
"D","08/05/2023","01:02:46","Landfill Gas","Renewables",36,"No"
"D","08/05/2023","01:02:46","Refuse","Renewables",303,"No"
"D","08/05/2023","01:02:46","Wind","Renewables",129,"No"
"D","08/05/2023","01:02:46","Wood","Renewables",205,"No"
"D","08/05/2023","01:05:19","Hydro","Hydro",822,"No"
"D","08/05/2023","01:05:19","Natural Gas","Natural Gas",6546,"Yes"
"D","08/05/2023","01:05:19","Nuclear","Nuclear",2597,"No"
"D","08/05/2023","01:05:19","Other","Other",3,"No"
"D","08/05/2023","01:05:19","Landfill Gas","Renewables",36,"No"
"D","08/05/2023","01:05:19","Refuse","Renewables",304,"No"
"D","08/05/2023","01:05:19","Wind","Renewables",125,"No"
"D","08/05/2023","01:05:19","Wood","Renewables",202,"No"
"D","08/05/2023","01:10:36","Hydro","Hydro",821,"No"
"D","08/05/2023","01:10:36","Natural Gas","Natural Gas",6507,"Yes"
"D","08/05/2023","01:10:36","Nuclear","Nuclear",2597,"No"
"D","08/05/2023","01:10:36","Other","Other",2,"No"
"D","08/05/2023","01:10:36","Landfill Gas","Renewables",36,"No"
"D","08/05/2023","01:10:36","Refuse","Renewables",304,"No"
"D","08/05/2023","01:10:36","Wind","Renewables",116,"No"
"D","08/05/2023","01:10:36","Wood","Renewables",206,"No"
"D","08/05/2023","01:18:59","Coal","Coal",2,"No"
"D","08/05/2023","01:18:59","Hydro","Hydro",820,"No"
"D","08/05/2023","01:18:59","Natural Gas","Natural Gas",6476,"Yes"
"D","08/05/2023","01:18:59","Nuclear","Nuclear",2600,"No"
"D","08/05/2023","01:18:59","Other","Other",2,"No"
"D","08/05/2023","01:18:59","Landfill Gas","Renewables",36,"No"
"D","08/05/2023","01:18:59","Refuse","Renewables",318,"No"
"D","08/05/2023","01:18:59","Wind","Renewables",121,"No"
"D","08/05/2023","01:18:59","Wood","Renewables",205,"No"
"D","08/05/2023","01:25:57","Coal","Coal",4,"No"
"D","08/05/2023","01:25:57","Hydro","Hydro",818,"No"
"D","08/05/2023","01:25:57","Natural Gas","Natural Gas",6392,"Yes"
"D","08/05/2023","01:25:57","Nuclear","Nuclear",2596,"No"
"D","08/05/2023","01:25:57","Other","Other",2,"No"
"D","08/05/2023","01:25:57","Landfill Gas","Renewables",36,"No"
"D","08/05/2023","01:25:57","Refuse","Renewables",327,"No"
"D","08/05/2023","01:25:57","Wind","Renewables",117,"No"
