"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20221110.csv"
"C","Report for 11/10/2022"
"C","Report generated 08/12/2024 16:58:03 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","11/10/2022","00:02:31","Hydro","Hydro",525,"No"
"D","11/10/2022","00:02:31","Natural Gas","Natural Gas",4847,"Yes"
"D","11/10/2022","00:02:31","Nuclear","Nuclear",3359,"No"
"D","11/10/2022","00:02:31","Other","Other",2,"No"
"D","11/10/2022","00:02:31","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","00:02:31","Refuse","Renewables",327,"No"
"D","11/10/2022","00:02:31","Solar","Renewables",2,"No"
"D","11/10/2022","00:02:31","Wind","Renewables",795,"Yes"
"D","11/10/2022","00:02:31","Wood","Renewables",179,"No"
"D","11/10/2022","00:04:29","Hydro","Hydro",525,"No"
"D","11/10/2022","00:04:29","Natural Gas","Natural Gas",4856,"Yes"
"D","11/10/2022","00:04:29","Nuclear","Nuclear",3357,"No"
"D","11/10/2022","00:04:29","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","00:04:29","Refuse","Renewables",315,"No"
"D","11/10/2022","00:04:29","Solar","Renewables",2,"No"
"D","11/10/2022","00:04:29","Wind","Renewables",786,"Yes"
"D","11/10/2022","00:04:29","Wood","Renewables",179,"No"
"D","11/10/2022","00:11:23","Hydro","Hydro",512,"No"
"D","11/10/2022","00:11:23","Natural Gas","Natural Gas",4898,"Yes"
"D","11/10/2022","00:11:23","Nuclear","Nuclear",3359,"No"
"D","11/10/2022","00:11:23","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","00:11:23","Refuse","Renewables",325,"No"
"D","11/10/2022","00:11:23","Solar","Renewables",2,"No"
"D","11/10/2022","00:11:23","Wind","Renewables",808,"Yes"
"D","11/10/2022","00:11:23","Wood","Renewables",176,"No"
"D","11/10/2022","00:19:17","Hydro","Hydro",512,"No"
"D","11/10/2022","00:19:17","Natural Gas","Natural Gas",4662,"Yes"
"D","11/10/2022","00:19:17","Nuclear","Nuclear",3361,"No"
"D","11/10/2022","00:19:17","Other","Other",24,"No"
"D","11/10/2022","00:19:17","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","00:19:17","Refuse","Renewables",331,"No"
"D","11/10/2022","00:19:17","Solar","Renewables",2,"No"
"D","11/10/2022","00:19:17","Wind","Renewables",789,"Yes"
"D","11/10/2022","00:19:17","Wood","Renewables",175,"No"
"D","11/10/2022","00:24:03","Hydro","Hydro",506,"No"
"D","11/10/2022","00:24:03","Natural Gas","Natural Gas",4626,"Yes"
"D","11/10/2022","00:24:03","Nuclear","Nuclear",3358,"No"
"D","11/10/2022","00:24:03","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","00:24:03","Refuse","Renewables",331,"No"
"D","11/10/2022","00:24:03","Solar","Renewables",2,"No"
"D","11/10/2022","00:24:03","Wind","Renewables",779,"Yes"
"D","11/10/2022","00:24:03","Wood","Renewables",173,"No"
"D","11/10/2022","00:35:21","Hydro","Hydro",509,"No"
"D","11/10/2022","00:35:21","Natural Gas","Natural Gas",4580,"Yes"
"D","11/10/2022","00:35:21","Nuclear","Nuclear",3358,"No"
"D","11/10/2022","00:35:21","Other","Other",4,"No"
"D","11/10/2022","00:35:21","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","00:35:21","Refuse","Renewables",332,"No"
"D","11/10/2022","00:35:21","Solar","Renewables",2,"No"
"D","11/10/2022","00:35:21","Wind","Renewables",776,"Yes"
"D","11/10/2022","00:35:21","Wood","Renewables",173,"No"
"D","11/10/2022","00:45:31","Hydro","Hydro",509,"No"
"D","11/10/2022","00:45:31","Natural Gas","Natural Gas",4619,"Yes"
"D","11/10/2022","00:45:31","Nuclear","Nuclear",3362,"No"
"D","11/10/2022","00:45:31","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","00:45:31","Refuse","Renewables",322,"No"
"D","11/10/2022","00:45:31","Solar","Renewables",2,"No"
"D","11/10/2022","00:45:31","Wind","Renewables",790,"Yes"
"D","11/10/2022","00:45:31","Wood","Renewables",174,"No"
"D","11/10/2022","00:55:38","Hydro","Hydro",497,"No"
"D","11/10/2022","00:55:38","Natural Gas","Natural Gas",4516,"Yes"
"D","11/10/2022","00:55:38","Nuclear","Nuclear",3360,"No"
"D","11/10/2022","00:55:38","Other","Other",3,"No"
"D","11/10/2022","00:55:38","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","00:55:38","Refuse","Renewables",318,"No"
"D","11/10/2022","00:55:38","Solar","Renewables",2,"No"
"D","11/10/2022","00:55:38","Wind","Renewables",782,"Yes"
"D","11/10/2022","00:55:38","Wood","Renewables",172,"No"
"D","11/10/2022","01:00:47","Hydro","Hydro",499,"No"
"D","11/10/2022","01:00:47","Natural Gas","Natural Gas",4565,"Yes"
"D","11/10/2022","01:00:47","Nuclear","Nuclear",3360,"No"
"D","11/10/2022","01:00:47","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","01:00:47","Refuse","Renewables",324,"No"
"D","11/10/2022","01:00:47","Solar","Renewables",2,"No"
"D","11/10/2022","01:00:47","Wind","Renewables",768,"Yes"
"D","11/10/2022","01:00:47","Wood","Renewables",172,"No"
"D","11/10/2022","01:08:44","Hydro","Hydro",499,"No"
"D","11/10/2022","01:08:44","Natural Gas","Natural Gas",4716,"Yes"
"D","11/10/2022","01:08:44","Nuclear","Nuclear",3358,"No"
"D","11/10/2022","01:08:44","Other","Other",8,"No"
"D","11/10/2022","01:08:44","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","01:08:44","Refuse","Renewables",324,"No"
"D","11/10/2022","01:08:44","Solar","Renewables",2,"No"
"D","11/10/2022","01:08:44","Wind","Renewables",780,"Yes"
"D","11/10/2022","01:08:44","Wood","Renewables",175,"No"
"D","11/10/2022","01:18:56","Hydro","Hydro",497,"No"
"D","11/10/2022","01:18:56","Natural Gas","Natural Gas",4708,"Yes"
"D","11/10/2022","01:18:56","Nuclear","Nuclear",3360,"No"
"D","11/10/2022","01:18:56","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","01:18:56","Refuse","Renewables",323,"No"
"D","11/10/2022","01:18:56","Solar","Renewables",2,"No"
"D","11/10/2022","01:18:56","Wind","Renewables",784,"Yes"
"D","11/10/2022","01:18:56","Wood","Renewables",173,"No"
"D","11/10/2022","01:30:06","Hydro","Hydro",482,"No"
"D","11/10/2022","01:30:06","Natural Gas","Natural Gas",4663,"Yes"
"D","11/10/2022","01:30:06","Nuclear","Nuclear",3359,"No"
"D","11/10/2022","01:30:06","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","01:30:06","Refuse","Renewables",320,"No"
"D","11/10/2022","01:30:06","Solar","Renewables",2,"No"
"D","11/10/2022","01:30:06","Wind","Renewables",770,"Yes"
"D","11/10/2022","01:30:06","Wood","Renewables",169,"No"
"D","11/10/2022","01:32:00","Hydro","Hydro",483,"No"
"D","11/10/2022","01:32:00","Natural Gas","Natural Gas",4635,"Yes"
"D","11/10/2022","01:32:00","Nuclear","Nuclear",3360,"No"
"D","11/10/2022","01:32:00","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","01:32:00","Refuse","Renewables",316,"No"
"D","11/10/2022","01:32:00","Solar","Renewables",2,"No"
"D","11/10/2022","01:32:00","Wind","Renewables",773,"Yes"
"D","11/10/2022","01:32:00","Wood","Renewables",168,"No"
"D","11/10/2022","01:40:00","Hydro","Hydro",487,"No"
"D","11/10/2022","01:40:00","Natural Gas","Natural Gas",4596,"Yes"
"D","11/10/2022","01:40:00","Nuclear","Nuclear",3360,"No"
"D","11/10/2022","01:40:00","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","01:40:00","Refuse","Renewables",315,"No"
"D","11/10/2022","01:40:00","Solar","Renewables",2,"No"
"D","11/10/2022","01:40:00","Wind","Renewables",752,"Yes"
"D","11/10/2022","01:40:00","Wood","Renewables",172,"No"
"D","11/10/2022","01:50:12","Hydro","Hydro",486,"No"
"D","11/10/2022","01:50:12","Natural Gas","Natural Gas",4713,"Yes"
"D","11/10/2022","01:50:12","Nuclear","Nuclear",3359,"No"
"D","11/10/2022","01:50:12","Other","Other",0,"No"
"D","11/10/2022","01:50:12","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","01:50:12","Refuse","Renewables",312,"No"
"D","11/10/2022","01:50:12","Solar","Renewables",2,"No"
"D","11/10/2022","01:50:12","Wind","Renewables",760,"Yes"
"D","11/10/2022","01:50:12","Wood","Renewables",167,"No"
"D","11/10/2022","01:56:43","Hydro","Hydro",486,"No"
"D","11/10/2022","01:56:43","Natural Gas","Natural Gas",4731,"Yes"
"D","11/10/2022","01:56:43","Nuclear","Nuclear",3361,"No"
"D","11/10/2022","01:56:43","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","01:56:43","Refuse","Renewables",315,"No"
"D","11/10/2022","01:56:43","Solar","Renewables",2,"No"
"D","11/10/2022","01:56:43","Wind","Renewables",777,"Yes"
"D","11/10/2022","01:56:43","Wood","Renewables",169,"No"
"D","11/10/2022","02:08:55","Hydro","Hydro",484,"No"
"D","11/10/2022","02:08:55","Natural Gas","Natural Gas",4812,"Yes"
"D","11/10/2022","02:08:55","Nuclear","Nuclear",3361,"No"
"D","11/10/2022","02:08:55","Other","Other",2,"No"
"D","11/10/2022","02:08:55","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","02:08:55","Refuse","Renewables",328,"No"
"D","11/10/2022","02:08:55","Solar","Renewables",2,"No"
"D","11/10/2022","02:08:55","Wind","Renewables",802,"Yes"
"D","11/10/2022","02:08:55","Wood","Renewables",166,"No"
"D","11/10/2022","02:17:29","Hydro","Hydro",484,"No"
"D","11/10/2022","02:17:29","Natural Gas","Natural Gas",4803,"Yes"
"D","11/10/2022","02:17:29","Nuclear","Nuclear",3361,"No"
"D","11/10/2022","02:17:29","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","02:17:29","Refuse","Renewables",323,"No"
"D","11/10/2022","02:17:29","Solar","Renewables",2,"No"
"D","11/10/2022","02:17:29","Wind","Renewables",785,"Yes"
"D","11/10/2022","02:17:29","Wood","Renewables",168,"No"
"D","11/10/2022","02:26:30","Hydro","Hydro",483,"No"
"D","11/10/2022","02:26:30","Natural Gas","Natural Gas",4773,"Yes"
"D","11/10/2022","02:26:30","Nuclear","Nuclear",3362,"No"
"D","11/10/2022","02:26:30","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","02:26:30","Refuse","Renewables",326,"No"
"D","11/10/2022","02:26:30","Solar","Renewables",2,"No"
"D","11/10/2022","02:26:30","Wind","Renewables",768,"Yes"
"D","11/10/2022","02:26:30","Wood","Renewables",167,"No"
"D","11/10/2022","02:35:31","Hydro","Hydro",484,"No"
"D","11/10/2022","02:35:31","Natural Gas","Natural Gas",4783,"Yes"
"D","11/10/2022","02:35:31","Nuclear","Nuclear",3360,"No"
"D","11/10/2022","02:35:31","Other","Other",3,"No"
"D","11/10/2022","02:35:31","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","02:35:31","Refuse","Renewables",327,"No"
"D","11/10/2022","02:35:31","Solar","Renewables",2,"No"
"D","11/10/2022","02:35:31","Wind","Renewables",753,"Yes"
"D","11/10/2022","02:35:31","Wood","Renewables",169,"No"
"D","11/10/2022","02:41:46","Hydro","Hydro",487,"No"
"D","11/10/2022","02:41:46","Natural Gas","Natural Gas",4808,"Yes"
"D","11/10/2022","02:41:46","Nuclear","Nuclear",3360,"No"
"D","11/10/2022","02:41:46","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","02:41:46","Refuse","Renewables",325,"No"
"D","11/10/2022","02:41:46","Solar","Renewables",2,"No"
"D","11/10/2022","02:41:46","Wind","Renewables",741,"Yes"
"D","11/10/2022","02:41:46","Wood","Renewables",167,"No"
"D","11/10/2022","02:52:14","Hydro","Hydro",493,"No"
"D","11/10/2022","02:52:14","Natural Gas","Natural Gas",4765,"Yes"
"D","11/10/2022","02:52:14","Nuclear","Nuclear",3360,"No"
"D","11/10/2022","02:52:14","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","02:52:14","Refuse","Renewables",327,"No"
"D","11/10/2022","02:52:14","Solar","Renewables",2,"No"
"D","11/10/2022","02:52:14","Wind","Renewables",737,"Yes"
"D","11/10/2022","02:52:14","Wood","Renewables",167,"No"
"D","11/10/2022","02:52:29","Hydro","Hydro",493,"No"
"D","11/10/2022","02:52:29","Natural Gas","Natural Gas",4765,"Yes"
"D","11/10/2022","02:52:29","Nuclear","Nuclear",3360,"No"
"D","11/10/2022","02:52:29","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","02:52:29","Refuse","Renewables",327,"No"
"D","11/10/2022","02:52:29","Solar","Renewables",2,"No"
"D","11/10/2022","02:52:29","Wind","Renewables",737,"Yes"
"D","11/10/2022","02:52:29","Wood","Renewables",167,"No"
"D","11/10/2022","03:02:34","Hydro","Hydro",497,"No"
"D","11/10/2022","03:02:34","Natural Gas","Natural Gas",4793,"Yes"
"D","11/10/2022","03:02:34","Nuclear","Nuclear",3360,"No"
"D","11/10/2022","03:02:34","Other","Other",1,"No"
"D","11/10/2022","03:02:34","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","03:02:34","Refuse","Renewables",328,"No"
"D","11/10/2022","03:02:34","Solar","Renewables",2,"No"
"D","11/10/2022","03:02:34","Wind","Renewables",727,"Yes"
"D","11/10/2022","03:02:34","Wood","Renewables",169,"No"
"D","11/10/2022","03:08:51","Hydro","Hydro",502,"No"
"D","11/10/2022","03:08:51","Natural Gas","Natural Gas",4840,"Yes"
"D","11/10/2022","03:08:51","Nuclear","Nuclear",3360,"No"
"D","11/10/2022","03:08:51","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","03:08:51","Refuse","Renewables",323,"No"
"D","11/10/2022","03:08:51","Solar","Renewables",2,"No"
"D","11/10/2022","03:08:51","Wind","Renewables",738,"Yes"
"D","11/10/2022","03:08:51","Wood","Renewables",166,"No"
"D","11/10/2022","03:19:10","Hydro","Hydro",497,"No"
"D","11/10/2022","03:19:10","Natural Gas","Natural Gas",4753,"Yes"
"D","11/10/2022","03:19:10","Nuclear","Nuclear",3359,"No"
"D","11/10/2022","03:19:10","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","03:19:10","Refuse","Renewables",325,"No"
"D","11/10/2022","03:19:10","Solar","Renewables",2,"No"
"D","11/10/2022","03:19:10","Wind","Renewables",742,"Yes"
"D","11/10/2022","03:19:10","Wood","Renewables",166,"No"
"D","11/10/2022","03:25:56","Hydro","Hydro",499,"No"
"D","11/10/2022","03:25:56","Natural Gas","Natural Gas",4729,"Yes"
"D","11/10/2022","03:25:56","Nuclear","Nuclear",3359,"No"
"D","11/10/2022","03:25:56","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","03:25:56","Refuse","Renewables",324,"No"
"D","11/10/2022","03:25:56","Solar","Renewables",2,"No"
"D","11/10/2022","03:25:56","Wind","Renewables",745,"Yes"
"D","11/10/2022","03:25:56","Wood","Renewables",167,"No"
"D","11/10/2022","03:34:47","Hydro","Hydro",500,"No"
"D","11/10/2022","03:34:47","Natural Gas","Natural Gas",4814,"Yes"
"D","11/10/2022","03:34:47","Nuclear","Nuclear",3359,"No"
"D","11/10/2022","03:34:47","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","03:34:47","Refuse","Renewables",320,"No"
"D","11/10/2022","03:34:47","Solar","Renewables",2,"No"
"D","11/10/2022","03:34:47","Wind","Renewables",754,"Yes"
"D","11/10/2022","03:34:47","Wood","Renewables",167,"No"
"D","11/10/2022","03:45:54","Hydro","Hydro",503,"No"
"D","11/10/2022","03:45:54","Natural Gas","Natural Gas",4833,"Yes"
"D","11/10/2022","03:45:54","Nuclear","Nuclear",3358,"No"
"D","11/10/2022","03:45:54","Other","Other",1,"No"
"D","11/10/2022","03:45:54","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","03:45:54","Refuse","Renewables",322,"No"
"D","11/10/2022","03:45:54","Solar","Renewables",2,"No"
"D","11/10/2022","03:45:54","Wind","Renewables",750,"Yes"
"D","11/10/2022","03:45:54","Wood","Renewables",166,"No"
"D","11/10/2022","03:55:19","Hydro","Hydro",502,"No"
"D","11/10/2022","03:55:19","Natural Gas","Natural Gas",4814,"Yes"
"D","11/10/2022","03:55:19","Nuclear","Nuclear",3358,"No"
"D","11/10/2022","03:55:19","Other","Other",0,"No"
"D","11/10/2022","03:55:19","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","03:55:19","Refuse","Renewables",319,"No"
"D","11/10/2022","03:55:19","Solar","Renewables",2,"No"
"D","11/10/2022","03:55:19","Wind","Renewables",754,"Yes"
"D","11/10/2022","03:55:19","Wood","Renewables",167,"No"
"D","11/10/2022","04:00:45","Coal","Coal",6,"No"
"D","11/10/2022","04:00:45","Hydro","Hydro",546,"No"
"D","11/10/2022","04:00:45","Natural Gas","Natural Gas",4626,"Yes"
"D","11/10/2022","04:00:45","Nuclear","Nuclear",3356,"No"
"D","11/10/2022","04:00:45","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","04:00:45","Refuse","Renewables",323,"No"
"D","11/10/2022","04:00:45","Solar","Renewables",2,"No"
"D","11/10/2022","04:00:45","Wind","Renewables",787,"Yes"
"D","11/10/2022","04:00:45","Wood","Renewables",166,"No"
"D","11/10/2022","04:10:38","Coal","Coal",16,"No"
"D","11/10/2022","04:10:38","Hydro","Hydro",548,"No"
"D","11/10/2022","04:10:38","Natural Gas","Natural Gas",4747,"Yes"
"D","11/10/2022","04:10:38","Nuclear","Nuclear",3359,"No"
"D","11/10/2022","04:10:38","Other","Other",3,"No"
"D","11/10/2022","04:10:38","Landfill Gas","Renewables",7,"No"
"D","11/10/2022","04:10:38","Refuse","Renewables",316,"No"
"D","11/10/2022","04:10:38","Solar","Renewables",2,"No"
"D","11/10/2022","04:10:38","Wind","Renewables",785,"Yes"
"D","11/10/2022","04:10:38","Wood","Renewables",167,"No"
