"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20220130.csv"
"C","Report for 01/30/2022"
"C","Report generated 08/12/2024 16:33:22 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","01/30/2022","00:08:37","Coal","Coal",108,"No"
"D","01/30/2022","00:08:37","Hydro","Hydro",388,"No"
"D","01/30/2022","00:08:37","Natural Gas","Natural Gas",4177,"No"
"D","01/30/2022","00:08:37","Nuclear","Nuclear",3348,"No"
"D","01/30/2022","00:08:37","Oil","Oil",2304,"Yes"
"D","01/30/2022","00:08:37","Other","Other",13,"No"
"D","01/30/2022","00:08:37","Landfill Gas","Renewables",22,"No"
"D","01/30/2022","00:08:37","Refuse","Renewables",333,"No"
"D","01/30/2022","00:08:37","Wind","Renewables",1106,"No"
"D","01/30/2022","00:08:37","Wood","Renewables",251,"No"
"D","01/30/2022","00:13:32","Coal","Coal",108,"No"
"D","01/30/2022","00:13:32","Hydro","Hydro",387,"No"
"D","01/30/2022","00:13:32","Natural Gas","Natural Gas",4084,"Yes"
"D","01/30/2022","00:13:32","Nuclear","Nuclear",3347,"No"
"D","01/30/2022","00:13:32","Oil","Oil",2255,"No"
"D","01/30/2022","00:13:32","Other","Other",30,"No"
"D","01/30/2022","00:13:32","Landfill Gas","Renewables",22,"No"
"D","01/30/2022","00:13:32","Refuse","Renewables",328,"No"
"D","01/30/2022","00:13:32","Wind","Renewables",1093,"No"
"D","01/30/2022","00:13:32","Wood","Renewables",250,"No"
"D","01/30/2022","00:24:36","Coal","Coal",107,"No"
"D","01/30/2022","00:24:36","Hydro","Hydro",368,"No"
"D","01/30/2022","00:24:36","Natural Gas","Natural Gas",4121,"No"
"D","01/30/2022","00:24:36","Nuclear","Nuclear",3350,"No"
"D","01/30/2022","00:24:36","Oil","Oil",2221,"Yes"
"D","01/30/2022","00:24:36","Other","Other",14,"No"
"D","01/30/2022","00:24:36","Landfill Gas","Renewables",22,"No"
"D","01/30/2022","00:24:36","Refuse","Renewables",334,"No"
"D","01/30/2022","00:24:36","Wind","Renewables",1115,"No"
"D","01/30/2022","00:24:36","Wood","Renewables",251,"No"
"D","01/30/2022","00:37:25","Coal","Coal",108,"No"
"D","01/30/2022","00:37:25","Hydro","Hydro",367,"No"
"D","01/30/2022","00:37:25","Natural Gas","Natural Gas",3925,"Yes"
"D","01/30/2022","00:37:25","Nuclear","Nuclear",3348,"No"
"D","01/30/2022","00:37:25","Oil","Oil",2171,"No"
"D","01/30/2022","00:37:25","Other","Other",14,"No"
"D","01/30/2022","00:37:25","Landfill Gas","Renewables",22,"No"
"D","01/30/2022","00:37:25","Refuse","Renewables",330,"No"
"D","01/30/2022","00:37:25","Wind","Renewables",1130,"No"
"D","01/30/2022","00:37:25","Wood","Renewables",251,"No"
"D","01/30/2022","00:46:54","Coal","Coal",108,"No"
"D","01/30/2022","00:46:54","Hydro","Hydro",360,"No"
"D","01/30/2022","00:46:54","Natural Gas","Natural Gas",3904,"Yes"
"D","01/30/2022","00:46:54","Nuclear","Nuclear",3346,"No"
"D","01/30/2022","00:46:54","Oil","Oil",2089,"No"
"D","01/30/2022","00:46:54","Other","Other",14,"No"
"D","01/30/2022","00:46:54","Landfill Gas","Renewables",22,"No"
"D","01/30/2022","00:46:54","Refuse","Renewables",340,"No"
"D","01/30/2022","00:46:54","Wind","Renewables",1117,"No"
"D","01/30/2022","00:46:54","Wood","Renewables",251,"No"
"D","01/30/2022","00:55:07","Coal","Coal",108,"No"
"D","01/30/2022","00:55:07","Hydro","Hydro",366,"No"
"D","01/30/2022","00:55:07","Natural Gas","Natural Gas",4064,"No"
"D","01/30/2022","00:55:07","Nuclear","Nuclear",3350,"No"
"D","01/30/2022","00:55:07","Oil","Oil",2126,"Yes"
"D","01/30/2022","00:55:07","Other","Other",16,"No"
"D","01/30/2022","00:55:07","Landfill Gas","Renewables",22,"No"
"D","01/30/2022","00:55:07","Refuse","Renewables",340,"No"
"D","01/30/2022","00:55:07","Wind","Renewables",1121,"Yes"
"D","01/30/2022","00:55:07","Wood","Renewables",249,"No"
"D","01/30/2022","01:07:27","Coal","Coal",108,"No"
"D","01/30/2022","01:07:27","Hydro","Hydro",366,"No"
"D","01/30/2022","01:07:27","Natural Gas","Natural Gas",4221,"Yes"
"D","01/30/2022","01:07:27","Nuclear","Nuclear",3351,"No"
"D","01/30/2022","01:07:27","Oil","Oil",2067,"No"
"D","01/30/2022","01:07:27","Other","Other",14,"No"
"D","01/30/2022","01:07:27","Landfill Gas","Renewables",22,"No"
"D","01/30/2022","01:07:27","Refuse","Renewables",343,"No"
"D","01/30/2022","01:07:27","Wind","Renewables",1122,"Yes"
"D","01/30/2022","01:07:27","Wood","Renewables",251,"No"
"D","01/30/2022","01:16:18","Coal","Coal",107,"No"
"D","01/30/2022","01:16:18","Hydro","Hydro",366,"No"
"D","01/30/2022","01:16:18","Natural Gas","Natural Gas",4201,"Yes"
"D","01/30/2022","01:16:18","Nuclear","Nuclear",3352,"No"
