"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20220621.csv"
"C","Report for 06/21/2022"
"C","Report generated 08/12/2024 16:45:41 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","06/21/2022","00:14:02","Hydro","Hydro",619,"No"
"D","06/21/2022","00:14:02","Natural Gas","Natural Gas",4135,"Yes"
"D","06/21/2022","00:14:02","Nuclear","Nuclear",3359,"No"
"D","06/21/2022","00:14:02","Other","Other",8,"No"
"D","06/21/2022","00:14:02","Landfill Gas","Renewables",34,"No"
"D","06/21/2022","00:14:02","Refuse","Renewables",340,"No"
"D","06/21/2022","00:14:02","Wind","Renewables",58,"No"
"D","06/21/2022","00:14:02","Wood","Renewables",213,"No"
"D","06/21/2022","00:20:19","Hydro","Hydro",530,"No"
"D","06/21/2022","00:20:19","Natural Gas","Natural Gas",4019,"Yes"
"D","06/21/2022","00:20:19","Nuclear","Nuclear",3359,"No"
"D","06/21/2022","00:20:19","Other","Other",1,"No"
"D","06/21/2022","00:20:19","Landfill Gas","Renewables",34,"No"
"D","06/21/2022","00:20:19","Refuse","Renewables",342,"No"
"D","06/21/2022","00:20:19","Wind","Renewables",49,"No"
"D","06/21/2022","00:20:19","Wood","Renewables",212,"No"
"D","06/21/2022","00:35:24","Hydro","Hydro",530,"No"
"D","06/21/2022","00:35:24","Natural Gas","Natural Gas",3887,"Yes"
"D","06/21/2022","00:35:24","Nuclear","Nuclear",3356,"No"
"D","06/21/2022","00:35:24","Other","Other",4,"No"
"D","06/21/2022","00:35:24","Landfill Gas","Renewables",34,"No"
"D","06/21/2022","00:35:24","Refuse","Renewables",344,"No"
"D","06/21/2022","00:35:24","Wind","Renewables",45,"No"
"D","06/21/2022","00:35:24","Wood","Renewables",207,"No"
"D","06/21/2022","00:35:29","Hydro","Hydro",530,"No"
"D","06/21/2022","00:35:29","Natural Gas","Natural Gas",3887,"Yes"
"D","06/21/2022","00:35:29","Nuclear","Nuclear",3356,"No"
"D","06/21/2022","00:35:29","Other","Other",4,"No"
"D","06/21/2022","00:35:29","Landfill Gas","Renewables",34,"No"
"D","06/21/2022","00:35:29","Refuse","Renewables",344,"No"
"D","06/21/2022","00:35:29","Wind","Renewables",45,"No"
"D","06/21/2022","00:35:29","Wood","Renewables",207,"No"
"D","06/21/2022","00:48:39","Hydro","Hydro",530,"No"
"D","06/21/2022","00:48:39","Natural Gas","Natural Gas",3921,"Yes"
"D","06/21/2022","00:48:39","Nuclear","Nuclear",3357,"No"
"D","06/21/2022","00:48:39","Other","Other",4,"No"
"D","06/21/2022","00:48:39","Landfill Gas","Renewables",34,"No"
"D","06/21/2022","00:48:39","Refuse","Renewables",339,"No"
"D","06/21/2022","00:48:39","Wind","Renewables",48,"No"
"D","06/21/2022","00:48:39","Wood","Renewables",205,"No"
"D","06/21/2022","00:52:47","Hydro","Hydro",525,"No"
"D","06/21/2022","00:52:47","Natural Gas","Natural Gas",3888,"Yes"
"D","06/21/2022","00:52:47","Nuclear","Nuclear",3357,"No"
"D","06/21/2022","00:52:47","Landfill Gas","Renewables",34,"No"
"D","06/21/2022","00:52:47","Refuse","Renewables",342,"No"
"D","06/21/2022","00:52:47","Wind","Renewables",49,"No"
"D","06/21/2022","00:52:47","Wood","Renewables",205,"No"
"D","06/21/2022","01:09:47","Hydro","Hydro",533,"No"
"D","06/21/2022","01:09:47","Natural Gas","Natural Gas",3780,"Yes"
"D","06/21/2022","01:09:47","Nuclear","Nuclear",3359,"No"
"D","06/21/2022","01:09:47","Other","Other",41,"No"
"D","06/21/2022","01:09:47","Landfill Gas","Renewables",35,"No"
