"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20221011.csv"
"C","Report for 10/11/2022"
"C","Report generated 08/12/2024 16:55:26 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","10/11/2022","00:02:32","Hydro","Hydro",307,"No"
"D","10/11/2022","00:02:32","Natural Gas","Natural Gas",4170,"Yes"
"D","10/11/2022","00:02:32","Nuclear","Nuclear",3359,"No"
"D","10/11/2022","00:02:32","Other","Other",49,"No"
"D","10/11/2022","00:02:32","Landfill Gas","Renewables",37,"No"
"D","10/11/2022","00:02:32","Refuse","Renewables",311,"No"
"D","10/11/2022","00:02:32","Solar","Renewables",0,"No"
"D","10/11/2022","00:02:32","Wind","Renewables",139,"No"
"D","10/11/2022","00:02:32","Wood","Renewables",37,"No"
"D","10/11/2022","00:10:13","Coal","Coal",0,"No"
"D","10/11/2022","00:10:13","Hydro","Hydro",305,"No"
"D","10/11/2022","00:10:13","Natural Gas","Natural Gas",4263,"Yes"
"D","10/11/2022","00:10:13","Nuclear","Nuclear",3356,"No"
"D","10/11/2022","00:10:13","Other","Other",5,"No"
"D","10/11/2022","00:10:13","Landfill Gas","Renewables",37,"No"
"D","10/11/2022","00:10:13","Refuse","Renewables",316,"No"
"D","10/11/2022","00:10:13","Solar","Renewables",0,"No"
"D","10/11/2022","00:10:13","Wind","Renewables",145,"No"
"D","10/11/2022","00:10:13","Wood","Renewables",37,"No"
"D","10/11/2022","00:16:53","Coal","Coal",1,"No"
"D","10/11/2022","00:16:53","Hydro","Hydro",300,"No"
"D","10/11/2022","00:16:53","Natural Gas","Natural Gas",4097,"Yes"
"D","10/11/2022","00:16:53","Nuclear","Nuclear",3356,"No"
"D","10/11/2022","00:16:53","Other","Other",14,"No"
"D","10/11/2022","00:16:53","Landfill Gas","Renewables",37,"No"
"D","10/11/2022","00:16:53","Refuse","Renewables",324,"No"
"D","10/11/2022","00:16:53","Solar","Renewables",0,"No"
"D","10/11/2022","00:16:53","Wind","Renewables",139,"No"
"D","10/11/2022","00:16:53","Wood","Renewables",37,"No"
"D","10/11/2022","00:24:41","Hydro","Hydro",297,"No"
"D","10/11/2022","00:24:41","Natural Gas","Natural Gas",4217,"Yes"
"D","10/11/2022","00:24:41","Nuclear","Nuclear",3356,"No"
"D","10/11/2022","00:24:41","Other","Other",0,"No"
"D","10/11/2022","00:24:41","Landfill Gas","Renewables",37,"No"
"D","10/11/2022","00:24:41","Refuse","Renewables",322,"No"
"D","10/11/2022","00:24:41","Solar","Renewables",0,"No"
"D","10/11/2022","00:24:41","Wind","Renewables",143,"No"
"D","10/11/2022","00:24:41","Wood","Renewables",37,"No"
"D","10/11/2022","00:30:19","Coal","Coal",2,"No"
"D","10/11/2022","00:30:19","Hydro","Hydro",299,"No"
"D","10/11/2022","00:30:19","Natural Gas","Natural Gas",4120,"Yes"
"D","10/11/2022","00:30:19","Nuclear","Nuclear",3359,"No"
"D","10/11/2022","00:30:19","Other","Other",10,"No"
"D","10/11/2022","00:30:19","Landfill Gas","Renewables",37,"No"
"D","10/11/2022","00:30:19","Refuse","Renewables",317,"No"
"D","10/11/2022","00:30:19","Solar","Renewables",0,"No"
"D","10/11/2022","00:30:19","Wind","Renewables",148,"No"
"D","10/11/2022","00:30:19","Wood","Renewables",37,"No"
"D","10/11/2022","00:38:35","Hydro","Hydro",301,"No"
"D","10/11/2022","00:38:35","Natural Gas","Natural Gas",3903,"Yes"
"D","10/11/2022","00:38:35","Nuclear","Nuclear",3352,"No"
"D","10/11/2022","00:38:35","Other","Other",3,"No"
"D","10/11/2022","00:38:35","Landfill Gas","Renewables",37,"No"
"D","10/11/2022","00:38:35","Refuse","Renewables",319,"No"
"D","10/11/2022","00:38:35","Solar","Renewables",0,"No"
"D","10/11/2022","00:38:35","Wind","Renewables",168,"No"
"D","10/11/2022","00:38:35","Wood","Renewables",38,"No"
"D","10/11/2022","00:41:54","Hydro","Hydro",301,"No"
"D","10/11/2022","00:41:54","Natural Gas","Natural Gas",3875,"Yes"
"D","10/11/2022","00:41:54","Nuclear","Nuclear",3354,"No"
"D","10/11/2022","00:41:54","Other","Other",0,"No"
"D","10/11/2022","00:41:54","Landfill Gas","Renewables",37,"No"
"D","10/11/2022","00:41:54","Refuse","Renewables",321,"No"
"D","10/11/2022","00:41:54","Solar","Renewables",0,"No"
"D","10/11/2022","00:41:54","Wind","Renewables",176,"No"
"D","10/11/2022","00:41:54","Wood","Renewables",38,"No"
"D","10/11/2022","00:51:35","Hydro","Hydro",304,"No"
"D","10/11/2022","00:51:35","Natural Gas","Natural Gas",3908,"Yes"
"D","10/11/2022","00:51:35","Nuclear","Nuclear",3354,"No"
"D","10/11/2022","00:51:35","Other","Other",0,"No"
"D","10/11/2022","00:51:35","Landfill Gas","Renewables",37,"No"
"D","10/11/2022","00:51:35","Refuse","Renewables",321,"No"
"D","10/11/2022","00:51:35","Solar","Renewables",0,"No"
"D","10/11/2022","00:51:35","Wind","Renewables",183,"No"
"D","10/11/2022","00:51:35","Wood","Renewables",38,"No"
"D","10/11/2022","00:59:20","Hydro","Hydro",293,"No"
"D","10/11/2022","00:59:20","Natural Gas","Natural Gas",3935,"Yes"
"D","10/11/2022","00:59:20","Nuclear","Nuclear",3355,"No"
"D","10/11/2022","00:59:20","Other","Other",20,"No"
"D","10/11/2022","00:59:20","Landfill Gas","Renewables",37,"No"
"D","10/11/2022","00:59:20","Refuse","Renewables",318,"No"
"D","10/11/2022","00:59:20","Solar","Renewables",0,"No"
"D","10/11/2022","00:59:20","Wind","Renewables",188,"No"
"D","10/11/2022","00:59:20","Wood","Renewables",37,"No"
"D","10/11/2022","01:07:39","Hydro","Hydro",293,"No"
"D","10/11/2022","01:07:39","Natural Gas","Natural Gas",3937,"Yes"
"D","10/11/2022","01:07:39","Nuclear","Nuclear",3354,"No"
"D","10/11/2022","01:07:39","Other","Other",0,"No"
"D","10/11/2022","01:07:39","Landfill Gas","Renewables",37,"No"
"D","10/11/2022","01:07:39","Refuse","Renewables",316,"No"
"D","10/11/2022","01:07:39","Solar","Renewables",0,"No"
"D","10/11/2022","01:07:39","Wind","Renewables",190,"No"
