"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20230921.csv"
"C","Report for 09/21/2023"
"C","Report generated 08/12/2024 17:25:29 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","09/21/2023","00:04:13","Hydro","Hydro",1087,"No"
"D","09/21/2023","00:04:13","Natural Gas","Natural Gas",5885,"Yes"
"D","09/21/2023","00:04:13","Nuclear","Nuclear",2958,"No"
"D","09/21/2023","00:04:13","Other","Other",15,"No"
"D","09/21/2023","00:04:13","Landfill Gas","Renewables",35,"No"
"D","09/21/2023","00:04:13","Refuse","Renewables",264,"No"
"D","09/21/2023","00:04:13","Wind","Renewables",437,"Yes"
"D","09/21/2023","00:04:13","Wood","Renewables",86,"No"
"D","09/21/2023","00:05:41","Hydro","Hydro",1089,"No"
"D","09/21/2023","00:05:41","Natural Gas","Natural Gas",5856,"Yes"
"D","09/21/2023","00:05:41","Nuclear","Nuclear",2959,"No"
"D","09/21/2023","00:05:41","Other","Other",13,"No"
"D","09/21/2023","00:05:41","Landfill Gas","Renewables",35,"No"
"D","09/21/2023","00:05:41","Refuse","Renewables",263,"No"
"D","09/21/2023","00:05:41","Wind","Renewables",434,"Yes"
"D","09/21/2023","00:05:41","Wood","Renewables",85,"No"
"D","09/21/2023","00:10:43","Hydro","Hydro",1089,"No"
"D","09/21/2023","00:10:43","Natural Gas","Natural Gas",5831,"Yes"
"D","09/21/2023","00:10:43","Nuclear","Nuclear",2959,"No"
"D","09/21/2023","00:10:43","Other","Other",1,"No"
"D","09/21/2023","00:10:43","Landfill Gas","Renewables",35,"No"
"D","09/21/2023","00:10:43","Refuse","Renewables",259,"No"
"D","09/21/2023","00:10:43","Wind","Renewables",434,"Yes"
"D","09/21/2023","00:10:43","Wood","Renewables",86,"No"
"D","09/21/2023","00:21:05","Hydro","Hydro",1091,"No"
"D","09/21/2023","00:21:05","Natural Gas","Natural Gas",5534,"Yes"
"D","09/21/2023","00:21:05","Nuclear","Nuclear",2961,"No"
"D","09/21/2023","00:21:05","Other","Other",1,"No"
"D","09/21/2023","00:21:05","Landfill Gas","Renewables",35,"No"
"D","09/21/2023","00:21:05","Refuse","Renewables",260,"No"
"D","09/21/2023","00:21:05","Wind","Renewables",432,"Yes"
"D","09/21/2023","00:21:05","Wood","Renewables",85,"No"
"D","09/21/2023","00:22:56","Hydro","Hydro",1093,"No"
"D","09/21/2023","00:22:56","Natural Gas","Natural Gas",5519,"Yes"
"D","09/21/2023","00:22:56","Nuclear","Nuclear",2959,"No"
"D","09/21/2023","00:22:56","Other","Other",1,"No"
"D","09/21/2023","00:22:56","Landfill Gas","Renewables",35,"No"
"D","09/21/2023","00:22:56","Refuse","Renewables",260,"No"
"D","09/21/2023","00:22:56","Wind","Renewables",427,"Yes"
"D","09/21/2023","00:22:56","Wood","Renewables",83,"No"
"D","09/21/2023","00:30:29","Hydro","Hydro",1093,"No"
"D","09/21/2023","00:30:29","Natural Gas","Natural Gas",5392,"Yes"
"D","09/21/2023","00:30:29","Nuclear","Nuclear",2959,"No"
"D","09/21/2023","00:30:29","Other","Other",1,"No"
"D","09/21/2023","00:30:29","Landfill Gas","Renewables",35,"No"
"D","09/21/2023","00:30:29","Refuse","Renewables",254,"No"
"D","09/21/2023","00:30:29","Wind","Renewables",432,"Yes"
"D","09/21/2023","00:30:29","Wood","Renewables",85,"No"
"D","09/21/2023","00:37:12","Hydro","Hydro",1088,"No"
"D","09/21/2023","00:37:12","Natural Gas","Natural Gas",5351,"Yes"
"D","09/21/2023","00:37:12","Nuclear","Nuclear",2958,"No"
"D","09/21/2023","00:37:12","Other","Other",1,"No"
"D","09/21/2023","00:37:12","Landfill Gas","Renewables",35,"No"
"D","09/21/2023","00:37:12","Refuse","Renewables",261,"No"
"D","09/21/2023","00:37:12","Wind","Renewables",426,"Yes"
"D","09/21/2023","00:37:12","Wood","Renewables",88,"No"
"D","09/21/2023","00:43:14","Hydro","Hydro",1086,"No"
"D","09/21/2023","00:43:14","Natural Gas","Natural Gas",5253,"Yes"
