"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20231014.csv"
"C","Report for 10/14/2023"
"C","Report generated 08/12/2024 17:27:30 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","10/14/2023","00:02:51","Hydro","Hydro",554,"No"
"D","10/14/2023","00:02:51","Natural Gas","Natural Gas",3900,"Yes"
"D","10/14/2023","00:02:51","Nuclear","Nuclear",3354,"No"
"D","10/14/2023","00:02:51","Other","Other",0,"No"
"D","10/14/2023","00:02:51","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","00:02:51","Refuse","Renewables",333,"No"
"D","10/14/2023","00:02:51","Solar","Renewables",2,"No"
"D","10/14/2023","00:02:51","Wind","Renewables",709,"No"
"D","10/14/2023","00:02:51","Wood","Renewables",128,"No"
"D","10/14/2023","00:07:49","Hydro","Hydro",553,"No"
"D","10/14/2023","00:07:49","Natural Gas","Natural Gas",3897,"Yes"
"D","10/14/2023","00:07:49","Nuclear","Nuclear",3353,"No"
"D","10/14/2023","00:07:49","Other","Other",0,"No"
"D","10/14/2023","00:07:49","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","00:07:49","Refuse","Renewables",322,"No"
"D","10/14/2023","00:07:49","Solar","Renewables",2,"No"
"D","10/14/2023","00:07:49","Wind","Renewables",725,"No"
"D","10/14/2023","00:07:49","Wood","Renewables",127,"No"
"D","10/14/2023","00:13:04","Hydro","Hydro",553,"No"
"D","10/14/2023","00:13:04","Natural Gas","Natural Gas",3898,"Yes"
"D","10/14/2023","00:13:04","Nuclear","Nuclear",3354,"No"
"D","10/14/2023","00:13:04","Other","Other",43,"No"
"D","10/14/2023","00:13:04","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","00:13:04","Refuse","Renewables",318,"No"
"D","10/14/2023","00:13:04","Solar","Renewables",2,"No"
"D","10/14/2023","00:13:04","Wind","Renewables",722,"No"
"D","10/14/2023","00:13:04","Wood","Renewables",127,"No"
"D","10/14/2023","00:17:26","Hydro","Hydro",552,"No"
"D","10/14/2023","00:17:26","Natural Gas","Natural Gas",3968,"Yes"
"D","10/14/2023","00:17:26","Nuclear","Nuclear",3352,"No"
"D","10/14/2023","00:17:26","Other","Other",19,"No"
"D","10/14/2023","00:17:26","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","00:17:26","Refuse","Renewables",316,"No"
"D","10/14/2023","00:17:26","Solar","Renewables",2,"No"
"D","10/14/2023","00:17:26","Wind","Renewables",719,"No"
"D","10/14/2023","00:17:26","Wood","Renewables",127,"No"
"D","10/14/2023","00:19:26","Hydro","Hydro",554,"No"
"D","10/14/2023","00:19:26","Natural Gas","Natural Gas",4021,"Yes"
"D","10/14/2023","00:19:26","Nuclear","Nuclear",3355,"No"
"D","10/14/2023","00:19:26","Other","Other",0,"No"
"D","10/14/2023","00:19:26","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","00:19:26","Refuse","Renewables",322,"No"
"D","10/14/2023","00:19:26","Solar","Renewables",2,"No"
"D","10/14/2023","00:19:26","Wind","Renewables",716,"Yes"
"D","10/14/2023","00:19:26","Wood","Renewables",127,"No"
"D","10/14/2023","00:23:38","Hydro","Hydro",553,"No"
"D","10/14/2023","00:23:38","Natural Gas","Natural Gas",4030,"Yes"
"D","10/14/2023","00:23:38","Nuclear","Nuclear",3355,"No"
"D","10/14/2023","00:23:38","Other","Other",0,"No"
"D","10/14/2023","00:23:38","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","00:23:38","Refuse","Renewables",324,"No"
"D","10/14/2023","00:23:38","Solar","Renewables",2,"No"
"D","10/14/2023","00:23:38","Wind","Renewables",700,"Yes"
"D","10/14/2023","00:23:38","Wood","Renewables",127,"No"
"D","10/14/2023","00:29:58","Hydro","Hydro",552,"No"
"D","10/14/2023","00:29:58","Natural Gas","Natural Gas",4055,"Yes"
"D","10/14/2023","00:29:58","Nuclear","Nuclear",3352,"No"
"D","10/14/2023","00:29:58","Other","Other",0,"No"
"D","10/14/2023","00:29:58","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","00:29:58","Refuse","Renewables",324,"No"
"D","10/14/2023","00:29:58","Solar","Renewables",2,"No"
"D","10/14/2023","00:29:58","Wind","Renewables",685,"Yes"
"D","10/14/2023","00:29:58","Wood","Renewables",127,"No"
"D","10/14/2023","00:38:40","Hydro","Hydro",553,"No"
"D","10/14/2023","00:38:40","Natural Gas","Natural Gas",4043,"Yes"
"D","10/14/2023","00:38:40","Nuclear","Nuclear",3353,"No"
"D","10/14/2023","00:38:40","Other","Other",0,"No"
"D","10/14/2023","00:38:40","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","00:38:40","Refuse","Renewables",331,"No"
"D","10/14/2023","00:38:40","Solar","Renewables",2,"No"
"D","10/14/2023","00:38:40","Wind","Renewables",665,"No"
"D","10/14/2023","00:38:40","Wood","Renewables",127,"No"
"D","10/14/2023","00:46:07","Hydro","Hydro",551,"No"
"D","10/14/2023","00:46:07","Natural Gas","Natural Gas",3906,"Yes"
"D","10/14/2023","00:46:07","Nuclear","Nuclear",3355,"No"
"D","10/14/2023","00:46:07","Other","Other",13,"No"
"D","10/14/2023","00:46:07","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","00:46:07","Refuse","Renewables",333,"No"
"D","10/14/2023","00:46:07","Solar","Renewables",2,"No"
"D","10/14/2023","00:46:07","Wind","Renewables",661,"No"
"D","10/14/2023","00:46:07","Wood","Renewables",128,"No"
"D","10/14/2023","00:53:58","Hydro","Hydro",553,"No"
"D","10/14/2023","00:53:58","Natural Gas","Natural Gas",3880,"Yes"
"D","10/14/2023","00:53:58","Nuclear","Nuclear",3352,"No"
"D","10/14/2023","00:53:58","Other","Other",0,"No"
"D","10/14/2023","00:53:58","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","00:53:58","Refuse","Renewables",324,"No"
"D","10/14/2023","00:53:58","Solar","Renewables",2,"No"
"D","10/14/2023","00:53:58","Wind","Renewables",664,"No"
"D","10/14/2023","00:53:58","Wood","Renewables",126,"No"
"D","10/14/2023","01:01:51","Hydro","Hydro",555,"No"
"D","10/14/2023","01:01:51","Natural Gas","Natural Gas",3962,"Yes"
"D","10/14/2023","01:01:51","Nuclear","Nuclear",3354,"No"
"D","10/14/2023","01:01:51","Other","Other",6,"No"
"D","10/14/2023","01:01:51","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","01:01:51","Refuse","Renewables",329,"No"
"D","10/14/2023","01:01:51","Solar","Renewables",2,"No"
"D","10/14/2023","01:01:51","Wind","Renewables",646,"No"
"D","10/14/2023","01:01:51","Wood","Renewables",126,"No"
"D","10/14/2023","01:08:24","Hydro","Hydro",551,"No"
"D","10/14/2023","01:08:24","Natural Gas","Natural Gas",4065,"Yes"
"D","10/14/2023","01:08:24","Nuclear","Nuclear",3352,"No"
"D","10/14/2023","01:08:24","Other","Other",0,"No"
"D","10/14/2023","01:08:24","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","01:08:24","Refuse","Renewables",329,"No"
"D","10/14/2023","01:08:24","Solar","Renewables",2,"No"
"D","10/14/2023","01:08:24","Wind","Renewables",630,"No"
"D","10/14/2023","01:08:24","Wood","Renewables",126,"No"
"D","10/14/2023","01:12:44","Hydro","Hydro",553,"No"
"D","10/14/2023","01:12:44","Natural Gas","Natural Gas",4120,"Yes"
"D","10/14/2023","01:12:44","Nuclear","Nuclear",3355,"No"
"D","10/14/2023","01:12:44","Other","Other",0,"No"
"D","10/14/2023","01:12:44","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","01:12:44","Refuse","Renewables",326,"No"
"D","10/14/2023","01:12:44","Solar","Renewables",2,"No"
"D","10/14/2023","01:12:44","Wind","Renewables",622,"No"
"D","10/14/2023","01:12:44","Wood","Renewables",128,"No"
"D","10/14/2023","01:19:15","Hydro","Hydro",553,"No"
"D","10/14/2023","01:19:15","Natural Gas","Natural Gas",4135,"Yes"
"D","10/14/2023","01:19:15","Nuclear","Nuclear",3352,"No"
"D","10/14/2023","01:19:15","Other","Other",0,"No"
"D","10/14/2023","01:19:15","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","01:19:15","Refuse","Renewables",325,"No"
"D","10/14/2023","01:19:15","Solar","Renewables",2,"No"
"D","10/14/2023","01:19:15","Wind","Renewables",616,"No"
"D","10/14/2023","01:19:15","Wood","Renewables",128,"No"
"D","10/14/2023","01:25:28","Hydro","Hydro",555,"No"
"D","10/14/2023","01:25:28","Natural Gas","Natural Gas",4107,"Yes"
"D","10/14/2023","01:25:28","Nuclear","Nuclear",3354,"No"
"D","10/14/2023","01:25:28","Other","Other",3,"No"
"D","10/14/2023","01:25:28","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","01:25:28","Refuse","Renewables",327,"No"
"D","10/14/2023","01:25:28","Solar","Renewables",2,"No"
"D","10/14/2023","01:25:28","Wind","Renewables",608,"No"
"D","10/14/2023","01:25:28","Wood","Renewables",126,"No"
"D","10/14/2023","01:32:13","Hydro","Hydro",553,"No"
"D","10/14/2023","01:32:13","Natural Gas","Natural Gas",4049,"Yes"
"D","10/14/2023","01:32:13","Nuclear","Nuclear",3354,"No"
"D","10/14/2023","01:32:13","Other","Other",5,"No"
"D","10/14/2023","01:32:13","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","01:32:13","Refuse","Renewables",323,"No"
"D","10/14/2023","01:32:13","Solar","Renewables",2,"No"
"D","10/14/2023","01:32:13","Wind","Renewables",605,"No"
"D","10/14/2023","01:32:13","Wood","Renewables",128,"No"
"D","10/14/2023","01:37:36","Hydro","Hydro",554,"No"
"D","10/14/2023","01:37:36","Natural Gas","Natural Gas",4032,"Yes"
"D","10/14/2023","01:37:36","Nuclear","Nuclear",3352,"No"
"D","10/14/2023","01:37:36","Other","Other",0,"No"
"D","10/14/2023","01:37:36","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","01:37:36","Refuse","Renewables",325,"No"
"D","10/14/2023","01:37:36","Solar","Renewables",2,"No"
"D","10/14/2023","01:37:36","Wind","Renewables",605,"No"
"D","10/14/2023","01:37:36","Wood","Renewables",129,"No"
"D","10/14/2023","01:43:43","Hydro","Hydro",553,"No"
"D","10/14/2023","01:43:43","Natural Gas","Natural Gas",4014,"Yes"
"D","10/14/2023","01:43:43","Nuclear","Nuclear",3353,"No"
"D","10/14/2023","01:43:43","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","01:43:43","Refuse","Renewables",326,"No"
"D","10/14/2023","01:43:43","Solar","Renewables",2,"No"
"D","10/14/2023","01:43:43","Wind","Renewables",597,"No"
"D","10/14/2023","01:43:43","Wood","Renewables",128,"No"
"D","10/14/2023","01:49:26","Hydro","Hydro",552,"No"
"D","10/14/2023","01:49:26","Natural Gas","Natural Gas",3960,"Yes"
"D","10/14/2023","01:49:26","Nuclear","Nuclear",3354,"No"
"D","10/14/2023","01:49:26","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","01:49:26","Refuse","Renewables",327,"No"
"D","10/14/2023","01:49:26","Solar","Renewables",2,"No"
"D","10/14/2023","01:49:26","Wind","Renewables",612,"No"
"D","10/14/2023","01:49:26","Wood","Renewables",127,"No"
"D","10/14/2023","01:55:53","Hydro","Hydro",550,"No"
"D","10/14/2023","01:55:53","Natural Gas","Natural Gas",3897,"Yes"
"D","10/14/2023","01:55:53","Nuclear","Nuclear",3353,"No"
"D","10/14/2023","01:55:53","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","01:55:53","Refuse","Renewables",330,"No"
"D","10/14/2023","01:55:53","Solar","Renewables",2,"No"
"D","10/14/2023","01:55:53","Wind","Renewables",626,"No"
"D","10/14/2023","01:55:53","Wood","Renewables",125,"No"
"D","10/14/2023","02:04:26","Hydro","Hydro",514,"No"
"D","10/14/2023","02:04:26","Natural Gas","Natural Gas",3951,"Yes"
"D","10/14/2023","02:04:26","Nuclear","Nuclear",3353,"No"
"D","10/14/2023","02:04:26","Other","Other",0,"No"
"D","10/14/2023","02:04:26","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","02:04:26","Refuse","Renewables",321,"No"
"D","10/14/2023","02:04:26","Solar","Renewables",2,"No"
"D","10/14/2023","02:04:26","Wind","Renewables",628,"No"
"D","10/14/2023","02:04:26","Wood","Renewables",126,"No"
"D","10/14/2023","02:07:46","Hydro","Hydro",511,"No"
"D","10/14/2023","02:07:46","Natural Gas","Natural Gas",3965,"Yes"
"D","10/14/2023","02:07:46","Nuclear","Nuclear",3353,"No"
"D","10/14/2023","02:07:46","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","02:07:46","Refuse","Renewables",329,"No"
"D","10/14/2023","02:07:46","Solar","Renewables",2,"No"
"D","10/14/2023","02:07:46","Wind","Renewables",626,"No"
"D","10/14/2023","02:07:46","Wood","Renewables",127,"No"
"D","10/14/2023","02:13:22","Hydro","Hydro",513,"No"
"D","10/14/2023","02:13:22","Natural Gas","Natural Gas",3923,"Yes"
"D","10/14/2023","02:13:22","Nuclear","Nuclear",3353,"No"
"D","10/14/2023","02:13:22","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","02:13:22","Refuse","Renewables",324,"No"
"D","10/14/2023","02:13:22","Solar","Renewables",2,"No"
"D","10/14/2023","02:13:22","Wind","Renewables",645,"No"
"D","10/14/2023","02:13:22","Wood","Renewables",128,"No"
"D","10/14/2023","02:19:37","Hydro","Hydro",512,"No"
"D","10/14/2023","02:19:37","Natural Gas","Natural Gas",3921,"Yes"
"D","10/14/2023","02:19:37","Nuclear","Nuclear",3350,"No"
"D","10/14/2023","02:19:37","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","02:19:37","Refuse","Renewables",323,"No"
"D","10/14/2023","02:19:37","Solar","Renewables",2,"No"
"D","10/14/2023","02:19:37","Wind","Renewables",638,"No"
"D","10/14/2023","02:19:37","Wood","Renewables",127,"No"
"D","10/14/2023","02:31:19","Hydro","Hydro",502,"No"
"D","10/14/2023","02:31:19","Natural Gas","Natural Gas",3901,"Yes"
"D","10/14/2023","02:31:19","Nuclear","Nuclear",3353,"No"
"D","10/14/2023","02:31:19","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","02:31:19","Refuse","Renewables",324,"No"
"D","10/14/2023","02:31:19","Solar","Renewables",2,"No"
"D","10/14/2023","02:31:19","Wind","Renewables",632,"No"
"D","10/14/2023","02:31:19","Wood","Renewables",127,"No"
"D","10/14/2023","02:39:05","Hydro","Hydro",502,"No"
"D","10/14/2023","02:39:05","Natural Gas","Natural Gas",3876,"Yes"
"D","10/14/2023","02:39:05","Nuclear","Nuclear",3355,"No"
"D","10/14/2023","02:39:05","Landfill Gas","Renewables",35,"No"
"D","10/14/2023","02:39:05","Refuse","Renewables",325,"No"
"D","10/14/2023","02:39:05","Solar","Renewables",2,"No"
"D","10/14/2023","02:39:05","Wind","Renewables",629,"No"
"D","10/14/2023","02:39:05","Wood","Renewables",128,"No"
"D","10/14/2023","02:43:25","Hydro","Hydro",503,"No"
"D","10/14/2023","02:43:25","Natural Gas","Natural Gas",3837,"Yes"
"D","10/14/2023","02:43:25","Nuclear","Nuclear",3352,"No"
"D","10/14/2023","02:43:25","Other","Other",5,"No"
