"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20230902.csv"
"C","Report for 09/02/2023"
"C","Report generated 08/12/2024 17:23:50 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","09/02/2023","00:07:59","Hydro","Hydro",664,"No"
"D","09/02/2023","00:07:59","Natural Gas","Natural Gas",3958,"Yes"
"D","09/02/2023","00:07:59","Nuclear","Nuclear",3214,"No"
"D","09/02/2023","00:07:59","Other","Other",2,"No"
"D","09/02/2023","00:07:59","Landfill Gas","Renewables",35,"No"
"D","09/02/2023","00:07:59","Refuse","Renewables",313,"No"
"D","09/02/2023","00:07:59","Wind","Renewables",260,"No"
"D","09/02/2023","00:07:59","Wood","Renewables",196,"No"
"D","09/02/2023","00:17:09","Hydro","Hydro",663,"No"
"D","09/02/2023","00:17:09","Natural Gas","Natural Gas",3905,"Yes"
"D","09/02/2023","00:17:09","Nuclear","Nuclear",3211,"No"
"D","09/02/2023","00:17:09","Other","Other",1,"No"
"D","09/02/2023","00:17:09","Landfill Gas","Renewables",35,"No"
"D","09/02/2023","00:17:09","Refuse","Renewables",314,"No"
"D","09/02/2023","00:17:09","Wind","Renewables",261,"No"
"D","09/02/2023","00:17:09","Wood","Renewables",196,"No"
"D","09/02/2023","00:28:51","Hydro","Hydro",663,"No"
"D","09/02/2023","00:28:51","Natural Gas","Natural Gas",3791,"Yes"
"D","09/02/2023","00:28:51","Nuclear","Nuclear",3213,"No"
"D","09/02/2023","00:28:51","Other","Other",6,"No"
"D","09/02/2023","00:28:51","Landfill Gas","Renewables",35,"No"
"D","09/02/2023","00:28:51","Refuse","Renewables",322,"No"
"D","09/02/2023","00:28:51","Wind","Renewables",275,"No"
"D","09/02/2023","00:28:51","Wood","Renewables",194,"No"
"D","09/02/2023","00:38:39","Hydro","Hydro",660,"No"
"D","09/02/2023","00:38:39","Natural Gas","Natural Gas",3655,"Yes"
"D","09/02/2023","00:38:39","Nuclear","Nuclear",3214,"No"
"D","09/02/2023","00:38:39","Other","Other",6,"No"
"D","09/02/2023","00:38:39","Landfill Gas","Renewables",35,"No"
"D","09/02/2023","00:38:39","Refuse","Renewables",322,"No"
"D","09/02/2023","00:38:39","Wind","Renewables",304,"No"
"D","09/02/2023","00:38:39","Wood","Renewables",194,"No"
"D","09/02/2023","00:47:00","Hydro","Hydro",663,"No"
"D","09/02/2023","00:47:00","Natural Gas","Natural Gas",3605,"Yes"
"D","09/02/2023","00:47:00","Nuclear","Nuclear",3215,"No"
"D","09/02/2023","00:47:00","Other","Other",7,"No"
"D","09/02/2023","00:47:00","Landfill Gas","Renewables",36,"No"
"D","09/02/2023","00:47:00","Refuse","Renewables",321,"No"
"D","09/02/2023","00:47:00","Wind","Renewables",305,"No"
"D","09/02/2023","00:47:00","Wood","Renewables",197,"No"
"D","09/02/2023","00:52:50","Hydro","Hydro",656,"No"
"D","09/02/2023","00:52:50","Natural Gas","Natural Gas",3420,"Yes"
"D","09/02/2023","00:52:50","Nuclear","Nuclear",3214,"No"
"D","09/02/2023","00:52:50","Other","Other",37,"No"
"D","09/02/2023","00:52:50","Landfill Gas","Renewables",35,"No"
"D","09/02/2023","00:52:50","Refuse","Renewables",329,"No"
"D","09/02/2023","00:52:50","Wind","Renewables",313,"No"
"D","09/02/2023","00:52:50","Wood","Renewables",196,"No"
"D","09/02/2023","00:58:09","Hydro","Hydro",658,"No"
"D","09/02/2023","00:58:09","Natural Gas","Natural Gas",3391,"Yes"
"D","09/02/2023","00:58:09","Nuclear","Nuclear",3214,"No"
"D","09/02/2023","00:58:09","Other","Other",6,"No"
"D","09/02/2023","00:58:09","Landfill Gas","Renewables",35,"No"
"D","09/02/2023","00:58:09","Refuse","Renewables",325,"No"
"D","09/02/2023","00:58:09","Wind","Renewables",301,"No"
"D","09/02/2023","00:58:09","Wood","Renewables",188,"No"
"D","09/02/2023","01:08:35","Hydro","Hydro",660,"No"
"D","09/02/2023","01:08:35","Natural Gas","Natural Gas",3194,"Yes"
"D","09/02/2023","01:08:35","Nuclear","Nuclear",3214,"No"
"D","09/02/2023","01:08:35","Other","Other",5,"No"
"D","09/02/2023","01:08:35","Landfill Gas","Renewables",36,"No"
"D","09/02/2023","01:08:35","Refuse","Renewables",326,"No"
"D","09/02/2023","01:08:35","Wind","Renewables",292,"No"
"D","09/02/2023","01:08:35","Wood","Renewables",191,"No"
"D","09/02/2023","01:15:07","Hydro","Hydro",656,"No"
"D","09/02/2023","01:15:07","Natural Gas","Natural Gas",3240,"Yes"
"D","09/02/2023","01:15:07","Nuclear","Nuclear",3214,"No"
"D","09/02/2023","01:15:07","Other","Other",5,"No"
"D","09/02/2023","01:15:07","Landfill Gas","Renewables",35,"No"
"D","09/02/2023","01:15:07","Refuse","Renewables",324,"No"
"D","09/02/2023","01:15:07","Wind","Renewables",279,"No"
"D","09/02/2023","01:15:07","Wood","Renewables",189,"No"
"D","09/02/2023","01:23:55","Hydro","Hydro",655,"No"
"D","09/02/2023","01:23:55","Natural Gas","Natural Gas",3213,"Yes"
"D","09/02/2023","01:23:55","Nuclear","Nuclear",3215,"No"
"D","09/02/2023","01:23:55","Other","Other",3,"No"
"D","09/02/2023","01:23:55","Landfill Gas","Renewables",36,"No"
"D","09/02/2023","01:23:55","Refuse","Renewables",317,"No"
"D","09/02/2023","01:23:55","Wind","Renewables",263,"No"
"D","09/02/2023","01:23:55","Wood","Renewables",190,"No"
"D","09/02/2023","01:29:18","Hydro","Hydro",650,"No"
"D","09/02/2023","01:29:18","Natural Gas","Natural Gas",3139,"Yes"
"D","09/02/2023","01:29:18","Nuclear","Nuclear",3216,"No"
