"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20220418.csv"
"C","Report for 04/18/2022"
"C","Report generated 08/12/2024 16:40:08 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","04/18/2022","00:08:09","Hydro","Hydro",1159,"No"
"D","04/18/2022","00:08:09","Natural Gas","Natural Gas",3762,"Yes"
"D","04/18/2022","00:08:09","Nuclear","Nuclear",2120,"No"
"D","04/18/2022","00:08:09","Landfill Gas","Renewables",35,"No"
"D","04/18/2022","00:08:09","Refuse","Renewables",340,"No"
"D","04/18/2022","00:08:09","Wind","Renewables",989,"Yes"
"D","04/18/2022","00:08:09","Wood","Renewables",145,"No"
"D","04/18/2022","00:10:54","Hydro","Hydro",1159,"No"
"D","04/18/2022","00:10:54","Natural Gas","Natural Gas",3747,"Yes"
"D","04/18/2022","00:10:54","Nuclear","Nuclear",2120,"No"
"D","04/18/2022","00:10:54","Landfill Gas","Renewables",36,"No"
"D","04/18/2022","00:10:54","Refuse","Renewables",337,"No"
"D","04/18/2022","00:10:54","Wind","Renewables",993,"Yes"
"D","04/18/2022","00:10:54","Wood","Renewables",144,"No"
"D","04/18/2022","00:16:04","Hydro","Hydro",1160,"No"
"D","04/18/2022","00:16:04","Natural Gas","Natural Gas",3875,"Yes"
"D","04/18/2022","00:16:04","Nuclear","Nuclear",2121,"No"
"D","04/18/2022","00:16:04","Other","Other",17,"No"
"D","04/18/2022","00:16:04","Landfill Gas","Renewables",36,"No"
"D","04/18/2022","00:16:04","Refuse","Renewables",343,"No"
"D","04/18/2022","00:16:04","Wind","Renewables",979,"Yes"
"D","04/18/2022","00:16:04","Wood","Renewables",145,"No"
"D","04/18/2022","00:23:20","Hydro","Hydro",1162,"No"
"D","04/18/2022","00:23:20","Natural Gas","Natural Gas",3951,"Yes"
"D","04/18/2022","00:23:20","Nuclear","Nuclear",2121,"No"
"D","04/18/2022","00:23:20","Landfill Gas","Renewables",36,"No"
"D","04/18/2022","00:23:20","Refuse","Renewables",338,"No"
"D","04/18/2022","00:23:20","Wind","Renewables",969,"Yes"
"D","04/18/2022","00:23:20","Wood","Renewables",146,"No"
"D","04/18/2022","00:30:24","Coal","Coal",0,"No"
"D","04/18/2022","00:30:24","Hydro","Hydro",1156,"No"
"D","04/18/2022","00:30:24","Natural Gas","Natural Gas",3921,"Yes"
"D","04/18/2022","00:30:24","Nuclear","Nuclear",2121,"No"
"D","04/18/2022","00:30:24","Landfill Gas","Renewables",35,"No"
"D","04/18/2022","00:30:24","Refuse","Renewables",337,"No"
"D","04/18/2022","00:30:24","Wind","Renewables",958,"Yes"
"D","04/18/2022","00:30:24","Wood","Renewables",146,"No"
"D","04/18/2022","00:39:49","Coal","Coal",2,"No"
"D","04/18/2022","00:39:49","Hydro","Hydro",1148,"No"
"D","04/18/2022","00:39:49","Natural Gas","Natural Gas",3878,"Yes"
"D","04/18/2022","00:39:49","Nuclear","Nuclear",2120,"No"
"D","04/18/2022","00:39:49","Landfill Gas","Renewables",36,"No"
"D","04/18/2022","00:39:49","Refuse","Renewables",342,"No"
"D","04/18/2022","00:39:49","Wind","Renewables",956,"Yes"
"D","04/18/2022","00:39:49","Wood","Renewables",146,"No"
"D","04/18/2022","00:46:31","Hydro","Hydro",1146,"No"
"D","04/18/2022","00:46:31","Natural Gas","Natural Gas",3792,"Yes"
"D","04/18/2022","00:46:31","Nuclear","Nuclear",2120,"No"
"D","04/18/2022","00:46:31","Other","Other",1,"No"
"D","04/18/2022","00:46:31","Landfill Gas","Renewables",35,"No"
"D","04/18/2022","00:46:31","Refuse","Renewables",341,"No"
"D","04/18/2022","00:46:31","Wind","Renewables",957,"Yes"
"D","04/18/2022","00:46:31","Wood","Renewables",145,"No"
"D","04/18/2022","00:54:33","Hydro","Hydro",1147,"No"
"D","04/18/2022","00:54:33","Natural Gas","Natural Gas",3812,"Yes"
"D","04/18/2022","00:54:33","Nuclear","Nuclear",2121,"No"
"D","04/18/2022","00:54:33","Landfill Gas","Renewables",35,"No"
"D","04/18/2022","00:54:33","Refuse","Renewables",328,"No"
"D","04/18/2022","00:54:33","Wind","Renewables",962,"Yes"
"D","04/18/2022","00:54:33","Wood","Renewables",146,"No"
"D","04/18/2022","00:56:56","Coal","Coal",0,"No"
"D","04/18/2022","00:56:56","Hydro","Hydro",1145,"No"
"D","04/18/2022","00:56:56","Natural Gas","Natural Gas",3799,"Yes"
"D","04/18/2022","00:56:56","Nuclear","Nuclear",2120,"No"
