"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20231029.csv"
"C","Report for 10/29/2023"
"C","Report generated 08/12/2024 17:28:48 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","10/29/2023","00:03:08","Hydro","Hydro",694,"No"
"D","10/29/2023","00:03:08","Natural Gas","Natural Gas",5939,"Yes"
"D","10/29/2023","00:03:08","Nuclear","Nuclear",2119,"No"
"D","10/29/2023","00:03:08","Landfill Gas","Renewables",36,"No"
"D","10/29/2023","00:03:08","Refuse","Renewables",326,"No"
"D","10/29/2023","00:03:08","Solar","Renewables",2,"No"
"D","10/29/2023","00:03:08","Wind","Renewables",692,"No"
"D","10/29/2023","00:03:08","Wood","Renewables",106,"No"
"D","10/29/2023","00:11:59","Hydro","Hydro",697,"No"
"D","10/29/2023","00:11:59","Natural Gas","Natural Gas",5831,"Yes"
"D","10/29/2023","00:11:59","Nuclear","Nuclear",2121,"No"
"D","10/29/2023","00:11:59","Other","Other",17,"No"
"D","10/29/2023","00:11:59","Landfill Gas","Renewables",37,"No"
"D","10/29/2023","00:11:59","Refuse","Renewables",323,"No"
"D","10/29/2023","00:11:59","Solar","Renewables",2,"No"
"D","10/29/2023","00:11:59","Wind","Renewables",664,"No"
"D","10/29/2023","00:11:59","Wood","Renewables",109,"No"
"D","10/29/2023","00:18:33","Hydro","Hydro",693,"No"
"D","10/29/2023","00:18:33","Natural Gas","Natural Gas",5805,"Yes"
"D","10/29/2023","00:18:33","Nuclear","Nuclear",2122,"No"
"D","10/29/2023","00:18:33","Other","Other",3,"No"
"D","10/29/2023","00:18:33","Landfill Gas","Renewables",36,"No"
"D","10/29/2023","00:18:33","Refuse","Renewables",325,"No"
"D","10/29/2023","00:18:33","Solar","Renewables",2,"No"
"D","10/29/2023","00:18:33","Wind","Renewables",691,"No"
"D","10/29/2023","00:18:33","Wood","Renewables",109,"No"
"D","10/29/2023","00:25:09","Hydro","Hydro",692,"No"
"D","10/29/2023","00:25:09","Natural Gas","Natural Gas",5784,"Yes"
"D","10/29/2023","00:25:09","Nuclear","Nuclear",2121,"No"
"D","10/29/2023","00:25:09","Other","Other",2,"No"
"D","10/29/2023","00:25:09","Landfill Gas","Renewables",37,"No"
"D","10/29/2023","00:25:09","Refuse","Renewables",320,"No"
"D","10/29/2023","00:25:09","Solar","Renewables",2,"No"
"D","10/29/2023","00:25:09","Wind","Renewables",679,"No"
"D","10/29/2023","00:25:09","Wood","Renewables",108,"No"
"D","10/29/2023","00:33:27","Hydro","Hydro",691,"No"
"D","10/29/2023","00:33:27","Natural Gas","Natural Gas",5657,"Yes"
"D","10/29/2023","00:33:27","Nuclear","Nuclear",2121,"No"
"D","10/29/2023","00:33:27","Other","Other",3,"No"
"D","10/29/2023","00:33:27","Landfill Gas","Renewables",37,"No"
"D","10/29/2023","00:33:27","Refuse","Renewables",319,"No"
"D","10/29/2023","00:33:27","Solar","Renewables",2,"No"
"D","10/29/2023","00:33:27","Wind","Renewables",673,"No"
"D","10/29/2023","00:33:27","Wood","Renewables",109,"No"
"D","10/29/2023","00:40:09","Hydro","Hydro",688,"No"
"D","10/29/2023","00:40:09","Natural Gas","Natural Gas",5575,"Yes"
"D","10/29/2023","00:40:09","Nuclear","Nuclear",2120,"No"
"D","10/29/2023","00:40:09","Other","Other",1,"No"
"D","10/29/2023","00:40:09","Landfill Gas","Renewables",36,"No"
"D","10/29/2023","00:40:09","Refuse","Renewables",325,"No"
"D","10/29/2023","00:40:09","Solar","Renewables",2,"No"
"D","10/29/2023","00:40:09","Wind","Renewables",682,"No"
"D","10/29/2023","00:40:09","Wood","Renewables",109,"No"
"D","10/29/2023","00:45:37","Hydro","Hydro",690,"No"
"D","10/29/2023","00:45:37","Natural Gas","Natural Gas",5483,"Yes"
"D","10/29/2023","00:45:37","Nuclear","Nuclear",2121,"No"
"D","10/29/2023","00:45:37","Other","Other",2,"No"
"D","10/29/2023","00:45:37","Landfill Gas","Renewables",37,"No"
"D","10/29/2023","00:45:37","Refuse","Renewables",319,"No"
"D","10/29/2023","00:45:37","Solar","Renewables",2,"No"
"D","10/29/2023","00:45:37","Wind","Renewables",653,"No"
"D","10/29/2023","00:45:37","Wood","Renewables",107,"No"
"D","10/29/2023","00:54:17","Hydro","Hydro",686,"No"
"D","10/29/2023","00:54:17","Natural Gas","Natural Gas",5446,"Yes"
"D","10/29/2023","00:54:17","Nuclear","Nuclear",2119,"No"
"D","10/29/2023","00:54:17","Other","Other",1,"No"
"D","10/29/2023","00:54:17","Landfill Gas","Renewables",36,"No"
"D","10/29/2023","00:54:17","Refuse","Renewables",327,"No"
"D","10/29/2023","00:54:17","Solar","Renewables",2,"No"
"D","10/29/2023","00:54:17","Wind","Renewables",645,"No"
"D","10/29/2023","00:54:17","Wood","Renewables",109,"No"
"D","10/29/2023","01:01:03","Hydro","Hydro",727,"No"
"D","10/29/2023","01:01:03","Natural Gas","Natural Gas",5415,"Yes"
"D","10/29/2023","01:01:03","Nuclear","Nuclear",2120,"No"
"D","10/29/2023","01:01:03","Other","Other",2,"No"
"D","10/29/2023","01:01:03","Landfill Gas","Renewables",37,"No"
"D","10/29/2023","01:01:03","Refuse","Renewables",325,"No"
"D","10/29/2023","01:01:03","Solar","Renewables",2,"No"
"D","10/29/2023","01:01:03","Wind","Renewables",634,"No"
"D","10/29/2023","01:01:03","Wood","Renewables",108,"No"
"D","10/29/2023","01:05:42","Hydro","Hydro",725,"No"
"D","10/29/2023","01:05:42","Natural Gas","Natural Gas",5373,"Yes"
"D","10/29/2023","01:05:42","Nuclear","Nuclear",2120,"No"
"D","10/29/2023","01:05:42","Landfill Gas","Renewables",37,"No"
"D","10/29/2023","01:05:42","Refuse","Renewables",323,"No"
"D","10/29/2023","01:05:42","Solar","Renewables",2,"No"
"D","10/29/2023","01:05:42","Wind","Renewables",633,"No"
"D","10/29/2023","01:05:42","Wood","Renewables",109,"No"
"D","10/29/2023","01:15:37","Hydro","Hydro",727,"No"
"D","10/29/2023","01:15:37","Natural Gas","Natural Gas",5310,"Yes"
"D","10/29/2023","01:15:37","Nuclear","Nuclear",2122,"No"
"D","10/29/2023","01:15:37","Other","Other",1,"No"
"D","10/29/2023","01:15:37","Landfill Gas","Renewables",37,"No"
"D","10/29/2023","01:15:37","Refuse","Renewables",315,"No"
"D","10/29/2023","01:15:37","Solar","Renewables",2,"No"
"D","10/29/2023","01:15:37","Wind","Renewables",610,"No"
"D","10/29/2023","01:15:37","Wood","Renewables",109,"No"
"D","10/29/2023","01:22:46","Hydro","Hydro",724,"No"
"D","10/29/2023","01:22:46","Natural Gas","Natural Gas",5232,"Yes"
"D","10/29/2023","01:22:46","Nuclear","Nuclear",2120,"No"
"D","10/29/2023","01:22:46","Other","Other",8,"No"
"D","10/29/2023","01:22:46","Landfill Gas","Renewables",37,"No"
"D","10/29/2023","01:22:46","Refuse","Renewables",323,"No"
"D","10/29/2023","01:22:46","Solar","Renewables",2,"No"
