"C","Dispatch Fuel Mix Report"
"C","Filename: genfuelmix_20220928.csv"
"C","Report for 09/28/2022"
"C","Report generated 08/12/2024 16:54:19 EDT"
"H","Date","Time","Fuel Category","Fuel Category Rollup","Gen Mw","Marginal Flag"
"H","Local Date","Local Time","String","String","MWh","String"
"D","09/28/2022","00:01:05","Hydro","Hydro",523,"No"
"D","09/28/2022","00:01:05","Natural Gas","Natural Gas",5716,"Yes"
"D","09/28/2022","00:01:05","Nuclear","Nuclear",3339,"No"
"D","09/28/2022","00:01:05","Other","Other",0,"No"
"D","09/28/2022","00:01:05","Landfill Gas","Renewables",36,"No"
"D","09/28/2022","00:01:05","Refuse","Renewables",319,"No"
"D","09/28/2022","00:01:05","Wind","Renewables",340,"No"
"D","09/28/2022","00:01:05","Wood","Renewables",156,"No"
"D","09/28/2022","00:13:11","Hydro","Hydro",520,"No"
"D","09/28/2022","00:13:11","Natural Gas","Natural Gas",5585,"Yes"
"D","09/28/2022","00:13:11","Nuclear","Nuclear",3339,"No"
"D","09/28/2022","00:13:11","Other","Other",2,"No"
"D","09/28/2022","00:13:11","Landfill Gas","Renewables",36,"No"
"D","09/28/2022","00:13:11","Refuse","Renewables",325,"No"
"D","09/28/2022","00:13:11","Wind","Renewables",308,"No"
"D","09/28/2022","00:13:11","Wood","Renewables",154,"No"
"D","09/28/2022","00:18:53","Hydro","Hydro",522,"No"
"D","09/28/2022","00:18:53","Natural Gas","Natural Gas",5533,"Yes"
"D","09/28/2022","00:18:53","Nuclear","Nuclear",3340,"No"
"D","09/28/2022","00:18:53","Other","Other",0,"No"
"D","09/28/2022","00:18:53","Landfill Gas","Renewables",36,"No"
"D","09/28/2022","00:18:53","Refuse","Renewables",323,"No"
"D","09/28/2022","00:18:53","Wind","Renewables",301,"No"
"D","09/28/2022","00:18:53","Wood","Renewables",154,"No"
"D","09/28/2022","00:23:12","Hydro","Hydro",521,"No"
"D","09/28/2022","00:23:12","Natural Gas","Natural Gas",5499,"Yes"
"D","09/28/2022","00:23:12","Nuclear","Nuclear",3340,"No"
"D","09/28/2022","00:23:12","Other","Other",0,"No"
"D","09/28/2022","00:23:12","Landfill Gas","Renewables",35,"No"
"D","09/28/2022","00:23:12","Refuse","Renewables",320,"No"
"D","09/28/2022","00:23:12","Wind","Renewables",296,"No"
"D","09/28/2022","00:23:12","Wood","Renewables",155,"No"
"D","09/28/2022","00:29:30","Hydro","Hydro",519,"No"
"D","09/28/2022","00:29:30","Natural Gas","Natural Gas",5263,"Yes"
"D","09/28/2022","00:29:30","Nuclear","Nuclear",3340,"No"
"D","09/28/2022","00:29:30","Other","Other",6,"No"
"D","09/28/2022","00:29:30","Landfill Gas","Renewables",36,"No"
"D","09/28/2022","00:29:30","Refuse","Renewables",318,"No"
"D","09/28/2022","00:29:30","Wind","Renewables",293,"No"
"D","09/28/2022","00:29:30","Wood","Renewables",156,"No"
"D","09/28/2022","00:36:35","Hydro","Hydro",517,"No"
"D","09/28/2022","00:36:35","Natural Gas","Natural Gas",5195,"Yes"
"D","09/28/2022","00:36:35","Nuclear","Nuclear",3341,"No"
"D","09/28/2022","00:36:35","Other","Other",0,"No"
"D","09/28/2022","00:36:35","Landfill Gas","Renewables",36,"No"
"D","09/28/2022","00:36:35","Refuse","Renewables",320,"No"
"D","09/28/2022","00:36:35","Wind","Renewables",278,"No"
"D","09/28/2022","00:36:35","Wood","Renewables",156,"No"
"D","09/28/2022","00:41:05","Hydro","Hydro",518,"No"
"D","09/28/2022","00:41:05","Natural Gas","Natural Gas",5123,"Yes"
"D","09/28/2022","00:41:05","Nuclear","Nuclear",3340,"No"
"D","09/28/2022","00:41:05","Other","Other",1,"No"
"D","09/28/2022","00:41:05","Landfill Gas","Renewables",36,"No"
"D","09/28/2022","00:41:05","Refuse","Renewables",322,"No"
"D","09/28/2022","00:41:05","Wind","Renewables",273,"No"
"D","09/28/2022","00:41:05","Wood","Renewables",157,"No"
"D","09/28/2022","00:49:31","Hydro","Hydro",521,"No"
"D","09/28/2022","00:49:31","Natural Gas","Natural Gas",5148,"Yes"
"D","09/28/2022","00:49:31","Nuclear","Nuclear",3338,"No"
"D","09/28/2022","00:49:31","Other","Other",0,"No"
"D","09/28/2022","00:49:31","Landfill Gas","Renewables",36,"No"
"D","09/28/2022","00:49:31","Refuse","Renewables",318,"No"
"D","09/28/2022","00:49:31","Wind","Renewables",262,"No"
"D","09/28/2022","00:49:31","Wood","Renewables",155,"No"
"D","09/28/2022","00:55:00","Hydro","Hydro",521,"No"
"D","09/28/2022","00:55:00","Natural Gas","Natural Gas",5058,"Yes"
"D","09/28/2022","00:55:00","Nuclear","Nuclear",3339,"No"
"D","09/28/2022","00:55:00","Other","Other",5,"No"
"D","09/28/2022","00:55:00","Landfill Gas","Renewables",36,"No"
"D","09/28/2022","00:55:00","Refuse","Renewables",313,"No"
"D","09/28/2022","00:55:00","Wind","Renewables",258,"No"
"D","09/28/2022","00:55:00","Wood","Renewables",155,"No"
"D","09/28/2022","00:55:35","Hydro","Hydro",521,"No"
"D","09/28/2022","00:55:35","Natural Gas","Natural Gas",5058,"Yes"
"D","09/28/2022","00:55:35","Nuclear","Nuclear",3339,"No"
"D","09/28/2022","00:55:35","Other","Other",5,"No"
"D","09/28/2022","00:55:35","Landfill Gas","Renewables",36,"No"
"D","09/28/2022","00:55:35","Refuse","Renewables",313,"No"
"D","09/28/2022","00:55:35","Wind","Renewables",258,"No"
"D","09/28/2022","00:55:35","Wood","Renewables",155,"No"
"D","09/28/2022","01:01:18","Hydro","Hydro",520,"No"
"D","09/28/2022","01:01:18","Natural Gas","Natural Gas",4819,"Yes"
"D","09/28/2022","01:01:18","Nuclear","Nuclear",3341,"No"
"D","09/28/2022","01:01:18","Other","Other",10,"No"
"D","09/28/2022","01:01:18","Landfill Gas","Renewables",36,"No"
"D","09/28/2022","01:01:18","Refuse","Renewables",313,"No"
"D","09/28/2022","01:01:18","Wind","Renewables",245,"No"
"D","09/28/2022","01:01:18","Wood","Renewables",156,"No"
"D","09/28/2022","01:15:48","Hydro","Hydro",519,"No"
"D","09/28/2022","01:15:48","Natural Gas","Natural Gas",4921,"Yes"
"D","09/28/2022","01:15:48","Nuclear","Nuclear",3340,"No"
"D","09/28/2022","01:15:48","Other","Other",27,"No"
"D","09/28/2022","01:15:48","Landfill Gas","Renewables",35,"No"
"D","09/28/2022","01:15:48","Refuse","Renewables",322,"No"
"D","09/28/2022","01:15:48","Wind","Renewables",229,"No"
"D","09/28/2022","01:15:48","Wood","Renewables",156,"No"
"D","09/28/2022","01:21:03","Hydro","Hydro",520,"No"
"D","09/28/2022","01:21:03","Natural Gas","Natural Gas",5019,"Yes"
"D","09/28/2022","01:21:03","Nuclear","Nuclear",3341,"No"
"D","09/28/2022","01:21:03","Other","Other",0,"No"
"D","09/28/2022","01:21:03","Landfill Gas","Renewables",36,"No"
"D","09/28/2022","01:21:03","Refuse","Renewables",322,"No"
"D","09/28/2022","01:21:03","Wind","Renewables",222,"No"
"D","09/28/2022","01:21:03","Wood","Renewables",154,"No"
"D","09/28/2022","01:25:42","Hydro","Hydro",521,"No"
"D","09/28/2022","01:25:42","Natural Gas","Natural Gas",4989,"Yes"
"D","09/28/2022","01:25:42","Nuclear","Nuclear",3341,"No"
"D","09/28/2022","01:25:42","Other","Other",1,"No"
"D","09/28/2022","01:25:42","Landfill Gas","Renewables",36,"No"
"D","09/28/2022","01:25:42","Refuse","Renewables",318,"No"
"D","09/28/2022","01:25:42","Wind","Renewables",214,"No"
"D","09/28/2022","01:25:42","Wood","Renewables",157,"No"
"D","09/28/2022","01:30:20","Hydro","Hydro",521,"No"
"D","09/28/2022","01:30:20","Natural Gas","Natural Gas",4966,"Yes"
"D","09/28/2022","01:30:20","Nuclear","Nuclear",3341,"No"
"D","09/28/2022","01:30:20","Other","Other",0,"No"
"D","09/28/2022","01:30:20","Landfill Gas","Renewables",36,"No"
"D","09/28/2022","01:30:20","Refuse","Renewables",319,"No"
"D","09/28/2022","01:30:20","Wind","Renewables",217,"No"
"D","09/28/2022","01:30:20","Wood","Renewables",155,"No"
"D","09/28/2022","01:35:34","Hydro","Hydro",518,"No"
"D","09/28/2022","01:35:34","Natural Gas","Natural Gas",4993,"Yes"
"D","09/28/2022","01:35:34","Nuclear","Nuclear",3340,"No"
"D","09/28/2022","01:35:34","Other","Other",0,"No"
