Time Stamp,Time Zone,Fuel Category,Gen MW
02/04/2022 00:05:00,EST,Dual Fuel,4246.0
02/04/2022 00:05:00,EST,Natural Gas,2781.0
02/04/2022 00:05:00,EST,Nuclear,3301.0
02/04/2022 00:05:00,EST,Other Fossil Fuels,6.0
02/04/2022 00:05:00,EST,Other Renewables,222.0
02/04/2022 00:05:00,EST,Wind,726.0
02/04/2022 00:05:00,EST,Hydro,2450.0
02/04/2022 00:06:13,EST,Dual Fuel,4187.0
02/04/2022 00:06:13,EST,Natural Gas,2739.0
02/04/2022 00:06:13,EST,Nuclear,3299.0
02/04/2022 00:06:13,EST,Other Fossil Fuels,7.0
02/04/2022 00:06:13,EST,Other Renewables,220.0
02/04/2022 00:06:13,EST,Wind,722.0
02/04/2022 00:06:13,EST,Hydro,2433.0
02/04/2022 00:07:55,EST,Dual Fuel,4152.0
02/04/2022 00:07:55,EST,Natural Gas,2737.0
02/04/2022 00:07:55,EST,Nuclear,3300.0
02/04/2022 00:07:55,EST,Other Fossil Fuels,6.0
02/04/2022 00:07:55,EST,Other Renewables,220.0
02/04/2022 00:07:55,EST,Wind,725.0
02/04/2022 00:07:55,EST,Hydro,2397.0
02/04/2022 00:10:00,EST,Dual Fuel,4183.0
02/04/2022 00:10:00,EST,Natural Gas,2724.0
02/04/2022 00:10:00,EST,Nuclear,3304.0
02/04/2022 00:10:00,EST,Other Fossil Fuels,7.0
02/04/2022 00:10:00,EST,Other Renewables,220.0
02/04/2022 00:10:00,EST,Wind,722.0
02/04/2022 00:10:00,EST,Hydro,2396.0
02/04/2022 00:15:00,EST,Dual Fuel,4239.0
02/04/2022 00:15:00,EST,Natural Gas,2721.0
02/04/2022 00:15:00,EST,Nuclear,3302.0
02/04/2022 00:15:00,EST,Other Fossil Fuels,6.0
02/04/2022 00:15:00,EST,Other Renewables,226.0
02/04/2022 00:15:00,EST,Wind,712.0
02/04/2022 00:15:00,EST,Hydro,2363.0
02/04/2022 00:20:00,EST,Dual Fuel,4272.0
02/04/2022 00:20:00,EST,Natural Gas,2722.0
02/04/2022 00:20:00,EST,Nuclear,3302.0
02/04/2022 00:20:00,EST,Other Fossil Fuels,6.0
02/04/2022 00:20:00,EST,Other Renewables,231.0
02/04/2022 00:20:00,EST,Wind,715.0
02/04/2022 00:20:00,EST,Hydro,2280.0
02/04/2022 00:25:00,EST,Dual Fuel,4335.0
02/04/2022 00:25:00,EST,Natural Gas,2738.0
02/04/2022 00:25:00,EST,Nuclear,3304.0
02/04/2022 00:25:00,EST,Other Fossil Fuels,6.0
02/04/2022 00:25:00,EST,Other Renewables,231.0
02/04/2022 00:25:00,EST,Wind,712.0
02/04/2022 00:25:00,EST,Hydro,2181.0
02/04/2022 00:30:00,EST,Dual Fuel,4376.0
02/04/2022 00:30:00,EST,Natural Gas,2658.0
02/04/2022 00:30:00,EST,Nuclear,3300.0
02/04/2022 00:30:00,EST,Other Fossil Fuels,6.0
02/04/2022 00:30:00,EST,Other Renewables,225.0
02/04/2022 00:30:00,EST,Wind,705.0
02/04/2022 00:30:00,EST,Hydro,2163.0
02/04/2022 00:35:00,EST,Dual Fuel,4408.0
02/04/2022 00:35:00,EST,Natural Gas,2566.0
02/04/2022 00:35:00,EST,Nuclear,3303.0
02/04/2022 00:35:00,EST,Other Fossil Fuels,6.0
02/04/2022 00:35:00,EST,Other Renewables,222.0
02/04/2022 00:35:00,EST,Wind,698.0
02/04/2022 00:35:00,EST,Hydro,2192.0
02/04/2022 00:40:00,EST,Dual Fuel,4392.0
02/04/2022 00:40:00,EST,Natural Gas,2540.0
02/04/2022 00:40:00,EST,Nuclear,3301.0
02/04/2022 00:40:00,EST,Other Fossil Fuels,6.0
02/04/2022 00:40:00,EST,Other Renewables,223.0
02/04/2022 00:40:00,EST,Wind,696.0
02/04/2022 00:40:00,EST,Hydro,2242.0
02/04/2022 00:45:00,EST,Dual Fuel,4268.0
02/04/2022 00:45:00,EST,Natural Gas,2582.0
02/04/2022 00:45:00,EST,Nuclear,3302.0
02/04/2022 00:45:00,EST,Other Fossil Fuels,6.0
02/04/2022 00:45:00,EST,Other Renewables,222.0
02/04/2022 00:45:00,EST,Wind,695.0
02/04/2022 00:45:00,EST,Hydro,2282.0
02/04/2022 00:50:00,EST,Dual Fuel,4233.0
02/04/2022 00:50:00,EST,Natural Gas,2598.0
02/04/2022 00:50:00,EST,Nuclear,3303.0
02/04/2022 00:50:00,EST,Other Fossil Fuels,6.0
02/04/2022 00:50:00,EST,Other Renewables,222.0
02/04/2022 00:50:00,EST,Wind,696.0
02/04/2022 00:50:00,EST,Hydro,2202.0
02/04/2022 00:55:00,EST,Dual Fuel,4125.0
02/04/2022 00:55:00,EST,Natural Gas,2606.0
02/04/2022 00:55:00,EST,Nuclear,3302.0
02/04/2022 00:55:00,EST,Other Fossil Fuels,6.0
02/04/2022 00:55:00,EST,Other Renewables,227.0
02/04/2022 00:55:00,EST,Wind,699.0
02/04/2022 00:55:00,EST,Hydro,2183.0
02/04/2022 01:00:00,EST,Dual Fuel,4046.0
02/04/2022 01:00:00,EST,Natural Gas,2622.0
02/04/2022 01:00:00,EST,Nuclear,3302.0
02/04/2022 01:00:00,EST,Other Fossil Fuels,6.0
02/04/2022 01:00:00,EST,Other Renewables,229.0
02/04/2022 01:00:00,EST,Wind,697.0
02/04/2022 01:00:00,EST,Hydro,2190.0
02/04/2022 01:05:00,EST,Dual Fuel,4040.0
02/04/2022 01:05:00,EST,Natural Gas,2607.0
02/04/2022 01:05:00,EST,Nuclear,3302.0
02/04/2022 01:05:00,EST,Other Fossil Fuels,6.0
02/04/2022 01:05:00,EST,Other Renewables,225.0
02/04/2022 01:05:00,EST,Wind,703.0
02/04/2022 01:05:00,EST,Hydro,2221.0
02/04/2022 01:10:00,EST,Dual Fuel,4009.0
02/04/2022 01:10:00,EST,Natural Gas,2605.0
02/04/2022 01:10:00,EST,Nuclear,3302.0
02/04/2022 01:10:00,EST,Other Fossil Fuels,6.0
02/04/2022 01:10:00,EST,Other Renewables,223.0
02/04/2022 01:10:00,EST,Wind,708.0
02/04/2022 01:10:00,EST,Hydro,2205.0
02/04/2022 01:15:00,EST,Dual Fuel,3998.0
02/04/2022 01:15:00,EST,Natural Gas,2607.0
02/04/2022 01:15:00,EST,Nuclear,3301.0
02/04/2022 01:15:00,EST,Other Fossil Fuels,6.0
02/04/2022 01:15:00,EST,Other Renewables,230.0
02/04/2022 01:15:00,EST,Wind,712.0
02/04/2022 01:15:00,EST,Hydro,2207.0
02/04/2022 01:20:00,EST,Dual Fuel,3942.0
