Time Stamp,Time Zone,Fuel Category,Gen MW
10/22/2022 00:04:00,EDT,Dual Fuel,2382.0
10/22/2022 00:04:00,EDT,Natural Gas,2233.0
10/22/2022 00:04:00,EDT,Nuclear,3327.0
10/22/2022 00:04:00,EDT,Other Fossil Fuels,0.0
10/22/2022 00:04:00,EDT,Other Renewables,242.0
10/22/2022 00:04:00,EDT,Wind,1495.0
10/22/2022 00:04:00,EDT,Hydro,1514.0
10/22/2022 00:05:00,EDT,Dual Fuel,2398.0
10/22/2022 00:05:00,EDT,Natural Gas,2215.0
10/22/2022 00:05:00,EDT,Nuclear,3324.0
10/22/2022 00:05:00,EDT,Other Fossil Fuels,0.0
10/22/2022 00:05:00,EDT,Other Renewables,242.0
10/22/2022 00:05:00,EDT,Wind,1493.0
10/22/2022 00:05:00,EDT,Hydro,1602.0
10/22/2022 00:05:18,EDT,Dual Fuel,2406.0
10/22/2022 00:05:18,EDT,Natural Gas,2208.0
10/22/2022 00:05:18,EDT,Nuclear,3325.0
10/22/2022 00:05:18,EDT,Other Fossil Fuels,0.0
10/22/2022 00:05:18,EDT,Other Renewables,242.0
10/22/2022 00:05:18,EDT,Wind,1495.0
10/22/2022 00:05:18,EDT,Hydro,1616.0
10/22/2022 00:10:00,EDT,Dual Fuel,2433.0
10/22/2022 00:10:00,EDT,Natural Gas,2184.0
10/22/2022 00:10:00,EDT,Nuclear,3328.0
10/22/2022 00:10:00,EDT,Other Fossil Fuels,0.0
10/22/2022 00:10:00,EDT,Other Renewables,241.0
10/22/2022 00:10:00,EDT,Wind,1498.0
10/22/2022 00:10:00,EDT,Hydro,1677.0
10/22/2022 00:15:00,EDT,Dual Fuel,2459.0
10/22/2022 00:15:00,EDT,Natural Gas,2112.0
10/22/2022 00:15:00,EDT,Nuclear,3327.0
10/22/2022 00:15:00,EDT,Other Fossil Fuels,0.0
10/22/2022 00:15:00,EDT,Other Renewables,242.0
10/22/2022 00:15:00,EDT,Wind,1514.0
10/22/2022 00:15:00,EDT,Hydro,1702.0
10/22/2022 00:20:00,EDT,Dual Fuel,2472.0
10/22/2022 00:20:00,EDT,Natural Gas,2098.0
10/22/2022 00:20:00,EDT,Nuclear,3327.0
10/22/2022 00:20:00,EDT,Other Fossil Fuels,0.0
10/22/2022 00:20:00,EDT,Other Renewables,242.0
10/22/2022 00:20:00,EDT,Wind,1440.0
10/22/2022 00:20:00,EDT,Hydro,1682.0
10/22/2022 00:25:00,EDT,Dual Fuel,2495.0
10/22/2022 00:25:00,EDT,Natural Gas,2108.0
10/22/2022 00:25:00,EDT,Nuclear,3327.0
10/22/2022 00:25:00,EDT,Other Fossil Fuels,1.0
10/22/2022 00:25:00,EDT,Other Renewables,242.0
10/22/2022 00:25:00,EDT,Wind,1436.0
10/22/2022 00:25:00,EDT,Hydro,1635.0
10/22/2022 00:30:00,EDT,Dual Fuel,2529.0
10/22/2022 00:30:00,EDT,Natural Gas,2090.0
10/22/2022 00:30:00,EDT,Nuclear,3328.0
10/22/2022 00:30:00,EDT,Other Fossil Fuels,0.0
10/22/2022 00:30:00,EDT,Other Renewables,243.0
10/22/2022 00:30:00,EDT,Wind,1343.0
10/22/2022 00:30:00,EDT,Hydro,1610.0
10/22/2022 00:35:00,EDT,Dual Fuel,2595.0
10/22/2022 00:35:00,EDT,Natural Gas,2068.0
10/22/2022 00:35:00,EDT,Nuclear,3328.0
10/22/2022 00:35:00,EDT,Other Fossil Fuels,1.0
10/22/2022 00:35:00,EDT,Other Renewables,244.0
10/22/2022 00:35:00,EDT,Wind,1363.0
10/22/2022 00:35:00,EDT,Hydro,1572.0
10/22/2022 00:40:00,EDT,Dual Fuel,2617.0
10/22/2022 00:40:00,EDT,Natural Gas,2021.0
10/22/2022 00:40:00,EDT,Nuclear,3330.0
10/22/2022 00:40:00,EDT,Other Fossil Fuels,0.0
10/22/2022 00:40:00,EDT,Other Renewables,244.0
10/22/2022 00:40:00,EDT,Wind,1394.0
10/22/2022 00:40:00,EDT,Hydro,1537.0
10/22/2022 00:45:00,EDT,Dual Fuel,2577.0
10/22/2022 00:45:00,EDT,Natural Gas,1985.0
10/22/2022 00:45:00,EDT,Nuclear,3330.0
10/22/2022 00:45:00,EDT,Other Fossil Fuels,1.0
10/22/2022 00:45:00,EDT,Other Renewables,243.0
10/22/2022 00:45:00,EDT,Wind,1361.0
10/22/2022 00:45:00,EDT,Hydro,1537.0
10/22/2022 00:50:00,EDT,Dual Fuel,2593.0
10/22/2022 00:50:00,EDT,Natural Gas,2012.0
10/22/2022 00:50:00,EDT,Nuclear,3330.0
10/22/2022 00:50:00,EDT,Other Fossil Fuels,1.0
10/22/2022 00:50:00,EDT,Other Renewables,244.0
10/22/2022 00:50:00,EDT,Wind,1357.0
10/22/2022 00:50:00,EDT,Hydro,1493.0
10/22/2022 00:55:00,EDT,Dual Fuel,2574.0
10/22/2022 00:55:00,EDT,Natural Gas,2012.0
10/22/2022 00:55:00,EDT,Nuclear,3329.0
10/22/2022 00:55:00,EDT,Other Fossil Fuels,0.0
10/22/2022 00:55:00,EDT,Other Renewables,244.0
10/22/2022 00:55:00,EDT,Wind,1357.0
10/22/2022 00:55:00,EDT,Hydro,1469.0
10/22/2022 01:00:00,EDT,Dual Fuel,2546.0
10/22/2022 01:00:00,EDT,Natural Gas,2011.0
10/22/2022 01:00:00,EDT,Nuclear,3329.0
10/22/2022 01:00:00,EDT,Other Fossil Fuels,0.0
10/22/2022 01:00:00,EDT,Other Renewables,244.0
10/22/2022 01:00:00,EDT,Wind,1329.0
10/22/2022 01:00:00,EDT,Hydro,1485.0
10/22/2022 01:05:00,EDT,Dual Fuel,2529.0
10/22/2022 01:05:00,EDT,Natural Gas,1990.0
10/22/2022 01:05:00,EDT,Nuclear,3328.0
10/22/2022 01:05:00,EDT,Other Fossil Fuels,0.0
10/22/2022 01:05:00,EDT,Other Renewables,245.0
10/22/2022 01:05:00,EDT,Wind,1351.0
10/22/2022 01:05:00,EDT,Hydro,1457.0
10/22/2022 01:10:00,EDT,Dual Fuel,2497.0
10/22/2022 01:10:00,EDT,Natural Gas,1954.0
10/22/2022 01:10:00,EDT,Nuclear,3327.0
10/22/2022 01:10:00,EDT,Other Fossil Fuels,1.0
10/22/2022 01:10:00,EDT,Other Renewables,246.0
10/22/2022 01:10:00,EDT,Wind,1392.0
10/22/2022 01:10:00,EDT,Hydro,1393.0
10/22/2022 01:15:00,EDT,Dual Fuel,2438.0
10/22/2022 01:15:00,EDT,Natural Gas,1953.0
10/22/2022 01:15:00,EDT,Nuclear,3328.0
10/22/2022 01:15:00,EDT,Other Fossil Fuels,0.0
10/22/2022 01:15:00,EDT,Other Renewables,246.0
10/22/2022 01:15:00,EDT,Wind,1486.0
10/22/2022 01:15:00,EDT,Hydro,1354.0
10/22/2022 01:20:00,EDT,Dual Fuel,2365.0
10/22/2022 01:20:00,EDT,Natural Gas,1953.0
10/22/2022 01:20:00,EDT,Nuclear,3328.0
10/22/2022 01:20:00,EDT,Other Fossil Fuels,0.0
10/22/2022 01:20:00,EDT,Other Renewables,245.0
10/22/2022 01:20:00,EDT,Wind,1423.0
10/22/2022 01:20:00,EDT,Hydro,1345.0
10/22/2022 01:25:00,EDT,Dual Fuel,2356.0
10/22/2022 01:25:00,EDT,Natural Gas,1953.0
10/22/2022 01:25:00,EDT,Nuclear,3328.0
10/22/2022 01:25:00,EDT,Other Fossil Fuels,0.0
10/22/2022 01:25:00,EDT,Other Renewables,244.0
10/22/2022 01:25:00,EDT,Wind,1440.0
10/22/2022 01:25:00,EDT,Hydro,1367.0
10/22/2022 01:30:00,EDT,Dual Fuel,2390.0
10/22/2022 01:30:00,EDT,Natural Gas,1952.0
10/22/2022 01:30:00,EDT,Nuclear,3328.0
10/22/2022 01:30:00,EDT,Other Fossil Fuels,0.0
10/22/2022 01:30:00,EDT,Other Renewables,246.0
10/22/2022 01:30:00,EDT,Wind,1405.0
10/22/2022 01:30:00,EDT,Hydro,1304.0
10/22/2022 01:35:00,EDT,Dual Fuel,2443.0
10/22/2022 01:35:00,EDT,Natural Gas,1978.0
10/22/2022 01:35:00,EDT,Nuclear,3327.0
10/22/2022 01:35:00,EDT,Other Fossil Fuels,0.0
10/22/2022 01:35:00,EDT,Other Renewables,246.0
