Time Stamp,Time Zone,Fuel Category,Gen MW
02/18/2023 00:05:00,EST,Dual Fuel,3172.0
02/18/2023 00:05:00,EST,Natural Gas,2697.0
02/18/2023 00:05:00,EST,Nuclear,3250.0
02/18/2023 00:05:00,EST,Other Fossil Fuels,5.0
02/18/2023 00:05:00,EST,Other Renewables,190.0
02/18/2023 00:05:00,EST,Wind,317.0
02/18/2023 00:05:00,EST,Hydro,3190.0
02/18/2023 00:10:00,EST,Dual Fuel,3181.0
02/18/2023 00:10:00,EST,Natural Gas,2678.0
02/18/2023 00:10:00,EST,Nuclear,3251.0
02/18/2023 00:10:00,EST,Other Fossil Fuels,5.0
02/18/2023 00:10:00,EST,Other Renewables,191.0
02/18/2023 00:10:00,EST,Wind,325.0
02/18/2023 00:10:00,EST,Hydro,3052.0
02/18/2023 00:15:00,EST,Dual Fuel,3191.0
02/18/2023 00:15:00,EST,Natural Gas,2647.0
02/18/2023 00:15:00,EST,Nuclear,3251.0
02/18/2023 00:15:00,EST,Other Fossil Fuels,5.0
02/18/2023 00:15:00,EST,Other Renewables,195.0
02/18/2023 00:15:00,EST,Wind,315.0
02/18/2023 00:15:00,EST,Hydro,2921.0
02/18/2023 00:20:00,EST,Dual Fuel,3146.0
02/18/2023 00:20:00,EST,Natural Gas,2630.0
02/18/2023 00:20:00,EST,Nuclear,3250.0
02/18/2023 00:20:00,EST,Other Fossil Fuels,5.0
02/18/2023 00:20:00,EST,Other Renewables,192.0
02/18/2023 00:20:00,EST,Wind,306.0
02/18/2023 00:20:00,EST,Hydro,2937.0
02/18/2023 00:25:00,EST,Dual Fuel,3158.0
02/18/2023 00:25:00,EST,Natural Gas,2627.0
02/18/2023 00:25:00,EST,Nuclear,3250.0
02/18/2023 00:25:00,EST,Other Fossil Fuels,5.0
02/18/2023 00:25:00,EST,Other Renewables,193.0
02/18/2023 00:25:00,EST,Wind,297.0
02/18/2023 00:25:00,EST,Hydro,2939.0
02/18/2023 00:30:00,EST,Dual Fuel,3175.0
02/18/2023 00:30:00,EST,Natural Gas,2620.0
02/18/2023 00:30:00,EST,Nuclear,3252.0
02/18/2023 00:30:00,EST,Other Fossil Fuels,5.0
02/18/2023 00:30:00,EST,Other Renewables,191.0
02/18/2023 00:30:00,EST,Wind,299.0
02/18/2023 00:30:00,EST,Hydro,2939.0
02/18/2023 00:35:00,EST,Dual Fuel,3165.0
02/18/2023 00:35:00,EST,Natural Gas,2614.0
02/18/2023 00:35:00,EST,Nuclear,3249.0
02/18/2023 00:35:00,EST,Other Fossil Fuels,5.0
02/18/2023 00:35:00,EST,Other Renewables,191.0
02/18/2023 00:35:00,EST,Wind,295.0
02/18/2023 00:35:00,EST,Hydro,2940.0
02/18/2023 00:40:00,EST,Dual Fuel,3131.0
02/18/2023 00:40:00,EST,Natural Gas,2602.0
02/18/2023 00:40:00,EST,Nuclear,3251.0
02/18/2023 00:40:00,EST,Other Fossil Fuels,5.0
02/18/2023 00:40:00,EST,Other Renewables,192.0
02/18/2023 00:40:00,EST,Wind,289.0
02/18/2023 00:40:00,EST,Hydro,2946.0
02/18/2023 00:45:00,EST,Dual Fuel,3097.0
02/18/2023 00:45:00,EST,Natural Gas,2583.0
02/18/2023 00:45:00,EST,Nuclear,3250.0
02/18/2023 00:45:00,EST,Other Fossil Fuels,5.0
02/18/2023 00:45:00,EST,Other Renewables,194.0
02/18/2023 00:45:00,EST,Wind,282.0
02/18/2023 00:45:00,EST,Hydro,2957.0
02/18/2023 00:50:00,EST,Dual Fuel,3040.0
02/18/2023 00:50:00,EST,Natural Gas,2573.0
02/18/2023 00:50:00,EST,Nuclear,3252.0
02/18/2023 00:50:00,EST,Other Fossil Fuels,5.0
02/18/2023 00:50:00,EST,Other Renewables,192.0
02/18/2023 00:50:00,EST,Wind,267.0
02/18/2023 00:50:00,EST,Hydro,2965.0
02/18/2023 00:55:00,EST,Dual Fuel,3032.0
02/18/2023 00:55:00,EST,Natural Gas,2564.0
02/18/2023 00:55:00,EST,Nuclear,3250.0
02/18/2023 00:55:00,EST,Other Fossil Fuels,5.0
02/18/2023 00:55:00,EST,Other Renewables,181.0
02/18/2023 00:55:00,EST,Wind,252.0
02/18/2023 00:55:00,EST,Hydro,2991.0
02/18/2023 01:00:00,EST,Dual Fuel,3043.0
02/18/2023 01:00:00,EST,Natural Gas,2571.0
02/18/2023 01:00:00,EST,Nuclear,3251.0
02/18/2023 01:00:00,EST,Other Fossil Fuels,5.0
02/18/2023 01:00:00,EST,Other Renewables,176.0
02/18/2023 01:00:00,EST,Wind,261.0
02/18/2023 01:00:00,EST,Hydro,2966.0
02/18/2023 01:05:00,EST,Dual Fuel,3153.0
02/18/2023 01:05:00,EST,Natural Gas,2603.0
02/18/2023 01:05:00,EST,Nuclear,3250.0
02/18/2023 01:05:00,EST,Other Fossil Fuels,5.0
02/18/2023 01:05:00,EST,Other Renewables,172.0
02/18/2023 01:05:00,EST,Wind,277.0
02/18/2023 01:05:00,EST,Hydro,2984.0
02/18/2023 01:10:00,EST,Dual Fuel,3217.0
02/18/2023 01:10:00,EST,Natural Gas,2614.0
02/18/2023 01:10:00,EST,Nuclear,3250.0
02/18/2023 01:10:00,EST,Other Fossil Fuels,5.0
02/18/2023 01:10:00,EST,Other Renewables,170.0
02/18/2023 01:10:00,EST,Wind,285.0
02/18/2023 01:10:00,EST,Hydro,2972.0
02/18/2023 01:15:00,EST,Dual Fuel,3199.0
02/18/2023 01:15:00,EST,Natural Gas,2591.0
02/18/2023 01:15:00,EST,Nuclear,3251.0
02/18/2023 01:15:00,EST,Other Fossil Fuels,5.0
02/18/2023 01:15:00,EST,Other Renewables,170.0
02/18/2023 01:15:00,EST,Wind,273.0
02/18/2023 01:15:00,EST,Hydro,2928.0
02/18/2023 01:20:00,EST,Dual Fuel,3120.0
02/18/2023 01:20:00,EST,Natural Gas,2567.0
02/18/2023 01:20:00,EST,Nuclear,3253.0
02/18/2023 01:20:00,EST,Other Fossil Fuels,5.0
