Time Stamp,Time Zone,Fuel Category,Gen MW
05/10/2022 00:05:00,EDT,Dual Fuel,2953.0
05/10/2022 00:05:00,EDT,Natural Gas,3470.0
05/10/2022 00:05:00,EDT,Nuclear,3315.0
05/10/2022 00:05:00,EDT,Other Fossil Fuels,1.0
05/10/2022 00:05:00,EDT,Other Renewables,249.0
05/10/2022 00:05:00,EDT,Wind,731.0
05/10/2022 00:05:00,EDT,Hydro,2440.0
05/10/2022 00:10:00,EDT,Dual Fuel,2940.0
05/10/2022 00:10:00,EDT,Natural Gas,3519.0
05/10/2022 00:10:00,EDT,Nuclear,3314.0
05/10/2022 00:10:00,EDT,Other Fossil Fuels,1.0
05/10/2022 00:10:00,EDT,Other Renewables,251.0
05/10/2022 00:10:00,EDT,Wind,746.0
05/10/2022 00:10:00,EDT,Hydro,2466.0
05/10/2022 00:15:00,EDT,Dual Fuel,2931.0
05/10/2022 00:15:00,EDT,Natural Gas,3541.0
05/10/2022 00:15:00,EDT,Nuclear,3313.0
05/10/2022 00:15:00,EDT,Other Fossil Fuels,2.0
05/10/2022 00:15:00,EDT,Other Renewables,252.0
05/10/2022 00:15:00,EDT,Wind,753.0
05/10/2022 00:15:00,EDT,Hydro,2373.0
05/10/2022 00:20:00,EDT,Dual Fuel,2931.0
05/10/2022 00:20:00,EDT,Natural Gas,3554.0
05/10/2022 00:20:00,EDT,Nuclear,3313.0
05/10/2022 00:20:00,EDT,Other Fossil Fuels,1.0
05/10/2022 00:20:00,EDT,Other Renewables,252.0
05/10/2022 00:20:00,EDT,Wind,755.0
05/10/2022 00:20:00,EDT,Hydro,2333.0
05/10/2022 00:25:00,EDT,Dual Fuel,2938.0
05/10/2022 00:25:00,EDT,Natural Gas,3567.0
05/10/2022 00:25:00,EDT,Nuclear,3312.0
05/10/2022 00:25:00,EDT,Other Fossil Fuels,1.0
05/10/2022 00:25:00,EDT,Other Renewables,251.0
05/10/2022 00:25:00,EDT,Wind,755.0
05/10/2022 00:25:00,EDT,Hydro,2267.0
05/10/2022 00:30:00,EDT,Dual Fuel,2915.0
05/10/2022 00:30:00,EDT,Natural Gas,3545.0
05/10/2022 00:30:00,EDT,Nuclear,3315.0
05/10/2022 00:30:00,EDT,Other Fossil Fuels,1.0
05/10/2022 00:30:00,EDT,Other Renewables,252.0
05/10/2022 00:30:00,EDT,Wind,762.0
05/10/2022 00:30:00,EDT,Hydro,2270.0
05/10/2022 00:35:00,EDT,Dual Fuel,2916.0
05/10/2022 00:35:00,EDT,Natural Gas,3546.0
05/10/2022 00:35:00,EDT,Nuclear,3312.0
05/10/2022 00:35:00,EDT,Other Fossil Fuels,1.0
05/10/2022 00:35:00,EDT,Other Renewables,250.0
05/10/2022 00:35:00,EDT,Wind,753.0
05/10/2022 00:35:00,EDT,Hydro,2216.0
05/10/2022 00:40:00,EDT,Dual Fuel,2911.0
05/10/2022 00:40:00,EDT,Natural Gas,3565.0
05/10/2022 00:40:00,EDT,Nuclear,3314.0
05/10/2022 00:40:00,EDT,Other Fossil Fuels,1.0
05/10/2022 00:40:00,EDT,Other Renewables,249.0
05/10/2022 00:40:00,EDT,Wind,750.0
05/10/2022 00:40:00,EDT,Hydro,2163.0
05/10/2022 00:45:00,EDT,Dual Fuel,2871.0
05/10/2022 00:45:00,EDT,Natural Gas,3579.0
05/10/2022 00:45:00,EDT,Nuclear,3315.0
05/10/2022 00:45:00,EDT,Other Fossil Fuels,1.0
05/10/2022 00:45:00,EDT,Other Renewables,251.0
05/10/2022 00:45:00,EDT,Wind,759.0
05/10/2022 00:45:00,EDT,Hydro,2123.0
05/10/2022 00:50:00,EDT,Dual Fuel,2872.0
05/10/2022 00:50:00,EDT,Natural Gas,3578.0
05/10/2022 00:50:00,EDT,Nuclear,3315.0
05/10/2022 00:50:00,EDT,Other Fossil Fuels,1.0
05/10/2022 00:50:00,EDT,Other Renewables,251.0
05/10/2022 00:50:00,EDT,Wind,768.0
05/10/2022 00:50:00,EDT,Hydro,2119.0
05/10/2022 00:55:00,EDT,Dual Fuel,2869.0
05/10/2022 00:55:00,EDT,Natural Gas,3569.0
05/10/2022 00:55:00,EDT,Nuclear,3316.0
05/10/2022 00:55:00,EDT,Other Fossil Fuels,1.0
05/10/2022 00:55:00,EDT,Other Renewables,249.0
05/10/2022 00:55:00,EDT,Wind,776.0
05/10/2022 00:55:00,EDT,Hydro,2082.0
05/10/2022 01:00:00,EDT,Dual Fuel,2805.0
05/10/2022 01:00:00,EDT,Natural Gas,3553.0
05/10/2022 01:00:00,EDT,Nuclear,3315.0
05/10/2022 01:00:00,EDT,Other Fossil Fuels,1.0
05/10/2022 01:00:00,EDT,Other Renewables,249.0
05/10/2022 01:00:00,EDT,Wind,799.0
05/10/2022 01:00:00,EDT,Hydro,2047.0
05/10/2022 01:05:00,EDT,Dual Fuel,2636.0
05/10/2022 01:05:00,EDT,Natural Gas,3547.0
05/10/2022 01:05:00,EDT,Nuclear,3315.0
05/10/2022 01:05:00,EDT,Other Fossil Fuels,1.0
05/10/2022 01:05:00,EDT,Other Renewables,250.0
05/10/2022 01:05:00,EDT,Wind,797.0
05/10/2022 01:05:00,EDT,Hydro,1989.0
05/10/2022 01:10:00,EDT,Dual Fuel,2538.0
05/10/2022 01:10:00,EDT,Natural Gas,3543.0
05/10/2022 01:10:00,EDT,Nuclear,3315.0
05/10/2022 01:10:00,EDT,Other Fossil Fuels,1.0
05/10/2022 01:10:00,EDT,Other Renewables,249.0
05/10/2022 01:10:00,EDT,Wind,840.0
05/10/2022 01:10:00,EDT,Hydro,1921.0
05/10/2022 01:15:00,EDT,Dual Fuel,2410.0
05/10/2022 01:15:00,EDT,Natural Gas,3495.0
05/10/2022 01:15:00,EDT,Nuclear,3317.0
05/10/2022 01:15:00,EDT,Other Fossil Fuels,1.0
05/10/2022 01:15:00,EDT,Other Renewables,246.0
05/10/2022 01:15:00,EDT,Wind,881.0
05/10/2022 01:15:00,EDT,Hydro,1981.0
05/10/2022 01:20:00,EDT,Dual Fuel,2316.0
05/10/2022 01:20:00,EDT,Natural Gas,3398.0
05/10/2022 01:20:00,EDT,Nuclear,3314.0
05/10/2022 01:20:00,EDT,Other Fossil Fuels,1.0
05/10/2022 01:20:00,EDT,Other Renewables,250.0
05/10/2022 01:20:00,EDT,Wind,900.0
05/10/2022 01:20:00,EDT,Hydro,2100.0
05/10/2022 01:25:00,EDT,Dual Fuel,2239.0
05/10/2022 01:25:00,EDT,Natural Gas,3385.0
05/10/2022 01:25:00,EDT,Nuclear,3313.0
05/10/2022 01:25:00,EDT,Other Fossil Fuels,1.0
05/10/2022 01:25:00,EDT,Other Renewables,252.0
05/10/2022 01:25:00,EDT,Wind,913.0
05/10/2022 01:25:00,EDT,Hydro,2112.0
05/10/2022 01:30:00,EDT,Dual Fuel,2211.0
05/10/2022 01:30:00,EDT,Natural Gas,3367.0
05/10/2022 01:30:00,EDT,Nuclear,3314.0
05/10/2022 01:30:00,EDT,Other Fossil Fuels,1.0
05/10/2022 01:30:00,EDT,Other Renewables,253.0
05/10/2022 01:30:00,EDT,Wind,934.0
05/10/2022 01:30:00,EDT,Hydro,2104.0
05/10/2022 01:35:00,EDT,Dual Fuel,2225.0
05/10/2022 01:35:00,EDT,Natural Gas,3342.0
05/10/2022 01:35:00,EDT,Nuclear,3315.0
05/10/2022 01:35:00,EDT,Other Fossil Fuels,2.0
05/10/2022 01:35:00,EDT,Other Renewables,255.0
05/10/2022 01:35:00,EDT,Wind,956.0
05/10/2022 01:35:00,EDT,Hydro,2098.0
05/10/2022 01:40:00,EDT,Dual Fuel,2243.0
05/10/2022 01:40:00,EDT,Natural Gas,3342.0
05/10/2022 01:40:00,EDT,Nuclear,3316.0
05/10/2022 01:40:00,EDT,Other Fossil Fuels,1.0
05/10/2022 01:40:00,EDT,Other Renewables,255.0
05/10/2022 01:40:00,EDT,Wind,970.0
05/10/2022 01:40:00,EDT,Hydro,2073.0
