Time Stamp,Time Zone,Fuel Category,Gen MW
10/01/2023 00:05:00,EDT,Dual Fuel,2093.0
10/01/2023 00:05:00,EDT,Natural Gas,2202.0
10/01/2023 00:05:00,EDT,Nuclear,3268.0
10/01/2023 00:05:00,EDT,Other Fossil Fuels,6.0
10/01/2023 00:05:00,EDT,Other Renewables,225.0
10/01/2023 00:05:00,EDT,Wind,84.0
10/01/2023 00:05:00,EDT,Hydro,2125.0
10/01/2023 00:10:00,EDT,Dual Fuel,2055.0
10/01/2023 00:10:00,EDT,Natural Gas,1975.0
10/01/2023 00:10:00,EDT,Nuclear,3268.0
10/01/2023 00:10:00,EDT,Other Fossil Fuels,6.0
10/01/2023 00:10:00,EDT,Other Renewables,227.0
10/01/2023 00:10:00,EDT,Wind,86.0
10/01/2023 00:10:00,EDT,Hydro,2068.0
10/01/2023 00:15:00,EDT,Dual Fuel,2042.0
10/01/2023 00:15:00,EDT,Natural Gas,1849.0
10/01/2023 00:15:00,EDT,Nuclear,3268.0
10/01/2023 00:15:00,EDT,Other Fossil Fuels,6.0
10/01/2023 00:15:00,EDT,Other Renewables,240.0
10/01/2023 00:15:00,EDT,Wind,83.0
10/01/2023 00:15:00,EDT,Hydro,2108.0
10/01/2023 00:20:00,EDT,Dual Fuel,2038.0
10/01/2023 00:20:00,EDT,Natural Gas,1866.0
10/01/2023 00:20:00,EDT,Nuclear,3269.0
10/01/2023 00:20:00,EDT,Other Fossil Fuels,6.0
10/01/2023 00:20:00,EDT,Other Renewables,243.0
10/01/2023 00:20:00,EDT,Wind,81.0
10/01/2023 00:20:00,EDT,Hydro,2078.0
10/01/2023 00:25:00,EDT,Dual Fuel,2031.0
10/01/2023 00:25:00,EDT,Natural Gas,1863.0
10/01/2023 00:25:00,EDT,Nuclear,3267.0
10/01/2023 00:25:00,EDT,Other Fossil Fuels,6.0
10/01/2023 00:25:00,EDT,Other Renewables,244.0
10/01/2023 00:25:00,EDT,Wind,82.0
10/01/2023 00:25:00,EDT,Hydro,2049.0
10/01/2023 00:30:00,EDT,Dual Fuel,2028.0
10/01/2023 00:30:00,EDT,Natural Gas,1823.0
10/01/2023 00:30:00,EDT,Nuclear,3267.0
