Time Stamp,Time Zone,Fuel Category,Gen MW
01/07/2022 00:05:00,EST,Dual Fuel,3607.0
01/07/2022 00:05:00,EST,Natural Gas,2749.0
01/07/2022 00:05:00,EST,Nuclear,3341.0
01/07/2022 00:05:00,EST,Other Fossil Fuels,3.0
01/07/2022 00:05:00,EST,Other Renewables,236.0
01/07/2022 00:05:00,EST,Wind,197.0
01/07/2022 00:05:00,EST,Hydro,3683.0
01/07/2022 00:10:00,EST,Dual Fuel,3801.0
01/07/2022 00:10:00,EST,Natural Gas,2709.0
01/07/2022 00:10:00,EST,Nuclear,3339.0
01/07/2022 00:10:00,EST,Other Fossil Fuels,3.0
01/07/2022 00:10:00,EST,Other Renewables,233.0
01/07/2022 00:10:00,EST,Wind,210.0
01/07/2022 00:10:00,EST,Hydro,3760.0
01/07/2022 00:12:36,EST,Dual Fuel,3908.0
01/07/2022 00:12:36,EST,Natural Gas,2625.0
01/07/2022 00:12:36,EST,Nuclear,3342.0
01/07/2022 00:12:36,EST,Other Fossil Fuels,3.0
01/07/2022 00:12:36,EST,Other Renewables,238.0
01/07/2022 00:12:36,EST,Wind,211.0
01/07/2022 00:12:36,EST,Hydro,3714.0
01/07/2022 00:13:54,EST,Dual Fuel,3955.0
01/07/2022 00:13:54,EST,Natural Gas,2582.0
01/07/2022 00:13:54,EST,Nuclear,3339.0
01/07/2022 00:13:54,EST,Other Fossil Fuels,3.0
01/07/2022 00:13:54,EST,Other Renewables,238.0
01/07/2022 00:13:54,EST,Wind,212.0
01/07/2022 00:13:54,EST,Hydro,3683.0
01/07/2022 00:15:00,EST,Dual Fuel,3991.0
01/07/2022 00:15:00,EST,Natural Gas,2556.0
01/07/2022 00:15:00,EST,Nuclear,3336.0
01/07/2022 00:15:00,EST,Other Fossil Fuels,3.0
01/07/2022 00:15:00,EST,Other Renewables,239.0
01/07/2022 00:15:00,EST,Wind,212.0
01/07/2022 00:15:00,EST,Hydro,3644.0
01/07/2022 00:20:00,EST,Dual Fuel,4008.0
01/07/2022 00:20:00,EST,Natural Gas,2513.0
01/07/2022 00:20:00,EST,Nuclear,3340.0
01/07/2022 00:20:00,EST,Other Fossil Fuels,3.0
01/07/2022 00:20:00,EST,Other Renewables,238.0
01/07/2022 00:20:00,EST,Wind,205.0
01/07/2022 00:20:00,EST,Hydro,3654.0
01/07/2022 00:25:00,EST,Dual Fuel,4143.0
01/07/2022 00:25:00,EST,Natural Gas,2485.0
01/07/2022 00:25:00,EST,Nuclear,3339.0
01/07/2022 00:25:00,EST,Other Fossil Fuels,3.0
01/07/2022 00:25:00,EST,Other Renewables,239.0
01/07/2022 00:25:00,EST,Wind,192.0
01/07/2022 00:25:00,EST,Hydro,3659.0
01/07/2022 00:30:00,EST,Dual Fuel,4201.0
01/07/2022 00:30:00,EST,Natural Gas,2445.0
01/07/2022 00:30:00,EST,Nuclear,3341.0
01/07/2022 00:30:00,EST,Other Fossil Fuels,3.0
01/07/2022 00:30:00,EST,Other Renewables,234.0
01/07/2022 00:30:00,EST,Wind,189.0
01/07/2022 00:30:00,EST,Hydro,3626.0
01/07/2022 00:35:00,EST,Dual Fuel,4284.0
01/07/2022 00:35:00,EST,Natural Gas,2404.0
01/07/2022 00:35:00,EST,Nuclear,3337.0
01/07/2022 00:35:00,EST,Other Fossil Fuels,3.0
01/07/2022 00:35:00,EST,Other Renewables,231.0
01/07/2022 00:35:00,EST,Wind,190.0
01/07/2022 00:35:00,EST,Hydro,3611.0
01/07/2022 00:40:00,EST,Dual Fuel,4329.0
01/07/2022 00:40:00,EST,Natural Gas,2389.0
01/07/2022 00:40:00,EST,Nuclear,3343.0
01/07/2022 00:40:00,EST,Other Fossil Fuels,3.0
01/07/2022 00:40:00,EST,Other Renewables,226.0
01/07/2022 00:40:00,EST,Wind,190.0
01/07/2022 00:40:00,EST,Hydro,3532.0
01/07/2022 00:45:00,EST,Dual Fuel,4340.0
01/07/2022 00:45:00,EST,Natural Gas,2381.0
01/07/2022 00:45:00,EST,Nuclear,3342.0
01/07/2022 00:45:00,EST,Other Fossil Fuels,3.0
01/07/2022 00:45:00,EST,Other Renewables,235.0
01/07/2022 00:45:00,EST,Wind,189.0
01/07/2022 00:45:00,EST,Hydro,3459.0
01/07/2022 00:50:00,EST,Dual Fuel,4339.0
01/07/2022 00:50:00,EST,Natural Gas,2372.0
01/07/2022 00:50:00,EST,Nuclear,3343.0
01/07/2022 00:50:00,EST,Other Fossil Fuels,3.0
01/07/2022 00:50:00,EST,Other Renewables,233.0
01/07/2022 00:50:00,EST,Wind,181.0
01/07/2022 00:50:00,EST,Hydro,3494.0
01/07/2022 00:55:00,EST,Dual Fuel,4338.0
01/07/2022 00:55:00,EST,Natural Gas,2408.0
01/07/2022 00:55:00,EST,Nuclear,3340.0
01/07/2022 00:55:00,EST,Other Fossil Fuels,3.0
01/07/2022 00:55:00,EST,Other Renewables,234.0
01/07/2022 00:55:00,EST,Wind,184.0
01/07/2022 00:55:00,EST,Hydro,3499.0
01/07/2022 01:00:00,EST,Dual Fuel,4271.0
01/07/2022 01:00:00,EST,Natural Gas,2418.0
01/07/2022 01:00:00,EST,Nuclear,3342.0
