Time Stamp,Time Zone,Fuel Category,Gen MW
01/06/2023 00:02:48,EST,Dual Fuel,2402.0
01/06/2023 00:02:48,EST,Natural Gas,3022.0
01/06/2023 00:02:48,EST,Nuclear,3344.0
01/06/2023 00:02:48,EST,Other Fossil Fuels,5.0
01/06/2023 00:02:48,EST,Other Renewables,251.0
01/06/2023 00:02:48,EST,Wind,97.0
01/06/2023 00:02:48,EST,Hydro,2840.0
01/06/2023 00:04:06,EST,Dual Fuel,2420.0
01/06/2023 00:04:06,EST,Natural Gas,2967.0
01/06/2023 00:04:06,EST,Nuclear,3343.0
01/06/2023 00:04:06,EST,Other Fossil Fuels,5.0
01/06/2023 00:04:06,EST,Other Renewables,247.0
01/06/2023 00:04:06,EST,Wind,96.0
01/06/2023 00:04:06,EST,Hydro,2828.0
01/06/2023 00:05:00,EST,Dual Fuel,2436.0
01/06/2023 00:05:00,EST,Natural Gas,2944.0
01/06/2023 00:05:00,EST,Nuclear,3344.0
01/06/2023 00:05:00,EST,Other Fossil Fuels,5.0
01/06/2023 00:05:00,EST,Other Renewables,248.0
01/06/2023 00:05:00,EST,Wind,96.0
01/06/2023 00:05:00,EST,Hydro,2818.0
01/06/2023 00:10:00,EST,Dual Fuel,2469.0
01/06/2023 00:10:00,EST,Natural Gas,2907.0
01/06/2023 00:10:00,EST,Nuclear,3334.0
01/06/2023 00:10:00,EST,Other Fossil Fuels,5.0
01/06/2023 00:10:00,EST,Other Renewables,248.0
01/06/2023 00:10:00,EST,Wind,99.0
01/06/2023 00:10:00,EST,Hydro,2800.0
01/06/2023 00:15:00,EST,Dual Fuel,2485.0
01/06/2023 00:15:00,EST,Natural Gas,2830.0
01/06/2023 00:15:00,EST,Nuclear,3342.0
01/06/2023 00:15:00,EST,Other Fossil Fuels,5.0
01/06/2023 00:15:00,EST,Other Renewables,248.0
01/06/2023 00:15:00,EST,Wind,99.0
01/06/2023 00:15:00,EST,Hydro,2778.0
01/06/2023 00:20:00,EST,Dual Fuel,2474.0
01/06/2023 00:20:00,EST,Natural Gas,2773.0
01/06/2023 00:20:00,EST,Nuclear,3343.0
01/06/2023 00:20:00,EST,Other Fossil Fuels,5.0
01/06/2023 00:20:00,EST,Other Renewables,249.0
01/06/2023 00:20:00,EST,Wind,95.0
01/06/2023 00:20:00,EST,Hydro,2805.0
01/06/2023 00:25:00,EST,Dual Fuel,2431.0
01/06/2023 00:25:00,EST,Natural Gas,2741.0
01/06/2023 00:25:00,EST,Nuclear,3344.0
01/06/2023 00:25:00,EST,Other Fossil Fuels,5.0
01/06/2023 00:25:00,EST,Other Renewables,254.0
01/06/2023 00:25:00,EST,Wind,91.0
01/06/2023 00:25:00,EST,Hydro,2807.0
01/06/2023 00:30:00,EST,Dual Fuel,2440.0
01/06/2023 00:30:00,EST,Natural Gas,2710.0
01/06/2023 00:30:00,EST,Nuclear,3345.0
01/06/2023 00:30:00,EST,Other Fossil Fuels,5.0
01/06/2023 00:30:00,EST,Other Renewables,249.0
01/06/2023 00:30:00,EST,Wind,87.0
01/06/2023 00:30:00,EST,Hydro,2811.0
01/06/2023 00:35:00,EST,Dual Fuel,2459.0
01/06/2023 00:35:00,EST,Natural Gas,2716.0
01/06/2023 00:35:00,EST,Nuclear,3344.0
01/06/2023 00:35:00,EST,Other Fossil Fuels,5.0
01/06/2023 00:35:00,EST,Other Renewables,248.0
01/06/2023 00:35:00,EST,Wind,85.0
01/06/2023 00:35:00,EST,Hydro,2805.0
01/06/2023 00:40:00,EST,Dual Fuel,2465.0
01/06/2023 00:40:00,EST,Natural Gas,2712.0
01/06/2023 00:40:00,EST,Nuclear,3345.0
01/06/2023 00:40:00,EST,Other Fossil Fuels,5.0
01/06/2023 00:40:00,EST,Other Renewables,248.0
01/06/2023 00:40:00,EST,Wind,87.0
01/06/2023 00:40:00,EST,Hydro,2796.0
01/06/2023 00:45:00,EST,Dual Fuel,2444.0
01/06/2023 00:45:00,EST,Natural Gas,2702.0
01/06/2023 00:45:00,EST,Nuclear,3345.0
01/06/2023 00:45:00,EST,Other Fossil Fuels,5.0
01/06/2023 00:45:00,EST,Other Renewables,247.0
01/06/2023 00:45:00,EST,Wind,91.0
01/06/2023 00:45:00,EST,Hydro,2802.0
01/06/2023 00:50:00,EST,Dual Fuel,2405.0
01/06/2023 00:50:00,EST,Natural Gas,2700.0
01/06/2023 00:50:00,EST,Nuclear,3346.0
01/06/2023 00:50:00,EST,Other Fossil Fuels,5.0
01/06/2023 00:50:00,EST,Other Renewables,247.0
01/06/2023 00:50:00,EST,Wind,94.0
01/06/2023 00:50:00,EST,Hydro,2774.0
01/06/2023 00:55:00,EST,Dual Fuel,2380.0
01/06/2023 00:55:00,EST,Natural Gas,2699.0
01/06/2023 00:55:00,EST,Nuclear,3346.0
01/06/2023 00:55:00,EST,Other Fossil Fuels,5.0
01/06/2023 00:55:00,EST,Other Renewables,247.0
01/06/2023 00:55:00,EST,Wind,99.0
01/06/2023 00:55:00,EST,Hydro,2768.0
01/06/2023 01:00:00,EST,Dual Fuel,2362.0
01/06/2023 01:00:00,EST,Natural Gas,2665.0
01/06/2023 01:00:00,EST,Nuclear,3345.0
01/06/2023 01:00:00,EST,Other Fossil Fuels,5.0
01/06/2023 01:00:00,EST,Other Renewables,247.0
01/06/2023 01:00:00,EST,Wind,95.0
01/06/2023 01:00:00,EST,Hydro,2778.0
01/06/2023 01:05:00,EST,Dual Fuel,2370.0
01/06/2023 01:05:00,EST,Natural Gas,2583.0
01/06/2023 01:05:00,EST,Nuclear,3344.0
01/06/2023 01:05:00,EST,Other Fossil Fuels,5.0
01/06/2023 01:05:00,EST,Other Renewables,248.0
01/06/2023 01:05:00,EST,Wind,92.0
01/06/2023 01:05:00,EST,Hydro,2799.0
01/06/2023 01:10:00,EST,Dual Fuel,2385.0
01/06/2023 01:10:00,EST,Natural Gas,2504.0
01/06/2023 01:10:00,EST,Nuclear,3347.0
01/06/2023 01:10:00,EST,Other Fossil Fuels,5.0
01/06/2023 01:10:00,EST,Other Renewables,247.0
01/06/2023 01:10:00,EST,Wind,98.0
01/06/2023 01:10:00,EST,Hydro,2803.0
01/06/2023 01:15:00,EST,Dual Fuel,2368.0
01/06/2023 01:15:00,EST,Natural Gas,2470.0
01/06/2023 01:15:00,EST,Nuclear,3346.0
01/06/2023 01:15:00,EST,Other Fossil Fuels,5.0
01/06/2023 01:15:00,EST,Other Renewables,248.0
01/06/2023 01:15:00,EST,Wind,102.0
