Time Stamp,Time Zone,Fuel Category,Gen MW
05/23/2023 00:05:00,EDT,Dual Fuel,3014.0
05/23/2023 00:05:00,EDT,Natural Gas,2225.0
05/23/2023 00:05:00,EDT,Nuclear,3328.0
05/23/2023 00:05:00,EDT,Other Fossil Fuels,1.0
05/23/2023 00:05:00,EDT,Other Renewables,268.0
05/23/2023 00:05:00,EDT,Wind,92.0
05/23/2023 00:05:00,EDT,Hydro,2497.0
05/23/2023 00:10:00,EDT,Dual Fuel,2970.0
05/23/2023 00:10:00,EDT,Natural Gas,2187.0
05/23/2023 00:10:00,EDT,Nuclear,3326.0
05/23/2023 00:10:00,EDT,Other Fossil Fuels,1.0
05/23/2023 00:10:00,EDT,Other Renewables,262.0
05/23/2023 00:10:00,EDT,Wind,92.0
05/23/2023 00:10:00,EDT,Hydro,2416.0
05/23/2023 00:15:00,EDT,Dual Fuel,2938.0
05/23/2023 00:15:00,EDT,Natural Gas,2178.0
05/23/2023 00:15:00,EDT,Nuclear,3327.0
05/23/2023 00:15:00,EDT,Other Fossil Fuels,1.0
05/23/2023 00:15:00,EDT,Other Renewables,247.0
05/23/2023 00:15:00,EDT,Wind,94.0
05/23/2023 00:15:00,EDT,Hydro,2447.0
05/23/2023 00:20:00,EDT,Dual Fuel,2935.0
05/23/2023 00:20:00,EDT,Natural Gas,2181.0
05/23/2023 00:20:00,EDT,Nuclear,3325.0
05/23/2023 00:20:00,EDT,Other Fossil Fuels,1.0
05/23/2023 00:20:00,EDT,Other Renewables,244.0
05/23/2023 00:20:00,EDT,Wind,97.0
05/23/2023 00:20:00,EDT,Hydro,2451.0
05/23/2023 00:25:00,EDT,Dual Fuel,2936.0
05/23/2023 00:25:00,EDT,Natural Gas,2184.0
05/23/2023 00:25:00,EDT,Nuclear,3326.0
05/23/2023 00:25:00,EDT,Other Fossil Fuels,1.0
05/23/2023 00:25:00,EDT,Other Renewables,248.0
05/23/2023 00:25:00,EDT,Wind,101.0
05/23/2023 00:25:00,EDT,Hydro,2431.0
05/23/2023 00:30:00,EDT,Dual Fuel,2936.0
05/23/2023 00:30:00,EDT,Natural Gas,2183.0
05/23/2023 00:30:00,EDT,Nuclear,3326.0
05/23/2023 00:30:00,EDT,Other Fossil Fuels,1.0
05/23/2023 00:30:00,EDT,Other Renewables,245.0
05/23/2023 00:30:00,EDT,Wind,108.0
05/23/2023 00:30:00,EDT,Hydro,2441.0
05/23/2023 00:35:00,EDT,Dual Fuel,2932.0
05/23/2023 00:35:00,EDT,Natural Gas,2174.0
05/23/2023 00:35:00,EDT,Nuclear,3328.0
05/23/2023 00:35:00,EDT,Other Fossil Fuels,1.0
05/23/2023 00:35:00,EDT,Other Renewables,251.0
05/23/2023 00:35:00,EDT,Wind,114.0
05/23/2023 00:35:00,EDT,Hydro,2394.0
05/23/2023 00:40:00,EDT,Dual Fuel,2931.0
