Time Stamp,Time Zone,Fuel Category,Gen MW
03/20/2023 00:05:00,EDT,Dual Fuel,2583.0
03/20/2023 00:05:00,EDT,Natural Gas,2375.0
03/20/2023 00:05:00,EDT,Nuclear,2727.0
03/20/2023 00:05:00,EDT,Other Fossil Fuels,1.0
03/20/2023 00:05:00,EDT,Other Renewables,225.0
03/20/2023 00:05:00,EDT,Wind,1012.0
03/20/2023 00:05:00,EDT,Hydro,3058.0
03/20/2023 00:10:00,EDT,Dual Fuel,2637.0
03/20/2023 00:10:00,EDT,Natural Gas,2334.0
03/20/2023 00:10:00,EDT,Nuclear,2726.0
03/20/2023 00:10:00,EDT,Other Fossil Fuels,1.0
03/20/2023 00:10:00,EDT,Other Renewables,226.0
03/20/2023 00:10:00,EDT,Wind,1009.0
03/20/2023 00:10:00,EDT,Hydro,3184.0
03/20/2023 00:15:00,EDT,Dual Fuel,2631.0
03/20/2023 00:15:00,EDT,Natural Gas,2289.0
03/20/2023 00:15:00,EDT,Nuclear,2727.0
03/20/2023 00:15:00,EDT,Other Fossil Fuels,1.0
03/20/2023 00:15:00,EDT,Other Renewables,227.0
03/20/2023 00:15:00,EDT,Wind,1026.0
03/20/2023 00:15:00,EDT,Hydro,3210.0
03/20/2023 00:20:00,EDT,Dual Fuel,2580.0
03/20/2023 00:20:00,EDT,Natural Gas,2246.0
03/20/2023 00:20:00,EDT,Nuclear,2726.0
03/20/2023 00:20:00,EDT,Other Fossil Fuels,1.0
03/20/2023 00:20:00,EDT,Other Renewables,221.0
03/20/2023 00:20:00,EDT,Wind,1024.0
03/20/2023 00:20:00,EDT,Hydro,3207.0
03/20/2023 00:25:00,EDT,Dual Fuel,2555.0
03/20/2023 00:25:00,EDT,Natural Gas,2230.0
03/20/2023 00:25:00,EDT,Nuclear,2726.0
03/20/2023 00:25:00,EDT,Other Fossil Fuels,1.0
03/20/2023 00:25:00,EDT,Other Renewables,225.0
03/20/2023 00:25:00,EDT,Wind,1023.0
03/20/2023 00:25:00,EDT,Hydro,3139.0
03/20/2023 00:30:00,EDT,Dual Fuel,2547.0
03/20/2023 00:30:00,EDT,Natural Gas,2272.0
03/20/2023 00:30:00,EDT,Nuclear,2727.0
