Time Stamp,Time Zone,Fuel Category,Gen MW
04/14/2023 00:05:00,EDT,Dual Fuel,2744.0
04/14/2023 00:05:00,EDT,Natural Gas,2480.0
04/14/2023 00:05:00,EDT,Nuclear,2109.0
04/14/2023 00:05:00,EDT,Other Fossil Fuels,2.0
04/14/2023 00:05:00,EDT,Other Renewables,173.0
04/14/2023 00:05:00,EDT,Wind,955.0
04/14/2023 00:05:00,EDT,Hydro,3026.0
04/14/2023 00:10:00,EDT,Dual Fuel,2514.0
04/14/2023 00:10:00,EDT,Natural Gas,2416.0
04/14/2023 00:10:00,EDT,Nuclear,2109.0
04/14/2023 00:10:00,EDT,Other Fossil Fuels,2.0
04/14/2023 00:10:00,EDT,Other Renewables,173.0
04/14/2023 00:10:00,EDT,Wind,960.0
04/14/2023 00:10:00,EDT,Hydro,2990.0
04/14/2023 00:13:09,EDT,Dual Fuel,2346.0
04/14/2023 00:13:09,EDT,Natural Gas,2414.0
04/14/2023 00:13:09,EDT,Nuclear,2109.0
04/14/2023 00:13:09,EDT,Other Fossil Fuels,1.0
04/14/2023 00:13:09,EDT,Other Renewables,179.0
04/14/2023 00:13:09,EDT,Wind,950.0
04/14/2023 00:13:09,EDT,Hydro,2998.0
04/14/2023 00:14:27,EDT,Dual Fuel,2302.0
04/14/2023 00:14:27,EDT,Natural Gas,2409.0
04/14/2023 00:14:27,EDT,Nuclear,2109.0
04/14/2023 00:14:27,EDT,Other Fossil Fuels,1.0
04/14/2023 00:14:27,EDT,Other Renewables,179.0
04/14/2023 00:14:27,EDT,Wind,944.0
04/14/2023 00:14:27,EDT,Hydro,3049.0
04/14/2023 00:15:00,EDT,Dual Fuel,2310.0
04/14/2023 00:15:00,EDT,Natural Gas,2410.0
04/14/2023 00:15:00,EDT,Nuclear,2114.0
04/14/2023 00:15:00,EDT,Other Fossil Fuels,2.0
04/14/2023 00:15:00,EDT,Other Renewables,177.0
04/14/2023 00:15:00,EDT,Wind,943.0
04/14/2023 00:15:00,EDT,Hydro,3077.0
04/14/2023 00:20:00,EDT,Dual Fuel,2305.0
04/14/2023 00:20:00,EDT,Natural Gas,2409.0
04/14/2023 00:20:00,EDT,Nuclear,2111.0
04/14/2023 00:20:00,EDT,Other Fossil Fuels,1.0
04/14/2023 00:20:00,EDT,Other Renewables,175.0
04/14/2023 00:20:00,EDT,Wind,945.0
04/14/2023 00:20:00,EDT,Hydro,3055.0
04/14/2023 00:25:00,EDT,Dual Fuel,2303.0
04/14/2023 00:25:00,EDT,Natural Gas,2411.0
04/14/2023 00:25:00,EDT,Nuclear,2111.0
04/14/2023 00:25:00,EDT,Other Fossil Fuels,2.0
04/14/2023 00:25:00,EDT,Other Renewables,171.0
04/14/2023 00:25:00,EDT,Wind,939.0
04/14/2023 00:25:00,EDT,Hydro,3036.0
04/14/2023 00:30:00,EDT,Dual Fuel,2295.0
04/14/2023 00:30:00,EDT,Natural Gas,2409.0
04/14/2023 00:30:00,EDT,Nuclear,2110.0
04/14/2023 00:30:00,EDT,Other Fossil Fuels,2.0
04/14/2023 00:30:00,EDT,Other Renewables,171.0
04/14/2023 00:30:00,EDT,Wind,924.0
04/14/2023 00:30:00,EDT,Hydro,2975.0
04/14/2023 00:35:00,EDT,Dual Fuel,2282.0
04/14/2023 00:35:00,EDT,Natural Gas,2408.0
04/14/2023 00:35:00,EDT,Nuclear,2110.0
04/14/2023 00:35:00,EDT,Other Fossil Fuels,1.0
04/14/2023 00:35:00,EDT,Other Renewables,169.0
04/14/2023 00:35:00,EDT,Wind,909.0
04/14/2023 00:35:00,EDT,Hydro,2961.0
04/14/2023 00:40:00,EDT,Dual Fuel,2256.0
04/14/2023 00:40:00,EDT,Natural Gas,2406.0
04/14/2023 00:40:00,EDT,Nuclear,2108.0
04/14/2023 00:40:00,EDT,Other Fossil Fuels,1.0
04/14/2023 00:40:00,EDT,Other Renewables,168.0
04/14/2023 00:40:00,EDT,Wind,889.0
04/14/2023 00:40:00,EDT,Hydro,2912.0
04/14/2023 00:45:00,EDT,Dual Fuel,2189.0
04/14/2023 00:45:00,EDT,Natural Gas,2401.0
04/14/2023 00:45:00,EDT,Nuclear,2110.0
04/14/2023 00:45:00,EDT,Other Fossil Fuels,1.0
04/14/2023 00:45:00,EDT,Other Renewables,169.0
04/14/2023 00:45:00,EDT,Wind,868.0
04/14/2023 00:45:00,EDT,Hydro,2900.0
04/14/2023 00:50:00,EDT,Dual Fuel,2154.0
04/14/2023 00:50:00,EDT,Natural Gas,2398.0
04/14/2023 00:50:00,EDT,Nuclear,2110.0
04/14/2023 00:50:00,EDT,Other Fossil Fuels,2.0
04/14/2023 00:50:00,EDT,Other Renewables,168.0
04/14/2023 00:50:00,EDT,Wind,852.0
04/14/2023 00:50:00,EDT,Hydro,2906.0
04/14/2023 00:55:00,EDT,Dual Fuel,2124.0
04/14/2023 00:55:00,EDT,Natural Gas,2376.0
04/14/2023 00:55:00,EDT,Nuclear,2109.0
04/14/2023 00:55:00,EDT,Other Fossil Fuels,1.0
04/14/2023 00:55:00,EDT,Other Renewables,169.0
04/14/2023 00:55:00,EDT,Wind,837.0
04/14/2023 00:55:00,EDT,Hydro,2894.0
04/14/2023 01:00:00,EDT,Dual Fuel,2089.0
04/14/2023 01:00:00,EDT,Natural Gas,2385.0
04/14/2023 01:00:00,EDT,Nuclear,2109.0
04/14/2023 01:00:00,EDT,Other Fossil Fuels,2.0
04/14/2023 01:00:00,EDT,Other Renewables,173.0
04/14/2023 01:00:00,EDT,Wind,825.0
04/14/2023 01:00:00,EDT,Hydro,2885.0
04/14/2023 01:05:00,EDT,Dual Fuel,2046.0
04/14/2023 01:05:00,EDT,Natural Gas,2399.0
04/14/2023 01:05:00,EDT,Nuclear,2110.0
04/14/2023 01:05:00,EDT,Other Fossil Fuels,2.0
04/14/2023 01:05:00,EDT,Other Renewables,174.0
04/14/2023 01:05:00,EDT,Wind,818.0
04/14/2023 01:05:00,EDT,Hydro,2925.0
04/14/2023 01:10:00,EDT,Dual Fuel,1994.0
04/14/2023 01:10:00,EDT,Natural Gas,2400.0
04/14/2023 01:10:00,EDT,Nuclear,2109.0
04/14/2023 01:10:00,EDT,Other Fossil Fuels,1.0
04/14/2023 01:10:00,EDT,Other Renewables,171.0
04/14/2023 01:10:00,EDT,Wind,809.0
04/14/2023 01:10:00,EDT,Hydro,2937.0
04/14/2023 01:15:00,EDT,Dual Fuel,1937.0
04/14/2023 01:15:00,EDT,Natural Gas,2398.0
04/14/2023 01:15:00,EDT,Nuclear,2110.0
04/14/2023 01:15:00,EDT,Other Fossil Fuels,2.0
04/14/2023 01:15:00,EDT,Other Renewables,171.0
04/14/2023 01:15:00,EDT,Wind,799.0
04/14/2023 01:15:00,EDT,Hydro,2934.0
04/14/2023 01:20:00,EDT,Dual Fuel,1902.0
04/14/2023 01:20:00,EDT,Natural Gas,2400.0
04/14/2023 01:20:00,EDT,Nuclear,2111.0
04/14/2023 01:20:00,EDT,Other Fossil Fuels,2.0
04/14/2023 01:20:00,EDT,Other Renewables,172.0
04/14/2023 01:20:00,EDT,Wind,800.0
04/14/2023 01:20:00,EDT,Hydro,2939.0
04/14/2023 01:25:00,EDT,Dual Fuel,1882.0
04/14/2023 01:25:00,EDT,Natural Gas,2371.0
04/14/2023 01:25:00,EDT,Nuclear,2111.0
04/14/2023 01:25:00,EDT,Other Fossil Fuels,2.0
04/14/2023 01:25:00,EDT,Other Renewables,173.0
04/14/2023 01:25:00,EDT,Wind,803.0
04/14/2023 01:25:00,EDT,Hydro,2922.0
04/14/2023 01:30:00,EDT,Dual Fuel,1869.0
04/14/2023 01:30:00,EDT,Natural Gas,2361.0
04/14/2023 01:30:00,EDT,Nuclear,2110.0
04/14/2023 01:30:00,EDT,Other Fossil Fuels,1.0
04/14/2023 01:30:00,EDT,Other Renewables,171.0
04/14/2023 01:30:00,EDT,Wind,804.0
04/14/2023 01:30:00,EDT,Hydro,2919.0
04/14/2023 01:35:00,EDT,Dual Fuel,1866.0
04/14/2023 01:35:00,EDT,Natural Gas,2346.0
04/14/2023 01:35:00,EDT,Nuclear,2112.0
04/14/2023 01:35:00,EDT,Other Fossil Fuels,1.0
04/14/2023 01:35:00,EDT,Other Renewables,173.0
04/14/2023 01:35:00,EDT,Wind,804.0
04/14/2023 01:35:00,EDT,Hydro,2941.0
04/14/2023 01:40:00,EDT,Dual Fuel,1863.0
04/14/2023 01:40:00,EDT,Natural Gas,2325.0
04/14/2023 01:40:00,EDT,Nuclear,2113.0
04/14/2023 01:40:00,EDT,Other Fossil Fuels,2.0
04/14/2023 01:40:00,EDT,Other Renewables,170.0
04/14/2023 01:40:00,EDT,Wind,813.0
04/14/2023 01:40:00,EDT,Hydro,2863.0
04/14/2023 01:45:00,EDT,Dual Fuel,1856.0
04/14/2023 01:45:00,EDT,Natural Gas,2328.0
04/14/2023 01:45:00,EDT,Nuclear,2111.0
04/14/2023 01:45:00,EDT,Other Fossil Fuels,1.0
04/14/2023 01:45:00,EDT,Other Renewables,169.0
04/14/2023 01:45:00,EDT,Wind,818.0
04/14/2023 01:45:00,EDT,Hydro,2843.0
04/14/2023 01:50:00,EDT,Dual Fuel,1837.0
04/14/2023 01:50:00,EDT,Natural Gas,2315.0
04/14/2023 01:50:00,EDT,Nuclear,2110.0
04/14/2023 01:50:00,EDT,Other Fossil Fuels,1.0
04/14/2023 01:50:00,EDT,Other Renewables,169.0
04/14/2023 01:50:00,EDT,Wind,823.0
04/14/2023 01:50:00,EDT,Hydro,2870.0
04/14/2023 01:55:00,EDT,Dual Fuel,1827.0
04/14/2023 01:55:00,EDT,Natural Gas,2253.0
04/14/2023 01:55:00,EDT,Nuclear,2110.0
04/14/2023 01:55:00,EDT,Other Fossil Fuels,2.0
04/14/2023 01:55:00,EDT,Other Renewables,173.0
04/14/2023 01:55:00,EDT,Wind,821.0
04/14/2023 01:55:00,EDT,Hydro,2859.0
04/14/2023 02:00:00,EDT,Dual Fuel,1839.0
04/14/2023 02:00:00,EDT,Natural Gas,2195.0
04/14/2023 02:00:00,EDT,Nuclear,2110.0
04/14/2023 02:00:00,EDT,Other Fossil Fuels,1.0
04/14/2023 02:00:00,EDT,Other Renewables,171.0
04/14/2023 02:00:00,EDT,Wind,805.0
04/14/2023 02:00:00,EDT,Hydro,2858.0
04/14/2023 02:02:25,EDT,Dual Fuel,1868.0
04/14/2023 02:02:25,EDT,Natural Gas,2139.0
04/14/2023 02:02:25,EDT,Nuclear,2112.0
04/14/2023 02:02:25,EDT,Other Fossil Fuels,2.0
04/14/2023 02:02:25,EDT,Other Renewables,172.0
04/14/2023 02:02:25,EDT,Wind,788.0
04/14/2023 02:02:25,EDT,Hydro,2832.0
04/14/2023 02:03:55,EDT,Dual Fuel,1870.0
04/14/2023 02:03:55,EDT,Natural Gas,2152.0
04/14/2023 02:03:55,EDT,Nuclear,2112.0
