Time Stamp,Time Zone,Fuel Category,Gen MW
12/25/2022 00:05:00,EST,Dual Fuel,6243.0
12/25/2022 00:05:00,EST,Natural Gas,2476.0
12/25/2022 00:05:00,EST,Nuclear,3352.0
12/25/2022 00:05:00,EST,Other Fossil Fuels,2.0
12/25/2022 00:05:00,EST,Other Renewables,261.0
12/25/2022 00:05:00,EST,Wind,1228.0
12/25/2022 00:05:00,EST,Hydro,2374.0
12/25/2022 00:10:00,EST,Dual Fuel,6247.0
12/25/2022 00:10:00,EST,Natural Gas,2535.0
12/25/2022 00:10:00,EST,Nuclear,3352.0
12/25/2022 00:10:00,EST,Other Fossil Fuels,3.0
12/25/2022 00:10:00,EST,Other Renewables,258.0
12/25/2022 00:10:00,EST,Wind,1338.0
12/25/2022 00:10:00,EST,Hydro,2377.0
12/25/2022 00:15:00,EST,Dual Fuel,6262.0
12/25/2022 00:15:00,EST,Natural Gas,2517.0
12/25/2022 00:15:00,EST,Nuclear,3350.0
12/25/2022 00:15:00,EST,Other Fossil Fuels,3.0
12/25/2022 00:15:00,EST,Other Renewables,249.0
12/25/2022 00:15:00,EST,Wind,1170.0
12/25/2022 00:15:00,EST,Hydro,2360.0
12/25/2022 00:20:00,EST,Dual Fuel,6312.0
12/25/2022 00:20:00,EST,Natural Gas,2420.0
12/25/2022 00:20:00,EST,Nuclear,3350.0
12/25/2022 00:20:00,EST,Other Fossil Fuels,2.0
12/25/2022 00:20:00,EST,Other Renewables,251.0
12/25/2022 00:20:00,EST,Wind,1058.0
12/25/2022 00:20:00,EST,Hydro,2350.0
12/25/2022 00:25:00,EST,Dual Fuel,6312.0
12/25/2022 00:25:00,EST,Natural Gas,2271.0
12/25/2022 00:25:00,EST,Nuclear,3350.0
12/25/2022 00:25:00,EST,Other Fossil Fuels,11.0
12/25/2022 00:25:00,EST,Other Renewables,262.0
12/25/2022 00:25:00,EST,Wind,1231.0
12/25/2022 00:25:00,EST,Hydro,2315.0
12/25/2022 00:30:00,EST,Dual Fuel,6252.0
12/25/2022 00:30:00,EST,Natural Gas,2154.0
12/25/2022 00:30:00,EST,Nuclear,3350.0
12/25/2022 00:30:00,EST,Other Fossil Fuels,70.0
12/25/2022 00:30:00,EST,Other Renewables,252.0
12/25/2022 00:30:00,EST,Wind,1372.0
12/25/2022 00:30:00,EST,Hydro,2240.0
12/25/2022 00:33:00,EST,Dual Fuel,6246.0
12/25/2022 00:33:00,EST,Natural Gas,2118.0
12/25/2022 00:33:00,EST,Nuclear,3350.0
12/25/2022 00:33:00,EST,Other Fossil Fuels,92.0
12/25/2022 00:33:00,EST,Other Renewables,245.0
12/25/2022 00:33:00,EST,Wind,1395.0
