Time Stamp,Time Zone,Fuel Category,Gen MW
07/17/2022 00:05:00,EDT,Dual Fuel,4146.0
07/17/2022 00:05:00,EDT,Natural Gas,4443.0
07/17/2022 00:05:00,EDT,Nuclear,3218.0
07/17/2022 00:05:00,EDT,Other Fossil Fuels,0.0
07/17/2022 00:05:00,EDT,Other Renewables,280.0
07/17/2022 00:05:00,EDT,Wind,82.0
07/17/2022 00:05:00,EDT,Hydro,2236.0
07/17/2022 00:09:14,EDT,Dual Fuel,4184.0
07/17/2022 00:09:14,EDT,Natural Gas,4432.0
07/17/2022 00:09:14,EDT,Nuclear,3219.0
07/17/2022 00:09:14,EDT,Other Fossil Fuels,0.0
07/17/2022 00:09:14,EDT,Other Renewables,274.0
07/17/2022 00:09:14,EDT,Wind,79.0
07/17/2022 00:09:14,EDT,Hydro,2266.0
07/17/2022 00:10:00,EDT,Dual Fuel,4162.0
07/17/2022 00:10:00,EDT,Natural Gas,4387.0
07/17/2022 00:10:00,EDT,Nuclear,3218.0
07/17/2022 00:10:00,EDT,Other Fossil Fuels,0.0
07/17/2022 00:10:00,EDT,Other Renewables,272.0
07/17/2022 00:10:00,EDT,Wind,79.0
07/17/2022 00:10:00,EDT,Hydro,2192.0
07/17/2022 00:10:38,EDT,Dual Fuel,4177.0
07/17/2022 00:10:38,EDT,Natural Gas,4371.0
07/17/2022 00:10:38,EDT,Nuclear,3222.0
07/17/2022 00:10:38,EDT,Other Fossil Fuels,0.0
07/17/2022 00:10:38,EDT,Other Renewables,268.0
07/17/2022 00:10:38,EDT,Wind,80.0
07/17/2022 00:10:38,EDT,Hydro,2187.0
07/17/2022 00:15:00,EDT,Dual Fuel,4154.0
07/17/2022 00:15:00,EDT,Natural Gas,4302.0
07/17/2022 00:15:00,EDT,Nuclear,3219.0
07/17/2022 00:15:00,EDT,Other Fossil Fuels,0.0
07/17/2022 00:15:00,EDT,Other Renewables,266.0
07/17/2022 00:15:00,EDT,Wind,81.0
07/17/2022 00:15:00,EDT,Hydro,2166.0
07/17/2022 00:20:00,EDT,Dual Fuel,4113.0
07/17/2022 00:20:00,EDT,Natural Gas,4181.0
07/17/2022 00:20:00,EDT,Nuclear,3220.0
