Time Stamp,Time Zone,Fuel Category,Gen MW
03/23/2022 00:05:00,EDT,Dual Fuel,2451.0
03/23/2022 00:05:00,EDT,Natural Gas,1627.0
03/23/2022 00:05:00,EDT,Nuclear,2055.0
03/23/2022 00:05:00,EDT,Other Fossil Fuels,3.0
03/23/2022 00:05:00,EDT,Other Renewables,236.0
03/23/2022 00:05:00,EDT,Wind,543.0
03/23/2022 00:05:00,EDT,Hydro,2913.0
03/23/2022 00:10:00,EDT,Dual Fuel,2482.0
03/23/2022 00:10:00,EDT,Natural Gas,1611.0
03/23/2022 00:10:00,EDT,Nuclear,2054.0
03/23/2022 00:10:00,EDT,Other Fossil Fuels,3.0
03/23/2022 00:10:00,EDT,Other Renewables,244.0
03/23/2022 00:10:00,EDT,Wind,559.0
03/23/2022 00:10:00,EDT,Hydro,2866.0
03/23/2022 00:15:00,EDT,Dual Fuel,2482.0
03/23/2022 00:15:00,EDT,Natural Gas,1581.0
03/23/2022 00:15:00,EDT,Nuclear,2054.0
03/23/2022 00:15:00,EDT,Other Fossil Fuels,3.0
03/23/2022 00:15:00,EDT,Other Renewables,244.0
03/23/2022 00:15:00,EDT,Wind,566.0
03/23/2022 00:15:00,EDT,Hydro,2838.0
03/23/2022 00:20:00,EDT,Dual Fuel,2481.0
03/23/2022 00:20:00,EDT,Natural Gas,1561.0
03/23/2022 00:20:00,EDT,Nuclear,2055.0
03/23/2022 00:20:00,EDT,Other Fossil Fuels,3.0
03/23/2022 00:20:00,EDT,Other Renewables,243.0
03/23/2022 00:20:00,EDT,Wind,569.0
03/23/2022 00:20:00,EDT,Hydro,2786.0
03/23/2022 00:25:00,EDT,Dual Fuel,2479.0
03/23/2022 00:25:00,EDT,Natural Gas,1541.0
03/23/2022 00:25:00,EDT,Nuclear,2055.0
03/23/2022 00:25:00,EDT,Other Fossil Fuels,3.0
03/23/2022 00:25:00,EDT,Other Renewables,241.0
03/23/2022 00:25:00,EDT,Wind,564.0
03/23/2022 00:25:00,EDT,Hydro,2743.0
03/23/2022 00:30:00,EDT,Dual Fuel,2465.0
03/23/2022 00:30:00,EDT,Natural Gas,1524.0
03/23/2022 00:30:00,EDT,Nuclear,2055.0
03/23/2022 00:30:00,EDT,Other Fossil Fuels,3.0
03/23/2022 00:30:00,EDT,Other Renewables,240.0
03/23/2022 00:30:00,EDT,Wind,548.0
03/23/2022 00:30:00,EDT,Hydro,2729.0
03/23/2022 00:35:00,EDT,Dual Fuel,2462.0
03/23/2022 00:35:00,EDT,Natural Gas,1520.0
03/23/2022 00:35:00,EDT,Nuclear,2056.0
03/23/2022 00:35:00,EDT,Other Fossil Fuels,3.0
03/23/2022 00:35:00,EDT,Other Renewables,238.0
03/23/2022 00:35:00,EDT,Wind,524.0
03/23/2022 00:35:00,EDT,Hydro,2752.0
03/23/2022 00:40:00,EDT,Dual Fuel,2468.0
