Time Stamp,Time Zone,Fuel Category,Gen MW
10/30/2023 00:05:00,EDT,Dual Fuel,3428.0
10/30/2023 00:05:00,EDT,Natural Gas,2511.0
10/30/2023 00:05:00,EDT,Nuclear,3294.0
10/30/2023 00:05:00,EDT,Other Fossil Fuels,6.0
10/30/2023 00:05:00,EDT,Other Renewables,263.0
10/30/2023 00:05:00,EDT,Wind,270.0
10/30/2023 00:05:00,EDT,Hydro,1826.0
10/30/2023 00:10:00,EDT,Dual Fuel,3445.0
10/30/2023 00:10:00,EDT,Natural Gas,2487.0
10/30/2023 00:10:00,EDT,Nuclear,3295.0
10/30/2023 00:10:00,EDT,Other Fossil Fuels,6.0
10/30/2023 00:10:00,EDT,Other Renewables,264.0
10/30/2023 00:10:00,EDT,Wind,294.0
10/30/2023 00:10:00,EDT,Hydro,1761.0
10/30/2023 00:15:00,EDT,Dual Fuel,3465.0
10/30/2023 00:15:00,EDT,Natural Gas,2447.0
10/30/2023 00:15:00,EDT,Nuclear,3294.0
10/30/2023 00:15:00,EDT,Other Fossil Fuels,6.0
10/30/2023 00:15:00,EDT,Other Renewables,266.0
10/30/2023 00:15:00,EDT,Wind,316.0
10/30/2023 00:15:00,EDT,Hydro,1730.0
10/30/2023 00:20:00,EDT,Dual Fuel,3476.0
10/30/2023 00:20:00,EDT,Natural Gas,2451.0
10/30/2023 00:20:00,EDT,Nuclear,3294.0
10/30/2023 00:20:00,EDT,Other Fossil Fuels,6.0
10/30/2023 00:20:00,EDT,Other Renewables,265.0
10/30/2023 00:20:00,EDT,Wind,321.0
10/30/2023 00:20:00,EDT,Hydro,1757.0
10/30/2023 00:25:00,EDT,Dual Fuel,3480.0
10/30/2023 00:25:00,EDT,Natural Gas,2441.0
10/30/2023 00:25:00,EDT,Nuclear,3294.0
10/30/2023 00:25:00,EDT,Other Fossil Fuels,6.0
10/30/2023 00:25:00,EDT,Other Renewables,263.0
10/30/2023 00:25:00,EDT,Wind,316.0
10/30/2023 00:25:00,EDT,Hydro,1736.0
10/30/2023 00:30:00,EDT,Dual Fuel,3490.0
10/30/2023 00:30:00,EDT,Natural Gas,2419.0
10/30/2023 00:30:00,EDT,Nuclear,3293.0
10/30/2023 00:30:00,EDT,Other Fossil Fuels,6.0
10/30/2023 00:30:00,EDT,Other Renewables,264.0
10/30/2023 00:30:00,EDT,Wind,313.0
10/30/2023 00:30:00,EDT,Hydro,1724.0
10/30/2023 00:35:00,EDT,Dual Fuel,3494.0
10/30/2023 00:35:00,EDT,Natural Gas,2423.0
10/30/2023 00:35:00,EDT,Nuclear,3294.0
10/30/2023 00:35:00,EDT,Other Fossil Fuels,6.0
10/30/2023 00:35:00,EDT,Other Renewables,263.0
10/30/2023 00:35:00,EDT,Wind,314.0
10/30/2023 00:35:00,EDT,Hydro,1706.0
10/30/2023 00:40:00,EDT,Dual Fuel,3500.0
10/30/2023 00:40:00,EDT,Natural Gas,2400.0
10/30/2023 00:40:00,EDT,Nuclear,3294.0
10/30/2023 00:40:00,EDT,Other Fossil Fuels,6.0
