"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20220101_20221231.csv"
"C","Report for: 01/01/2022 - 12/31/2022"
"C","Report generated: 08/15/2024 14:22:46 EDT"
"H","Date","Hour Ending","Total Load"
"D","01/07/2022","05",11996.9
"D","01/07/2022","06",12712.32
"D","01/07/2022","07",13683.91
"D","01/07/2022","08",14611.64
"D","01/07/2022","09",15361.38
"D","01/07/2022","10",15891.78
"D","01/07/2022","11",16202.1
"D","01/07/2022","12",16355.35
"D","01/07/2022","13",16360.66
"D","01/07/2022","14",16266.54
"D","01/07/2022","15",16100.74
"D","01/07/2022","16",16033.94
"D","01/07/2022","17",16573.71
"D","01/07/2022","18",17401.77
"D","01/07/2022","19",17090.7
"D","01/07/2022","20",16560.75
"D","01/07/2022","21",15938.63
"D","01/07/2022","22",15231.09
"D","01/07/2022","23",14396.25
"D","01/07/2022","24",13572.8
"D","01/08/2022","01",13040.41
"D","01/08/2022","02",12906.75
"D","01/08/2022","03",12768.8
"D","01/08/2022","04",12792.41
"D","01/08/2022","05",13069.47
"D","01/08/2022","06",13647.96
"D","01/08/2022","07",14143.62
"D","01/08/2022","08",14585.59
"D","01/08/2022","09",15265.56
"D","01/08/2022","10",15629.73
"D","01/08/2022","11",15685.02
"D","01/08/2022","12",15558.7
"D","01/08/2022","13",15313.4
"D","01/08/2022","14",15066.06
"D","01/08/2022","15",14947.59
"D","01/08/2022","16",15208.82
"D","01/08/2022","17",16048.63
"D","01/08/2022","18",17097.94
"D","01/08/2022","19",17031.15
"D","01/08/2022","20",16613.09
"D","01/08/2022","21",16121.29
"D","01/08/2022","22",15477.71
"D","01/08/2022","23",14681.19
"D","01/08/2022","24",13840.82
"D","01/09/2022","01",13206.1
"D","01/09/2022","02",12758.22
"D","01/09/2022","03",12759.53
"D","01/09/2022","04",12669.32
"D","01/09/2022","05",12926.89
"D","01/09/2022","06",13110.46
"D","01/09/2022","07",13227.08
"D","01/09/2022","08",13396.0
"D","01/09/2022","09",14013.83
"D","01/09/2022","10",14687.29
"D","01/09/2022","11",15102.3
"D","01/09/2022","12",15346.07
"D","01/09/2022","13",15370.32
"D","01/09/2022","14",15282.07
"D","01/09/2022","15",15306.44
"D","01/09/2022","16",15453.41
"D","01/09/2022","17",16066.12
"D","01/09/2022","18",16614.66
"D","01/09/2022","19",16286.7
"D","01/09/2022","20",15632.84
"D","01/09/2022","21",14941.42
"D","01/09/2022","22",14051.57
"D","01/09/2022","23",13517.21
"D","01/09/2022","24",12903.95
"D","01/10/2022","01",12351.2
"D","01/10/2022","02",12393.87
"D","01/10/2022","03",12361.98
"D","01/10/2022","04",12358.83
"D","01/10/2022","05",12365.56
"D","01/10/2022","06",12932.23
"D","01/10/2022","07",14483.37
"D","01/10/2022","08",15610.05
"D","01/10/2022","09",15636.23
"D","01/10/2022","10",15296.8
"D","01/10/2022","11",15049.67
"D","01/10/2022","12",14920.89
"D","01/10/2022","13",14935.28
"D","01/10/2022","14",15118.38
"D","01/10/2022","15",15398.66
"D","01/10/2022","16",16063.32
"D","01/10/2022","17",17093.45
"D","01/10/2022","18",18164.03
"D","01/10/2022","19",18061.94
"D","01/10/2022","20",17600.97
"D","01/10/2022","21",16927.34
"D","01/10/2022","22",16039.76
"D","01/10/2022","23",14998.23
"D","01/10/2022","24",14154.05
"D","01/11/2022","01",13883.4
"D","01/11/2022","02",13598.47
"D","01/11/2022","03",13551.52
"D","01/11/2022","04",13904.08
"D","01/11/2022","05",14239.32
"D","01/11/2022","06",15028.88
"D","01/11/2022","07",16276.15
"D","01/11/2022","08",17388.06
"D","01/11/2022","09",17577.6
"D","01/11/2022","10",17201.42
"D","01/11/2022","11",16699.85
"D","01/11/2022","12",16353.68
"D","01/11/2022","13",16133.57
"D","01/11/2022","14",16228.86
"D","01/11/2022","15",16635.23
"D","01/11/2022","16",17479.06
"D","01/11/2022","17",18620.56
"D","01/11/2022","18",19604.27
"D","01/11/2022","19",19526.24
"D","01/11/2022","20",19126.76
"D","01/11/2022","21",18444.23
"D","01/11/2022","22",17521.52
"D","01/11/2022","23",16385.23
"D","01/11/2022","24",15464.16
"D","01/12/2022","01",14881.63
"D","01/12/2022","02",14536.42
"D","01/12/2022","03",14339.13
"D","01/12/2022","04",14317.01
"D","01/12/2022","05",14601.38
"D","01/12/2022","06",15374.09
"D","01/12/2022","07",16724.94
"D","01/12/2022","08",17638.27
"D","01/12/2022","09",17530.31
"D","01/12/2022","10",16982.06
"D","01/12/2022","11",16395.47
"D","01/12/2022","12",16303.15
"D","01/12/2022","13",16015.18
"D","01/12/2022","14",16068.48
"D","01/12/2022","15",16210.29
"D","01/12/2022","16",16451.86
"D","01/12/2022","17",17131.0
"D","01/12/2022","18",17934.45
"D","01/12/2022","19",17706.68
"D","01/12/2022","20",17106.52
"D","01/12/2022","21",16375.69
"D","01/12/2022","22",15428.23
"D","01/12/2022","23",14274.09
"D","01/12/2022","24",13326.37
"D","01/13/2022","01",13032.32
"D","01/13/2022","02",12957.74
"D","01/13/2022","03",13014.35
"D","01/13/2022","04",13334.9
"D","01/13/2022","05",13633.1
"D","01/13/2022","06",14078.39
"D","01/13/2022","07",14932.99
"D","01/13/2022","08",15836.88
"D","01/13/2022","09",16048.36
"D","01/13/2022","10",15724.24
"D","01/13/2022","11",15154.49
"D","01/13/2022","12",14937.28
"D","01/13/2022","13",14767.37
"D","01/13/2022","14",14803.91
"D","01/13/2022","15",15091.85
"D","01/13/2022","16",15204.21
"D","01/13/2022","17",15908.76
"D","01/13/2022","18",16876.94
"D","01/13/2022","19",16724.74
"D","01/13/2022","20",16246.78
"D","01/13/2022","21",15602.86
"D","01/13/2022","22",14713.33
"D","01/13/2022","23",13646.38
"D","01/13/2022","24",13172.45
"D","01/14/2022","01",12842.66
"D","01/14/2022","02",12475.07
"D","01/14/2022","03",12580.56
"D","01/14/2022","04",12600.91
"D","01/14/2022","05",12818.74
"D","01/14/2022","06",13313.24
"D","01/14/2022","07",13983.54
"D","01/14/2022","08",15007.79
"D","01/14/2022","09",15392.52
"D","01/14/2022","10",15438.83
"D","01/14/2022","11",15276.3
"D","01/14/2022","12",15077.64
"D","01/14/2022","13",14971.38
"D","01/14/2022","14",14896.07
"D","01/14/2022","15",14894.59
"D","01/14/2022","16",15283.33
"D","01/14/2022","17",16149.3
"D","01/14/2022","18",17085.38
"D","01/14/2022","19",17050.9
"D","01/14/2022","20",16729.02
"D","01/14/2022","21",16345.86
"D","01/14/2022","22",15810.25
"D","01/14/2022","23",15103.53
"D","01/14/2022","24",14454.04
"D","01/15/2022","01",14001.12
"D","01/15/2022","02",13760.18
"D","01/15/2022","03",13708.44
"D","01/15/2022","04",13792.15
"D","01/15/2022","05",14026.21
"D","01/15/2022","06",14508.06
"D","01/15/2022","07",15293.97
"D","01/15/2022","08",16046.67
"D","01/15/2022","09",16264.34
"D","01/15/2022","10",15770.3
"D","01/15/2022","11",15229.01
"D","01/15/2022","12",15044.08
"D","01/15/2022","13",15090.57
"D","01/15/2022","14",15298.45
"D","01/15/2022","15",15891.14
"D","01/15/2022","16",16931.21
"D","01/15/2022","17",18229.51
"D","01/15/2022","18",19111.74
"D","01/15/2022","19",19001.49
"D","01/15/2022","20",18569.19
"D","01/15/2022","21",18063.29
"D","01/15/2022","22",17367.59
"D","01/15/2022","23",16593.25
"D","01/15/2022","24",15785.13
"D","01/16/2022","01",15185.01
"D","01/16/2022","02",15114.78
"D","01/16/2022","03",14942.61
"D","01/16/2022","04",14887.05
"D","01/16/2022","05",14974.0
"D","01/16/2022","06",15221.99
"D","01/16/2022","07",15454.53
"D","01/16/2022","08",15989.18
"D","01/16/2022","09",15983.28
"D","01/16/2022","10",15333.56
"D","01/16/2022","11",14660.12
"D","01/16/2022","12",14252.02
"D","01/16/2022","13",14348.51
"D","01/16/2022","14",14733.11
"D","01/16/2022","15",15080.66
"D","01/16/2022","16",16046.62
"D","01/16/2022","17",17173.1
"D","01/16/2022","18",18032.51
"D","01/16/2022","19",17777.53
"D","01/16/2022","20",17144.9
"D","01/16/2022","21",16488.56
"D","01/16/2022","22",15654.47
"D","01/16/2022","23",14686.56
"D","01/16/2022","24",13829.23
"D","01/17/2022","01",13439.06
"D","01/17/2022","02",13293.57
"D","01/17/2022","03",13078.56
"D","01/17/2022","04",13036.11
"D","01/17/2022","05",13266.63
"D","01/17/2022","06",13554.18
"D","01/17/2022","07",14003.17
"D","01/17/2022","08",14685.06
"D","01/17/2022","09",15247.07
"D","01/17/2022","10",15732.13
"D","01/17/2022","11",15810.83
"D","01/17/2022","12",15422.02
"D","01/17/2022","13",15742.86
"D","01/17/2022","14",15707.08
"D","01/17/2022","15",15555.48
"D","01/17/2022","16",15877.95
"D","01/17/2022","17",16545.52
"D","01/17/2022","18",17231.04
"D","01/17/2022","19",16911.71
"D","01/17/2022","20",16286.51
"D","01/17/2022","21",15574.51
"D","01/17/2022","22",14644.46
"D","01/17/2022","23",13737.85
"D","01/17/2022","24",13093.85
"D","01/18/2022","01",12900.81
"D","01/18/2022","02",13030.05
"D","01/18/2022","03",12961.46
"D","01/18/2022","04",13102.23
"D","01/18/2022","05",13367.0
"D","01/18/2022","06",13882.81
"D","01/18/2022","07",14915.11
"D","01/18/2022","08",15942.39
"D","01/18/2022","09",15977.78
"D","01/18/2022","10",15481.2
"D","01/18/2022","11",14706.54
"D","01/18/2022","12",14313.08
"D","01/18/2022","13",14233.68
"D","01/18/2022","14",14552.72
"D","01/18/2022","15",14863.64
"D","01/18/2022","16",15744.16
"D","01/18/2022","17",17018.11
"D","01/18/2022","18",18208.19
"D","01/18/2022","19",18148.0
"D","01/18/2022","20",17676.91
"D","01/18/2022","21",17067.89
"D","01/18/2022","22",16162.04
"D","01/18/2022","23",15119.4
"D","01/18/2022","24",14218.41
"D","01/19/2022","01",13668.75
"D","01/19/2022","02",13651.59
"D","01/19/2022","03",13577.44
"D","01/19/2022","04",13606.16
"D","01/19/2022","05",13616.22
"D","01/19/2022","06",14422.78
"D","01/19/2022","07",15858.19
"D","01/19/2022","08",16791.37
"D","01/19/2022","09",16797.11
"D","01/19/2022","10",16457.01
"D","01/19/2022","11",16022.33
"D","01/19/2022","12",15452.82
"D","01/19/2022","13",15366.15
"D","01/19/2022","14",15154.58
"D","01/19/2022","15",15351.26
"D","01/19/2022","16",15577.57
"D","01/19/2022","17",16195.2
"D","01/19/2022","18",17126.32
"D","01/19/2022","19",16973.73
"D","01/19/2022","20",16599.19
"D","01/19/2022","21",15955.68
"D","01/19/2022","22",14980.42
"D","01/19/2022","23",14108.02
"D","01/19/2022","24",13437.22
"D","01/20/2022","01",13107.18
"D","01/20/2022","02",12740.39
"D","01/20/2022","03",12584.88
"D","01/20/2022","04",12553.69
"D","01/20/2022","05",12820.12
"D","01/20/2022","06",13152.31
"D","01/20/2022","07",14136.4
"D","01/20/2022","08",15175.75
"D","01/20/2022","09",15723.28
"D","01/20/2022","10",16037.66
"D","01/20/2022","11",16098.09
"D","01/20/2022","12",15764.0
"D","01/20/2022","13",15171.34
"D","01/20/2022","14",14844.83
"D","01/20/2022","15",14902.27
"D","01/20/2022","16",15340.97
"D","01/20/2022","17",16475.85
"D","01/20/2022","18",17617.13
"D","01/20/2022","19",17598.88
"D","01/20/2022","20",17207.76
"D","01/20/2022","21",16677.48
"D","01/20/2022","22",15909.95
"D","01/20/2022","23",15191.74
"D","01/20/2022","24",14703.23
"D","01/21/2022","01",13984.93
"D","01/21/2022","02",13795.35
"D","01/21/2022","03",13992.26
"D","01/21/2022","04",14105.84
"D","01/21/2022","05",14536.86
"D","01/21/2022","06",15229.3
"D","01/21/2022","07",16489.61
"D","01/21/2022","08",17494.53
"D","01/21/2022","09",17508.34
"D","01/21/2022","10",16993.75
"D","01/21/2022","11",16233.76
"D","01/21/2022","12",15663.29
"D","01/21/2022","13",15512.19
"D","01/21/2022","14",15409.58
"D","01/21/2022","15",15923.03
"D","01/21/2022","16",16351.29
"D","01/21/2022","17",17544.85
"D","01/21/2022","18",18559.48
"D","01/21/2022","19",18454.6
"D","01/21/2022","20",18031.52
"D","01/21/2022","21",17501.11
"D","01/21/2022","22",16812.24
"D","01/21/2022","23",15895.79
"D","01/21/2022","24",15030.01
"D","01/22/2022","01",14439.44
"D","01/22/2022","02",14128.34
"D","01/22/2022","03",13978.47
"D","01/22/2022","04",13986.71
"D","01/22/2022","05",14155.15
"D","01/22/2022","06",14572.34
"D","01/22/2022","07",15254.54
"D","01/22/2022","08",15991.37
"D","01/22/2022","09",16292.13
"D","01/22/2022","10",15914.32
"D","01/22/2022","11",15364.94
"D","01/22/2022","12",14874.71
"D","01/22/2022","13",14497.77
"D","01/22/2022","14",14405.46
"D","01/22/2022","15",14830.26
"D","01/22/2022","16",15377.92
"D","01/22/2022","17",16510.76
"D","01/22/2022","18",17539.57
"D","01/22/2022","19",17488.33
"D","01/22/2022","20",17043.51
"D","01/22/2022","21",16560.97
"D","01/22/2022","22",15912.4
"D","01/22/2022","23",15127.09
"D","01/22/2022","24",14368.56
"D","01/23/2022","01",13769.63
"D","01/23/2022","02",13522.04
"D","01/23/2022","03",13526.51
"D","01/23/2022","04",13594.92
"D","01/23/2022","05",13624.87
"D","01/23/2022","06",13502.73
"D","01/23/2022","07",13937.62
"D","01/23/2022","08",14400.41
"D","01/23/2022","09",15025.75
"D","01/23/2022","10",15007.82
"D","01/23/2022","11",14784.41
"D","01/23/2022","12",14537.62
"D","01/23/2022","13",14284.65
"D","01/23/2022","14",14390.32
"D","01/23/2022","15",14783.46
"D","01/23/2022","16",15435.75
"D","01/23/2022","17",16125.99
"D","01/23/2022","18",17101.1
"D","01/23/2022","19",16959.69
"D","01/23/2022","20",16528.43
"D","01/23/2022","21",15867.35
"D","01/23/2022","22",14988.02
"D","01/23/2022","23",14114.12
"D","01/23/2022","24",13387.45
"D","01/24/2022","01",12871.79
"D","01/24/2022","02",12578.3
"D","01/24/2022","03",12234.6
"D","01/24/2022","04",12328.49
"D","01/24/2022","05",12746.64
"D","01/24/2022","06",13729.55
"D","01/24/2022","07",15295.18
"D","01/24/2022","08",16350.47
"D","01/24/2022","09",16433.51
"D","01/24/2022","10",15933.02
"D","01/24/2022","11",15265.19
"D","01/24/2022","12",14726.31
"D","01/24/2022","13",14655.67
"D","01/24/2022","14",14553.33
"D","01/24/2022","15",15055.14
"D","01/24/2022","16",15575.57
"D","01/24/2022","17",16679.22
"D","01/24/2022","18",17763.14
"D","01/24/2022","19",17705.97
"D","01/24/2022","20",17081.86
"D","01/24/2022","21",16349.36
"D","01/24/2022","22",15401.61
"D","01/24/2022","23",14443.93
"D","01/24/2022","24",13643.76
"D","01/25/2022","01",12980.33
"D","01/25/2022","02",13001.21
"D","01/25/2022","03",12958.8
"D","01/25/2022","04",12965.72
"D","01/25/2022","05",13251.38
"D","01/25/2022","06",13525.7
"D","01/25/2022","07",14662.05
"D","01/25/2022","08",15626.44
"D","01/25/2022","09",16153.51
"D","01/25/2022","10",16164.17
"D","01/25/2022","11",15678.69
"D","01/25/2022","12",15446.73
"D","01/25/2022","13",14958.13
"D","01/25/2022","14",14833.24
"D","01/25/2022","15",15033.36
"D","01/25/2022","16",15170.41
"D","01/25/2022","17",16071.57
"D","01/25/2022","18",17237.2
"D","01/25/2022","19",17274.05
"D","01/25/2022","20",16828.94
"D","01/25/2022","21",16250.44
"D","01/25/2022","22",15431.99
"D","01/25/2022","23",14388.39
"D","01/25/2022","24",13515.59
"D","01/26/2022","01",13413.28
"D","01/26/2022","02",13358.1
"D","01/26/2022","03",13290.62
"D","01/26/2022","04",13287.86
"D","01/26/2022","05",13484.93
"D","01/26/2022","06",14352.07
"D","01/26/2022","07",15843.11
"D","01/26/2022","08",16832.37
"D","01/26/2022","09",16339.74
"D","01/26/2022","10",15257.96
"D","01/26/2022","11",14453.65
"D","01/26/2022","12",14035.76
"D","01/26/2022","13",13857.01
"D","01/26/2022","14",13986.66
"D","01/26/2022","15",14537.24
"D","01/26/2022","16",15745.37
"D","01/26/2022","17",17245.6
"D","01/26/2022","18",18562.6
"D","01/26/2022","19",18666.33
"D","01/26/2022","20",18304.67
"D","01/26/2022","21",17773.33
"D","01/26/2022","22",16937.62
"D","01/26/2022","23",15901.5
"D","01/26/2022","24",15032.74
"D","01/27/2022","01",14497.15
"D","01/27/2022","02",14272.33
"D","01/27/2022","03",14192.51
"D","01/27/2022","04",14305.77
"D","01/27/2022","05",14702.59
"D","01/27/2022","06",15692.92
"D","01/27/2022","07",17250.42
"D","01/27/2022","08",18214.28
"D","01/27/2022","09",17699.05
"D","01/27/2022","10",16533.67
"D","01/27/2022","11",15614.5
"D","01/27/2022","12",15242.26
"D","01/27/2022","13",15057.29
"D","01/27/2022","14",14991.94
"D","01/27/2022","15",15356.25
"D","01/27/2022","16",16242.3
"D","01/27/2022","17",17334.58
"D","01/27/2022","18",18525.29
"D","01/27/2022","19",18556.42
"D","01/27/2022","20",18108.7
"D","01/27/2022","21",17466.27
"D","01/27/2022","22",16575.46
"D","01/27/2022","23",15408.11
"D","01/27/2022","24",14565.51
"D","01/28/2022","01",13739.95
"D","01/28/2022","02",13235.37
"D","01/28/2022","03",13331.85
"D","01/28/2022","04",13276.92
"D","01/28/2022","05",13249.81
"D","01/28/2022","06",14028.17
"D","01/28/2022","07",15449.3
"D","01/28/2022","08",16434.2
"D","01/28/2022","09",16601.5
"D","01/28/2022","10",16429.32
"D","01/28/2022","11",16035.24
"D","01/28/2022","12",15694.22
"D","01/28/2022","13",15630.0
"D","01/28/2022","14",15596.92
"D","01/28/2022","15",15553.49
"D","01/28/2022","16",16026.76
"D","01/28/2022","17",16481.6
"D","01/28/2022","18",17355.05
"D","01/28/2022","19",17248.25
"D","01/28/2022","20",16799.1
"D","01/28/2022","21",16232.98
"D","01/28/2022","22",15481.55
"D","01/28/2022","23",14574.4
"D","01/28/2022","24",13730.61
"D","01/29/2022","01",13527.94
"D","01/29/2022","02",13669.6
"D","01/29/2022","03",13630.72
"D","01/29/2022","04",13613.75
"D","01/29/2022","05",13765.87
"D","01/29/2022","06",14164.89
"D","01/29/2022","07",14749.56
"D","01/29/2022","08",14932.78
"D","01/29/2022","09",15589.43
"D","01/29/2022","10",16166.22
"D","01/29/2022","11",16836.78
"D","01/29/2022","12",17303.95
"D","01/29/2022","13",17538.39
"D","01/29/2022","14",17483.3
"D","01/29/2022","15",17314.21
"D","01/29/2022","16",17261.82
"D","01/29/2022","17",17625.96
"D","01/29/2022","18",18350.98
"D","01/29/2022","19",18298.31
"D","01/29/2022","20",17724.11
"D","01/29/2022","21",17087.12
"D","01/29/2022","22",16380.98
"D","01/29/2022","23",15607.25
"D","01/29/2022","24",14871.55
"D","01/30/2022","01",14348.07
"D","01/30/2022","02",14299.42
"D","01/30/2022","03",14143.02
"D","01/30/2022","04",14085.36
"D","01/30/2022","05",14189.78
"D","01/30/2022","06",14516.59
"D","01/30/2022","07",14756.35
"D","01/30/2022","08",15323.86
"D","01/30/2022","09",15642.99
"D","01/30/2022","10",15636.64
"D","01/30/2022","11",15488.82
"D","01/30/2022","12",15339.27
"D","01/30/2022","13",15225.74
"D","01/30/2022","14",15091.61
"D","01/30/2022","15",15218.97
"D","01/30/2022","16",15804.81
"D","01/30/2022","17",16900.1
"D","01/30/2022","18",18157.49
"D","01/30/2022","19",18294.02
"D","01/30/2022","20",17934.2
"D","01/30/2022","21",17303.0
"D","01/30/2022","22",16506.9
"D","01/30/2022","23",15531.91
"D","01/30/2022","24",14805.7
"D","01/31/2022","01",14368.98
"D","01/31/2022","02",13893.82
"D","01/31/2022","03",13836.34
"D","01/31/2022","04",13992.46
"D","01/31/2022","05",14429.76
"D","01/31/2022","06",15383.59
"D","01/31/2022","07",16932.13
"D","01/31/2022","08",17982.13
"D","01/31/2022","09",17899.62
"D","01/31/2022","10",17263.17
"D","01/31/2022","11",16630.37
"D","01/31/2022","12",16104.69
"D","01/31/2022","13",15737.26
"D","01/31/2022","14",15727.56
"D","01/31/2022","15",15665.89
"D","01/31/2022","16",16059.29
"D","01/31/2022","17",16983.2
"D","01/31/2022","18",18288.07
"D","01/31/2022","19",18453.32
"D","01/31/2022","20",18033.87
"D","01/31/2022","21",17431.27
"D","01/31/2022","22",16589.08
"D","01/31/2022","23",15509.94
"D","01/31/2022","24",14658.62
"D","02/01/2022","01",14152.3
"D","02/01/2022","02",14449.27
"D","02/01/2022","03",14411.22
"D","02/01/2022","04",14496.8
"D","02/01/2022","05",14533.98
"D","02/01/2022","06",15225.27
"D","02/01/2022","07",16779.04
"D","02/01/2022","08",17679.8
"D","02/01/2022","09",17434.38
"D","02/01/2022","10",16801.26
"D","02/01/2022","11",16671.9
"D","02/01/2022","12",16544.37
"D","02/01/2022","13",16374.92
"D","02/01/2022","14",16229.35
"D","02/01/2022","15",16262.88
"D","02/01/2022","16",16362.34
"D","02/01/2022","17",16986.21
"D","02/01/2022","18",17855.27
"D","02/01/2022","19",17815.04
"D","02/01/2022","20",17375.88
"D","02/01/2022","21",16628.67
"D","02/01/2022","22",15670.38
"D","02/01/2022","23",14491.29
"D","02/01/2022","24",13805.15
"D","02/02/2022","01",13232.65
"D","02/02/2022","02",13158.1
"D","02/02/2022","03",13220.9
"D","02/02/2022","04",13209.17
"D","02/02/2022","05",13350.6
"D","02/02/2022","06",13871.49
"D","02/02/2022","07",14954.27
"D","02/02/2022","08",15867.06
"D","02/02/2022","09",15991.74
"D","02/02/2022","10",15738.45
"D","02/02/2022","11",15409.38
"D","02/02/2022","12",15000.78
"D","02/02/2022","13",14908.14
"D","02/02/2022","14",14752.51
"D","02/02/2022","15",14445.98
"D","02/02/2022","16",15109.52
"D","02/02/2022","17",15636.54
"D","02/02/2022","18",16651.36
"D","02/02/2022","19",16672.22
"D","02/02/2022","20",16185.07
"D","02/02/2022","21",15509.48
"D","02/02/2022","22",14630.57
"D","02/02/2022","23",13743.24
"D","02/02/2022","24",13117.2
"D","02/03/2022","01",13034.14
"D","02/03/2022","02",12690.21
"D","02/03/2022","03",12497.19
"D","02/03/2022","04",12486.63
"D","02/03/2022","05",12779.72
"D","02/03/2022","06",13623.13
"D","02/03/2022","07",14379.88
"D","02/03/2022","08",14999.47
"D","02/03/2022","09",15223.58
"D","02/03/2022","10",15215.88
"D","02/03/2022","11",15016.48
"D","02/03/2022","12",14896.18
"D","02/03/2022","13",14908.62
"D","02/03/2022","14",14984.49
"D","02/03/2022","15",14976.79
"D","02/03/2022","16",15111.77
