"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200101_20201231.csv"
"C","Report for: 01/01/2020 - 12/31/2020"
"C","Report generated: 08/15/2024 14:22:14 EDT"
"H","Date","Hour Ending","Total Load"
"D","03/10/2020","04",9927.67
"D","03/10/2020","05",10045.42
"D","03/10/2020","06",10460.58
"D","03/10/2020","07",12105.03
"D","03/10/2020","08",13114.84
"D","03/10/2020","09",13135.53
"D","03/10/2020","10",12860.42
"D","03/10/2020","11",12444.52
"D","03/10/2020","12",12012.63
"D","03/10/2020","13",11791.78
"D","03/10/2020","14",12106.42
"D","03/10/2020","15",12326.97
"D","03/10/2020","16",12261.76
"D","03/10/2020","17",12624.03
"D","03/10/2020","18",13360.32
"D","03/10/2020","19",13874.01
"D","03/10/2020","20",14124.11
"D","03/10/2020","21",13569.73
"D","03/10/2020","22",12649.26
"D","03/10/2020","23",11752.77
"D","03/10/2020","24",10914.04
"D","03/11/2020","01",10387.36
"D","03/11/2020","02",10195.52
"D","03/11/2020","03",9794.59
"D","03/11/2020","04",9468.53
"D","03/11/2020","05",10020.6
"D","03/11/2020","06",10741.64
"D","03/11/2020","07",12172.89
"D","03/11/2020","08",13155.48
"D","03/11/2020","09",12786.72
"D","03/11/2020","10",11997.53
"D","03/11/2020","11",11410.3
"D","03/11/2020","12",11108.56
"D","03/11/2020","13",10922.14
"D","03/11/2020","14",11331.62
"D","03/11/2020","15",11763.56
"D","03/11/2020","16",12189.33
"D","03/11/2020","17",12353.15
"D","03/11/2020","18",13083.82
"D","03/11/2020","19",13878.19
"D","03/11/2020","20",14342.75
"D","03/11/2020","21",13899.08
"D","03/11/2020","22",13010.76
"D","03/11/2020","23",11907.44
"D","03/11/2020","24",10949.84
"D","03/12/2020","01",10545.78
"D","03/12/2020","02",10449.9
"D","03/12/2020","03",10421.29
"D","03/12/2020","04",10480.99
"D","03/12/2020","05",10654.11
"D","03/12/2020","06",11548.26
"D","03/12/2020","07",12981.64
"D","03/12/2020","08",13915.87
"D","03/12/2020","09",13860.6
"D","03/12/2020","10",13647.35
"D","03/12/2020","11",13475.7
"D","03/12/2020","12",13332.8
"D","03/12/2020","13",13009.18
"D","03/12/2020","14",12995.64
"D","03/12/2020","15",12838.01
"D","03/12/2020","16",12909.91
"D","03/12/2020","17",13209.48
"D","03/12/2020","18",13737.22
"D","03/12/2020","19",14311.92
"D","03/12/2020","20",14704.87
"D","03/12/2020","21",14238.32
"D","03/12/2020","22",13428.09
"D","03/12/2020","23",12990.99
"D","03/12/2020","24",12036.72
"D","03/13/2020","01",11339.92
"D","03/13/2020","02",11228.94
"D","03/13/2020","03",11047.94
"D","03/13/2020","04",11013.91
"D","03/13/2020","05",11288.99
"D","03/13/2020","06",12017.12
"D","03/13/2020","07",12898.14
"D","03/13/2020","08",13540.5
"D","03/13/2020","09",14056.84
"D","03/13/2020","10",14311.16
"D","03/13/2020","11",14506.48
"D","03/13/2020","12",14511.9
"D","03/13/2020","13",14347.58
"D","03/13/2020","14",14134.95
"D","03/13/2020","15",13428.83
"D","03/13/2020","16",12745.93
"D","03/13/2020","17",12727.24
"D","03/13/2020","18",13152.79
"D","03/13/2020","19",13528.23
"D","03/13/2020","20",13893.02
"D","03/13/2020","21",13506.63
"D","03/13/2020","22",12828.64
"D","03/13/2020","23",12467.14
"D","03/13/2020","24",11632.67
"D","03/14/2020","01",10988.33
"D","03/14/2020","02",10565.75
"D","03/14/2020","03",10515.89
"D","03/14/2020","04",10596.54
"D","03/14/2020","05",10935.81
"D","03/14/2020","06",10942.56
"D","03/14/2020","07",11490.34
"D","03/14/2020","08",11529.63
"D","03/14/2020","09",11601.22
"D","03/14/2020","10",11298.35
"D","03/14/2020","11",10867.35
"D","03/14/2020","12",10484.78
"D","03/14/2020","13",10156.95
"D","03/14/2020","14",10260.78
"D","03/14/2020","15",10404.58
"D","03/14/2020","16",10568.38
"D","03/14/2020","17",11228.49
"D","03/14/2020","18",12271.25
"D","03/14/2020","19",13114.31
"D","03/14/2020","20",13497.17
"D","03/14/2020","21",13085.78
"D","03/14/2020","22",12439.63
"D","03/14/2020","23",11631.81
"D","03/14/2020","24",10880.84
"D","03/15/2020","01",10479.3
"D","03/15/2020","02",10159.73
"D","03/15/2020","03",9914.63
"D","03/15/2020","04",9851.2
"D","03/15/2020","05",9926.22
"D","03/15/2020","06",10191.15
"D","03/15/2020","07",10957.4
"D","03/15/2020","08",11175.73
"D","03/15/2020","09",11302.34
"D","03/15/2020","10",11135.19
"D","03/15/2020","11",10689.15
"D","03/15/2020","12",10173.52
"D","03/15/2020","13",9967.66
"D","03/15/2020","14",9865.5
"D","03/15/2020","15",9881.42
"D","03/15/2020","16",9966.1
"D","03/15/2020","17",10709.89
"D","03/15/2020","18",11992.77
"D","03/15/2020","19",13071.68
"D","03/15/2020","20",13751.87
"D","03/15/2020","21",13471.53
"D","03/15/2020","22",12792.9
"D","03/15/2020","23",11958.01
"D","03/15/2020","24",11360.39
"D","03/16/2020","01",10921.92
"D","03/16/2020","02",10677.24
"D","03/16/2020","03",10603.24
"D","03/16/2020","04",10719.25
"D","03/16/2020","05",11138.32
"D","03/16/2020","06",11786.28
"D","03/16/2020","07",13219.73
"D","03/16/2020","08",14113.82
"D","03/16/2020","09",13885.82
"D","03/16/2020","10",13075.04
"D","03/16/2020","11",12471.33
"D","03/16/2020","12",12094.76
"D","03/16/2020","13",11846.67
"D","03/16/2020","14",11881.09
"D","03/16/2020","15",11796.2
"D","03/16/2020","16",12071.78
"D","03/16/2020","17",12753.6
"D","03/16/2020","18",13786.81
"D","03/16/2020","19",14582.76
"D","03/16/2020","20",15091.79
"D","03/16/2020","21",14596.96
"D","03/16/2020","22",13751.41
"D","03/16/2020","23",12819.02
"D","03/16/2020","24",11987.32
"D","03/17/2020","01",11339.83
"D","03/17/2020","02",11111.18
"D","03/17/2020","03",11067.04
"D","03/17/2020","04",11050.64
"D","03/17/2020","05",11299.91
"D","03/17/2020","06",11769.94
"D","03/17/2020","07",12757.28
"D","03/17/2020","08",13794.89
"D","03/17/2020","09",14526.77
"D","03/17/2020","10",14853.29
"D","03/17/2020","11",15057.51
"D","03/17/2020","12",15067.84
"D","03/17/2020","13",14787.29
"D","03/17/2020","14",14689.82
"D","03/17/2020","15",14398.16
"D","03/17/2020","16",13787.12
"D","03/17/2020","17",13963.48
"D","03/17/2020","18",14361.03
"D","03/17/2020","19",14482.57
"D","03/17/2020","20",14603.1
"D","03/17/2020","21",14057.1
"D","03/17/2020","22",13233.11
"D","03/17/2020","23",12455.7
"D","03/17/2020","24",11756.77
"D","03/18/2020","01",11246.54
"D","03/18/2020","02",10900.73
"D","03/18/2020","03",10742.41
"D","03/18/2020","04",10764.85
"D","03/18/2020","05",11088.45
"D","03/18/2020","06",11714.09
"D","03/18/2020","07",12579.86
"D","03/18/2020","08",13355.64
"D","03/18/2020","09",13088.74
"D","03/18/2020","10",12263.13
"D","03/18/2020","11",11717.05
"D","03/18/2020","12",11834.59
"D","03/18/2020","13",11671.61
"D","03/18/2020","14",11623.29
"D","03/18/2020","15",11374.41
"D","03/18/2020","16",11526.14
"D","03/18/2020","17",12032.72
"D","03/18/2020","18",13066.12
"D","03/18/2020","19",13708.99
"D","03/18/2020","20",14133.64
"D","03/18/2020","21",13598.04
"D","03/18/2020","22",12746.38
"D","03/18/2020","23",11776.52
"D","03/18/2020","24",11072.16
"D","03/19/2020","01",10782.44
"D","03/19/2020","02",10677.01
"D","03/19/2020","03",10541.73
"D","03/19/2020","04",10324.75
"D","03/19/2020","05",10586.08
"D","03/19/2020","06",11333.54
"D","03/19/2020","07",11992.75
"D","03/19/2020","08",13282.89
"D","03/19/2020","09",13900.33
"D","03/19/2020","10",14134.72
"D","03/19/2020","11",14239.76
"D","03/19/2020","12",14250.27
"D","03/19/2020","13",14098.88
"D","03/19/2020","14",13964.18
"D","03/19/2020","15",13780.43
"D","03/19/2020","16",13689.64
"D","03/19/2020","17",13874.5
"D","03/19/2020","18",14283.4
"D","03/19/2020","19",14477.35
"D","03/19/2020","20",14464.64
"D","03/19/2020","21",13833.26
"D","03/19/2020","22",12964.6
"D","03/19/2020","23",12243.58
"D","03/19/2020","24",11309.64
"D","03/20/2020","01",10733.76
"D","03/20/2020","02",10560.99
"D","03/20/2020","03",10237.32
"D","03/20/2020","04",10071.09
"D","03/20/2020","05",10517.64
"D","03/20/2020","06",10948.76
"D","03/20/2020","07",11942.42
"D","03/20/2020","08",12721.44
"D","03/20/2020","09",13305.03
"D","03/20/2020","10",13463.9
"D","03/20/2020","11",13475.67
"D","03/20/2020","12",13439.8
"D","03/20/2020","13",13315.97
"D","03/20/2020","14",12912.27
"D","03/20/2020","15",12898.82
"D","03/20/2020","16",12518.11
"D","03/20/2020","17",12376.91
"D","03/20/2020","18",12753.08
"D","03/20/2020","19",13140.76
"D","03/20/2020","20",13514.31
"D","03/20/2020","21",13015.33
"D","03/20/2020","22",12171.92
"D","03/20/2020","23",12518.11
"D","03/20/2020","24",10526.64
"D","03/21/2020","01",9928.87
"D","03/21/2020","02",9498.1
"D","03/21/2020","03",9312.43
"D","03/21/2020","04",9253.64
"D","03/21/2020","05",9386.36
"D","03/21/2020","06",9747.62
"D","03/21/2020","07",10344.59
"D","03/21/2020","08",10645.8
"D","03/21/2020","09",11000.84
"D","03/21/2020","10",10828.2
"D","03/21/2020","11",10383.72
"D","03/21/2020","12",10026.54
"D","03/21/2020","13",9739.38
"D","03/21/2020","14",9405.34
"D","03/21/2020","15",9243.97
"D","03/21/2020","16",9396.14
"D","03/21/2020","17",10177.76
"D","03/21/2020","18",11521.49
"D","03/21/2020","19",12655.82
"D","03/21/2020","20",13322.5
"D","03/21/2020","21",13021.01
"D","03/21/2020","22",12396.73
"D","03/21/2020","23",11681.5
"D","03/21/2020","24",10969.63
"D","03/22/2020","01",10451.04
"D","03/22/2020","02",10156.78
"D","03/22/2020","03",10223.32
"D","03/22/2020","04",10313.62
"D","03/22/2020","05",10278.14
"D","03/22/2020","06",10438.58
"D","03/22/2020","07",10907.96
"D","03/22/2020","08",11217.02
"D","03/22/2020","09",11055.8
"D","03/22/2020","10",10786.19
"D","03/22/2020","11",10636.12
"D","03/22/2020","12",10276.72
"D","03/22/2020","13",10190.04
"D","03/22/2020","14",9933.52
"D","03/22/2020","15",10022.86
"D","03/22/2020","16",10238.03
"D","03/22/2020","17",11051.0
"D","03/22/2020","18",12182.6
"D","03/22/2020","19",13282.57
"D","03/22/2020","20",14005.21
"D","03/22/2020","21",13675.29
"D","03/22/2020","22",12930.31
"D","03/22/2020","23",12094.81
"D","03/22/2020","24",11419.64
"D","03/23/2020","01",11054.62
"D","03/23/2020","02",10756.78
"D","03/23/2020","03",10672.14
"D","03/23/2020","04",10679.76
"D","03/23/2020","05",10969.64
"D","03/23/2020","06",11934.66
"D","03/23/2020","07",12646.38
"D","03/23/2020","08",13530.89
"D","03/23/2020","09",13989.35
"D","03/23/2020","10",14142.49
"D","03/23/2020","11",14387.9
"D","03/23/2020","12",14401.15
"D","03/23/2020","13",14420.07
"D","03/23/2020","14",14748.4
"D","03/23/2020","15",14856.45
"D","03/23/2020","16",14908.52
"D","03/23/2020","17",15200.31
"D","03/23/2020","18",15609.64
"D","03/23/2020","19",15443.11
"D","03/23/2020","20",15175.44
"D","03/23/2020","21",14504.7
"D","03/23/2020","22",13564.35
"D","03/23/2020","23",12597.07
"D","03/23/2020","24",11954.95
"D","03/24/2020","01",11584.54
"D","03/24/2020","02",11271.44
"D","03/24/2020","03",11011.77
"D","03/24/2020","04",10955.4
"D","03/24/2020","05",11051.76
"D","03/24/2020","06",11514.54
"D","03/24/2020","07",12309.35
"D","03/24/2020","08",13139.62
"D","03/24/2020","09",13533.21
"D","03/24/2020","10",13148.31
"D","03/24/2020","11",12515.28
"D","03/24/2020","12",12405.79
"D","03/24/2020","13",12239.18
"D","03/24/2020","14",12153.92
"D","03/24/2020","15",12245.48
"D","03/24/2020","16",12112.97
"D","03/24/2020","17",12309.07
"D","03/24/2020","18",13057.56
"D","03/24/2020","19",13606.17
"D","03/24/2020","20",14024.1
"D","03/24/2020","21",13588.17
"D","03/24/2020","22",12813.38
"D","03/24/2020","23",11931.57
"D","03/24/2020","24",11349.24
"D","03/25/2020","01",11359.36
"D","03/25/2020","02",11298.29
"D","03/25/2020","03",11158.26
"D","03/25/2020","04",11150.07
"D","03/25/2020","05",11152.13
"D","03/25/2020","06",11484.04
"D","03/25/2020","07",12030.28
"D","03/25/2020","08",12861.69
"D","03/25/2020","09",13345.1
"D","03/25/2020","10",13415.37
"D","03/25/2020","11",13486.94
"D","03/25/2020","12",13524.88
"D","03/25/2020","13",13526.81
"D","03/25/2020","14",13495.75
"D","03/25/2020","15",13288.77
"D","03/25/2020","16",13101.58
"D","03/25/2020","17",13301.61
"D","03/25/2020","18",13988.42
"D","03/25/2020","19",14271.72
"D","03/25/2020","20",14389.75
"D","03/25/2020","21",13796.81
"D","03/25/2020","22",12966.35
"D","03/25/2020","23",12044.38
"D","03/25/2020","24",11293.24
"D","03/26/2020","01",10883.92
"D","03/26/2020","02",10573.01
"D","03/26/2020","03",10427.35
"D","03/26/2020","04",10578.91
"D","03/26/2020","05",10866.84
"D","03/26/2020","06",11189.52
"D","03/26/2020","07",12212.75
"D","03/26/2020","08",12880.03
"D","03/26/2020","09",12651.08
"D","03/26/2020","10",11875.15
"D","03/26/2020","11",11174.65
"D","03/26/2020","12",10782.53
"D","03/26/2020","13",10543.8
"D","03/26/2020","14",10488.13
"D","03/26/2020","15",10664.71
"D","03/26/2020","16",10618.9
"D","03/26/2020","17",11131.22
"D","03/26/2020","18",12148.67
"D","03/26/2020","19",12993.67
"D","03/26/2020","20",13505.85
"D","03/26/2020","21",13127.31
"D","03/26/2020","22",12319.5
"D","03/26/2020","23",11396.5
"D","03/26/2020","24",10750.98
"D","03/27/2020","01",10113.5
"D","03/27/2020","02",9568.34
"D","03/27/2020","03",9378.34
"D","03/27/2020","04",9465.51
"D","03/27/2020","05",9779.42
"D","03/27/2020","06",10199.57
"D","03/27/2020","07",11087.34
"D","03/27/2020","08",11813.87
"D","03/27/2020","09",11820.07
"D","03/27/2020","10",11058.06
"D","03/27/2020","11",10493.9
"D","03/27/2020","12",10227.11
"D","03/27/2020","13",10041.08
"D","03/27/2020","14",9862.75
"D","03/27/2020","15",9810.73
"D","03/27/2020","16",9880.77
"D","03/27/2020","17",10475.13
"D","03/27/2020","18",11435.86
"D","03/27/2020","19",12288.83
"D","03/27/2020","20",12798.41
"D","03/27/2020","21",12503.32
"D","03/27/2020","22",11773.79
"D","03/27/2020","23",10990.65
"D","03/27/2020","24",10417.72
"D","03/28/2020","01",9914.23
"D","03/28/2020","02",9613.99
"D","03/28/2020","03",9479.57
"D","03/28/2020","04",9473.11
"D","03/28/2020","05",9626.36
"D","03/28/2020","06",9967.26
"D","03/28/2020","07",10246.35
"D","03/28/2020","08",10523.67
"D","03/28/2020","09",10469.9
"D","03/28/2020","10",10639.05
"D","03/28/2020","11",10894.87
"D","03/28/2020","12",10808.85
"D","03/28/2020","13",11046.09
"D","03/28/2020","14",11080.75
"D","03/28/2020","15",11214.99
"D","03/28/2020","16",11376.88
"D","03/28/2020","17",12032.89
"D","03/28/2020","18",12632.67
"D","03/28/2020","19",12999.18
"D","03/28/2020","20",13061.13
"D","03/28/2020","21",12548.32
"D","03/28/2020","22",11781.98
"D","03/28/2020","23",11069.26
"D","03/28/2020","24",10551.3
"D","03/29/2020","01",10140.46
"D","03/29/2020","02",9842.08
"D","03/29/2020","03",9909.76
"D","03/29/2020","04",9837.69
"D","03/29/2020","05",9888.13
"D","03/29/2020","06",10067.36
"D","03/29/2020","07",10462.44
"D","03/29/2020","08",10901.78
"D","03/29/2020","09",11287.93
"D","03/29/2020","10",11605.31
"D","03/29/2020","11",12204.84
"D","03/29/2020","12",12758.37
"D","03/29/2020","13",13148.71
"D","03/29/2020","14",13214.89
"D","03/29/2020","15",13183.4
"D","03/29/2020","16",13248.01
"D","03/29/2020","17",13506.27
"D","03/29/2020","18",13823.59
"D","03/29/2020","19",13793.2
"D","03/29/2020","20",13635.0
"D","03/29/2020","21",13024.72
"D","03/29/2020","22",12193.94
"D","03/29/2020","23",11369.91
"D","03/29/2020","24",10901.83
"D","03/30/2020","01",10806.4
"D","03/30/2020","02",10707.69
"D","03/30/2020","03",10614.51
"D","03/30/2020","04",10606.93
"D","03/30/2020","05",10838.33
"D","03/30/2020","06",11152.11
"D","03/30/2020","07",11741.33
"D","03/30/2020","08",12405.36
"D","03/30/2020","09",13091.96
"D","03/30/2020","10",13288.18
"D","03/30/2020","11",13393.11
"D","03/30/2020","12",13441.16
"D","03/30/2020","13",13560.72
"D","03/30/2020","14",13498.73
"D","03/30/2020","15",13434.95
"D","03/30/2020","16",13412.55
"D","03/30/2020","17",13628.18
"D","03/30/2020","18",14161.02
"D","03/30/2020","19",14296.28
"D","03/30/2020","20",14257.46
"D","03/30/2020","21",13674.33
"D","03/30/2020","22",12806.54
"D","03/30/2020","23",12033.35
"D","03/30/2020","24",11325.28
"D","03/31/2020","01",10984.18
"D","03/31/2020","02",10733.79
"D","03/31/2020","03",10727.71
"D","03/31/2020","04",10717.17
"D","03/31/2020","05",10959.5
"D","03/31/2020","06",11406.73
"D","03/31/2020","07",12199.23
"D","03/31/2020","08",12653.55
"D","03/31/2020","09",12863.55
"D","03/31/2020","10",12675.28
"D","03/31/2020","11",12311.11
"D","03/31/2020","12",11879.17
"D","03/31/2020","13",11787.95
"D","03/31/2020","14",11572.8
"D","03/31/2020","15",11547.57
"D","03/31/2020","16",11440.48
"D","03/31/2020","17",11798.3
"D","03/31/2020","18",12842.29
"D","03/31/2020","19",13201.38
"D","03/31/2020","20",13705.94
"D","03/31/2020","21",13455.07
"D","03/31/2020","22",12721.52
"D","03/31/2020","23",11928.5
"D","03/31/2020","24",11307.01
"D","04/01/2020","01",10792.95
"D","04/01/2020","02",10444.66
"D","04/01/2020","03",10493.86
"D","04/01/2020","04",10548.68
"D","04/01/2020","05",10745.41
"D","04/01/2020","06",11123.86
"D","04/01/2020","07",11987.66
"D","04/01/2020","08",12583.98
"D","04/01/2020","09",12494.25
"D","04/01/2020","10",11948.24
"D","04/01/2020","11",11578.21
"D","04/01/2020","12",11639.99
"D","04/01/2020","13",11828.82
"D","04/01/2020","14",11807.65
"D","04/01/2020","15",11686.22
"D","04/01/2020","16",11680.61
"D","04/01/2020","17",12059.42
"D","04/01/2020","18",12832.38
"D","04/01/2020","19",13280.26
"D","04/01/2020","20",13644.45
"D","04/01/2020","21",13325.38
"D","04/01/2020","22",12546.69
"D","04/01/2020","23",11651.93
"D","04/01/2020","24",11027.72
"D","04/02/2020","01",10605.84
"D","04/02/2020","02",10163.16
"D","04/02/2020","03",10020.56
"D","04/02/2020","04",10010.3
"D","04/02/2020","05",10448.2
"D","04/02/2020","06",10959.01
"D","04/02/2020","07",11546.96
"D","04/02/2020","08",12324.72
"D","04/02/2020","09",12737.78
"D","04/02/2020","10",12604.32
"D","04/02/2020","11",12269.42
"D","04/02/2020","12",11963.32
"D","04/02/2020","13",12093.56
"D","04/02/2020","14",12314.75
"D","04/02/2020","15",12313.67
"D","04/02/2020","16",12476.57
"D","04/02/2020","17",12941.03
"D","04/02/2020","18",13605.59
"D","04/02/2020","19",13852.88
"D","04/02/2020","20",13871.89
"D","04/02/2020","21",13425.15
"D","04/02/2020","22",12667.06
"D","04/02/2020","23",11791.87
"D","04/02/2020","24",11130.87
"D","04/03/2020","01",11131.72
"D","04/03/2020","02",10761.63
"D","04/03/2020","03",10659.45
"D","04/03/2020","04",10748.77
"D","04/03/2020","05",10930.36
"D","04/03/2020","06",11465.47
"D","04/03/2020","07",12161.4
"D","04/03/2020","08",12485.4
"D","04/03/2020","09",12919.12
"D","04/03/2020","10",13291.64
"D","04/03/2020","11",13507.25
"D","04/03/2020","12",13543.13
"D","04/03/2020","13",13607.66
"D","04/03/2020","14",13436.63
"D","04/03/2020","15",13167.58
"D","04/03/2020","16",12997.54
"D","04/03/2020","17",13184.0
"D","04/03/2020","18",13560.82
"D","04/03/2020","19",13638.11
"D","04/03/2020","20",13610.2
"D","04/03/2020","21",13176.42
"D","04/03/2020","22",12406.71
"D","04/03/2020","23",11798.9
"D","04/03/2020","24",10811.53
"D","04/04/2020","01",10385.73
"D","04/04/2020","02",9998.36
"D","04/04/2020","03",9793.96
"D","04/04/2020","04",9672.33
"D","04/04/2020","05",9959.88
"D","04/04/2020","06",9807.5
"D","04/04/2020","07",10220.65
"D","04/04/2020","08",10637.45
"D","04/04/2020","09",11083.82
"D","04/04/2020","10",11401.12
"D","04/04/2020","11",11356.73
"D","04/04/2020","12",11104.43
"D","04/04/2020","13",10718.56
"D","04/04/2020","14",10291.01
"D","04/04/2020","15",10158.67
"D","04/04/2020","16",10482.6
"D","04/04/2020","17",10698.56
"D","04/04/2020","18",11532.82
"D","04/04/2020","19",12304.95
"D","04/04/2020","20",12752.74
"D","04/04/2020","21",12491.98
"D","04/04/2020","22",11799.94
"D","04/04/2020","23",11066.02
"D","04/04/2020","24",10337.88
"D","04/05/2020","01",9769.51
"D","04/05/2020","02",9380.91
"D","04/05/2020","03",9436.35
"D","04/05/2020","04",9323.81
"D","04/05/2020","05",9361.6
"D","04/05/2020","06",9569.58
"D","04/05/2020","07",9844.14
"D","04/05/2020","08",10027.23
"D","04/05/2020","09",10317.04
"D","04/05/2020","10",10557.09
"D","04/05/2020","11",10501.67
"D","04/05/2020","12",10458.95
"D","04/05/2020","13",10518.15
"D","04/05/2020","14",10388.57
"D","04/05/2020","15",10336.94
"D","04/05/2020","16",10500.37
"D","04/05/2020","17",11194.54
"D","04/05/2020","18",12169.06
"D","04/05/2020","19",12614.13
"D","04/05/2020","20",12731.53
"D","04/05/2020","21",12341.67
"D","04/05/2020","22",11590.37
"D","04/05/2020","23",10912.95
"D","04/05/2020","24",10290.68
"D","04/06/2020","01",9625.76
"D","04/06/2020","02",9674.34
"D","04/06/2020","03",9826.56
"D","04/06/2020","04",9860.76
"D","04/06/2020","05",9849.36
"D","04/06/2020","06",10298.92
"D","04/06/2020","07",10941.84
"D","04/06/2020","08",11485.46
"D","04/06/2020","09",11191.61
"D","04/06/2020","10",10566.07
"D","04/06/2020","11",10182.56
"D","04/06/2020","12",10154.52
"D","04/06/2020","13",10060.4
"D","04/06/2020","14",9889.83
"D","04/06/2020","15",9757.42
"D","04/06/2020","16",9881.34
"D","04/06/2020","17",10557.75
"D","04/06/2020","18",11559.1
"D","04/06/2020","19",12390.62
"D","04/06/2020","20",12832.14
"D","04/06/2020","21",12623.66
"D","04/06/2020","22",11827.75
"D","04/06/2020","23",10957.96
"D","04/06/2020","24",10128.19
"D","04/07/2020","01",9660.6
"D","04/07/2020","02",9757.95
"D","04/07/2020","03",9596.86
"D","04/07/2020","04",9588.09
"D","04/07/2020","05",9548.55
"D","04/07/2020","06",10161.85
"D","04/07/2020","07",10843.33
"D","04/07/2020","08",11394.28
"D","04/07/2020","09",11153.32
"D","04/07/2020","10",10597.65
"D","04/07/2020","11",10327.97
"D","04/07/2020","12",10300.93
"D","04/07/2020","13",10394.53
"D","04/07/2020","14",10236.38
"D","04/07/2020","15",10062.54
"D","04/07/2020","16",10035.78
"D","04/07/2020","17",10807.8
"D","04/07/2020","18",11626.96
"D","04/07/2020","19",12357.79
"D","04/07/2020","20",12752.79
"D","04/07/2020","21",12526.86
"D","04/07/2020","22",11727.41
"D","04/07/2020","23",10883.21
"D","04/07/2020","24",10058.72
"D","04/08/2020","01",9716.07
"D","04/08/2020","02",9441.06
"D","04/08/2020","03",9486.9
"D","04/08/2020","04",9446.1
"D","04/08/2020","05",9560.57
"D","04/08/2020","06",9692.88
"D","04/08/2020","07",10641.39
"D","04/08/2020","08",11545.67
"D","04/08/2020","09",12229.98
"D","04/08/2020","10",12468.38
"D","04/08/2020","11",12404.38
"D","04/08/2020","12",12134.18
"D","04/08/2020","13",11852.68
"D","04/08/2020","14",11493.07
"D","04/08/2020","15",11143.93
"D","04/08/2020","16",11137.69
"D","04/08/2020","17",11566.42
"D","04/08/2020","18",12296.34
"D","04/08/2020","19",12667.34
"D","04/08/2020","20",12924.29
"D","04/08/2020","21",12693.53
"D","04/08/2020","22",11952.07
"D","04/08/2020","23",11115.7
"D","04/08/2020","24",10332.24
"D","04/09/2020","01",9980.18
"D","04/09/2020","02",9868.08
"D","04/09/2020","03",9766.59
"D","04/09/2020","04",9734.46
"D","04/09/2020","05",9946.82
"D","04/09/2020","06",10204.59
"D","04/09/2020","07",10877.63
"D","04/09/2020","08",11616.42
"D","04/09/2020","09",12337.51
"D","04/09/2020","10",12752.79
"D","04/09/2020","11",13158.85
"D","04/09/2020","12",13451.73
"D","04/09/2020","13",13720.79
"D","04/09/2020","14",13841.9
"D","04/09/2020","15",13771.13
"D","04/09/2020","16",13565.21
"D","04/09/2020","17",13480.94
"D","04/09/2020","18",13580.93
"D","04/09/2020","19",13442.04
"D","04/09/2020","20",13453.28
"D","04/09/2020","21",13145.94
"D","04/09/2020","22",12338.75
"D","04/09/2020","23",11451.73
"D","04/09/2020","24",10832.64
"D","04/10/2020","01",10262.19
"D","04/10/2020","02",10184.09
"D","04/10/2020","03",9999.72
"D","04/10/2020","04",10214.46
"D","04/10/2020","05",10270.43
"D","04/10/2020","06",10602.56
"D","04/10/2020","07",10879.12
"D","04/10/2020","08",11251.65
"D","04/10/2020","09",11404.09
"D","04/10/2020","10",11145.14
"D","04/10/2020","11",11001.95
"D","04/10/2020","12",11233.6
"D","04/10/2020","13",11304.9
"D","04/10/2020","14",11142.48
"D","04/10/2020","15",11144.56
"D","04/10/2020","16",11361.21
"D","04/10/2020","17",11797.83
"D","04/10/2020","18",12594.41
"D","04/10/2020","19",13010.34
"D","04/10/2020","20",13185.9
"D","04/10/2020","21",12915.88
"D","04/10/2020","22",12227.72
"D","04/10/2020","23",11436.8
"D","04/10/2020","24",10671.73
"D","04/11/2020","01",10084.75
"D","04/11/2020","02",9708.14
"D","04/11/2020","03",9731.2
"D","04/11/2020","04",9660.35
"D","04/11/2020","05",9770.94
"D","04/11/2020","06",9997.36
"D","04/11/2020","07",10185.26
"D","04/11/2020","08",10277.41
"D","04/11/2020","09",10306.28
"D","04/11/2020","10",10061.76
"D","04/11/2020","11",10195.25
"D","04/11/2020","12",10326.66
"D","04/11/2020","13",10311.83
"D","04/11/2020","14",10094.05
"D","04/11/2020","15",9935.96
"D","04/11/2020","16",9767.25
"D","04/11/2020","17",10388.81
"D","04/11/2020","18",11253.46
"D","04/11/2020","19",12014.14
"D","04/11/2020","20",12520.58
"D","04/11/2020","21",12488.86
"D","04/11/2020","22",11868.18
"D","04/11/2020","23",11153.76
"D","04/11/2020","24",10548.16
"D","04/12/2020","01",10145.55
"D","04/12/2020","02",10060.71
"D","04/12/2020","03",9891.75
"D","04/12/2020","04",9847.45
"D","04/12/2020","05",9880.34
"D","04/12/2020","06",9966.54
"D","04/12/2020","07",10212.76
"D","04/12/2020","08",9989.8
"D","04/12/2020","09",9783.2
"D","04/12/2020","10",9613.84
"D","04/12/2020","11",9410.74
"D","04/12/2020","12",9491.92
"D","04/12/2020","13",9822.06
"D","04/12/2020","14",9852.66
"D","04/12/2020","15",9805.74
"D","04/12/2020","16",10108.9
"D","04/12/2020","17",10775.64
"D","04/12/2020","18",11351.96
"D","04/12/2020","19",11598.56
"D","04/12/2020","20",11868.3
"D","04/12/2020","21",11783.12
"D","04/12/2020","22",11137.5
"D","04/12/2020","23",10633.61
"D","04/12/2020","24",9894.74
"D","04/13/2020","01",9349.45
"D","04/13/2020","02",9246.93
"D","04/13/2020","03",9345.24
