"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210101_20211231.csv"
"C","Report for: 01/01/2021 - 12/31/2021"
"C","Report generated: 08/15/2024 14:22:31 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/01/2021","01",12480.49
"D","01/01/2021","02",12373.18
"D","01/01/2021","03",12147.69
"D","01/01/2021","04",12271.38
"D","01/01/2021","05",12373.11
"D","01/01/2021","06",12212.24
"D","01/01/2021","07",12363.14
"D","01/01/2021","08",12562.48
"D","01/01/2021","09",12569.11
"D","01/01/2021","10",12560.79
"D","01/01/2021","11",12561.08
"D","01/01/2021","12",12624.14
"D","01/01/2021","13",12766.83
"D","01/01/2021","14",13380.18
"D","01/01/2021","15",13732.27
"D","01/01/2021","16",14335.66
"D","01/01/2021","17",15228.96
"D","01/01/2021","18",15884.87
"D","01/01/2021","19",15595.68
"D","01/01/2021","20",15052.9
"D","01/01/2021","21",14469.46
"D","01/01/2021","22",13780.43
"D","01/01/2021","23",12955.9
"D","01/01/2021","24",12345.06
"D","01/02/2021","01",11703.84
"D","01/02/2021","02",11380.08
"D","01/02/2021","03",11350.98
"D","01/02/2021","04",11202.09
"D","01/02/2021","05",11244.61
"D","01/02/2021","06",11503.22
"D","01/02/2021","07",11985.75
"D","01/02/2021","08",12556.16
"D","01/02/2021","09",13041.92
"D","01/02/2021","10",13500.4
"D","01/02/2021","11",13431.84
"D","01/02/2021","12",13358.25
"D","01/02/2021","13",12727.89
"D","01/02/2021","14",12770.2
"D","01/02/2021","15",13185.97
"D","01/02/2021","16",13691.14
"D","01/02/2021","17",14574.75
"D","01/02/2021","18",15533.81
"D","01/02/2021","19",15392.44
"D","01/02/2021","20",14916.09
"D","01/02/2021","21",14357.54
"D","01/02/2021","22",13734.71
"D","01/02/2021","23",12979.3
"D","01/02/2021","24",12299.28
"D","01/03/2021","01",12076.09
"D","01/03/2021","02",11971.59
"D","01/03/2021","03",11793.21
"D","01/03/2021","04",11746.35
"D","01/03/2021","05",11833.52
"D","01/03/2021","06",11886.73
"D","01/03/2021","07",12078.23
"D","01/03/2021","08",12601.07
"D","01/03/2021","09",12982.66
"D","01/03/2021","10",13605.85
"D","01/03/2021","11",14112.52
"D","01/03/2021","12",14508.42
"D","01/03/2021","13",14764.84
"D","01/03/2021","14",14822.89
"D","01/03/2021","15",14977.1
"D","01/03/2021","16",15204.4
"D","01/03/2021","17",16055.94
"D","01/03/2021","18",16683.54
"D","01/03/2021","19",16378.89
"D","01/03/2021","20",15732.95
"D","01/03/2021","21",14996.64
"D","01/03/2021","22",14074.76
"D","01/03/2021","23",13052.9
"D","01/03/2021","24",12152.08
"D","01/04/2021","01",11790.02
"D","01/04/2021","02",11710.87
"D","01/04/2021","03",11724.49
"D","01/04/2021","04",11851.81
"D","01/04/2021","05",12072.79
"D","01/04/2021","06",12496.5
"D","01/04/2021","07",13547.1
"D","01/04/2021","08",14698.41
"D","01/04/2021","09",15299.23
"D","01/04/2021","10",15417.3
"D","01/04/2021","11",15246.63
"D","01/04/2021","12",15019.82
"D","01/04/2021","13",14644.15
"D","01/04/2021","14",14532.8
"D","01/04/2021","15",14540.99
"D","01/04/2021","16",15021.71
"D","01/04/2021","17",15925.84
"D","01/04/2021","18",16831.35
"D","01/04/2021","19",16633.33
"D","01/04/2021","20",16085.84
"D","01/04/2021","21",15351.8
"D","01/04/2021","22",14428.72
"D","01/04/2021","23",13366.35
"D","01/04/2021","24",12571.4
"D","01/05/2021","01",12023.76
"D","01/05/2021","02",11650.57
"D","01/05/2021","03",11487.82
"D","01/05/2021","04",11512.83
"D","01/05/2021","05",11843.94
"D","01/05/2021","06",12411.19
"D","01/05/2021","07",13669.1
"D","01/05/2021","08",14766.74
"D","01/05/2021","09",15268.79
"D","01/05/2021","10",15230.9
"D","01/05/2021","11",15126.47
"D","01/05/2021","12",15138.1
"D","01/05/2021","13",15149.2
"D","01/05/2021","14",15197.94
"D","01/05/2021","15",15286.98
"D","01/05/2021","16",15552.15
"D","01/05/2021","17",16358.64
"D","01/05/2021","18",17105.11
"D","01/05/2021","19",16834.71
"D","01/05/2021","20",16219.09
"D","01/05/2021","21",15429.38
"D","01/05/2021","22",14461.8
"D","01/05/2021","23",13368.59
"D","01/05/2021","24",12418.36
"D","01/06/2021","01",11869.7
"D","01/06/2021","02",11921.1
"D","01/06/2021","03",11796.68
"D","01/06/2021","04",11792.41
"D","01/06/2021","05",12338.77
"D","01/06/2021","06",12749.32
"D","01/06/2021","07",13868.1
"D","01/06/2021","08",14974.75
"D","01/06/2021","09",15365.54
"D","01/06/2021","10",14952.71
"D","01/06/2021","11",14534.93
"D","01/06/2021","12",14152.57
"D","01/06/2021","13",14092.39
"D","01/06/2021","14",14161.43
"D","01/06/2021","15",14441.57
"D","01/06/2021","16",14968.39
"D","01/06/2021","17",16012.49
"D","01/06/2021","18",17037.91
"D","01/06/2021","19",16806.31
"D","01/06/2021","20",16246.06
"D","01/06/2021","21",15518.96
"D","01/06/2021","22",14631.6
"D","01/06/2021","23",13583.3
"D","01/06/2021","24",12793.29
"D","01/07/2021","01",12242.98
"D","01/07/2021","02",12124.69
"D","01/07/2021","03",11978.52
"D","01/07/2021","04",12008.08
"D","01/07/2021","05",12328.64
"D","01/07/2021","06",12655.27
"D","01/07/2021","07",13916.44
"D","01/07/2021","08",14999.71
"D","01/07/2021","09",15113.72
"D","01/07/2021","10",14521.82
"D","01/07/2021","11",14045.37
"D","01/07/2021","12",13909.87
"D","01/07/2021","13",13970.04
"D","01/07/2021","14",13975.29
"D","01/07/2021","15",14597.17
"D","01/07/2021","16",15093.99
"D","01/07/2021","17",15853.34
"D","01/07/2021","18",16889.13
"D","01/07/2021","19",16762.69
"D","01/07/2021","20",16259.2
"D","01/07/2021","21",15591.29
"D","01/07/2021","22",14736.0
"D","01/07/2021","23",13853.6
"D","01/07/2021","24",13273.24
"D","01/08/2021","01",12982.19
"D","01/08/2021","02",12669.6
"D","01/08/2021","03",12516.36
"D","01/08/2021","04",12565.31
"D","01/08/2021","05",12677.74
"D","01/08/2021","06",13443.43
"D","01/08/2021","07",14391.06
"D","01/08/2021","08",15282.77
"D","01/08/2021","09",15365.4
"D","01/08/2021","10",14640.29
"D","01/08/2021","11",13918.68
"D","01/08/2021","12",13485.0
"D","01/08/2021","13",13537.48
"D","01/08/2021","14",13719.49
"D","01/08/2021","15",14136.17
"D","01/08/2021","16",14737.59
"D","01/08/2021","17",15744.71
"D","01/08/2021","18",16647.44
"D","01/08/2021","19",16463.78
"D","01/08/2021","20",15974.42
"D","01/08/2021","21",15400.63
"D","01/08/2021","22",14676.86
"D","01/08/2021","23",13821.09
"D","01/08/2021","24",13207.62
"D","01/09/2021","01",12584.28
"D","01/09/2021","02",12197.1
"D","01/09/2021","03",12007.94
"D","01/09/2021","04",11829.42
"D","01/09/2021","05",11844.67
"D","01/09/2021","06",12248.04
"D","01/09/2021","07",12904.87
"D","01/09/2021","08",13547.19
"D","01/09/2021","09",13863.36
"D","01/09/2021","10",13674.82
"D","01/09/2021","11",13429.48
"D","01/09/2021","12",13165.14
"D","01/09/2021","13",13110.32
"D","01/09/2021","14",13325.8
"D","01/09/2021","15",13767.85
"D","01/09/2021","16",14405.38
"D","01/09/2021","17",15377.57
"D","01/09/2021","18",16217.32
"D","01/09/2021","19",15999.72
"D","01/09/2021","20",15470.7
"D","01/09/2021","21",14866.24
"D","01/09/2021","22",14377.81
"D","01/09/2021","23",13586.97
"D","01/09/2021","24",12769.16
"D","01/10/2021","01",11906.71
"D","01/10/2021","02",11699.12
"D","01/10/2021","03",11616.35
"D","01/10/2021","04",11562.44
"D","01/10/2021","05",11673.82
"D","01/10/2021","06",11974.19
"D","01/10/2021","07",12225.7
"D","01/10/2021","08",12766.68
"D","01/10/2021","09",13003.76
"D","01/10/2021","10",12757.11
"D","01/10/2021","11",12335.85
"D","01/10/2021","12",12131.15
"D","01/10/2021","13",12179.34
"D","01/10/2021","14",12320.94
"D","01/10/2021","15",12753.51
"D","01/10/2021","16",13622.0
"D","01/10/2021","17",14958.32
"D","01/10/2021","18",16179.44
"D","01/10/2021","19",16089.68
"D","01/10/2021","20",15591.2
"D","01/10/2021","21",15009.83
"D","01/10/2021","22",14244.13
"D","01/10/2021","23",13354.72
"D","01/10/2021","24",12577.66
"D","01/11/2021","01",12208.8
"D","01/11/2021","02",12282.98
"D","01/11/2021","03",12261.62
"D","01/11/2021","04",12381.26
"D","01/11/2021","05",12482.62
"D","01/11/2021","06",13189.09
"D","01/11/2021","07",14656.14
"D","01/11/2021","08",15778.05
"D","01/11/2021","09",16160.79
"D","01/11/2021","10",16140.76
"D","01/11/2021","11",16052.18
"D","01/11/2021","12",16099.39
"D","01/11/2021","13",16013.2
"D","01/11/2021","14",15987.12
"D","01/11/2021","15",15930.46
"D","01/11/2021","16",16031.1
"D","01/11/2021","17",16663.62
"D","01/11/2021","18",17411.7
"D","01/11/2021","19",17091.89
"D","01/11/2021","20",16493.18
"D","01/11/2021","21",15692.76
"D","01/11/2021","22",14744.98
"D","01/11/2021","23",13698.19
"D","01/11/2021","24",12881.84
"D","01/12/2021","01",12688.89
"D","01/12/2021","02",12717.98
"D","01/12/2021","03",12811.73
"D","01/12/2021","04",12866.4
"D","01/12/2021","05",12924.03
"D","01/12/2021","06",13346.99
"D","01/12/2021","07",14383.27
"D","01/12/2021","08",15434.23
"D","01/12/2021","09",15631.76
"D","01/12/2021","10",15246.94
"D","01/12/2021","11",14667.22
"D","01/12/2021","12",14141.87
"D","01/12/2021","13",14255.23
"D","01/12/2021","14",14569.31
"D","01/12/2021","15",14800.13
"D","01/12/2021","16",15123.79
"D","01/12/2021","17",15924.44
"D","01/12/2021","18",16925.1
"D","01/12/2021","19",16702.63
"D","01/12/2021","20",16059.52
"D","01/12/2021","21",15311.5
"D","01/12/2021","22",14386.92
"D","01/12/2021","23",13454.96
"D","01/12/2021","24",12580.77
"D","01/13/2021","01",11950.7
"D","01/13/2021","02",11777.0
"D","01/13/2021","03",11675.83
"D","01/13/2021","04",11704.49
"D","01/13/2021","05",11929.29
"D","01/13/2021","06",12487.85
"D","01/13/2021","07",13849.54
"D","01/13/2021","08",14946.56
"D","01/13/2021","09",15076.78
"D","01/13/2021","10",14530.55
"D","01/13/2021","11",13952.95
"D","01/13/2021","12",13831.24
"D","01/13/2021","13",14007.81
"D","01/13/2021","14",14337.69
"D","01/13/2021","15",14901.36
"D","01/13/2021","16",15166.1
"D","01/13/2021","17",15861.89
"D","01/13/2021","18",16699.76
"D","01/13/2021","19",16425.99
"D","01/13/2021","20",15814.22
"D","01/13/2021","21",15042.45
"D","01/13/2021","22",14119.15
"D","01/13/2021","23",13041.62
"D","01/13/2021","24",12401.94
"D","01/14/2021","01",12177.19
"D","01/14/2021","02",12045.26
"D","01/14/2021","03",12088.87
"D","01/14/2021","04",12090.79
"D","01/14/2021","05",12152.75
"D","01/14/2021","06",12704.26
"D","01/14/2021","07",13784.32
"D","01/14/2021","08",14678.5
"D","01/14/2021","09",15145.16
"D","01/14/2021","10",15129.31
"D","01/14/2021","11",14998.25
"D","01/14/2021","12",14952.47
"D","01/14/2021","13",14813.94
"D","01/14/2021","14",14950.0
"D","01/14/2021","15",14979.83
"D","01/14/2021","16",15093.47
"D","01/14/2021","17",15701.42
"D","01/14/2021","18",16533.44
"D","01/14/2021","19",16305.84
"D","01/14/2021","20",15649.29
"D","01/14/2021","21",14922.67
"D","01/14/2021","22",13991.32
"D","01/14/2021","23",12913.6
"D","01/14/2021","24",11966.12
"D","01/15/2021","01",11629.29
"D","01/15/2021","02",11507.4
"D","01/15/2021","03",11448.47
"D","01/15/2021","04",11610.93
"D","01/15/2021","05",11496.14
"D","01/15/2021","06",11964.12
"D","01/15/2021","07",13243.95
"D","01/15/2021","08",14379.94
"D","01/15/2021","09",14697.35
"D","01/15/2021","10",14401.5
"D","01/15/2021","11",14098.17
"D","01/15/2021","12",14174.41
"D","01/15/2021","13",14322.4
"D","01/15/2021","14",14309.68
"D","01/15/2021","15",14411.13
"D","01/15/2021","16",14591.64
"D","01/15/2021","17",15298.78
"D","01/15/2021","18",15982.13
"D","01/15/2021","19",15739.7
"D","01/15/2021","20",15166.57
"D","01/15/2021","21",14550.89
"D","01/15/2021","22",13786.71
"D","01/15/2021","23",12859.75
"D","01/15/2021","24",12324.52
"D","01/16/2021","01",11335.49
"D","01/16/2021","02",11084.17
"D","01/16/2021","03",10891.95
"D","01/16/2021","04",10818.44
"D","01/16/2021","05",11140.36
"D","01/16/2021","06",11281.38
"D","01/16/2021","07",11580.35
"D","01/16/2021","08",12304.1
"D","01/16/2021","09",13156.72
"D","01/16/2021","10",13846.9
"D","01/16/2021","11",14261.65
"D","01/16/2021","12",14281.84
"D","01/16/2021","13",13962.06
"D","01/16/2021","14",13585.47
"D","01/16/2021","15",13380.15
"D","01/16/2021","16",13669.06
"D","01/16/2021","17",14374.26
"D","01/16/2021","18",15074.91
"D","01/16/2021","19",14961.57
"D","01/16/2021","20",14337.42
"D","01/16/2021","21",13741.52
"D","01/16/2021","22",13075.47
"D","01/16/2021","23",12353.53
"D","01/16/2021","24",11603.52
"D","01/17/2021","01",11036.28
"D","01/17/2021","02",10677.11
"D","01/17/2021","03",10513.91
"D","01/17/2021","04",10434.33
"D","01/17/2021","05",10539.37
"D","01/17/2021","06",10834.14
"D","01/17/2021","07",11300.1
"D","01/17/2021","08",11850.96
"D","01/17/2021","09",12172.3
"D","01/17/2021","10",12137.63
"D","01/17/2021","11",12274.97
"D","01/17/2021","12",12264.29
"D","01/17/2021","13",12613.44
"D","01/17/2021","14",12927.55
"D","01/17/2021","15",13148.26
"D","01/17/2021","16",13626.98
"D","01/17/2021","17",14519.0
"D","01/17/2021","18",15443.55
"D","01/17/2021","19",15272.0
"D","01/17/2021","20",14659.19
"D","01/17/2021","21",14029.54
"D","01/17/2021","22",13185.24
"D","01/17/2021","23",12325.38
"D","01/17/2021","24",11499.77
"D","01/18/2021","01",11193.01
"D","01/18/2021","02",10834.16
"D","01/18/2021","03",10759.3
"D","01/18/2021","04",10869.88
"D","01/18/2021","05",10979.55
"D","01/18/2021","06",11429.44
"D","01/18/2021","07",12510.61
"D","01/18/2021","08",13377.33
"D","01/18/2021","09",13527.64
"D","01/18/2021","10",13152.3
"D","01/18/2021","11",12926.55
"D","01/18/2021","12",13155.94
"D","01/18/2021","13",13476.78
"D","01/18/2021","14",13651.4
"D","01/18/2021","15",13854.55
"D","01/18/2021","16",14294.64
"D","01/18/2021","17",15257.42
"D","01/18/2021","18",16389.48
"D","01/18/2021","19",16193.18
"D","01/18/2021","20",15584.9
"D","01/18/2021","21",14909.69
"D","01/18/2021","22",14047.55
"D","01/18/2021","23",13080.8
"D","01/18/2021","24",12227.24
"D","01/19/2021","01",11959.52
"D","01/19/2021","02",11928.17
"D","01/19/2021","03",11874.56
"D","01/19/2021","04",11919.88
"D","01/19/2021","05",12055.14
"D","01/19/2021","06",12796.22
"D","01/19/2021","07",14128.08
"D","01/19/2021","08",15207.45
"D","01/19/2021","09",15231.66
"D","01/19/2021","10",14551.76
"D","01/19/2021","11",13920.72
"D","01/19/2021","12",13856.16
"D","01/19/2021","13",14028.34
"D","01/19/2021","14",14158.55
"D","01/19/2021","15",14538.22
"D","01/19/2021","16",15019.63
"D","01/19/2021","17",15788.76
"D","01/19/2021","18",16773.81
"D","01/19/2021","19",16589.32
"D","01/19/2021","20",15979.92
"D","01/19/2021","21",15235.22
"D","01/19/2021","22",14312.92
"D","01/19/2021","23",13289.4
"D","01/19/2021","24",12413.07
"D","01/20/2021","01",11824.57
"D","01/20/2021","02",11499.9
"D","01/20/2021","03",11344.54
"D","01/20/2021","04",11356.76
"D","01/20/2021","05",11673.87
"D","01/20/2021","06",12482.0
"D","01/20/2021","07",13817.18
"D","01/20/2021","08",14970.0
"D","01/20/2021","09",15409.64
"D","01/20/2021","10",15429.03
"D","01/20/2021","11",14950.49
"D","01/20/2021","12",14511.81
"D","01/20/2021","13",14193.8
"D","01/20/2021","14",14360.83
"D","01/20/2021","15",14696.63
"D","01/20/2021","16",15108.92
"D","01/20/2021","17",15959.87
"D","01/20/2021","18",17007.38
"D","01/20/2021","19",16989.89
"D","01/20/2021","20",16478.87
"D","01/20/2021","21",15818.25
"D","01/20/2021","22",14939.28
"D","01/20/2021","23",13931.23
"D","01/20/2021","24",13300.1
"D","01/21/2021","01",13026.7
"D","01/21/2021","02",12747.02
"D","01/21/2021","03",12646.55
"D","01/21/2021","04",12406.13
"D","01/21/2021","05",12741.38
"D","01/21/2021","06",13386.93
"D","01/21/2021","07",14812.86
"D","01/21/2021","08",15931.09
"D","01/21/2021","09",16116.49
"D","01/21/2021","10",16062.31
"D","01/21/2021","11",16108.95
"D","01/21/2021","12",16143.32
"D","01/21/2021","13",16058.4
"D","01/21/2021","14",16235.46
"D","01/21/2021","15",16048.14
"D","01/21/2021","16",15985.77
"D","01/21/2021","17",16481.97
"D","01/21/2021","18",17258.67
"D","01/21/2021","19",17075.85
"D","01/21/2021","20",16548.55
"D","01/21/2021","21",15812.74
"D","01/21/2021","22",14813.94
"D","01/21/2021","23",13721.56
"D","01/21/2021","24",13174.7
"D","01/22/2021","01",12845.93
"D","01/22/2021","02",12475.61
"D","01/22/2021","03",12280.66
"D","01/22/2021","04",12547.47
"D","01/22/2021","05",12738.68
"D","01/22/2021","06",13020.44
"D","01/22/2021","07",14091.16
"D","01/22/2021","08",14975.25
"D","01/22/2021","09",15320.85
"D","01/22/2021","10",14942.64
"D","01/22/2021","11",14687.06
"D","01/22/2021","12",14640.28
"D","01/22/2021","13",14642.92
"D","01/22/2021","14",14650.97
"D","01/22/2021","15",14856.16
"D","01/22/2021","16",14974.29
"D","01/22/2021","17",15486.71
"D","01/22/2021","18",16103.47
"D","01/22/2021","19",15931.33
"D","01/22/2021","20",15463.96
"D","01/22/2021","21",15075.21
"D","01/22/2021","22",14358.12
"D","01/22/2021","23",13639.82
"D","01/22/2021","24",12863.94
"D","01/23/2021","01",12509.63
"D","01/23/2021","02",11919.92
"D","01/23/2021","03",11750.65
"D","01/23/2021","04",11741.51
"D","01/23/2021","05",11891.94
"D","01/23/2021","06",12097.53
"D","01/23/2021","07",12823.57
"D","01/23/2021","08",13276.86
"D","01/23/2021","09",13624.45
"D","01/23/2021","10",13428.19
"D","01/23/2021","11",13125.81
"D","01/23/2021","12",12936.62
"D","01/23/2021","13",12786.51
"D","01/23/2021","14",12831.6
"D","01/23/2021","15",13257.58
"D","01/23/2021","16",14218.45
"D","01/23/2021","17",15536.19
"D","01/23/2021","18",16786.13
"D","01/23/2021","19",16795.48
"D","01/23/2021","20",16367.95
"D","01/23/2021","21",15841.18
"D","01/23/2021","22",15198.93
"D","01/23/2021","23",14396.44
"D","01/23/2021","24",13688.97
"D","01/24/2021","01",13150.12
"D","01/24/2021","02",13052.71
"D","01/24/2021","03",12886.51
"D","01/24/2021","04",12843.11
"D","01/24/2021","05",12961.07
"D","01/24/2021","06",13242.95
"D","01/24/2021","07",13516.94
"D","01/24/2021","08",14020.9
"D","01/24/2021","09",14106.86
"D","01/24/2021","10",13725.55
"D","01/24/2021","11",13384.78
"D","01/24/2021","12",13459.19
"D","01/24/2021","13",13441.48
"D","01/24/2021","14",13476.56
"D","01/24/2021","15",13709.89
"D","01/24/2021","16",14730.02
"D","01/24/2021","17",15961.02
"D","01/24/2021","18",17102.89
"D","01/24/2021","19",17067.55
"D","01/24/2021","20",16664.02
"D","01/24/2021","21",15979.41
"D","01/24/2021","22",15123.3
"D","01/24/2021","23",14119.11
"D","01/24/2021","24",13319.52
"D","01/25/2021","01",13221.71
"D","01/25/2021","02",13262.68
"D","01/25/2021","03",13208.38
"D","01/25/2021","04",13279.71
"D","01/25/2021","05",13414.64
"D","01/25/2021","06",14072.3
"D","01/25/2021","07",15197.34
"D","01/25/2021","08",16280.66
"D","01/25/2021","09",16140.46
"D","01/25/2021","10",15219.46
"D","01/25/2021","11",14482.28
"D","01/25/2021","12",14377.73
"D","01/25/2021","13",14344.09
"D","01/25/2021","14",14281.66
"D","01/25/2021","15",14728.17
"D","01/25/2021","16",15063.78
"D","01/25/2021","17",16241.48
"D","01/25/2021","18",17477.65
"D","01/25/2021","19",17366.6
"D","01/25/2021","20",16816.63
"D","01/25/2021","21",16043.51
"D","01/25/2021","22",15096.51
"D","01/25/2021","23",13994.0
"D","01/25/2021","24",13254.05
"D","01/26/2021","01",12998.5
"D","01/26/2021","02",13018.96
"D","01/26/2021","03",13081.41
"D","01/26/2021","04",12891.24
"D","01/26/2021","05",13020.94
"D","01/26/2021","06",13474.15
"D","01/26/2021","07",14727.84
"D","01/26/2021","08",15761.19
"D","01/26/2021","09",15796.05
"D","01/26/2021","10",15112.29
"D","01/26/2021","11",14841.36
"D","01/26/2021","12",14940.84
"D","01/26/2021","13",15439.77
"D","01/26/2021","14",15834.72
"D","01/26/2021","15",16051.03
"D","01/26/2021","16",16264.75
"D","01/26/2021","17",16795.51
"D","01/26/2021","18",17594.65
"D","01/26/2021","19",17390.63
"D","01/26/2021","20",16753.1
"D","01/26/2021","21",15940.24
"D","01/26/2021","22",14949.9
"D","01/26/2021","23",13800.9
"D","01/26/2021","24",13104.24
"D","01/27/2021","01",12797.33
"D","01/27/2021","02",12449.74
"D","01/27/2021","03",12453.24
"D","01/27/2021","04",12559.66
"D","01/27/2021","05",12688.61
"D","01/27/2021","06",13198.89
"D","01/27/2021","07",14138.22
"D","01/27/2021","08",15204.2
"D","01/27/2021","09",15818.86
"D","01/27/2021","10",16057.9
"D","01/27/2021","11",16141.25
"D","01/27/2021","12",16064.45
"D","01/27/2021","13",15930.78
"D","01/27/2021","14",15828.68
"D","01/27/2021","15",15719.0
"D","01/27/2021","16",15769.07
"D","01/27/2021","17",16230.58
"D","01/27/2021","18",17151.23
"D","01/27/2021","19",16976.19
"D","01/27/2021","20",16346.09
"D","01/27/2021","21",15692.68
"D","01/27/2021","22",14892.64
"D","01/27/2021","23",13807.22
"D","01/27/2021","24",13141.47
"D","01/28/2021","01",12579.22
"D","01/28/2021","02",12468.76
"D","01/28/2021","03",12576.48
"D","01/28/2021","04",12601.99
"D","01/28/2021","05",12884.3
"D","01/28/2021","06",13151.77
"D","01/28/2021","07",14221.8
"D","01/28/2021","08",15340.39
"D","01/28/2021","09",15969.18
"D","01/28/2021","10",16209.7
"D","01/28/2021","11",16277.43
"D","01/28/2021","12",16215.23
"D","01/28/2021","13",16002.87
"D","01/28/2021","14",15786.75
"D","01/28/2021","15",15678.76
"D","01/28/2021","16",15815.01
"D","01/28/2021","17",16468.52
"D","01/28/2021","18",17624.43
"D","01/28/2021","19",17703.72
"D","01/28/2021","20",17288.9
"D","01/28/2021","21",16665.05
"D","01/28/2021","22",15847.07
"D","01/28/2021","23",15114.4
"D","01/28/2021","24",14555.36
"D","01/29/2021","01",14332.57
"D","01/29/2021","02",14328.03
"D","01/29/2021","03",14162.47
"D","01/29/2021","04",14310.26
"D","01/29/2021","05",14241.0
"D","01/29/2021","06",14962.26
"D","01/29/2021","07",16137.83
"D","01/29/2021","08",17301.99
"D","01/29/2021","09",17736.09
"D","01/29/2021","10",17626.69
"D","01/29/2021","11",17407.4
"D","01/29/2021","12",17187.83
"D","01/29/2021","13",17014.36
"D","01/29/2021","14",16968.74
"D","01/29/2021","15",16983.6
"D","01/29/2021","16",17177.79
"D","01/29/2021","17",17739.68
"D","01/29/2021","18",18654.43
"D","01/29/2021","19",18627.7
"D","01/29/2021","20",18186.88
"D","01/29/2021","21",17525.28
"D","01/29/2021","22",16757.72
"D","01/29/2021","23",15810.89
"D","01/29/2021","24",14953.56
"D","01/30/2021","01",14457.46
"D","01/30/2021","02",14554.82
"D","01/30/2021","03",14634.75
"D","01/30/2021","04",14532.46
"D","01/30/2021","05",14501.28
"D","01/30/2021","06",14635.26
"D","01/30/2021","07",15278.39
"D","01/30/2021","08",15699.9
"D","01/30/2021","09",16019.51
"D","01/30/2021","10",15993.86
"D","01/30/2021","11",15793.13
"D","01/30/2021","12",15537.68
"D","01/30/2021","13",15361.55
"D","01/30/2021","14",15219.92
"D","01/30/2021","15",15369.42
"D","01/30/2021","16",15656.5
"D","01/30/2021","17",16438.93
"D","01/30/2021","18",17646.86
"D","01/30/2021","19",17737.87
"D","01/30/2021","20",17249.03
"D","01/30/2021","21",16717.9
"D","01/30/2021","22",16061.66
"D","01/30/2021","23",15261.13
"D","01/30/2021","24",14546.87
"D","01/31/2021","01",14227.33
"D","01/31/2021","02",14182.42
"D","01/31/2021","03",14077.38
"D","01/31/2021","04",14057.97
"D","01/31/2021","05",14203.71
"D","01/31/2021","06",14272.04
"D","01/31/2021","07",14567.71
"D","01/31/2021","08",15129.82
"D","01/31/2021","09",15515.35
"D","01/31/2021","10",15692.5
"D","01/31/2021","11",15744.77
"D","01/31/2021","12",15765.56
"D","01/31/2021","13",15564.35
"D","01/31/2021","14",15454.9
"D","01/31/2021","15",15395.43
"D","01/31/2021","16",15724.69
"D","01/31/2021","17",16617.37
"D","01/31/2021","18",17806.81
"D","01/31/2021","19",17767.88
"D","01/31/2021","20",17203.97
"D","01/31/2021","21",16499.55
"D","01/31/2021","22",15647.84
"D","01/31/2021","23",14666.98
"D","01/31/2021","24",13816.48
"D","02/01/2021","01",13256.53
"D","02/01/2021","02",12943.06
"D","02/01/2021","03",12929.72
"D","02/01/2021","04",13140.26
"D","02/01/2021","05",13455.72
"D","02/01/2021","06",14029.74
"D","02/01/2021","07",15178.57
"D","02/01/2021","08",16267.96
"D","02/01/2021","09",16890.27
"D","02/01/2021","10",17139.17
"D","02/01/2021","11",17304.97
"D","02/01/2021","12",17403.12
"D","02/01/2021","13",17411.93
"D","02/01/2021","14",17332.44
"D","02/01/2021","15",17137.51
"D","02/01/2021","16",17031.57
"D","02/01/2021","17",17351.99
"D","02/01/2021","18",18016.5
"D","02/01/2021","19",17724.6
"D","02/01/2021","20",17034.13
"D","02/01/2021","21",16164.88
"D","02/01/2021","22",15184.13
"D","02/01/2021","23",14152.35
"D","02/01/2021","24",13440.4
"D","02/02/2021","01",12826.48
"D","02/02/2021","02",12462.7
"D","02/02/2021","03",12563.43
"D","02/02/2021","04",12559.26
"D","02/02/2021","05",12781.46
"D","02/02/2021","06",13038.72
"D","02/02/2021","07",13852.14
"D","02/02/2021","08",14786.69
"D","02/02/2021","09",15555.02
"D","02/02/2021","10",15949.73
"D","02/02/2021","11",16188.3
"D","02/02/2021","12",16369.14
"D","02/02/2021","13",16428.96
"D","02/02/2021","14",16280.31
"D","02/02/2021","15",16130.89
"D","02/02/2021","16",16328.8
"D","02/02/2021","17",16713.78
"D","02/02/2021","18",17450.73
"D","02/02/2021","19",17277.97
"D","02/02/2021","20",16600.15
"D","02/02/2021","21",15776.61
"D","02/02/2021","22",14803.03
"D","02/02/2021","23",13774.1
"D","02/02/2021","24",13101.56
"D","02/03/2021","01",12510.68
"D","02/03/2021","02",12121.38
"D","02/03/2021","03",12256.47
"D","02/03/2021","04",12290.47
"D","02/03/2021","05",12230.26
"D","02/03/2021","06",12913.84
"D","02/03/2021","07",14274.23
"D","02/03/2021","08",15315.06
"D","02/03/2021","09",15819.93
"D","02/03/2021","10",15743.68
"D","02/03/2021","11",15579.0
"D","02/03/2021","12",15569.84
"D","02/03/2021","13",15600.19
"D","02/03/2021","14",15589.31
"D","02/03/2021","15",15598.64
"D","02/03/2021","16",15724.3
"D","02/03/2021","17",16183.72
"D","02/03/2021","18",17145.94
"D","02/03/2021","19",17088.9
"D","02/03/2021","20",16452.56
"D","02/03/2021","21",15699.21
"D","02/03/2021","22",14774.65
"D","02/03/2021","23",13765.11
