"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20190101_20191231.csv"
"C","Report for: 01/01/2019 - 12/31/2019"
"C","Report generated: 08/15/2024 14:21:52 EDT"
"H","Date","Hour Ending","Total Load"
"D","01/08/2019","14",15845.61
"D","01/08/2019","15",15684.27
"D","01/08/2019","16",15738.85
"D","01/08/2019","17",16392.12
"D","01/08/2019","18",17033.33
"D","01/08/2019","19",16827.71
"D","01/08/2019","20",16313.4
"D","01/08/2019","21",15583.71
"D","01/08/2019","22",14562.31
"D","01/08/2019","23",13280.12
"D","01/08/2019","24",12384.96
"D","01/09/2019","01",12225.25
"D","01/09/2019","02",12037.99
"D","01/09/2019","03",12189.0
"D","01/09/2019","04",12192.39
"D","01/09/2019","05",12473.42
"D","01/09/2019","06",12822.3
"D","01/09/2019","07",13874.53
"D","01/09/2019","08",14784.46
"D","01/09/2019","09",14815.51
"D","01/09/2019","10",14669.97
"D","01/09/2019","11",14529.94
"D","01/09/2019","12",14561.84
"D","01/09/2019","13",14632.05
"D","01/09/2019","14",14779.85
"D","01/09/2019","15",14775.57
"D","01/09/2019","16",15012.27
"D","01/09/2019","17",15862.93
"D","01/09/2019","18",16827.9
"D","01/09/2019","19",16697.61
"D","01/09/2019","20",16257.07
"D","01/09/2019","21",15647.2
"D","01/09/2019","22",14761.86
"D","01/09/2019","23",13693.35
"D","01/09/2019","24",12638.87
"D","01/10/2019","01",12447.98
"D","01/10/2019","02",12584.32
"D","01/10/2019","03",12243.81
"D","01/10/2019","04",12202.97
"D","01/10/2019","05",12152.68
"D","01/10/2019","06",12754.06
"D","01/10/2019","07",14321.34
"D","01/10/2019","08",15327.58
"D","01/10/2019","09",15334.49
"D","01/10/2019","10",15287.57
"D","01/10/2019","11",15453.64
"D","01/10/2019","12",15412.66
"D","01/10/2019","13",15233.94
"D","01/10/2019","14",15214.46
"D","01/10/2019","15",15198.26
"D","01/10/2019","16",15529.77
"D","01/10/2019","17",16475.74
"D","01/10/2019","18",17495.66
"D","01/10/2019","19",17496.18
"D","01/10/2019","20",17136.54
"D","01/10/2019","21",16575.29
"D","01/10/2019","22",15665.68
"D","01/10/2019","23",14452.38
"D","01/10/2019","24",13405.07
"D","01/11/2019","01",13075.15
"D","01/11/2019","02",13046.27
"D","01/11/2019","03",13071.15
"D","01/11/2019","04",13118.1
"D","01/11/2019","05",12917.84
"D","01/11/2019","06",13724.35
"D","01/11/2019","07",15515.14
"D","01/11/2019","08",16522.4
"D","01/11/2019","09",16328.88
"D","01/11/2019","10",15722.56
"D","01/11/2019","11",15176.51
"D","01/11/2019","12",15057.9
"D","01/11/2019","13",14968.97
"D","01/11/2019","14",15242.95
"D","01/11/2019","15",15516.26
"D","01/11/2019","16",15964.33
"D","01/11/2019","17",16892.26
"D","01/11/2019","18",17748.27
"D","01/11/2019","19",17658.31
"D","01/11/2019","20",17362.74
"D","01/11/2019","21",16902.8
"D","01/11/2019","22",16234.23
"D","01/11/2019","23",15309.81
"D","01/11/2019","24",14382.22
"D","01/12/2019","01",13706.98
"D","01/12/2019","02",13485.11
"D","01/12/2019","03",13414.74
"D","01/12/2019","04",13322.27
"D","01/12/2019","05",13465.86
"D","01/12/2019","06",13856.3
"D","01/12/2019","07",14304.46
"D","01/12/2019","08",15020.8
"D","01/12/2019","09",15552.0
"D","01/12/2019","10",15561.24
"D","01/12/2019","11",15377.17
"D","01/12/2019","12",15163.09
"D","01/12/2019","13",15129.61
"D","01/12/2019","14",15066.43
"D","01/12/2019","15",15338.89
"D","01/12/2019","16",15781.52
"D","01/12/2019","17",16284.74
"D","01/12/2019","18",17186.32
"D","01/12/2019","19",17051.46
"D","01/12/2019","20",16615.22
"D","01/12/2019","21",16145.25
"D","01/12/2019","22",15516.72
"D","01/12/2019","23",14699.9
"D","01/12/2019","24",13847.53
"D","01/13/2019","01",13592.48
"D","01/13/2019","02",13422.84
"D","01/13/2019","03",13378.66
"D","01/13/2019","04",13303.44
"D","01/13/2019","05",13110.93
"D","01/13/2019","06",13654.97
"D","01/13/2019","07",14078.07
"D","01/13/2019","08",14408.37
"D","01/13/2019","09",14999.09
"D","01/13/2019","10",14860.72
"D","01/13/2019","11",14564.11
"D","01/13/2019","12",14280.05
"D","01/13/2019","13",14208.29
"D","01/13/2019","14",14129.1
"D","01/13/2019","15",14413.48
"D","01/13/2019","16",15090.7
"D","01/13/2019","17",16086.19
"D","01/13/2019","18",17360.05
"D","01/13/2019","19",17301.17
"D","01/13/2019","20",16878.38
"D","01/13/2019","21",16308.48
"D","01/13/2019","22",15377.62
"D","01/13/2019","23",14249.06
"D","01/13/2019","24",13344.69
"D","01/14/2019","01",12788.62
"D","01/14/2019","02",12842.89
"D","01/14/2019","03",12963.16
"D","01/14/2019","04",13001.98
"D","01/14/2019","05",13154.88
"D","01/14/2019","06",14178.0
"D","01/14/2019","07",15770.35
"D","01/14/2019","08",16839.51
"D","01/14/2019","09",16877.32
"D","01/14/2019","10",16611.27
"D","01/14/2019","11",16182.54
"D","01/14/2019","12",15684.42
"D","01/14/2019","13",15660.8
"D","01/14/2019","14",15913.21
"D","01/14/2019","15",15748.83
"D","01/14/2019","16",16027.09
"D","01/14/2019","17",16911.61
"D","01/14/2019","18",17880.33
"D","01/14/2019","19",17887.9
"D","01/14/2019","20",17522.51
"D","01/14/2019","21",16865.18
"D","01/14/2019","22",15873.58
"D","01/14/2019","23",14635.45
"D","01/14/2019","24",13666.96
"D","01/15/2019","01",13243.28
"D","01/15/2019","02",13144.01
"D","01/15/2019","03",13081.56
"D","01/15/2019","04",13148.7
"D","01/15/2019","05",13487.83
"D","01/15/2019","06",14088.21
"D","01/15/2019","07",15913.2
"D","01/15/2019","08",16828.03
"D","01/15/2019","09",16486.24
"D","01/15/2019","10",15820.36
"D","01/15/2019","11",15488.67
"D","01/15/2019","12",15446.34
"D","01/15/2019","13",15265.86
"D","01/15/2019","14",15326.5
"D","01/15/2019","15",15340.48
"D","01/15/2019","16",15562.91
"D","01/15/2019","17",16449.08
"D","01/15/2019","18",17573.26
"D","01/15/2019","19",17563.43
"D","01/15/2019","20",17157.66
"D","01/15/2019","21",16520.54
"D","01/15/2019","22",15540.65
"D","01/15/2019","23",14301.33
"D","01/15/2019","24",13321.39
"D","01/16/2019","01",13303.05
"D","01/16/2019","02",13285.08
"D","01/16/2019","03",13236.33
"D","01/16/2019","04",13267.46
"D","01/16/2019","05",13539.6
"D","01/16/2019","06",14273.04
"D","01/16/2019","07",15441.17
"D","01/16/2019","08",16296.2
"D","01/16/2019","09",16105.18
"D","01/16/2019","10",15708.65
"D","01/16/2019","11",16092.16
"D","01/16/2019","12",16112.4
"D","01/16/2019","13",16174.64
"D","01/16/2019","14",16233.3
"D","01/16/2019","15",16156.4
"D","01/16/2019","16",16039.71
"D","01/16/2019","17",16522.11
"D","01/16/2019","18",17308.03
"D","01/16/2019","19",17263.51
"D","01/16/2019","20",16816.94
"D","01/16/2019","21",16431.69
"D","01/16/2019","22",15526.37
"D","01/16/2019","23",14392.73
"D","01/16/2019","24",13618.47
"D","01/17/2019","01",13278.07
"D","01/17/2019","02",13011.34
"D","01/17/2019","03",12848.64
"D","01/17/2019","04",12765.44
"D","01/17/2019","05",13053.16
"D","01/17/2019","06",13863.74
"D","01/17/2019","07",15719.47
"D","01/17/2019","08",16758.27
"D","01/17/2019","09",16508.06
"D","01/17/2019","10",15753.87
"D","01/17/2019","11",15173.94
"D","01/17/2019","12",15081.73
"D","01/17/2019","13",14927.89
"D","01/17/2019","14",15003.29
"D","01/17/2019","15",15280.68
"D","01/17/2019","16",15716.82
"D","01/17/2019","17",16716.83
"D","01/17/2019","18",17815.56
"D","01/17/2019","19",17825.26
"D","01/17/2019","20",17443.88
"D","01/17/2019","21",16819.34
"D","01/17/2019","22",15851.64
"D","01/17/2019","23",14615.7
"D","01/17/2019","24",13753.92
"D","01/18/2019","01",12802.92
"D","01/18/2019","02",12401.38
"D","01/18/2019","03",12204.62
"D","01/18/2019","04",12199.45
"D","01/18/2019","05",12536.55
"D","01/18/2019","06",13538.98
"D","01/18/2019","07",15226.76
"D","01/18/2019","08",16243.9
"D","01/18/2019","09",16354.42
"D","01/18/2019","10",16262.19
"D","01/18/2019","11",16125.22
"D","01/18/2019","12",15691.47
"D","01/18/2019","13",15289.41
"D","01/18/2019","14",15122.04
"D","01/18/2019","15",15180.02
"D","01/18/2019","16",15367.39
"D","01/18/2019","17",16065.11
"D","01/18/2019","18",16756.25
"D","01/18/2019","19",16563.21
"D","01/18/2019","20",16058.03
"D","01/18/2019","21",15518.95
"D","01/18/2019","22",14806.11
"D","01/18/2019","23",13819.72
"D","01/18/2019","24",12963.92
"D","01/19/2019","01",12697.38
"D","01/19/2019","02",12554.34
"D","01/19/2019","03",12664.21
"D","01/19/2019","04",12912.75
"D","01/19/2019","05",12705.96
"D","01/19/2019","06",12333.58
"D","01/19/2019","07",13015.85
"D","01/19/2019","08",13795.99
"D","01/19/2019","09",14303.41
"D","01/19/2019","10",14318.95
"D","01/19/2019","11",14396.35
"D","01/19/2019","12",14593.29
"D","01/19/2019","13",14559.14
"D","01/19/2019","14",14662.69
"D","01/19/2019","15",14917.42
"D","01/19/2019","16",15246.6
"D","01/19/2019","17",15971.52
"D","01/19/2019","18",16702.09
"D","01/19/2019","19",16536.11
"D","01/19/2019","20",16088.26
"D","01/19/2019","21",15527.82
"D","01/19/2019","22",14847.72
"D","01/19/2019","23",14205.59
"D","01/19/2019","24",13209.96
"D","01/20/2019","01",12433.6
"D","01/20/2019","02",12155.82
"D","01/20/2019","03",12335.94
"D","01/20/2019","04",12527.44
"D","01/20/2019","05",12619.53
"D","01/20/2019","06",12704.9
"D","01/20/2019","07",13149.79
"D","01/20/2019","08",13461.2
"D","01/20/2019","09",14305.88
"D","01/20/2019","10",15004.31
"D","01/20/2019","11",15677.55
"D","01/20/2019","12",16195.27
"D","01/20/2019","13",16507.15
"D","01/20/2019","14",16443.28
"D","01/20/2019","15",16333.76
"D","01/20/2019","16",16326.12
"D","01/20/2019","17",16726.95
"D","01/20/2019","18",17597.03
"D","01/20/2019","19",17380.46
"D","01/20/2019","20",16761.06
"D","01/20/2019","21",16554.21
"D","01/20/2019","22",15960.94
"D","01/20/2019","23",15464.22
"D","01/20/2019","24",14558.3
"D","01/21/2019","01",14160.93
"D","01/21/2019","02",14273.72
"D","01/21/2019","03",13973.1
"D","01/21/2019","04",14044.39
"D","01/21/2019","05",14383.65
"D","01/21/2019","06",14915.27
"D","01/21/2019","07",16047.05
"D","01/21/2019","08",17039.8
"D","01/21/2019","09",17826.86
"D","01/21/2019","10",18370.5
"D","01/21/2019","11",18762.48
"D","01/21/2019","12",18961.11
"D","01/21/2019","13",18956.62
"D","01/21/2019","14",18949.02
"D","01/21/2019","15",18990.05
"D","01/21/2019","16",19127.38
"D","01/21/2019","17",19720.58
"D","01/21/2019","18",20708.94
"D","01/21/2019","19",20609.92
"D","01/21/2019","20",20142.47
"D","01/21/2019","21",19397.35
"D","01/21/2019","22",18346.73
"D","01/21/2019","23",17059.06
"D","01/21/2019","24",15958.66
"D","01/22/2019","01",15271.38
"D","01/22/2019","02",15191.31
"D","01/22/2019","03",15033.81
"D","01/22/2019","04",15042.45
"D","01/22/2019","05",15355.09
"D","01/22/2019","06",16007.1
"D","01/22/2019","07",17586.81
"D","01/22/2019","08",18563.0
"D","01/22/2019","09",18638.45
"D","01/22/2019","10",18299.53
"D","01/22/2019","11",17958.73
"D","01/22/2019","12",17650.69
"D","01/22/2019","13",17495.44
"D","01/22/2019","14",17369.19
"D","01/22/2019","15",17508.77
"D","01/22/2019","16",17507.53
"D","01/22/2019","17",17950.62
"D","01/22/2019","18",19027.04
"D","01/22/2019","19",19060.2
"D","01/22/2019","20",18611.78
"D","01/22/2019","21",17944.35
"D","01/22/2019","22",16897.81
"D","01/22/2019","23",15852.92
"D","01/22/2019","24",14834.89
"D","01/23/2019","01",14649.05
"D","01/23/2019","02",14346.18
"D","01/23/2019","03",14427.97
"D","01/23/2019","04",14415.59
"D","01/23/2019","05",14276.14
"D","01/23/2019","06",14619.76
"D","01/23/2019","07",16208.93
"D","01/23/2019","08",17081.55
"D","01/23/2019","09",17176.19
"D","01/23/2019","10",17143.69
"D","01/23/2019","11",17090.52
"D","01/23/2019","12",16914.57
"D","01/23/2019","13",16660.8
"D","01/23/2019","14",16789.5
"D","01/23/2019","15",16655.25
"D","01/23/2019","16",16665.28
"D","01/23/2019","17",16894.58
"D","01/23/2019","18",17633.39
"D","01/23/2019","19",17453.93
"D","01/23/2019","20",16919.13
"D","01/23/2019","21",16153.18
"D","01/23/2019","22",15094.23
"D","01/23/2019","23",14006.59
"D","01/23/2019","24",13191.22
"D","01/24/2019","01",13127.03
"D","01/24/2019","02",12837.82
"D","01/24/2019","03",12591.33
"D","01/24/2019","04",12494.74
"D","01/24/2019","05",12502.05
"D","01/24/2019","06",13236.34
"D","01/24/2019","07",14305.92
"D","01/24/2019","08",14886.98
"D","01/24/2019","09",15107.25
"D","01/24/2019","10",15229.76
"D","01/24/2019","11",15322.22
"D","01/24/2019","12",15430.45
"D","01/24/2019","13",15674.57
"D","01/24/2019","14",15687.28
"D","01/24/2019","15",15588.4
"D","01/24/2019","16",15424.9
"D","01/24/2019","17",15802.52
"D","01/24/2019","18",16360.62
"D","01/24/2019","19",16198.58
"D","01/24/2019","20",15723.66
"D","01/24/2019","21",15183.68
"D","01/24/2019","22",14511.84
"D","01/24/2019","23",13477.11
"D","01/24/2019","24",12949.74
"D","01/25/2019","01",12362.74
"D","01/25/2019","02",11944.6
"D","01/25/2019","03",11827.16
"D","01/25/2019","04",11888.81
"D","01/25/2019","05",11909.51
"D","01/25/2019","06",12776.34
"D","01/25/2019","07",14513.89
"D","01/25/2019","08",15481.5
"D","01/25/2019","09",15402.64
"D","01/25/2019","10",14780.7
"D","01/25/2019","11",14433.23
"D","01/25/2019","12",14374.93
"D","01/25/2019","13",14200.7
"D","01/25/2019","14",14414.0
"D","01/25/2019","15",14407.28
"D","01/25/2019","16",14791.07
"D","01/25/2019","17",15560.65
"D","01/25/2019","18",16603.56
"D","01/25/2019","19",16612.38
"D","01/25/2019","20",16256.44
"D","01/25/2019","21",15802.51
"D","01/25/2019","22",15159.31
"D","01/25/2019","23",14442.86
"D","01/25/2019","24",13552.5
"D","01/26/2019","01",12914.78
"D","01/26/2019","02",12530.03
"D","01/26/2019","03",12608.06
"D","01/26/2019","04",12537.62
"D","01/26/2019","05",12395.89
"D","01/26/2019","06",12758.0
"D","01/26/2019","07",13533.63
"D","01/26/2019","08",14245.41
"D","01/26/2019","09",14587.19
"D","01/26/2019","10",14348.77
"D","01/26/2019","11",13937.1
"D","01/26/2019","12",13562.6
"D","01/26/2019","13",13523.28
"D","01/26/2019","14",13624.98
"D","01/26/2019","15",13746.78
"D","01/26/2019","16",14138.17
"D","01/26/2019","17",15125.69
"D","01/26/2019","18",16223.91
"D","01/26/2019","19",16210.58
"D","01/26/2019","20",15798.55
"D","01/26/2019","21",15349.02
"D","01/26/2019","22",14777.64
"D","01/26/2019","23",14011.54
"D","01/26/2019","24",13223.92
"D","01/27/2019","01",12600.34
"D","01/27/2019","02",12208.74
"D","01/27/2019","03",12256.24
"D","01/27/2019","04",12249.6
"D","01/27/2019","05",12357.87
"D","01/27/2019","06",12671.93
"D","01/27/2019","07",13003.77
"D","01/27/2019","08",13500.91
"D","01/27/2019","09",13871.97
"D","01/27/2019","10",13846.79
"D","01/27/2019","11",13924.65
"D","01/27/2019","12",13942.27
"D","01/27/2019","13",14246.01
"D","01/27/2019","14",14204.24
"D","01/27/2019","15",14019.62
"D","01/27/2019","16",14493.74
"D","01/27/2019","17",15041.0
"D","01/27/2019","18",16101.11
"D","01/27/2019","19",16088.97
"D","01/27/2019","20",15587.81
"D","01/27/2019","21",14919.94
"D","01/27/2019","22",13972.45
"D","01/27/2019","23",13085.55
"D","01/27/2019","24",12518.3
"D","01/28/2019","01",12142.28
"D","01/28/2019","02",11561.33
"D","01/28/2019","03",11432.1
"D","01/28/2019","04",11578.31
"D","01/28/2019","05",11897.42
"D","01/28/2019","06",12988.56
"D","01/28/2019","07",14886.28
"D","01/28/2019","08",15982.61
"D","01/28/2019","09",15961.98
"D","01/28/2019","10",15311.51
"D","01/28/2019","11",14853.88
"D","01/28/2019","12",14533.28
"D","01/28/2019","13",14661.5
"D","01/28/2019","14",14861.14
"D","01/28/2019","15",15100.55
"D","01/28/2019","16",15600.97
"D","01/28/2019","17",16453.74
"D","01/28/2019","18",17702.78
"D","01/28/2019","19",17899.91
"D","01/28/2019","20",17498.42
"D","01/28/2019","21",16869.32
"D","01/28/2019","22",15887.81
"D","01/28/2019","23",14676.08
"D","01/28/2019","24",13666.5
"D","01/29/2019","01",13268.96
"D","01/29/2019","02",13181.6
"D","01/29/2019","03",13250.86
"D","01/29/2019","04",13379.28
"D","01/29/2019","05",13597.88
"D","01/29/2019","06",14274.91
"D","01/29/2019","07",15822.33
"D","01/29/2019","08",16716.3
"D","01/29/2019","09",16685.76
"D","01/29/2019","10",16567.62
"D","01/29/2019","11",16456.63
"D","01/29/2019","12",16439.33
"D","01/29/2019","13",16472.44
"D","01/29/2019","14",16339.59
"D","01/29/2019","15",16362.81
"D","01/29/2019","16",16495.52
"D","01/29/2019","17",17049.9
"D","01/29/2019","18",17927.78
"D","01/29/2019","19",17849.84
"D","01/29/2019","20",17359.98
"D","01/29/2019","21",16668.07
"D","01/29/2019","22",15603.33
"D","01/29/2019","23",14549.54
"D","01/29/2019","24",13758.29
"D","01/30/2019","01",13684.54
"D","01/30/2019","02",13178.98
"D","01/30/2019","03",12967.34
"D","01/30/2019","04",12822.65
"D","01/30/2019","05",12828.07
"D","01/30/2019","06",13418.44
"D","01/30/2019","07",14936.98
"D","01/30/2019","08",15948.82
"D","01/30/2019","09",16199.5
"D","01/30/2019","10",15889.41
"D","01/30/2019","11",15498.01
"D","01/30/2019","12",15181.37
"D","01/30/2019","13",14903.05
"D","01/30/2019","14",14849.49
"D","01/30/2019","15",14961.28
"D","01/30/2019","16",15574.32
"D","01/30/2019","17",16588.49
"D","01/30/2019","18",17924.66
"D","01/30/2019","19",18197.79
"D","01/30/2019","20",18033.85
"D","01/30/2019","21",17649.68
"D","01/30/2019","22",16949.81
"D","01/30/2019","23",16179.62
"D","01/30/2019","24",15326.08
"D","01/31/2019","01",14936.67
"D","01/31/2019","02",15067.88
"D","01/31/2019","03",15009.87
"D","01/31/2019","04",14757.96
"D","01/31/2019","05",14957.14
"D","01/31/2019","06",15756.27
"D","01/31/2019","07",17447.65
"D","01/31/2019","08",18514.06
"D","01/31/2019","09",18559.29
"D","01/31/2019","10",18126.87
"D","01/31/2019","11",17707.06
"D","01/31/2019","12",17372.8
"D","01/31/2019","13",17064.01
"D","01/31/2019","14",16927.83
"D","01/31/2019","15",16940.29
"D","01/31/2019","16",17365.69
"D","01/31/2019","17",18237.9
"D","01/31/2019","18",19378.84
"D","01/31/2019","19",19650.94
"D","01/31/2019","20",19351.33
"D","01/31/2019","21",18776.36
"D","01/31/2019","22",17854.52
"D","01/31/2019","23",16629.72
"D","01/31/2019","24",15562.19
"D","02/01/2019","01",14931.48
"D","02/01/2019","02",14616.98
"D","02/01/2019","03",14739.54
"D","02/01/2019","04",14777.21
"D","02/01/2019","05",14986.69
"D","02/01/2019","06",15807.76
"D","02/01/2019","07",17450.88
"D","02/01/2019","08",18337.81
"D","02/01/2019","09",18128.94
"D","02/01/2019","10",17650.27
"D","02/01/2019","11",17312.07
"D","02/01/2019","12",16954.42
"D","02/01/2019","13",16626.08
"D","02/01/2019","14",16684.16
"D","02/01/2019","15",16693.14
"D","02/01/2019","16",16986.89
"D","02/01/2019","17",17415.96
"D","02/01/2019","18",18393.93
"D","02/01/2019","19",18496.67
"D","02/01/2019","20",18222.37
"D","02/01/2019","21",17753.6
"D","02/01/2019","22",17079.62
"D","02/01/2019","23",16168.0
"D","02/01/2019","24",15231.72
"D","02/02/2019","01",14577.5
"D","02/02/2019","02",14198.37
"D","02/02/2019","03",14028.96
"D","02/02/2019","04",13993.64
"D","02/02/2019","05",14114.74
"D","02/02/2019","06",14532.43
"D","02/02/2019","07",15275.54
"D","02/02/2019","08",15976.26
"D","02/02/2019","09",16374.03
"D","02/02/2019","10",16247.29
"D","02/02/2019","11",15853.78
"D","02/02/2019","12",16022.8
"D","02/02/2019","13",15903.04
"D","02/02/2019","14",15675.08
"D","02/02/2019","15",15670.87
"D","02/02/2019","16",15753.62
"D","02/02/2019","17",16298.65
"D","02/02/2019","18",17054.06
"D","02/02/2019","19",16997.34
"D","02/02/2019","20",16502.4
"D","02/02/2019","21",15909.17
"D","02/02/2019","22",15121.63
"D","02/02/2019","23",14222.24
"D","02/02/2019","24",13338.5
"D","02/03/2019","01",12992.18
"D","02/03/2019","02",12691.73
"D","02/03/2019","03",12718.14
"D","02/03/2019","04",12657.6
"D","02/03/2019","05",12879.44
"D","02/03/2019","06",12956.58
"D","02/03/2019","07",13047.71
"D","02/03/2019","08",13663.38
"D","02/03/2019","09",14415.64
"D","02/03/2019","10",14719.41
"D","02/03/2019","11",14930.44
"D","02/03/2019","12",15028.53
"D","02/03/2019","13",14965.31
"D","02/03/2019","14",14976.06
"D","02/03/2019","15",14608.22
"D","02/03/2019","16",14809.11
