Date,Hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL,Total Output
4/3/2020,8,10064,264,4575,1355,85,27,16370
4/3/2020,9,10068,340,4825,1249,188,27,16697
4/3/2020,10,10068,367,4676,1322,276,27,16736
4/3/2020,11,10067,367,4236,1323,290,27,16310
4/3/2020,12,10063,366,4289,1370,275,27,16390
4/3/2020,13,10065,366,4180,1462,274,27,16374
4/3/2020,14,10064,399,4002,1386,243,27,16121
4/3/2020,15,10062,474,3919,1202,225,27,15909
4/3/2020,16,10064,474,4336,1327,173,27,16401
4/3/2020,17,10062,542,5025,1166,105,27,16927
4/3/2020,18,10060,488,5054,1080,52,27,16761
4/3/2020,19,10059,596,5385,872,6,27,16945
4/3/2020,20,10055,633,5266,692,0,27,16673
4/3/2020,21,10054,384,5085,697,0,27,16247
4/3/2020,22,10049,270,4709,686,0,27,15741
4/3/2020,23,10054,209,4061,685,0,19,15028
4/3/2020,24,10049,227,4031,609,0,4,14920
4/4/2020,1,10051,215,3898,526,0,0,14690
4/4/2020,2,10035,207,3740,437,0,0,14419
4/4/2020,3,10031,208,3639,412,0,0,14290
4/4/2020,4,10036,208,3537,381,0,0,14162
4/4/2020,5,10032,209,3905,305,0,0,14451
4/4/2020,6,10034,245,4189,202,2,0,14672
4/4/2020,7,10040,256,3997,186,19,0,14498
4/4/2020,8,10038,206,4159,151,79,0,14633
4/4/2020,9,10031,205,4276,171,178,0,14861
4/4/2020,10,10039,204,4292,122,258,0,14915
4/4/2020,11,10037,204,4217,118,296,0,14872
4/4/2020,12,10029,292,4531,168,317,0,15337
4/4/2020,13,10029,486,4183,189,374,0,15261
4/4/2020,14,10036,476,4025,169,361,2,15069
4/4/2020,15,10036,501,4132,155,254,1,15079
4/4/2020,16,10034,572,4398,130,180,0,15314
4/4/2020,17,10036,594,5117,135,108,0,15990
4/4/2020,18,10034,586,5088,165,48,0,15921
4/4/2020,19,10039,574,5264,187,6,0,16070
4/4/2020,20,10030,453,5145,597,0,0,16225
4/4/2020,21,10033,294,4820,660,0,0,15807
4/4/2020,22,10039,210,4581,500,0,0,15330
4/4/2020,23,10035,218,4111,607,0,0,14971
4/4/2020,24,10039,210,3614,717,0,0,14580
4/5/2020,1,10048,211,3435,547,0,0,14241
4/5/2020,2,10043,210,3432,626,0,0,14311
4/5/2020,3,10049,210,3486,654,0,0,14399
4/5/2020,4,10057,209,3507,861,0,0,14634
4/5/2020,5,10059,206,3442,1192,0,0,14899
4/5/2020,6,10066,205,3402,1321,2,0,14996
4/5/2020,7,10065,204,3509,1434,7,0,15219
4/5/2020,8,10063,204,3733,1406,39,0,15445
4/5/2020,9,10060,206,3853,1381,91,0,15591
4/5/2020,10,10059,210,3882,1166,168,0,15485
4/5/2020,11,10060,209,3915,1137,231,0,15552
4/5/2020,12,10060,207,3898,1039,271,0,15475
4/5/2020,13,10064,207,3843,804,315,0,15233
4/5/2020,14,10033,205,3788,566,313,0,14905
4/5/2020,15,10077,205,3905,535,331,0,15053
4/5/2020,16,10077,204,4104,409,261,0,15055
4/5/2020,17,10075,203,4515,552,220,0,15565
4/5/2020,18,10077,204,4903,602,99,0,15885
4/5/2020,19,10091,204,5332,468,10,0,16105
4/5/2020,20,10083,215,5488,474,0,0,16260
4/5/2020,21,10082,236,5215,409,0,0,15942
4/5/2020,22,10082,237,4811,381,0,0,15511
4/5/2020,23,10084,207,4321,353,0,0,14965
4/5/2020,24,10086,224,4131,293,0,0,14734
4/6/2020,1,10082,180,3814,298,0,10,14384
4/6/2020,2,10079,259,3745,295,0,9,14387
4/6/2020,3,10081,288,3603,276,0,10,14258
4/6/2020,4,10080,331,3669,303,0,12,14395
4/6/2020,5,10080,512,3701,299,0,16,14608
4/6/2020,6,10083,764,4335,240,2,34,15458
4/6/2020,7,10086,789,4872,155,36,38,15976
4/6/2020,8,10083,820,5024,81,156,30,16194
4/6/2020,9,10079,788,4632,29,277,26,15831
4/6/2020,10,10054,788,4495,33,369,26,15765
4/6/2020,11,10056,785,4412,62,314,26,15655
4/6/2020,12,10072,848,4167,254,412,26,15779
4/6/2020,13,10075,887,3992,391,410,26,15781
4/6/2020,14,10069,929,3943,382,358,26,15707
4/6/2020,15,10068,1002,3991,396,273,26,15756
4/6/2020,16,10059,999,4057,335,252,26,15728
4/6/2020,17,10068,1002,4495,454,192,26,16237
4/6/2020,18,10074,1017,4940,459,69,27,16586
4/6/2020,19,10077,1046,5023,620,7,27,16800
4/6/2020,20,10073,1047,4970,645,0,27,16762
4/6/2020,21,10064,1007,4573,581,0,27,16252
4/6/2020,22,10063,381,4635,535,0,26,15640
4/6/2020,23,10065,201,4244,542,0,17,15069
4/6/2020,24,10066,202,3785,482,0,11,14546
4/7/2020,1,10076,202,3726,382,0,9,14395
4/7/2020,2,10073,201,3569,344,0,10,14197
4/7/2020,3,10071,209,3536,251,0,9,14076
4/7/2020,4,10069,324,3591,201,0,9,14194
4/7/2020,5,10058,579,3552,249,0,13,14451
4/7/2020,6,10056,966,3632,421,2,19,15096
4/7/2020,7,10055,1009,4127,219,25,26,15461
4/7/2020,8,10052,1014,4111,653,125,27,15982
4/7/2020,9,10053,1015,4172,310,241,27,15818
4/7/2020,10,10062,1014,4218,497,305,28,16124
4/7/2020,11,10054,1016,4255,630,339,29,16323
4/7/2020,12,10053,1113,4669,497,309,38,16679
4/7/2020,13,10065,1229,4629,551,256,42,16772
4/7/2020,14,10067,1351,3957,683,223,41,16322
4/7/2020,15,10065,1400,4008,350,213,40,16076
4/7/2020,16,10066,1470,4157,410,130,40,16273
4/7/2020,17,10062,1472,4741,599,76,30,16980
4/7/2020,18,10064,1475,4796,738,28,27,17128
4/7/2020,19,10063,1475,4647,818,3,27,17033
4/7/2020,20,10068,1473,4382,822,0,27,16772
4/7/2020,21,10076,1208,4591,921,0,27,16823
4/7/2020,22,10079,342,4122,996,0,31,15570
4/7/2020,23,10082,203,3741,868,0,20,14914
4/7/2020,24,10081,201,3826,677,0,11,14796
4/8/2020,1,10076,199,3751,396,0,9,14431
4/8/2020,2,10072,200,3651,236,0,9,14168
4/8/2020,3,10078,200,3619,177,0,10,14084
4/8/2020,4,10077,201,3579,422,0,10,14289
4/8/2020,5,10077,200,3509,173,0,13,13972
4/8/2020,6,10078,199,3904,671,2,21,14875
4/8/2020,7,10078,206,4792,586,8,26,15696
4/8/2020,8,10076,242,5327,609,44,26,16324
4/8/2020,9,10078,242,5430,678,91,27,16546
4/8/2020,10,10074,203,4802,727,124,27,15957
4/8/2020,11,10076,202,4931,517,165,28,15919
4/8/2020,12,10073,275,4826,619,225,28,16046
4/8/2020,13,10076,346,4323,926,200,26,15897
4/8/2020,14,10076,487,4134,889,244,27,15857
4/8/2020,15,10080,543,4170,534,215,27,15569
4/8/2020,16,10062,545,4203,707,217,27,15761
4/8/2020,17,10080,545,4592,792,143,27,16179
4/8/2020,18,10084,545,4953,796,59,27,16464
4/8/2020,19,10080,549,5187,654,9,32,16511
4/8/2020,20,10076,550,5185,984,0,33,16828
4/8/2020,21,10081,542,4995,1047,0,27,16692
4/8/2020,22,10081,442,4407,1002,0,27,15959
4/8/2020,23,10077,418,3762,840,0,22,15119
4/8/2020,24,10085,289,3574,998,0,13,14959
4/9/2020,1,10083,198,3413,1139,0,11,14844
4/9/2020,2,10084,199,3357,906,0,11,14557
4/9/2020,3,10086,198,3320,1329,0,11,14944
4/9/2020,4,10078,263,3341,1196,0,10,14888
4/9/2020,5,10078,359,3396,1361,0,18,15212
4/9/2020,6,10076,420,3646,1511,1,30,15684
4/9/2020,7,10076,422,3931,1840,4,43,16316
4/9/2020,8,10073,423,4169,2110,28,46,16849
4/9/2020,9,10071,422,3985,2482,86,50,17096
4/9/2020,10,10080,422,3817,1961,163,47,16490
4/9/2020,11,10074,420,3939,1629,221,46,16329
4/9/2020,12,10070,276,3835,2239,244,42,16706
4/9/2020,13,10076,200,3742,2427,248,31,16724
4/9/2020,14,10072,199,3655,2586,240,27,16779
4/9/2020,15,10073,200,3622,2464,202,27,16588
4/9/2020,16,10065,216,3642,2599,158,27,16707
4/9/2020,17,10065,229,3749,2672,103,27,16845
4/9/2020,18,10069,229,3782,2741,45,27,16893
4/9/2020,19,10070,202,3772,3005,6,27,17082
4/9/2020,20,10051,199,3621,3347,0,27,17245
4/9/2020,21,10070,201,3679,3381,0,27,17358
4/9/2020,22,10075,202,3478,3067,0,27,16849
4/9/2020,23,10080,149,3422,2592,0,14,16257
4/9/2020,24,10089,146,3369,2395,0,1,16000
4/10/2020,1,10090,146,3372,1886,0,0,15494
4/10/2020,2,10092,145,3293,1844,0,3,15377
4/10/2020,3,10090,145,3292,1707,0,4,15238
4/10/2020,4,10087,147,3293,1663,0,1,15191
4/10/2020,5,10091,145,3347,1671,0,0,15254
4/10/2020,6,10084,146,3513,1861,2,0,15606
4/10/2020,7,10088,144,3516,2150,16,0,15914
4/10/2020,8,10075,147,3605,2620,66,0,16513
4/10/2020,9,10077,145,3604,2164,134,0,16124
4/10/2020,10,10076,145,3600,2417,178,0,16416
4/10/2020,11,10076,145,3600,2243,222,0,16286
4/10/2020,12,10078,147,3589,2378,240,0,16432
4/10/2020,13,10074,146,3606,1914,261,0,16001
4/10/2020,14,9931,146,3658,1860,234,0,15829
4/10/2020,15,9907,147,3582,2033,219,0,15888
4/10/2020,16,9991,147,3666,2072,231,0,16107
4/10/2020,17,10079,147,3735,2895,183,0,17039
4/10/2020,18,10081,148,4113,2723,72,0,17137
4/10/2020,19,10084,146,4088,2503,9,0,16830
4/10/2020,20,10080,151,4771,2002,0,1,17005
4/10/2020,21,10084,167,4829,1911,0,0,16991
4/10/2020,22,10087,149,4010,1943,0,0,16189
4/10/2020,23,10079,147,3455,1604,0,0,15285
4/10/2020,24,10081,148,3372,1560,0,0,15161
4/11/2020,1,10083,146,3406,1073,0,0,14708
4/11/2020,2,10086,148,3430,1210,0,0,14874
4/11/2020,3,10080,147,3379,1266,0,0,14872
4/11/2020,4,10081,147,3521,1164,0,0,14913
4/11/2020,5,10075,146,3343,1147,1,0,14712
4/11/2020,6,10075,145,3498,947,2,0,14667
4/11/2020,7,10076,145,3494,785,45,0,14545
4/11/2020,8,10072,145,3543,524,151,0,14435
4/11/2020,9,10067,145,3599,512,284,0,14607
4/11/2020,10,10072,145,3772,828,370,0,15187
4/11/2020,11,10076,145,3931,1170,362,0,15684
4/11/2020,12,10071,145,3810,1702,337,0,16065
4/11/2020,13,10075,144,3523,1512,332,0,15586
4/11/2020,14,10073,143,3488,1705,319,0,15728
4/11/2020,15,10072,143,3450,1831,322,0,15818
4/11/2020,16,10071,143,3728,1691,301,0,15934
4/11/2020,17,10073,142,3875,1619,213,0,15922
4/11/2020,18,10076,142,4217,1561,92,0,16088
4/11/2020,19,10078,145,4264,1503,14,0,16004
4/11/2020,20,10068,143,4433,1638,0,0,16282
4/11/2020,21,10074,144,4222,1745,0,0,16185
4/11/2020,22,10050,143,3753,1615,0,0,15561
4/11/2020,23,10082,144,3631,1715,0,0,15572
4/11/2020,24,10087,143,3599,1637,0,0,15466
4/12/2020,1,10084,142,3521,1288,0,0,15035
4/12/2020,2,10090,142,3395,1213,0,0,14840
4/12/2020,3,10090,144,3326,1191,0,0,14751
4/12/2020,4,10088,142,3494,846,0,0,14570
4/12/2020,5,10084,144,3494,1150,1,0,14873
4/12/2020,6,10088,144,3599,1204,3,0,15038
4/12/2020,7,10090,143,4074,1062,15,0,15384
4/12/2020,8,10081,144,4246,976,44,0,15491
4/12/2020,9,10079,142,3988,1039,79,2,15329
4/12/2020,10,10079,144,4442,1192,65,1,15923
4/12/2020,11,10077,141,4509,1058,110,0,15895
4/12/2020,12,10077,143,4362,1020,161,0,15763
4/12/2020,13,10078,143,4020,1026,246,0,15513
4/12/2020,14,10076,141,3675,1164,268,0,15324
4/12/2020,15,10079,141,3711,1328,209,0,15468
4/12/2020,16,10085,143,4212,1449,142,0,16031
4/12/2020,17,10085,143,4433,1536,89,0,16286
4/12/2020,18,10094,143,4684,1539,37,0,16497
4/12/2020,19,10082,143,4137,1354,5,0,15721
4/12/2020,20,10079,145,4032,1975,0,0,16231
4/12/2020,21,10084,143,3944,1579,0,0,15750
4/12/2020,22,10079,143,3853,1621,0,0,15696
4/12/2020,23,10077,144,3760,1385,0,0,15366
4/12/2020,24,10077,142,3616,1229,0,0,15064
4/13/2020,1,10080,144,3392,1143,0,10,14769
4/13/2020,2,10084,142,3375,854,0,14,14469
4/13/2020,3,10081,143,3364,866,0,13,14467
4/13/2020,4,10084,142,3442,865,0,15,14548
4/13/2020,5,10083,151,3811,802,0,14,14861
4/13/2020,6,10089,181,3700,1715,0,20,15705
4/13/2020,7,10088,198,4053,1642,2,26,16009
4/13/2020,8,10086,198,4166,2150,11,28,16639
4/13/2020,9,10087,199,4193,2223,24,27,16753
4/13/2020,10,10092,198,4288,3083,56,26,17743
4/13/2020,11,10097,198,4323,3276,53,26,17973
4/13/2020,12,10092,199,4349,3161,66,26,17893
4/13/2020,13,10087,199,4362,3384,77,27,18136
4/13/2020,14,10091,197,4307,3415,64,30,18104
4/13/2020,15,10080,197,4283,3322,68,31,17981
4/13/2020,16,10075,196,4327,3701,53,35,18387
4/13/2020,17,10071,197,4324,4002,41,26,18661
4/13/2020,18,10080,198,4309,3939,27,26,18579
4/13/2020,19,10070,201,4304,3592,4,26,18197
4/13/2020,20,10043,202,4432,3532,0,26,18235
4/13/2020,21,10052,202,4361,3238,0,26,17879
4/13/2020,22,10055,201,4149,2602,0,26,17033
4/13/2020,23,10061,202,4135,2023,0,17,16438
4/13/2020,24,10058,201,3920,1842,0,10,16031
4/14/2020,1,10072,201,3738,1613,0,9,15633
4/14/2020,2,9783,200,3793,1656,0,9,15441
4/14/2020,3,9563,201,3785,2018,0,9,15576
4/14/2020,4,9567,201,3658,2239,0,9,15674
4/14/2020,5,9562,201,3449,2052,0,11,15275
4/14/2020,6,9563,200,3801,1864,1,16,15445
4/14/2020,7,9557,204,4374,1510,31,23,15699
4/14/2020,8,9559,305,4386,1312,116,24,15702
4/14/2020,9,9561,361,4217,1370,216,26,15751
4/14/2020,10,9549,359,3889,2027,295,29,16148
4/14/2020,11,9558,359,3872,2137,301,28,16255
4/14/2020,12,9562,366,3727,2827,309,28,16819
4/14/2020,13,9564,421,3782,2701,281,27,16776
4/14/2020,14,9570,536,3890,2833,243,27,17099
4/14/2020,15,9572,543,3881,3096,243,27,17362
4/14/2020,16,9563,547,3962,3108,218,26,17424
4/14/2020,17,9564,547,4062,3307,145,27,17652
4/14/2020,18,9559,550,4126,3143,55,27,17460
4/14/2020,19,9556,549,4265,3003,7,27,17407
4/14/2020,20,9555,462,4597,2981,0,27,17622
4/14/2020,21,9558,445,4899,2570,0,27,17499
4/14/2020,22,9554,296,4203,2260,0,27,16340
4/14/2020,23,9558,205,3785,2148,0,22,15718
4/14/2020,24,9560,202,4075,1916,0,12,15765
4/15/2020,1,9562,203,4211,1677,0,11,15664
4/15/2020,2,9564,204,3900,1589,0,11,15268
4/15/2020,3,9557,203,4094,1477,0,17,15348
4/15/2020,4,9555,204,3609,1444,0,14,14826
4/15/2020,5,9555,203,3489,1551,1,33,14832
4/15/2020,6,9560,203,4023,1503,1,66,15356
4/15/2020,7,9561,204,4490,1303,18,76,15652
4/15/2020,8,9560,234,4877,1201,82,78,16032
4/15/2020,9,9562,243,4622,1429,172,83,16111
4/15/2020,10,9555,206,4327,1640,198,81,16007
4/15/2020,11,9554,210,4739,1591,214,82,16390
4/15/2020,12,9538,227,5021,1453,207,82,16528
4/15/2020,13,9382,372,4942,1315,230,86,16327
4/15/2020,14,9473,495,4727,1168,163,112,16138
4/15/2020,15,9563,701,4449,989,173,117,15992
4/15/2020,16,9561,844,4638,866,138,110,16157
4/15/2020,17,9563,850,5138,995,105,140,16791
4/15/2020,18,9564,865,4962,1057,42,142,16632
4/15/2020,19,9567,873,5197,876,11,121,16645
4/15/2020,20,9561,727,5400,649,0,123,16460
4/15/2020,21,9559,772,5388,587,0,133,16439
4/15/2020,22,9559,565,5188,704,0,134,16150
4/15/2020,23,9557,354,4872,872,0,115,15770
4/15/2020,24,9554,249,4281,954,0,111,15149
4/16/2020,1,9556,205,3967,964,0,109,14801
4/16/2020,2,9559,204,3761,1040,0,77,14641
4/16/2020,3,9561,204,3892,983,0,70,14710
4/16/2020,4,9605,204,4044,914,0,73,14840
4/16/2020,5,9609,203,4248,1011,0,74,15145
4/16/2020,6,9608,204,4555,1051,3,117,15538
4/16/2020,7,9608,244,4582,1096,31,126,15687
4/16/2020,8,9604,278,4657,1213,111,126,15989
4/16/2020,9,9587,206,4314,1481,215,123,15926
4/16/2020,10,9584,205,4087,1790,281,89,16036
4/16/2020,11,9583,204,4058,2405,233,80,16563
4/16/2020,12,9590,201,4014,2855,273,67,17000
4/16/2020,13,9609,201,3709,2682,279,27,16507
4/16/2020,14,9569,201,3622,2958,269,27,16646
4/16/2020,15,9555,200,3532,3072,288,32,16679
4/16/2020,16,9555,201,3909,2754,208,29,16656
4/16/2020,17,9553,201,4245,2656,155,27,16837
4/16/2020,18,9550,203,4300,2779,116,27,16975
4/16/2020,19,9550,203,4300,2779,116,27,16975
4/16/2020,20,9542,476,5046,2096,85,149,17394
4/16/2020,21,9551,487,4544,1981,80,126,16769
4/16/2020,22,9558,339,4431,2089,80,94,16591
4/16/2020,23,9560,201,3968,1858,80,66,15733
4/16/2020,24,9557,205,3886,1947,80,61,15736
4/17/2020,1,9556,314,3754,1762,80,60,15526
4/17/2020,2,9552,338,3638,1288,80,59,14955
4/17/2020,3,9555,356,3588,1120,80,59,14758
4/17/2020,4,9555,487,3534,978,80,59,14693
4/17/2020,5,9548,649,3657,854,31,61,14800
4/17/2020,6,9550,821,4278,798,6,69,15522
4/17/2020,7,9541,674,5025,680,28,140,16088
4/17/2020,8,9539,640,5019,545,101,182,16026
4/17/2020,9,9543,873,4839,498,192,197,16142
4/17/2020,10,9546,1248,4294,599,194,118,15999
4/17/2020,11,9545,1201,4204,465,220,48,15683
4/17/2020,12,9553,1244,4273,575,221,27,15893
4/17/2020,13,9549,1197,4244,1083,216,27,16316
4/17/2020,14,9548,1158,4198,1011,192,27,16134
4/17/2020,15,9548,1325,4312,753,176,28,16142
4/17/2020,16,9551,1387,4595,770,138,43,16484
4/17/2020,17,9550,1420,4950,583,91,77,16671
4/17/2020,18,9547,1599,5573,494,47,136,17396
4/17/2020,19,9550,1601,5419,569,10,177,17326
4/17/2020,20,9556,1565,5260,504,0,153,17038
4/17/2020,21,9558,1350,5033,484,0,93,16518
4/17/2020,22,9557,580,5166,459,0,101,15863
4/17/2020,23,9561,342,4827,477,0,74,15281
4/17/2020,24,9563,181,4711,489,0,54,14998
4/18/2020,1,9563,151,4416,449,0,52,14631
4/18/2020,2,9560,150,4442,442,0,53,14647
4/18/2020,3,9556,151,4412,458,0,54,14631
4/18/2020,4,9558,152,4345,442,0,55,14552
4/18/2020,5,9555,148,4410,449,0,94,14656
4/18/2020,6,9557,149,4550,564,3,98,14921
4/18/2020,7,9560,148,4275,688,38,97,14806
4/18/2020,8,9562,150,4236,585,118,98,14749
4/18/2020,9,9553,149,4387,605,224,98,15016
4/18/2020,10,9553,140,4259,810,355,94,15211
4/18/2020,11,9546,148,3886,1378,373,52,15383
4/18/2020,12,9545,148,3565,1730,379,47,15414
4/18/2020,13,9546,147,3428,1821,349,10,15301
4/18/2020,14,9513,146,3329,1796,333,0,15117
4/18/2020,15,9549,148,3317,1902,335,0,15251
4/18/2020,16,9552,147,3421,2161,306,1,15588
4/18/2020,17,9550,146,3613,2777,213,2,16301
4/18/2020,18,9554,147,3653,3109,90,0,16553
4/18/2020,19,9554,146,3718,3216,15,1,16650
4/18/2020,20,9552,148,3823,3470,0,1,16994
4/18/2020,21,9552,148,3692,3642,0,0,17034
4/18/2020,22,9551,146,3477,3527,0,0,16701
4/18/2020,23,9556,147,3343,2601,0,0,15647
4/18/2020,24,9554,149,3240,2083,0,0,15026
4/19/2020,1,9550,149,3185,1546,0,0,14430
4/19/2020,2,9557,149,3173,1306,0,0,14185
4/19/2020,3,9551,149,3204,1106,0,0,14010
4/19/2020,4,9551,148,3158,1195,0,0,14052
4/19/2020,5,9554,149,3215,1321,2,0,14241
4/19/2020,6,9560,149,3272,1522,3,0,14506
4/19/2020,7,9556,147,3263,1562,28,0,14556
4/19/2020,8,9555,149,3306,1857,104,0,14971
4/19/2020,9,9558,151,3476,2306,189,0,15680
4/19/2020,10,9554,151,3655,2644,191,0,16195
4/19/2020,11,9555,150,3803,2589,134,0,16231
4/19/2020,12,9551,147,3576,2524,141,0,15939
4/19/2020,13,9406,148,3589,2189,136,0,15468
4/19/2020,14,9389,147,3568,2011,105,0,15220
4/19/2020,15,9526,147,3735,2089,162,0,15659
4/19/2020,16,9533,147,3777,2576,204,0,16237
4/19/2020,17,9531,147,3870,2989,105,0,16642
4/19/2020,18,9536,147,3952,2847,52,0,16534
4/19/2020,19,9536,146,4325,2305,12,1,16325
4/19/2020,20,9529,149,4634,2529,0,1,16842
4/19/2020,21,9537,149,4631,2600,0,0,16917
4/19/2020,22,9555,149,4449,2189,0,0,16342
4/19/2020,23,9556,149,4416,1588,0,0,15709
4/19/2020,24,9557,151,4560,1244,0,0,15512
4/20/2020,1,9564,149,3871,976,0,4,14564
4/20/2020,2,9569,149,3743,708,0,42,14211
4/20/2020,3,9563,150,3879,558,0,65,14215
4/20/2020,4,9565,150,4020,551,0,64,14350
4/20/2020,5,9561,154,4364,537,2,64,14682
4/20/2020,6,9562,309,4614,660,4,72,15221
4/20/2020,7,9568,337,4877,625,58,78,15543
4/20/2020,8,9566,505,5039,448,180,78,15816
4/20/2020,9,9553,916,4592,538,322,86,16007
4/20/2020,10,9556,1077,4277,623,395,85,16013
4/20/2020,11,9551,1166,4095,584,413,85,15894
4/20/2020,12,9546,1166,3960,907,407,85,16071
4/20/2020,13,9547,1168,3546,1086,409,72,15828
4/20/2020,14,9546,1162,3522,962,406,34,15632
4/20/2020,15,9548,1148,3546,1134,397,34,15807
4/20/2020,16,9549,927,3654,1328,360,35,15853
4/20/2020,17,9551,994,3994,1869,224,35,16667
4/20/2020,18,9555,1148,4102,2174,71,35,17085
4/20/2020,19,9559,1139,4347,2316,15,35,17411
4/20/2020,20,9556,907,4219,2921,0,35,17638
4/20/2020,21,9552,981,4135,2391,0,35,17094
4/20/2020,22,9546,1143,4056,1291,0,35,16071
4/20/2020,23,9551,993,3643,1011,0,24,15222
4/20/2020,24,9558,328,3333,1419,0,20,14658
4/21/2020,1,9559,174,3301,1252,0,17,14303
4/21/2020,2,9556,175,3218,1178,0,17,14144
4/21/2020,3,9558,186,3249,1046,0,17,14056
4/21/2020,4,9559,199,3234,1243,0,17,14252
4/21/2020,5,9555,209,3314,1492,0,17,14587
4/21/2020,6,9552,341,3424,2035,3,25,15380
4/21/2020,7,9547,619,3574,2088,20,34,15882
4/21/2020,8,9541,972,3756,2349,63,35,16716
4/21/2020,9,9541,1021,3650,1977,192,35,16416
4/21/2020,10,9539,1039,3673,1870,238,35,16394
4/21/2020,11,9539,995,3677,1709,256,35,16211
4/21/2020,12,9540,998,3664,1856,294,35,16387
4/21/2020,13,9536,998,3661,2155,279,27,16656
4/21/2020,14,9536,1002,3657,1817,265,27,16304
4/21/2020,15,9537,1002,3644,1632,244,27,16086
4/21/2020,16,9535,1008,3712,2032,187,28,16502
4/21/2020,17,9539,1113,3661,2865,129,27,17334
4/21/2020,18,9541,1160,3880,2718,59,27,17385
4/21/2020,19,9541,1165,3820,2832,13,27,17398
4/21/2020,20,9538,1167,3962,3160,0,27,17854
4/21/2020,21,9538,1171,3819,3016,0,27,17571
4/21/2020,22,9543,1175,3793,2956,0,27,17494
4/21/2020,23,9547,1019,3550,2793,0,14,16923
4/21/2020,24,9553,321,3432,3147,0,11,16464
4/22/2020,1,9556,207,3296,3006,0,11,16076
4/22/2020,2,9555,207,3397,2871,0,11,16041
4/22/2020,3,9559,207,3295,2709,0,10,15780
4/22/2020,4,9559,206,3331,2208,0,10,15314
4/22/2020,5,9555,207,3420,2167,1,11,15361
4/22/2020,6,9562,207,3909,2167,3,18,15866
4/22/2020,7,9564,205,4227,2133,46,26,16201
4/22/2020,8,9558,202,4268,2186,156,26,16396
4/22/2020,9,9554,206,4134,2057,235,29,16215
4/22/2020,10,9555,204,4149,1632,307,29,15876
4/22/2020,11,9556,206,4226,1850,337,28,16203
4/22/2020,12,9556,204,4279,1821,335,26,16221
4/22/2020,13,9557,206,4051,1862,347,26,16049
4/22/2020,14,9558,208,4040,1769,354,33,15962
4/22/2020,15,9556,264,4172,1466,360,34,15852
4/22/2020,16,9558,271,4415,1255,347,62,15908
4/22/2020,17,9564,304,4820,1167,234,97,16186
4/22/2020,18,9565,281,4965,958,101,95,15965
4/22/2020,19,9565,284,5180,753,16,102,15900
4/22/2020,20,9561,312,5224,592,0,141,15830
4/22/2020,21,9559,457,5413,498,0,201,16128
4/22/2020,22,9554,369,5197,461,0,155,15736
4/22/2020,23,9561,317,5009,484,0,60,15431
4/22/2020,24,9559,213,4478,521,0,35,14806
4/23/2020,1,9559,207,4386,538,0,27,14717
4/23/2020,2,9560,208,3938,795,0,26,14527
4/23/2020,3,9556,208,3884,981,0,22,14651
4/23/2020,4,9561,208,3824,1186,0,21,14800
4/23/2020,5,9563,212,3821,1556,1,24,15177
4/23/2020,6,9562,211,3824,2003,5,34,15639
4/23/2020,7,9562,212,3976,2092,41,39,15922
4/23/2020,8,9551,212,4137,2061,124,40,16125
4/23/2020,9,9547,210,4004,2003,207,39,16010
4/23/2020,10,9550,210,4086,2176,243,37,16302
4/23/2020,11,9549,211,4012,2089,250,37,16148
4/23/2020,12,9553,211,4341,2096,261,43,16505
4/23/2020,13,9552,214,4147,1932,299,55,16199
4/23/2020,14,9551,228,4185,1630,281,58,15933
4/23/2020,15,9550,238,4227,1259,251,74,15599
4/23/2020,16,9561,256,4468,1163,202,85,15735
4/23/2020,17,9562,390,4967,1161,138,85,16303
4/23/2020,18,9561,392,5336,1271,61,94,16715
4/23/2020,19,9555,386,5235,1269,13,113,16571
4/23/2020,20,9556,387,5019,1188,0,85,16235
4/23/2020,21,9556,389,4876,1154,0,83,16058
4/23/2020,22,9553,389,4666,1293,0,83,15984
4/23/2020,23,9562,224,4485,1219,0,72,15562
4/23/2020,24,9563,207,4151,902,0,65,14888
4/24/2020,1,9564,208,4190,777,0,60,14799
4/24/2020,2,9564,208,4135,645,0,59,14611
4/24/2020,3,9560,214,4032,704,0,59,14569
4/24/2020,4,9565,321,3815,700,0,60,14461
4/24/2020,5,9564,358,3973,934,1,70,14900
4/24/2020,6,9563,390,4310,947,4,80,15294
4/24/2020,7,9561,575,4656,1054,19,87,15952
4/24/2020,8,9552,965,4838,825,58,94,16332
4/24/2020,9,9552,1019,5024,714,103,137,16549
4/24/2020,10,9558,1107,4999,635,194,181,16674
4/24/2020,11,9548,1014,4811,474,189,129,16165
4/24/2020,12,9534,1055,4771,547,235,124,16266
4/24/2020,13,9539,1227,4628,555,250,98,16297
4/24/2020,14,9538,1031,4784,611,259,117,16340
4/24/2020,15,9535,943,5118,556,266,119,16537
4/24/2020,16,9541,992,4966,620,191,133,16443
4/24/2020,17,9542,1020,5319,606,95,126,16708
4/24/2020,18,9538,1024,5000,457,54,82,16155
4/24/2020,19,9541,946,5259,327,16,90,16179
4/24/2020,20,9536,993,5022,329,0,86,15966
4/24/2020,21,9556,1000,5118,351,0,86,16111
4/24/2020,22,9558,1002,4678,327,0,84,15649
4/24/2020,23,9559,829,4341,267,1,72,15069
4/24/2020,24,9569,240,4220,265,0,60,14354
4/25/2020,1,9568,150,3924,264,0,57,13963
