Date,Hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL,Total Output
2/24/2023,8,8699,4225,5332,1926,9,93,20284
2/24/2023,9,8697,4419,5441,1694,77,105,20433
2/24/2023,10,8701,4216,5445,1446,164,90,20062
2/24/2023,11,8701,3757,5124,1324,266,71,19243
2/24/2023,12,8699,3252,5045,1344,332,71,18743
2/24/2023,13,8697,2848,4939,1397,365,71,18317
2/24/2023,14,8697,2672,4266,1415,342,71,17463
2/24/2023,15,8698,2960,4165,1241,280,71,17415
2/24/2023,16,8699,3388,4431,619,194,71,17402
2/24/2023,17,8693,3630,5234,969,120,71,18717
2/24/2023,18,8704,4055,5985,818,22,71,19655
2/24/2023,19,8704,4907,6088,715,0,71,20485
2/24/2023,20,8702,4799,6122,658,0,71,20352
2/24/2023,21,8699,4632,6100,635,0,71,20137
2/24/2023,22,8699,4493,5767,579,0,73,19611
2/24/2023,23,8700,4438,5250,488,0,73,18949
2/24/2023,24,8694,4109,5085,495,0,72,18455
2/25/2023,1,8703,4056,4720,456,0,75,18010
2/25/2023,2,8703,3679,4248,471,0,73,17174
2/25/2023,3,8705,3599,4202,596,0,78,17180
2/25/2023,4,8704,3506,4231,446,0,76,16963
2/25/2023,5,8703,3558,4188,640,0,79,17168
2/25/2023,6,8703,3403,4154,1086,0,74,17420
2/25/2023,7,8704,3628,4766,1314,0,73,18485
2/25/2023,8,8702,3991,5250,1559,4,73,19579
2/25/2023,9,8704,4097,5346,1478,27,73,19725
2/25/2023,10,8701,4818,5405,863,58,74,19919
2/25/2023,11,8706,5371,4897,490,113,80,19657
2/25/2023,12,8709,4826,4854,401,181,73,19044
2/25/2023,13,8709,4728,4926,426,166,71,19026
2/25/2023,14,8707,4288,4830,544,123,73,18565
2/25/2023,15,8706,3642,4867,547,111,72,17945
2/25/2023,16,8709,3354,4563,497,125,71,17319
2/25/2023,17,8714,3465,5487,366,68,72,18172
2/25/2023,18,8715,4489,5657,374,13,71,19319
2/25/2023,19,8719,4157,5668,558,0,67,19169
2/25/2023,20,8720,3901,5782,670,0,22,19095
2/25/2023,21,8717,4179,5376,943,0,21,19236
2/25/2023,22,8716,3387,4537,1575,0,20,18235
2/25/2023,23,8713,3199,3850,2133,0,20,17915
2/25/2023,24,8715,2571,3140,2320,0,20,16766
2/26/2023,1,8714,1618,3690,2776,0,20,16818
2/26/2023,2,8715,941,3901,2850,0,20,16427
2/26/2023,3,8721,566,3313,3390,0,20,16010
2/26/2023,4,8715,505,3208,3695,0,20,16143
2/26/2023,5,8716,505,3381,3773,0,20,16395
2/26/2023,6,8713,578,3937,3444,0,20,16692
2/26/2023,7,8713,737,4384,3129,0,20,16983
2/26/2023,8,8718,844,4857,2581,8,27,17035
2/26/2023,9,8716,768,4741,2776,57,58,17116
2/26/2023,10,8713,933,4527,2765,145,66,17149
2/26/2023,11,8710,969,4213,2760,275,66,16993
2/26/2023,12,8715,1134,4383,2708,257,66,17263
2/26/2023,13,8721,1222,3806,2666,280,66,16761
2/26/2023,14,8720,1301,3729,2854,302,66,16972
2/26/2023,15,8721,1960,3729,2116,285,66,16877
2/26/2023,16,8721,2477,3725,1499,214,34,16670
2/26/2023,17,8716,2819,3944,1707,129,29,17344
2/26/2023,18,8714,2667,4763,1558,32,34,17768
2/26/2023,19,8712,2742,5414,1307,0,33,18208
2/26/2023,20,8712,2753,5490,972,0,26,17953
2/26/2023,21,8710,2719,5307,898,0,21,17655
2/26/2023,22,8710,2281,5046,743,0,19,16799
2/26/2023,23,8714,2268,4369,715,0,19,16085
2/26/2023,24,8714,1735,3878,856,0,19,15202
2/27/2023,1,8709,1570,4126,709,0,19,15133
2/27/2023,2,8713,1750,4358,573,0,19,15413
2/27/2023,3,8714,1607,4059,794,0,19,15193
2/27/2023,4,8712,1648,3493,1325,0,19,15197
2/27/2023,5,8714,2005,3352,1318,0,19,15408
2/27/2023,6,8718,2555,3512,1421,0,39,16245
2/27/2023,7,8714,2677,3874,2811,0,70,18146
2/27/2023,8,8716,2675,4324,3285,45,71,19116
2/27/2023,9,8716,2677,4207,3364,159,72,19195
2/27/2023,10,8710,2526,4006,2692,206,73,18213
2/27/2023,11,8713,2448,3934,3211,234,72,18612
2/27/2023,12,8710,1881,4133,3289,229,32,18274
2/27/2023,13,8706,1689,4542,3007,224,19,18187
2/27/2023,14,8707,2173,4615,2709,159,19,18382
2/27/2023,15,8704,2076,4331,2741,96,19,17967
2/27/2023,16,8700,1996,4329,2875,48,29,17977
2/27/2023,17,8705,2277,4524,3249,31,60,18846
2/27/2023,18,8712,2301,5216,3452,5,73,19759
2/27/2023,19,8712,2492,5508,3432,0,74,20218
2/27/2023,20,8715,2652,5240,3291,0,83,19981
2/27/2023,21,8717,2691,5043,2900,0,98,19449
2/27/2023,22,8709,2727,4428,2050,0,99,18013
2/27/2023,23,8713,2588,4043,1207,0,84,16635
2/27/2023,24,8707,1075,4284,973,0,88,15127
2/28/2023,1,8701,798,3963,855,0,78,14395
2/28/2023,2,8702,766,3880,717,0,74,14139
2/28/2023,3,8705,544,3472,729,0,74,13524
2/28/2023,4,8699,585,3333,1066,0,74,13757
2/28/2023,5,8709,957,3201,1367,0,74,14308
2/28/2023,6,8710,1514,3141,1649,0,74,15088
2/28/2023,7,8712,2113,3413,2314,0,73,16625
2/28/2023,8,8712,2378,4105,2770,0,76,18041
2/28/2023,9,8711,2403,4650,2915,3,76,18758
2/28/2023,10,8711,2459,4074,3071,11,76,18402
2/28/2023,11,8709,2432,4419,2888,20,74,18542
2/28/2023,12,8701,2451,4361,2715,28,36,18292
2/28/2023,13,8701,2356,4419,2713,42,20,18251
2/28/2023,14,8698,2477,4314,2403,61,21,17974
2/28/2023,15,8701,2256,4044,2133,84,20,17238
2/28/2023,16,8709,1836,4057,1713,75,28,16418
2/28/2023,17,8704,1983,4478,1338,47,62,16612
2/28/2023,18,8707,2600,5407,1178,12,77,17981
2/28/2023,19,8706,2747,5639,1022,0,78,18192
2/28/2023,20,8702,2195,5455,1163,0,75,17590
2/28/2023,21,8705,2138,4872,1304,0,75,17094
2/28/2023,22,8703,1814,4381,1498,0,77,16473
2/28/2023,23,8697,1670,3648,1311,0,75,15401
2/28/2023,24,8696,998,3641,1589,0,75,14999
3/1/2023,1,8703,898,3975,1241,0,33,14850
3/1/2023,2,8704,1036,3984,1058,0,21,14803
3/1/2023,3,8709,1105,3664,1052,0,21,14551
3/1/2023,4,8706,1433,3429,1030,0,21,14619
3/1/2023,5,8705,1929,3472,796,0,22,14924
3/1/2023,6,8706,1802,3741,966,0,27,15242
3/1/2023,7,8704,2213,4279,1440,0,56,16692
3/1/2023,8,8703,2471,4536,1680,9,74,17473
3/1/2023,9,8701,2366,4402,1978,36,78,17561
3/1/2023,10,8701,2379,4189,1812,73,79,17233
3/1/2023,11,8703,1841,4257,1688,158,82,16729
3/1/2023,12,8695,1729,4857,1110,204,83,16678
3/1/2023,13,8692,2391,4764,780,252,88,16967
3/1/2023,14,8692,2294,4672,558,241,80,16537
3/1/2023,15,8701,2460,4604,391,238,77,16471
3/1/2023,16,8702,2812,4704,367,192,70,16847
3/1/2023,17,8703,2813,4911,402,120,69,17018
3/1/2023,18,8708,2891,5457,364,30,70,17520
3/1/2023,19,8705,3209,5523,375,0,70,17882
3/1/2023,20,8703,2896,5609,511,0,67,17786
3/1/2023,21,8707,2567,5509,778,0,66,17627
3/1/2023,22,8657,2075,4768,905,0,68,16473
3/1/2023,23,7916,2493,4589,632,0,75,15705
3/1/2023,24,7913,2113,4383,419,0,78,14906
3/2/2023,1,7917,1695,4185,275,0,77,14149
3/2/2023,2,7914,1373,4183,308,0,76,13854
3/2/2023,3,7913,1364,4156,359,0,45,13837
3/2/2023,4,7917,1487,4173,371,0,26,13974
3/2/2023,5,7912,1827,3921,425,0,25,14110
3/2/2023,6,7917,2045,3781,493,0,26,14262
3/2/2023,7,7913,2566,4675,664,0,31,15849
3/2/2023,8,7909,3516,5121,566,13,64,17189
3/2/2023,9,7912,3825,5310,550,57,91,17745
3/2/2023,10,7912,3715,5147,610,96,93,17573
3/2/2023,11,7900,2891,5051,638,141,93,16714
3/2/2023,12,7897,2818,4876,633,201,92,16517
3/2/2023,13,7896,3380,4478,496,241,93,16584
3/2/2023,14,7892,3388,4343,518,235,92,16468
3/2/2023,15,7894,3433,4151,541,183,86,16288
3/2/2023,16,7890,3042,4342,655,162,85,16176
3/2/2023,17,7890,3171,4885,910,105,83,17044
3/2/2023,18,7892,3243,5271,957,34,81,17478
3/2/2023,19,7895,3800,5749,659,0,77,18180
3/2/2023,20,7899,3957,5546,486,0,77,17965
3/2/2023,21,7900,3946,5390,575,0,78,17889
3/2/2023,22,7898,3328,4908,700,0,77,16911
3/2/2023,23,7900,2802,4514,602,0,89,15907
3/2/2023,24,7907,1940,4212,628,0,75,14762
3/3/2023,1,7910,1505,3976,782,0,72,14245
3/3/2023,2,7902,1340,3782,846,0,74,13944
3/3/2023,3,7906,1422,3973,904,0,33,14238
3/3/2023,4,7905,1711,3931,939,0,20,14506
3/3/2023,5,7909,2167,3666,1187,0,20,14949
3/3/2023,6,7908,2392,3215,1417,0,20,14952
3/3/2023,7,7906,2781,3925,1850,0,25,16487
3/3/2023,8,7909,2793,4591,2054,47,55,17449
3/3/2023,9,7901,2795,4357,1933,138,85,17209
3/3/2023,10,7913,2488,4385,1818,200,95,16899
3/3/2023,11,7916,1740,4543,1941,245,95,16480
3/3/2023,12,7915,1387,4731,2341,253,97,16724
3/3/2023,13,7911,1376,4409,2880,210,95,16881
3/3/2023,14,7911,1382,4180,3169,176,95,16913
3/3/2023,15,7903,1235,4165,3440,139,96,16978
3/3/2023,16,7900,1292,4243,3597,95,98,17225
3/3/2023,17,7896,1190,4759,3656,47,95,17643
3/3/2023,18,7901,1134,4992,3795,8,52,17882
3/3/2023,19,7901,1210,4805,3859,0,40,17815
3/3/2023,20,7898,1123,4684,4027,0,39,17771
3/3/2023,21,7898,1124,5003,3683,0,40,17748
3/3/2023,22,7902,950,4642,3598,0,39,17131
3/3/2023,23,7901,540,4069,3748,0,41,16299
3/3/2023,24,7901,201,3431,3730,0,42,15305
3/4/2023,1,7898,130,3366,3709,0,42,15145
3/4/2023,2,7893,131,3565,3575,0,38,15202
3/4/2023,3,7893,130,3705,3508,0,38,15274
3/4/2023,4,7895,130,3873,3443,0,37,15378
3/4/2023,5,7890,285,3796,3446,0,41,15458
3/4/2023,6,7893,361,3583,3424,0,66,15327
3/4/2023,7,7896,696,3699,3016,0,96,15403
3/4/2023,8,7894,1296,4190,2401,3,101,15885
3/4/2023,9,7896,1988,4519,1599,27,111,16140
3/4/2023,10,7895,2259,4797,1247,81,119,16398
3/4/2023,11,7891,2413,4790,860,138,119,16211
3/4/2023,12,7886,2237,4685,668,184,114,15774
3/4/2023,13,7886,2220,4459,537,221,110,15433
3/4/2023,14,7886,2239,3923,477,251,105,14881
3/4/2023,15,7885,2265,3866,265,247,102,14630
3/4/2023,16,7884,2288,3965,215,189,97,14638
3/4/2023,17,7886,2351,4370,396,115,94,15212
3/4/2023,18,7885,2462,4849,475,34,109,15814
3/4/2023,19,7885,2665,5645,474,0,105,16774
3/4/2023,20,7883,2801,5568,657,0,105,17014
3/4/2023,21,7881,2887,5126,930,0,108,16932
3/4/2023,22,7886,2892,4917,1002,0,97,16794
3/4/2023,23,7889,2895,4072,1116,0,62,16034
3/4/2023,24,7907,2642,3831,1078,0,50,15508
3/5/2023,1,7923,2084,3883,1074,0,48,15012
3/5/2023,2,7930,1780,4050,886,0,48,14694
3/5/2023,3,7942,1615,4044,893,0,47,14541
3/5/2023,4,7952,1544,4010,1048,0,47,14601
3/5/2023,5,7967,1532,3635,1371,0,46,14551
3/5/2023,6,7984,1532,3465,1547,0,44,14572
3/5/2023,7,7998,1701,3618,1617,0,40,14974
3/5/2023,8,7997,1870,4181,1629,15,60,15752
3/5/2023,9,7992,1959,4601,1417,74,100,16143
3/5/2023,10,7993,1958,4575,1268,103,101,15998
3/5/2023,11,8005,1796,4717,906,211,101,15736
3/5/2023,12,8020,1761,4568,772,306,107,15534
3/5/2023,13,8042,1831,4277,772,275,97,15294
3/5/2023,14,8064,1926,4297,819,271,55,15432
3/5/2023,15,8074,1723,4234,722,251,56,15060
3/5/2023,16,8083,1983,4380,601,175,56,15278
3/5/2023,17,8110,2517,4709,508,81,55,15980
3/5/2023,18,8116,2893,5517,445,29,57,17057
3/5/2023,19,8114,3826,5825,340,0,57,18162
3/5/2023,20,8112,4089,5620,388,0,53,18262
3/5/2023,21,8106,3735,5085,452,0,42,17420
3/5/2023,22,8106,3324,4904,489,0,35,16858
3/5/2023,23,8134,3052,4317,542,0,32,16077
3/5/2023,24,8135,2397,4171,595,0,19,15317
3/6/2023,1,8152,1953,4085,776,0,19,14985
3/6/2023,2,8151,1734,3781,894,0,19,14579
3/6/2023,3,8161,1562,3963,776,0,18,14480
3/6/2023,4,8178,1580,3992,808,0,19,14577
3/6/2023,5,8180,1523,3454,1105,0,42,14304
3/6/2023,6,8210,1519,3491,975,0,76,14271
3/6/2023,7,8271,1519,4139,1382,2,90,15403
3/6/2023,8,8271,1530,4910,1698,38,87,16534
3/6/2023,9,8278,1520,4461,1977,129,89,16454
3/6/2023,10,8270,1627,4492,1997,206,80,16672
3/6/2023,11,8250,1605,4370,1822,231,88,16366
3/6/2023,12,8257,1136,4371,1992,212,91,16059
3/6/2023,13,8259,1131,3934,2085,212,90,15711
3/6/2023,14,8377,976,4020,2330,208,89,16000
3/6/2023,15,8491,1090,4376,2385,211,87,16640
3/6/2023,16,8534,1078,4082,2548,162,84,16488
3/6/2023,17,8530,1336,4615,2410,62,83,17036
3/6/2023,18,8481,1394,5029,2475,12,77,17468
3/6/2023,19,8491,1515,4920,2431,0,35,17392
3/6/2023,20,8491,1519,5010,2131,0,26,17177
3/6/2023,21,8490,1534,4758,2075,0,29,16886
3/6/2023,22,8481,1538,4395,2075,0,26,16515
3/6/2023,23,8484,1529,4130,2058,0,26,16227
3/6/2023,24,8490,676,3529,2124,0,25,14844
3/7/2023,1,8482,362,3668,2101,0,28,14641
3/7/2023,2,8502,175,3670,2445,0,33,14825
3/7/2023,3,8681,228,3400,2324,0,28,14661
3/7/2023,4,8720,384,3359,2463,0,27,14953
3/7/2023,5,8738,612,3457,2120,0,34,14961
3/7/2023,6,8887,774,3634,2218,0,32,15545
3/7/2023,7,8884,941,3872,2673,2,33,16405
3/7/2023,8,8887,1007,4227,2872,41,28,17062
3/7/2023,9,8890,994,4230,2733,130,23,17000
3/7/2023,10,8891,1132,4256,2239,230,21,16769
3/7/2023,11,8893,836,4075,2923,321,20,17068
3/7/2023,12,8895,834,3566,3542,405,20,17262
3/7/2023,13,8895,866,3499,3503,416,20,17199
3/7/2023,14,8894,905,3472,3371,415,20,17077
3/7/2023,15,8900,1029,3584,3336,347,20,17216
3/7/2023,16,8899,1327,3701,3021,283,20,17251
3/7/2023,17,8897,1152,4240,3042,168,20,17519
3/7/2023,18,8892,820,4907,3369,54,20,18062
3/7/2023,19,8957,774,4985,3275,1,20,18012
3/7/2023,20,9029,770,5185,3255,0,20,18259
3/7/2023,21,9030,658,5098,3230,0,20,18036
3/7/2023,22,9023,733,4910,3048,0,20,17734
3/7/2023,23,9027,661,4186,3082,0,20,16976
3/7/2023,24,9031,227,3777,3215,0,20,16270
3/8/2023,1,9030,147,3394,3120,0,20,15711
3/8/2023,2,9032,160,3522,3168,0,20,15902
3/8/2023,3,9033,186,3727,2959,0,20,15925
3/8/2023,4,9035,262,3651,2849,0,20,15817
3/8/2023,5,9055,542,3281,2609,0,20,15507
3/8/2023,6,9059,552,3386,2498,0,20,15515
3/8/2023,7,9055,548,4052,2524,0,29,16208
3/8/2023,8,9060,586,4707,2644,48,55,17100
3/8/2023,9,9063,637,4547,2588,178,68,17081
3/8/2023,10,9066,543,4095,2278,322,71,16375
3/8/2023,11,9064,330,3903,1817,409,69,15592
3/8/2023,12,9060,137,3846,1790,416,69,15318
3/8/2023,13,9073,220,3775,2012,401,69,15550
3/8/2023,14,9073,397,3701,1624,387,69,15251
3/8/2023,15,9076,681,3802,1589,418,69,15635
3/8/2023,16,9072,987,4085,1259,354,69,15826
3/8/2023,17,9061,1080,4116,1388,221,70,15936
3/8/2023,18,9071,1084,4611,1980,65,34,16845
3/8/2023,19,9072,1085,5005,2160,1,20,17343
3/8/2023,20,9076,1077,5259,2064,0,20,17496
3/8/2023,21,9077,977,5138,1917,0,20,17129
3/8/2023,22,9077,624,4861,1739,0,20,16321
3/8/2023,23,9080,453,4563,1440,0,20,15556
3/8/2023,24,9091,417,4126,1306,0,20,14960
3/9/2023,1,9088,502,3561,1224,0,20,14395
3/9/2023,2,9097,552,3891,1201,0,20,14761
3/9/2023,3,9098,765,4006,1256,0,20,15145
3/9/2023,4,9091,885,3676,1290,0,20,14962
3/9/2023,5,9089,1285,3409,1266,0,19,15068
3/9/2023,6,9091,1384,3478,1149,0,26,15128
3/9/2023,7,9096,1551,4546,1145,2,57,16397
3/9/2023,8,9098,1783,4991,1014,76,78,17040
3/9/2023,9,9098,1701,4957,614,132,76,16578
3/9/2023,10,9104,1603,4467,509,202,69,15954
3/9/2023,11,9106,1662,4173,475,276,70,15762
3/9/2023,12,9109,1362,4268,573,278,34,15624
3/9/2023,13,9107,1380,3969,617,333,20,15426
3/9/2023,14,9118,1542,3849,511,404,20,15444
3/9/2023,15,9118,1771,3838,427,393,20,15567
3/9/2023,16,9115,2141,3911,220,294,20,15701
3/9/2023,17,9116,2140,4195,491,188,28,16158
3/9/2023,18,9117,2143,4933,577,47,60,16877
3/9/2023,19,9118,2181,5409,738,0,70,17516
3/9/2023,20,9135,2184,5350,1007,0,73,17749
3/9/2023,21,9136,1826,5175,1092,0,74,17303
3/9/2023,22,9133,1328,5160,1192,0,74,16887
3/9/2023,23,9136,1143,4359,1226,0,74,15938
3/9/2023,24,9137,635,4021,1110,0,72,14975
3/10/2023,1,9136,557,4099,1013,0,74,14879
3/10/2023,2,9137,589,4001,1114,0,34,14875
3/10/2023,3,9130,405,3898,1271,0,20,14724
3/10/2023,4,9129,380,3691,1840,0,19,15059
3/10/2023,5,9152,428,3328,1486,0,20,14414
3/10/2023,6,9157,666,3313,1916,0,21,15073
3/10/2023,7,9152,733,3595,2750,2,21,16253
3/10/2023,8,9158,733,3967,3053,23,20,16954
3/10/2023,9,9158,734,4406,3034,67,20,17419
3/10/2023,10,9160,842,4546,2919,121,20,17608
3/10/2023,11,9155,1172,4253,2899,131,20,17630
3/10/2023,12,9153,1190,4249,2779,135,20,17526
3/10/2023,13,9156,1312,4172,2649,155,31,17475
3/10/2023,14,9013,1132,4002,2801,144,58,17150
3/10/2023,15,8687,1166,4086,2932,123,72,17066
3/10/2023,16,8656,1320,3845,3095,91,72,17079
3/10/2023,17,8657,1304,4160,3528,53,72,17774
3/10/2023,18,8655,1300,4567,3453,11,71,18057
3/10/2023,19,8659,1303,5043,3072,0,74,18151
3/10/2023,20,8658,1305,5111,2770,0,75,17919
3/10/2023,21,8658,963,4992,2864,0,74,17551
3/10/2023,22,8652,754,4658,2863,0,73,17000
3/10/2023,23,8656,836,4274,2649,0,88,16503
3/10/2023,24,8655,617,3831,2637,0,78,15818
3/11/2023,1,8653,563,3765,2436,0,78,15495
3/11/2023,2,8653,597,3886,2070,0,79,15285
3/11/2023,3,8658,687,3864,1933,0,95,15237
3/11/2023,4,8660,604,3794,1925,0,79,15062
3/11/2023,5,8658,865,3774,2001,0,94,15392
3/11/2023,6,8661,1129,3392,1988,0,74,15244
3/11/2023,7,8670,1154,3791,1821,0,76,15512
3/11/2023,8,8668,1174,4265,1584,10,70,15771
3/11/2023,9,8666,1345,4503,1355,47,68,15984
3/11/2023,10,8667,1680,4436,1313,135,69,16300
3/11/2023,11,8670,1847,3906,1167,249,70,15909
3/11/2023,12,8676,2012,3785,988,338,70,15869
3/11/2023,13,8673,1761,3680,816,365,70,15365
3/11/2023,14,8673,2101,3466,440,339,85,15104
3/11/2023,15,8676,2169,3509,675,298,79,15406
3/11/2023,16,8686,2173,3779,616,266,36,15556
3/11/2023,17,8682,2193,4284,702,162,33,16056
3/11/2023,18,8679,2218,5190,652,44,20,16803
3/11/2023,19,8658,2515,5785,589,0,19,17566
3/11/2023,20,8655,2769,5634,501,0,19,17578
3/11/2023,21,8661,2617,5360,515,0,19,17172
3/11/2023,22,8672,2284,5053,510,0,19,16538
3/11/2023,23,8677,1710,4471,582,0,20,15460
3/11/2023,24,8682,1558,4066,596,0,20,14922
3/12/2023,1,8691,1383,3892,484,0,20,14470
3/12/2023,2,8708,1389,4256,368,0,20,14741
3/12/2023,3,8713,1437,4278,307,0,20,14755
3/12/2023,4,8706,1488,4261,301,0,20,14776
3/12/2023,5,8701,1476,4270,313,0,20,14780
3/12/2023,6,8700,1492,4134,368,0,36,14730
3/12/2023,7,8703,1541,4251,384,5,66,14950
3/12/2023,8,8704,1544,4060,432,55,69,14864
3/12/2023,9,8698,1545,4623,413,123,71,15473
3/12/2023,10,8701,1541,5056,297,185,69,15849
3/12/2023,11,8701,1541,5012,246,196,70,15766
3/12/2023,12,8699,1541,4678,260,236,34,15448
3/12/2023,13,8701,1645,4527,241,246,19,15379
3/12/2023,14,8700,2176,4411,184,198,19,15688
3/12/2023,15,8703,2333,4423,163,143,19,15784
3/12/2023,16,8702,2413,4494,174,102,30,15915
3/12/2023,17,8700,2305,5027,190,53,53,16328
3/12/2023,18,8699,2267,5326,234,14,52,16592
3/12/2023,19,8703,2269,5640,244,0,50,16906
3/12/2023,20,8714,2270,5316,294,0,51,16645
3/12/2023,21,8553,2214,5061,283,0,51,16162
3/12/2023,22,7892,2508,4941,241,0,51,15633
3/12/2023,23,7887,1897,4714,273,0,51,14822
3/12/2023,24,7888,1438,4591,277,0,51,14245
3/13/2023,1,7893,1279,4135,262,0,53,13622
3/13/2023,2,7892,1253,4320,261,0,52,13778
3/13/2023,3,7892,1433,4281,297,0,51,13954
3/13/2023,4,7890,1895,4146,377,0,51,14359
3/13/2023,5,7894,2470,3724,384,0,51,14523
3/13/2023,6,7892,2828,4441,424,0,51,15636
3/13/2023,7,7888,3766,4893,399,0,51,16997
3/13/2023,8,7884,3876,5336,442,4,55,17597
3/13/2023,9,7882,3909,5374,458,20,57,17700
3/13/2023,10,7888,3989,5526,453,42,74,17972
3/13/2023,11,7893,3777,5191,427,97,56,17441
3/13/2023,12,7890,3224,5028,357,138,53,16690
3/13/2023,13,7890,3141,4900,413,139,53,16536
3/13/2023,14,7890,2881,4757,697,128,53,16406
3/13/2023,15,7886,2492,4633,1034,121,53,16219
3/13/2023,16,7883,2270,4582,1491,105,53,16384
3/13/2023,17,7884,2151,5086,1825,63,53,17062
3/13/2023,18,7885,2169,5426,1939,21,53,17493
3/13/2023,19,7882,2255,5494,1962,0,53,17646
3/13/2023,20,7884,2180,5250,2130,0,53,17497
3/13/2023,21,7884,2139,4943,2062,0,53,17081
3/13/2023,22,7886,2020,4295,2064,0,52,16317
3/13/2023,23,7887,1770,4092,1951,0,52,15752
3/13/2023,24,7888,1078,3956,1983,0,54,14959
3/14/2023,1,7888,429,4056,2156,0,13,14542
3/14/2023,2,7889,439,4324,2111,0,0,14763
3/14/2023,3,7885,359,4137,2238,0,0,14619
3/14/2023,4,7888,470,4049,2511,0,0,14918
3/14/2023,5,7891,866,3901,2684,0,0,15342
3/14/2023,6,7886,940,4121,2882,0,0,15829
3/14/2023,7,7887,1213,4718,2923,0,6,16747
3/14/2023,8,7887,1433,5017,3011,13,38,17399
3/14/2023,9,7887,1636,4918,3154,51,53,17699
3/14/2023,10,7888,1595,4494,3272,112,53,17414
3/14/2023,11,7891,1194,4375,3393,188,53,17094
3/14/2023,12,7896,999,4117,3373,203,54,16642
3/14/2023,13,7888,1049,3966,2989,275,15,16182
3/14/2023,14,7886,1114,3899,3055,326,0,16280
3/14/2023,15,7888,1271,3928,3006,280,0,16373
3/14/2023,16,7885,1415,4051,3190,198,0,16739
3/14/2023,17,7882,1611,4271,3490,115,0,17369
3/14/2023,18,7885,1479,4671,3277,38,0,17350
3/14/2023,19,7881,1392,5401,3031,1,0,17706
3/14/2023,20,7880,1550,5568,2822,0,0,17820
3/14/2023,21,7883,1238,5268,2592,0,0,16981
3/14/2023,22,7879,1036,5012,2545,0,0,16472
3/14/2023,23,7880,937,4469,2587,0,0,15873
3/14/2023,24,7884,541,4033,2654,0,0,15112
3/15/2023,1,7890,505,3983,2508,0,0,14886
3/15/2023,2,7890,521,4145,2344,0,0,14900
3/15/2023,3,7894,690,4056,2203,0,0,14843
3/15/2023,4,7895,1110,3974,2186,0,0,15165
3/15/2023,5,7894,1727,3467,2192,0,0,15280
3/15/2023,6,7893,2030,4238,1900,0,0,16061
3/15/2023,7,7896,2685,5018,1612,3,0,17214
3/15/2023,8,7899,2910,5302,1213,103,0,17427
3/15/2023,9,7899,2684,5235,695,262,0,16775
3/15/2023,10,7896,2251,5028,491,383,0,16049
3/15/2023,11,7895,1725,5055,426,403,0,15504
3/15/2023,12,7899,1176,5023,407,424,0,14929
3/15/2023,13,7902,1180,4651,548,418,0,14699
3/15/2023,14,7899,1402,4303,839,413,0,14856
3/15/2023,15,7900,1464,4099,911,399,0,14773
3/15/2023,16,7898,1470,4124,1193,324,0,15009
3/15/2023,17,7906,1469,4511,1268,200,0,15354
3/15/2023,18,7904,1474,5134,1310,61,0,15883
3/15/2023,19,7903,1471,5265,1690,1,0,16330
3/15/2023,20,7903,1473,5061,2032,0,0,16469
3/15/2023,21,7899,1219,4987,2288,0,0,16393
3/15/2023,22,7897,675,4610,2655,0,0,15837
3/15/2023,23,7897,504,4035,2740,0,0,15176
3/15/2023,24,7901,504,4061,2620,0,0,15086
3/16/2023,1,7897,564,4093,2649,0,0,15203
3/16/2023,2,7899,508,3965,2600,0,0,14972
3/16/2023,3,7898,637,3848,2491,0,4,14878
3/16/2023,4,7895,839,3911,2239,0,0,14884
3/16/2023,5,7899,1213,3641,2112,0,14,14879
3/16/2023,6,7895,1416,3676,2181,0,45,15213
3/16/2023,7,7900,1704,4301,2158,2,53,16118
3/16/2023,8,7900,1772,4534,2128,36,51,16421
3/16/2023,9,7897,1946,4912,1922,107,51,16835
3/16/2023,10,7898,1734,4698,1946,217,51,16544
3/16/2023,11,7900,1317,4776,2082,242,52,16369
3/16/2023,12,7897,1242,4559,2188,248,52,16186
3/16/2023,13,7895,1194,4318,2341,336,21,16105
3/16/2023,14,7890,1276,4011,2341,305,0,15823
3/16/2023,15,7894,1474,3891,2428,277,0,15964
3/16/2023,16,7891,1926,4061,2406,190,0,16474
3/16/2023,17,7896,1952,4337,2374,87,0,16646
3/16/2023,18,7898,1958,4608,2167,29,0,16660
3/16/2023,19,7897,1967,4682,2412,0,0,16958
3/16/2023,20,7900,1925,4623,2476,0,0,16924
3/16/2023,21,7900,1104,4627,3003,0,0,16634
3/16/2023,22,7901,531,4234,3280,0,0,15946
3/16/2023,23,7900,164,4010,3252,0,0,15326
3/16/2023,24,7892,133,3500,3313,0,0,14838
3/17/2023,1,7882,132,3386,3485,0,0,14885
3/17/2023,2,7880,133,3133,3508,0,0,14654
3/17/2023,3,7881,231,3062,3485,0,0,14659
3/17/2023,4,7891,372,3250,3628,0,0,15141
3/17/2023,5,7890,539,2968,3556,0,0,14953
3/17/2023,6,7895,540,3112,3510,0,22,15079
3/17/2023,7,7897,540,3911,3750,0,51,16149
3/17/2023,8,7900,542,4227,4107,3,51,16830
3/17/2023,9,7899,542,4494,4183,12,53,17183
3/17/2023,10,7901,677,4712,4173,30,60,17553
3/17/2023,11,7901,875,4672,4153,42,61,17704
3/17/2023,12,7900,742,4443,4232,48,61,17426
