Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-01 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,193.38,280.15,51.03,25.45,iso-ne.com,false,
2022-01-01 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,184.22,269.41,53.45,26.4,iso-ne.com,false,
2022-01-01 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,173.56,257.24,56.21,27.68,iso-ne.com,false,
2022-01-01 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,162.79,244.89,58.97,28.95,iso-ne.com,false,
2022-01-01 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,156.52,237.7,60.55,29.34,iso-ne.com,false,
2022-01-01 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,152.61,233.42,61.73,27.78,iso-ne.com,false,
2022-01-01 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,139.28,217.4,65.45,29.17,iso-ne.com,false,
2022-01-01 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,145.19,225.05,63.92,26.11,iso-ne.com,false,
2022-01-01 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,140.46,218.89,65.13,26.62,iso-ne.com,false,
2022-01-01 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,143.63,223.12,64.3,26.39,iso-ne.com,false,
2022-01-01 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,149.35,229.71,62.72,25.94,iso-ne.com,false,
2022-01-01 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,151.81,232.88,62.03,26.09,iso-ne.com,false,
2022-01-01 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,143.24,222.06,64.12,29.25,iso-ne.com,false,
2022-01-01 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,147.73,226.64,63.08,29.62,iso-ne.com,false,
2022-01-01 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,150.38,228.79,62.5,30.58,iso-ne.com,false,
2022-01-01 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,158.75,237.92,60.32,29.89,iso-ne.com,false,
2022-01-01 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,163.74,243.41,58.98,29.75,iso-ne.com,false,
2022-01-01 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,167.39,248.08,58.09,28.93,iso-ne.com,false,
2022-01-01 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,171.29,253.03,57.07,27.93,iso-ne.com,false,
2022-01-01 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,171.53,252.95,57.06,27.68,iso-ne.com,false,
2022-01-01 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,172.66,254.45,56.77,27.65,iso-ne.com,false,
2022-01-01 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,180.44,263.82,54.64,27.17,iso-ne.com,false,
2022-01-01 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,181.11,264.15,54.44,27.93,iso-ne.com,false,
2022-01-01 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,183.47,267.67,53.8,27.03,iso-ne.com,false,
2022-01-02 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,184.12,269.02,53.58,26.14,iso-ne.com,false,
2022-01-02 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,181.82,266.5,54.28,25.69,iso-ne.com,false,
2022-01-02 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,172.48,255.78,56.81,26.46,iso-ne.com,false,
2022-01-02 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,159.5,240.65,60.14,27.92,iso-ne.com,false,
2022-01-02 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,149.28,228.84,62.87,28.8,iso-ne.com,false,
2022-01-02 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,141.22,220.67,64.64,28.69,iso-ne.com,false,
2022-01-02 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,134.08,211.46,66.9,28.59,iso-ne.com,false,
2022-01-02 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,127.76,204.58,68.34,29.11,iso-ne.com,false,
2022-01-02 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,127.53,205.05,68.2,28.73,iso-ne.com,false,
2022-01-02 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,125.54,202.36,68.73,29.46,iso-ne.com,false,
2022-01-02 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,128.49,205.95,67.9,29.39,iso-ne.com,false,
2022-01-02 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,133.97,211.68,66.65,29.31,iso-ne.com,false,
2022-01-02 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,143.17,221.97,64.32,29.02,iso-ne.com,false,
2022-01-02 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,149.53,228.71,62.68,29.46,iso-ne.com,false,
2022-01-02 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,153.19,232.18,61.76,30.2,iso-ne.com,false,
2022-01-02 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,158.92,238.56,60.27,29.9,iso-ne.com,false,
2022-01-02 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,166.67,247.74,58.16,29.02,iso-ne.com,false,
2022-01-02 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,171.23,252.86,57.1,28.63,iso-ne.com,false,
2022-01-02 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,171.74,253.47,56.92,28.87,iso-ne.com,false,
2022-01-02 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,169.85,251.51,57.34,29.54,iso-ne.com,false,
2022-01-02 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,169.79,250.94,57.48,29.68,iso-ne.com,false,
2022-01-02 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,169.49,249.9,57.41,31.37,iso-ne.com,false,
2022-01-02 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,169.22,249.23,57.38,32.85,iso-ne.com,false,
2022-01-02 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,171.75,252.72,56.71,32.02,iso-ne.com,false,
2022-01-03 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,174.46,256.25,56.07,30.79,iso-ne.com,false,
2022-01-03 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,174.62,256.72,56.1,29.65,iso-ne.com,false,
2022-01-03 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,167.79,248.27,57.96,29.86,iso-ne.com,false,
2022-01-03 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,154.39,232.46,61.45,31.66,iso-ne.com,false,
2022-01-03 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,133.04,206.24,66.95,36.08,iso-ne.com,false,
2022-01-03 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,125.34,197.12,68.83,37.38,iso-ne.com,false,
2022-01-03 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,121.72,192.91,69.85,37.6,iso-ne.com,false,
2022-01-03 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,120.23,191.31,70.12,37.88,iso-ne.com,false,
2022-01-03 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,127.2,200.21,68.11,36.89,iso-ne.com,false,
2022-01-03 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,137.6,213.25,65.33,34.92,iso-ne.com,false,
2022-01-03 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,150.56,227.98,61.96,32.99,iso-ne.com,false,
2022-01-03 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,169.39,249.11,57.07,30.51,iso-ne.com,false,
2022-01-03 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,185.06,267.54,53.03,28.57,iso-ne.com,false,
2022-01-03 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,198.79,284.2,49.58,26.05,iso-ne.com,false,
2022-01-03 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,209.41,297.33,46.79,23.79,iso-ne.com,false,
2022-01-03 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,210.36,298.58,46.5,24.08,iso-ne.com,false,
2022-01-03 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,211.41,299.85,46.26,24.15,iso-ne.com,false,
2022-01-03 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,212.95,301.94,45.95,23.72,iso-ne.com,false,
2022-01-03 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,212.07,301.19,46.24,23.98,iso-ne.com,false,
2022-01-03 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,210.72,299.66,46.59,24.24,iso-ne.com,false,
2022-01-03 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,211.81,300.79,46.37,24.02,iso-ne.com,false,
2022-01-03 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,209.27,297.17,47.01,25.58,iso-ne.com,false,
2022-01-03 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,204.85,291.33,48.36,28.01,iso-ne.com,false,
2022-01-03 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,212.71,300.64,48.16,27.58,iso-ne.com,false,
2022-01-04 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,207.62,295.37,47.51,26.5,iso-ne.com,false,
2022-01-04 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,204.55,291.94,48.03,26.3,iso-ne.com,false,
2022-01-04 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,197.54,284.11,49.81,26.97,iso-ne.com,false,
2022-01-04 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,189.93,275.39,51.86,27.37,iso-ne.com,false,
2022-01-04 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,174.05,256.82,56.09,29.28,iso-ne.com,false,
2022-01-04 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,172.17,255.19,56.42,28.66,iso-ne.com,false,
2022-01-04 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,168.25,250.5,57.55,28.85,iso-ne.com,false,
2022-01-04 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,166.72,248.4,58.04,29.03,iso-ne.com,false,
2022-01-04 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,166.65,248.0,58.17,28.87,iso-ne.com,false,
2022-01-04 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,190.08,276.73,52.25,23.63,iso-ne.com,false,
2022-01-04 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,193.43,280.39,51.11,24.52,iso-ne.com,false,
2022-01-04 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,218.41,309.82,44.71,20.82,iso-ne.com,false,
2022-01-04 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,221.39,312.1,45.89,24.09,iso-ne.com,false,
2022-01-04 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,217.12,306.96,46.47,24.3,iso-ne.com,false,
2022-01-04 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,209.82,300.14,46.8,23.62,iso-ne.com,false,
2022-01-04 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,197.23,285.31,50.02,25.43,iso-ne.com,false,
2022-01-04 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,196.3,284.46,50.39,24.65,iso-ne.com,false,
2022-01-04 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,195.69,283.88,50.57,24.43,iso-ne.com,false,
2022-01-04 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,196.3,284.39,50.41,24.63,iso-ne.com,false,
2022-01-04 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,203.16,291.98,48.75,24.03,iso-ne.com,false,
2022-01-04 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,216.06,307.33,45.18,22.21,iso-ne.com,false,
2022-01-04 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,217.59,308.19,44.87,23.16,iso-ne.com,false,
2022-01-04 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,211.35,299.48,46.56,25.94,iso-ne.com,false,
2022-01-04 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,214.41,303.52,45.87,24.82,iso-ne.com,false,
2022-01-05 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,214.29,303.65,45.85,24.27,iso-ne.com,false,
2022-01-05 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,210.94,300.22,46.59,24.43,iso-ne.com,false,
2022-01-05 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,205.46,293.92,48.02,24.69,iso-ne.com,false,
2022-01-05 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,190.48,275.45,52.14,26.35,iso-ne.com,false,
2022-01-05 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,178.12,261.73,55.22,27.46,iso-ne.com,false,
2022-01-05 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,175.06,259.53,55.65,27.48,iso-ne.com,false,
2022-01-05 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,172.57,256.8,56.22,27.51,iso-ne.com,false,
2022-01-05 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,171.78,256.43,56.31,27.53,iso-ne.com,false,
2022-01-05 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,166.27,249.32,57.83,28.69,iso-ne.com,false,
2022-01-05 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,172.01,256.13,56.19,27.97,iso-ne.com,false,
2022-01-05 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,183.62,269.66,53.01,27.12,iso-ne.com,false,
2022-01-05 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,193.87,281.03,50.42,26.67,iso-ne.com,false,
2022-01-05 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,201.86,289.39,48.43,25.87,iso-ne.com,false,
2022-01-05 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,203.26,291.33,48.08,25.98,iso-ne.com,false,
2022-01-05 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,206.0,294.42,47.41,25.45,iso-ne.com,false,
2022-01-05 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,206.42,294.71,47.43,25.07,iso-ne.com,false,
2022-01-05 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,208.29,296.75,46.94,24.6,iso-ne.com,false,
2022-01-05 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,210.98,299.94,46.14,23.91,iso-ne.com,false,
2022-01-05 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,211.82,300.18,45.95,23.64,iso-ne.com,false,
2022-01-05 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,212.14,301.17,45.86,23.62,iso-ne.com,false,
2022-01-05 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,210.91,300.6,46.12,23.99,iso-ne.com,false,
2022-01-05 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,210.1,299.51,46.42,24.9,iso-ne.com,false,
2022-01-05 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,216.99,307.71,44.59,23.92,iso-ne.com,false,
2022-01-05 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,215.48,306.0,45.0,24.02,iso-ne.com,false,
2022-01-06 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,208.79,298.21,46.83,24.69,iso-ne.com,false,
2022-01-06 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,206.21,296.04,47.34,24.49,iso-ne.com,false,
2022-01-06 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,199.65,288.57,49.16,25.03,iso-ne.com,false,
2022-01-06 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,184.08,270.26,53.26,26.83,iso-ne.com,false,
2022-01-06 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,168.62,252.29,57.39,28.53,iso-ne.com,false,
2022-01-06 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,158.3,239.37,60.16,29.93,iso-ne.com,false,
2022-01-06 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,151.08,230.4,62.07,31.02,iso-ne.com,false,
2022-01-06 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,151.77,231.75,61.66,30.43,iso-ne.com,false,
2022-01-06 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,154.38,234.67,60.92,30.05,iso-ne.com,false,
2022-01-06 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,160.23,240.85,59.37,29.43,iso-ne.com,false,
2022-01-06 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,173.61,256.41,55.91,28.06,iso-ne.com,false,
2022-01-06 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,187.73,272.55,52.31,26.83,iso-ne.com,false,
2022-01-06 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,193.35,278.87,50.95,26.44,iso-ne.com,false,
2022-01-06 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,188.38,272.03,52.29,27.73,iso-ne.com,false,
2022-01-06 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,180.92,263.12,54.16,28.9,iso-ne.com,false,
2022-01-06 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,174.35,255.84,56.22,29.95,iso-ne.com,false,
2022-01-06 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,172.71,254.47,56.43,30.13,iso-ne.com,false,
2022-01-06 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,176.27,258.57,55.22,29.82,iso-ne.com,false,
2022-01-06 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,171.85,252.8,56.53,30.79,iso-ne.com,false,
2022-01-06 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,174.14,255.72,55.89,30.13,iso-ne.com,false,
2022-01-06 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,193.17,278.81,50.93,26.59,iso-ne.com,false,
2022-01-06 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,209.62,298.6,46.57,24.18,iso-ne.com,false,
2022-01-06 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,214.88,304.46,45.25,24.2,iso-ne.com,false,
2022-01-06 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,215.1,304.58,45.3,24.0,iso-ne.com,false,
2022-01-07 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,215.18,305.14,45.27,23.31,iso-ne.com,false,
2022-01-07 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,213.36,303.44,45.76,22.88,iso-ne.com,false,
2022-01-07 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,208.8,298.88,46.84,22.75,iso-ne.com,false,
2022-01-07 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,195.23,282.99,50.45,24.39,iso-ne.com,false,
2022-01-07 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,179.29,264.26,54.67,26.31,iso-ne.com,false,
2022-01-07 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,170.09,253.69,57.08,27.06,iso-ne.com,false,
2022-01-07 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,170.32,254.64,56.94,26.76,iso-ne.com,false,
2022-01-07 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,170.98,255.72,56.86,26.54,iso-ne.com,false,
2022-01-07 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,170.64,255.44,57.42,26.99,iso-ne.com,false,
2022-01-07 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,173.36,256.29,58.72,28.12,iso-ne.com,false,
2022-01-07 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,191.0,274.92,57.45,27.86,iso-ne.com,false,
2022-01-07 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,210.14,296.1,55.34,27.77,iso-ne.com,false,
2022-01-07 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,240.13,330.93,51.89,26.15,iso-ne.com,false,
2022-01-07 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,258.33,352.53,49.42,25.26,iso-ne.com,false,
2022-01-07 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,264.41,358.94,48.22,25.31,iso-ne.com,false,
2022-01-07 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,267.09,361.26,48.37,26.01,iso-ne.com,false,
2022-01-07 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,276.43,371.56,48.0,25.96,iso-ne.com,false,
2022-01-07 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,287.73,383.78,48.71,26.33,iso-ne.com,false,
2022-01-07 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,287.96,383.18,49.51,27.02,iso-ne.com,false,
2022-01-07 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,285.11,380.48,49.77,27.19,iso-ne.com,false,
2022-01-07 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,279.34,373.57,50.57,27.93,iso-ne.com,false,
2022-01-07 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,275.71,369.03,50.7,28.43,iso-ne.com,false,
2022-01-07 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,281.81,375.34,50.58,29.55,iso-ne.com,false,
2022-01-07 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,279.2,372.21,50.99,29.55,iso-ne.com,false,
2022-01-08 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,270.33,362.19,51.8,29.48,iso-ne.com,false,
2022-01-08 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,267.64,359.22,52.48,29.46,iso-ne.com,false,
2022-01-08 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,262.03,352.75,53.43,29.71,iso-ne.com,false,
2022-01-08 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,259.95,350.97,54.45,30.02,iso-ne.com,false,
2022-01-08 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,250.44,339.3,58.71,32.54,iso-ne.com,false,
2022-01-08 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,226.37,311.69,60.83,33.42,iso-ne.com,false,
2022-01-08 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,216.05,299.49,62.02,34.12,iso-ne.com,false,
2022-01-08 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,213.56,296.56,62.12,34.09,iso-ne.com,false,
2022-01-08 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,213.02,295.77,62.36,34.1,iso-ne.com,false,
2022-01-08 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,223.58,308.6,60.17,32.67,iso-ne.com,false,
2022-01-08 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,233.9,320.57,58.05,31.36,iso-ne.com,false,
2022-01-08 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,256.88,346.97,57.01,30.96,iso-ne.com,false,
2022-01-08 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,265.07,357.2,54.47,29.43,iso-ne.com,false,
2022-01-08 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,272.52,366.06,52.15,28.2,iso-ne.com,false,
2022-01-08 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,274.85,368.5,52.15,28.53,iso-ne.com,false,
2022-01-08 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,276.84,370.56,51.69,28.0,iso-ne.com,false,
2022-01-08 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,278.32,372.47,52.1,28.36,iso-ne.com,false,
2022-01-08 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,277.15,371.31,51.8,27.64,iso-ne.com,false,
2022-01-08 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,274.66,368.99,51.07,26.12,iso-ne.com,false,
2022-01-08 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,275.25,369.76,51.07,26.03,iso-ne.com,false,
2022-01-08 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,286.21,383.16,49.57,24.94,iso-ne.com,false,
2022-01-08 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,292.28,389.63,48.88,25.53,iso-ne.com,false,
2022-01-08 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,295.75,392.87,49.16,27.0,iso-ne.com,false,
2022-01-08 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,302.27,400.68,48.7,26.64,iso-ne.com,false,
2022-01-09 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,306.22,405.6,48.66,26.2,iso-ne.com,false,
2022-01-09 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,302.15,401.62,47.32,24.51,iso-ne.com,false,
2022-01-09 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,295.64,394.96,47.46,24.1,iso-ne.com,false,
2022-01-09 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,279.26,375.2,50.07,25.45,iso-ne.com,false,
2022-01-09 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,262.0,353.65,54.74,28.15,iso-ne.com,false,
2022-01-09 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,244.58,333.48,55.71,28.5,iso-ne.com,false,
2022-01-09 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,243.69,332.48,57.08,29.38,iso-ne.com,false,
2022-01-09 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,247.09,336.73,56.39,28.97,iso-ne.com,false,
2022-01-09 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,235.9,323.0,58.21,30.23,iso-ne.com,false,
2022-01-09 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,240.43,328.1,57.38,29.76,iso-ne.com,false,
2022-01-09 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,240.82,328.38,57.42,29.91,iso-ne.com,false,
2022-01-09 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,238.25,324.95,58.03,30.44,iso-ne.com,false,
2022-01-09 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,235.75,321.47,58.57,30.87,iso-ne.com,false,
2022-01-09 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,239.75,326.41,57.02,30.21,iso-ne.com,false,
2022-01-09 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,235.27,321.53,54.82,29.01,iso-ne.com,false,
2022-01-09 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,235.69,322.11,53.58,28.32,iso-ne.com,false,
2022-01-09 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,246.41,334.98,51.52,26.94,iso-ne.com,false,
2022-01-09 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,250.02,338.25,52.71,27.79,iso-ne.com,false,
2022-01-09 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,250.64,339.13,52.89,27.95,iso-ne.com,false,
2022-01-09 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,249.68,338.15,53.04,28.32,iso-ne.com,false,
2022-01-09 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,248.95,337.08,53.09,28.4,iso-ne.com,false,
2022-01-09 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,248.34,336.24,52.73,28.87,iso-ne.com,false,
2022-01-09 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,244.6,332.09,53.01,30.3,iso-ne.com,false,
2022-01-09 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,240.69,326.99,54.3,31.07,iso-ne.com,false,
2022-01-10 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,220.5,303.44,55.84,31.33,iso-ne.com,false,
2022-01-10 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,214.33,295.89,56.11,30.5,iso-ne.com,false,
2022-01-10 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,204.44,284.59,58.13,31.01,iso-ne.com,false,
2022-01-10 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,193.62,271.89,61.19,32.28,iso-ne.com,false,
