Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-02 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,186.88,275.06,52.96,32.56,iso-ne.com,false,
2021-01-02 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,181.93,270.28,54.27,32.84,iso-ne.com,false,
2021-01-02 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,178.14,266.53,55.31,33.33,iso-ne.com,false,
2021-01-02 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,173.23,261.39,56.5,34.05,iso-ne.com,false,
2021-01-02 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,172.59,260.7,56.58,34.16,iso-ne.com,false,
2021-01-02 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,165.19,251.37,58.54,35.49,iso-ne.com,false,
2021-01-02 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,160.0,244.67,59.87,36.75,iso-ne.com,false,
2021-01-02 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,162.9,247.38,59.19,36.73,iso-ne.com,false,
2021-01-02 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,171.48,257.4,56.81,35.85,iso-ne.com,false,
2021-01-02 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,180.23,267.41,54.46,34.61,iso-ne.com,false,
2021-01-02 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,189.31,278.0,52.08,33.09,iso-ne.com,false,
2021-01-02 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,195.55,285.13,50.73,32.0,iso-ne.com,false,
2021-01-02 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,196.41,286.31,50.63,32.11,iso-ne.com,false,
2021-01-02 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,192.87,282.04,51.47,32.68,iso-ne.com,false,
2021-01-02 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,185.36,273.21,53.47,33.48,iso-ne.com,false,
2021-01-02 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,189.88,279.29,52.17,32.72,iso-ne.com,false,
2021-01-02 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,196.92,287.68,50.22,31.48,iso-ne.com,false,
2021-01-02 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,198.65,288.97,49.61,31.45,iso-ne.com,false,
2021-01-02 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,195.94,284.63,50.35,32.95,iso-ne.com,false,
2021-01-02 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,194.27,281.32,50.76,34.47,iso-ne.com,false,
2021-01-02 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,195.85,283.22,50.39,33.91,iso-ne.com,false,
2021-01-03 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,196.52,284.56,50.31,33.08,iso-ne.com,false,
2021-01-03 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,200.28,289.83,49.35,31.73,iso-ne.com,false,
2021-01-03 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,187.93,274.96,52.57,33.85,iso-ne.com,false,
2021-01-03 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,174.51,258.99,56.22,35.68,iso-ne.com,false,
2021-01-03 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,169.51,253.68,57.61,35.62,iso-ne.com,false,
2021-01-03 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,166.2,250.19,58.43,36.23,iso-ne.com,false,
2021-01-03 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,167.28,251.79,58.11,35.71,iso-ne.com,false,
2021-01-03 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,167.46,252.2,57.98,35.73,iso-ne.com,false,
2021-01-03 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,168.11,253.34,57.8,35.34,iso-ne.com,false,
2021-01-03 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,171.14,256.79,57.16,34.72,iso-ne.com,false,
2021-01-03 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,173.97,260.47,56.3,33.99,iso-ne.com,false,
2021-01-03 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,182.87,271.14,53.92,32.22,iso-ne.com,false,
2021-01-03 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,192.15,281.7,51.53,30.84,iso-ne.com,false,
2021-01-03 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,195.67,285.58,50.63,30.58,iso-ne.com,false,
2021-01-03 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,200.99,291.5,49.25,30.07,iso-ne.com,false,
2021-01-03 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,204.18,294.71,48.43,29.84,iso-ne.com,false,
2021-01-03 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,211.53,303.84,46.51,28.42,iso-ne.com,false,
2021-01-03 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,216.15,309.18,45.33,27.55,iso-ne.com,false,
2021-01-03 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,220.17,314.27,44.27,26.7,iso-ne.com,false,
2021-01-03 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,226.29,321.65,42.72,25.36,iso-ne.com,false,
2021-01-03 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,226.44,321.57,42.57,25.78,iso-ne.com,false,
2021-01-03 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,223.04,316.74,43.42,27.55,iso-ne.com,false,
2021-01-03 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,218.84,311.07,44.44,29.3,iso-ne.com,false,
2021-01-03 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,223.18,316.68,43.33,27.87,iso-ne.com,false,
2021-01-04 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,222.61,316.55,43.54,27.37,iso-ne.com,false,
2021-01-04 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,216.97,309.67,45.03,27.9,iso-ne.com,false,
2021-01-04 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,210.26,302.22,46.82,28.51,iso-ne.com,false,
2021-01-04 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,198.02,288.27,50.08,30.0,iso-ne.com,false,
2021-01-04 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,183.98,272.13,53.74,32.03,iso-ne.com,false,
2021-01-04 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,177.09,264.48,55.55,33.05,iso-ne.com,false,
2021-01-04 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,180.21,268.35,54.65,32.26,iso-ne.com,false,
2021-01-04 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,180.67,268.69,54.56,32.17,iso-ne.com,false,
2021-01-04 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,183.15,271.44,53.94,31.81,iso-ne.com,false,
2021-01-04 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,185.27,273.31,53.41,31.4,iso-ne.com,false,
2021-01-04 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,193.69,283.3,51.15,30.02,iso-ne.com,false,
2021-01-04 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,210.79,303.79,46.6,27.54,iso-ne.com,false,
2021-01-04 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,219.8,313.69,44.21,26.85,iso-ne.com,false,
2021-01-04 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,228.41,323.63,42.01,25.51,iso-ne.com,false,
2021-01-04 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,229.98,324.96,41.61,25.48,iso-ne.com,false,
2021-01-04 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,232.99,328.48,40.7,24.97,iso-ne.com,false,
2021-01-04 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,232.89,328.76,40.74,24.81,iso-ne.com,false,
2021-01-04 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,229.9,325.59,41.51,25.31,iso-ne.com,false,
2021-01-04 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,227.05,322.35,42.11,26.12,iso-ne.com,false,
2021-01-04 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,227.88,323.82,41.8,26.05,iso-ne.com,false,
2021-01-04 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,231.76,328.08,40.81,25.47,iso-ne.com,false,
2021-01-04 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,232.33,327.61,40.75,25.79,iso-ne.com,false,
2021-01-04 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,230.23,324.13,41.4,26.88,iso-ne.com,false,
2021-01-04 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,228.6,322.42,41.74,27.27,iso-ne.com,false,
2021-01-05 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,224.46,318.29,42.83,27.87,iso-ne.com,false,
2021-01-05 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,221.44,315.03,43.6,27.84,iso-ne.com,false,
2021-01-05 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,214.46,307.22,45.49,28.53,iso-ne.com,false,
2021-01-05 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,197.64,287.57,49.92,31.23,iso-ne.com,false,
2021-01-05 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,187.89,277.14,52.43,32.32,iso-ne.com,false,
2021-01-05 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,180.96,269.03,54.3,33.08,iso-ne.com,false,
2021-01-05 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,177.66,265.65,55.15,33.59,iso-ne.com,false,
2021-01-05 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,173.44,260.21,56.22,33.94,iso-ne.com,false,
2021-01-05 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,173.82,260.99,56.23,33.59,iso-ne.com,false,
2021-01-05 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,182.55,270.66,53.97,31.9,iso-ne.com,false,
2021-01-05 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,191.69,281.54,51.53,30.58,iso-ne.com,false,
2021-01-05 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,202.37,292.83,48.61,30.2,iso-ne.com,false,
2021-01-05 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,213.25,304.97,45.73,29.12,iso-ne.com,false,
2021-01-05 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,221.25,314.3,43.79,27.54,iso-ne.com,false,
2021-01-05 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,225.05,319.13,42.8,26.57,iso-ne.com,false,
2021-01-05 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,229.45,324.65,41.62,25.5,iso-ne.com,false,
2021-01-05 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,220.93,313.63,43.9,27.77,iso-ne.com,false,
2021-01-05 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,217.57,309.8,44.67,28.79,iso-ne.com,false,
2021-01-05 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,215.16,306.53,45.38,29.09,iso-ne.com,false,
2021-01-05 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,217.66,309.72,44.7,28.43,iso-ne.com,false,
2021-01-05 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,219.88,312.35,44.06,28.13,iso-ne.com,false,
2021-01-05 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,218.9,310.62,44.4,29.21,iso-ne.com,false,
2021-01-05 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,213.35,303.08,45.9,31.28,iso-ne.com,false,
2021-01-05 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,213.59,303.55,45.8,31.06,iso-ne.com,false,
2021-01-06 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,219.98,311.95,44.17,28.81,iso-ne.com,false,
2021-01-06 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,214.17,305.81,45.58,29.36,iso-ne.com,false,
2021-01-06 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,202.72,292.42,48.48,30.87,iso-ne.com,false,
2021-01-06 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,187.54,274.59,52.49,32.54,iso-ne.com,false,
2021-01-06 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,168.64,252.37,57.47,35.44,iso-ne.com,false,
2021-01-06 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,160.11,242.33,59.87,36.21,iso-ne.com,false,
2021-01-06 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,163.48,246.33,59.04,35.04,iso-ne.com,false,
2021-01-06 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,159.59,241.41,60.04,35.22,iso-ne.com,false,
2021-01-06 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,154.06,234.49,61.45,35.63,iso-ne.com,false,
2021-01-06 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,160.86,242.32,59.54,34.36,iso-ne.com,false,
2021-01-06 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,173.44,256.99,56.3,32.5,iso-ne.com,false,
2021-01-06 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,195.76,283.67,50.39,29.32,iso-ne.com,false,
2021-01-06 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,205.16,294.26,47.91,28.15,iso-ne.com,false,
2021-01-06 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,208.66,298.07,47.04,27.63,iso-ne.com,false,
2021-01-06 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,206.0,295.11,47.59,27.57,iso-ne.com,false,
2021-01-06 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,201.11,289.41,48.96,28.26,iso-ne.com,false,
2021-01-06 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,194.33,281.14,50.7,29.24,iso-ne.com,false,
2021-01-06 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,185.1,270.27,52.85,31.23,iso-ne.com,false,
2021-01-06 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,184.84,270.08,52.84,31.31,iso-ne.com,false,
2021-01-06 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,185.05,269.9,52.91,31.26,iso-ne.com,false,
2021-01-06 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,189.12,274.42,51.85,30.94,iso-ne.com,false,
2021-01-06 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,182.87,265.5,53.33,33.04,iso-ne.com,false,
2021-01-06 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,184.62,266.57,53.04,33.09,iso-ne.com,false,
2021-01-06 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,185.34,267.51,52.95,32.61,iso-ne.com,false,
2021-01-07 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,190.9,274.85,51.44,30.4,iso-ne.com,false,
2021-01-07 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,188.79,272.9,51.93,30.15,iso-ne.com,false,
2021-01-07 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,178.25,260.52,54.68,31.34,iso-ne.com,false,
2021-01-07 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,164.77,244.44,58.28,32.66,iso-ne.com,false,
2021-01-07 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,153.53,231.8,61.16,33.78,iso-ne.com,false,
2021-01-07 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,141.43,217.26,64.39,35.46,iso-ne.com,false,
2021-01-07 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,138.56,213.9,65.11,35.77,iso-ne.com,false,
2021-01-07 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,135.16,209.9,66.06,36.2,iso-ne.com,false,
2021-01-07 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,132.84,207.0,66.68,36.65,iso-ne.com,false,
2021-01-07 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,137.41,212.16,65.42,35.92,iso-ne.com,false,
2021-01-07 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,149.41,226.95,62.18,34.1,iso-ne.com,false,
2021-01-07 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,166.58,246.42,57.69,32.57,iso-ne.com,false,
2021-01-07 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,177.15,258.51,54.97,31.92,iso-ne.com,false,
2021-01-07 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,178.86,259.96,54.56,31.7,iso-ne.com,false,
2021-01-07 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,182.16,264.61,53.69,30.48,iso-ne.com,false,
2021-01-07 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,181.19,264.02,53.87,30.23,iso-ne.com,false,
2021-01-07 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,179.11,261.91,54.36,30.63,iso-ne.com,false,
2021-01-07 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,173.16,254.89,55.81,32.46,iso-ne.com,false,
2021-01-07 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,169.57,250.31,56.89,33.18,iso-ne.com,false,
2021-01-07 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,174.57,255.81,55.59,32.38,iso-ne.com,false,
2021-01-07 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,180.87,263.15,53.91,30.89,iso-ne.com,false,
2021-01-07 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,180.72,262.31,53.92,31.76,iso-ne.com,false,
2021-01-07 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,179.56,259.96,54.33,33.28,iso-ne.com,false,
2021-01-07 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,179.73,260.38,54.43,33.07,iso-ne.com,false,
2021-01-08 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,188.13,270.98,52.62,30.67,iso-ne.com,false,
2021-01-08 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,188.86,272.09,52.59,29.45,iso-ne.com,false,
2021-01-08 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,179.45,260.98,55.09,30.59,iso-ne.com,false,
2021-01-08 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,163.48,241.86,59.37,32.94,iso-ne.com,false,
2021-01-08 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,155.49,232.79,61.31,33.84,iso-ne.com,false,
2021-01-08 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,149.07,225.82,62.24,34.36,iso-ne.com,false,
2021-01-08 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,148.78,225.59,62.24,34.14,iso-ne.com,false,
2021-01-08 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,146.16,222.83,62.84,34.47,iso-ne.com,false,
2021-01-08 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,147.25,223.99,62.57,34.14,iso-ne.com,false,
2021-01-08 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,151.12,228.65,61.57,33.51,iso-ne.com,false,
2021-01-08 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,162.03,241.51,58.75,31.91,iso-ne.com,false,
2021-01-08 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,178.39,260.84,54.51,29.51,iso-ne.com,false,
2021-01-08 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,191.1,275.89,51.23,27.87,iso-ne.com,false,
2021-01-08 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,194.14,279.41,50.43,27.44,iso-ne.com,false,
2021-01-08 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,190.22,275.53,51.3,28.02,iso-ne.com,false,
2021-01-08 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,186.47,271.55,52.21,28.68,iso-ne.com,false,
2021-01-08 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,181.33,265.88,53.54,29.39,iso-ne.com,false,
2021-01-08 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,181.03,265.52,53.62,29.25,iso-ne.com,false,
2021-01-08 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,179.57,263.49,54.0,29.62,iso-ne.com,false,
2021-01-08 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,185.17,269.87,52.84,28.78,iso-ne.com,false,
2021-01-08 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,193.72,278.67,51.82,28.48,iso-ne.com,false,
2021-01-08 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,202.19,288.08,49.72,27.69,iso-ne.com,false,
2021-01-08 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,201.47,286.19,50.0,28.96,iso-ne.com,false,
2021-01-08 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,201.45,286.09,50.1,28.94,iso-ne.com,false,
2021-01-09 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,207.41,293.4,49.0,26.88,iso-ne.com,false,
2021-01-09 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,203.41,288.71,49.99,27.17,iso-ne.com,false,
2021-01-09 02:00:00,USA,Iso New England Inc.,US-NE-ISNE,194.85,278.77,52.33,28.31,iso-ne.com,false,
2021-01-09 03:00:00,USA,Iso New England Inc.,US-NE-ISNE,185.1,268.1,54.75,29.33,iso-ne.com,false,
2021-01-09 04:00:00,USA,Iso New England Inc.,US-NE-ISNE,176.84,257.88,57.78,30.88,iso-ne.com,false,
2021-01-09 05:00:00,USA,Iso New England Inc.,US-NE-ISNE,169.56,249.45,60.04,31.82,iso-ne.com,false,
2021-01-09 06:00:00,USA,Iso New England Inc.,US-NE-ISNE,163.26,241.95,61.84,32.41,iso-ne.com,false,
2021-01-09 07:00:00,USA,Iso New England Inc.,US-NE-ISNE,153.26,229.82,64.4,34.19,iso-ne.com,false,
2021-01-09 08:00:00,USA,Iso New England Inc.,US-NE-ISNE,148.32,225.41,64.4,34.11,iso-ne.com,false,
2021-01-09 09:00:00,USA,Iso New England Inc.,US-NE-ISNE,152.59,230.35,63.81,33.6,iso-ne.com,false,
2021-01-09 10:00:00,USA,Iso New England Inc.,US-NE-ISNE,161.08,240.47,61.46,32.37,iso-ne.com,false,
2021-01-09 11:00:00,USA,Iso New England Inc.,US-NE-ISNE,177.01,260.04,56.99,29.51,iso-ne.com,false,
2021-01-09 12:00:00,USA,Iso New England Inc.,US-NE-ISNE,188.75,273.6,53.86,27.92,iso-ne.com,false,
2021-01-09 13:00:00,USA,Iso New England Inc.,US-NE-ISNE,188.19,272.26,54.22,28.56,iso-ne.com,false,
2021-01-09 14:00:00,USA,Iso New England Inc.,US-NE-ISNE,189.77,275.25,53.69,28.07,iso-ne.com,false,
2021-01-09 15:00:00,USA,Iso New England Inc.,US-NE-ISNE,184.06,268.57,55.11,29.11,iso-ne.com,false,
2021-01-09 16:00:00,USA,Iso New England Inc.,US-NE-ISNE,179.75,263.32,56.4,29.99,iso-ne.com,false,
2021-01-09 17:00:00,USA,Iso New England Inc.,US-NE-ISNE,176.06,258.6,57.44,30.81,iso-ne.com,false,
2021-01-09 18:00:00,USA,Iso New England Inc.,US-NE-ISNE,172.72,253.73,58.37,31.34,iso-ne.com,false,
2021-01-09 19:00:00,USA,Iso New England Inc.,US-NE-ISNE,178.9,261.14,56.77,30.2,iso-ne.com,false,
2021-01-09 20:00:00,USA,Iso New England Inc.,US-NE-ISNE,190.4,274.89,53.35,28.29,iso-ne.com,false,
2021-01-09 21:00:00,USA,Iso New England Inc.,US-NE-ISNE,194.37,279.19,52.14,28.83,iso-ne.com,false,
2021-01-09 22:00:00,USA,Iso New England Inc.,US-NE-ISNE,190.32,273.04,53.31,30.86,iso-ne.com,false,
2021-01-09 23:00:00,USA,Iso New England Inc.,US-NE-ISNE,190.43,273.26,53.24,30.78,iso-ne.com,false,
2021-01-10 00:00:00,USA,Iso New England Inc.,US-NE-ISNE,192.3,275.79,53.03,29.79,iso-ne.com,false,
2021-01-10 01:00:00,USA,Iso New England Inc.,US-NE-ISNE,193.18,277.09,53.09,29.04,iso-ne.com,false,
