Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-03-02 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.97,270.66,55.51,31.11,nyiso.com,false,
2022-03-02 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.31,271.87,55.51,30.67,nyiso.com,false,
2022-03-02 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.24,269.33,56.09,31.46,nyiso.com,false,
2022-03-02 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,211.68,274.78,55.18,31.28,nyiso.com,false,
2022-03-02 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.97,284.0,53.36,30.18,nyiso.com,false,
2022-03-02 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,224.25,290.87,51.91,30.17,nyiso.com,false,
2022-03-02 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,228.23,296.25,50.58,29.96,nyiso.com,false,
2022-03-03 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.25,295.52,50.35,29.73,nyiso.com,false,
2022-03-03 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,226.91,294.54,50.74,29.57,nyiso.com,false,
2022-03-03 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,215.18,279.98,53.48,31.29,nyiso.com,false,
2022-03-03 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,206.55,269.1,55.49,31.86,nyiso.com,false,
2022-03-03 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,201.76,263.1,56.51,31.59,nyiso.com,false,
2022-03-03 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,196.68,256.11,57.86,30.71,nyiso.com,false,
2022-03-03 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,191.35,249.67,58.91,30.9,nyiso.com,false,
2022-03-03 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,186.48,243.8,59.75,31.0,nyiso.com,false,
2022-03-03 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,190.81,249.23,58.48,29.6,nyiso.com,false,
2022-03-03 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,187.12,245.25,59.08,31.49,nyiso.com,false,
2022-03-03 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,202.16,264.01,55.39,28.99,nyiso.com,false,
2022-03-03 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.63,274.6,53.5,29.26,nyiso.com,false,
2022-03-03 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,226.6,294.2,50.02,27.47,nyiso.com,false,
2022-03-03 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,229.27,297.43,49.45,26.85,nyiso.com,false,
2022-03-03 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,223.01,290.33,50.56,27.98,nyiso.com,false,
2022-03-03 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,211.71,275.8,53.65,30.09,nyiso.com,false,
2022-03-03 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.5,273.01,54.16,30.69,nyiso.com,false,
2022-03-03 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,200.65,261.82,56.43,32.41,nyiso.com,false,
2022-03-03 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,198.4,258.65,57.16,32.4,nyiso.com,false,
2022-03-03 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,196.16,255.63,57.81,32.61,nyiso.com,false,
2022-03-03 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,200.64,261.41,56.52,32.03,nyiso.com,false,
2022-03-03 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,212.75,277.69,52.73,30.17,nyiso.com,false,
2022-03-03 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,225.39,293.61,49.73,29.05,nyiso.com,false,
2022-03-03 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,228.07,296.49,49.61,29.66,nyiso.com,false,
2022-03-04 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,229.72,298.29,49.28,29.29,nyiso.com,false,
2022-03-04 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.58,298.7,49.51,28.85,nyiso.com,false,
2022-03-04 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,228.73,296.47,49.97,28.8,nyiso.com,false,
2022-03-04 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,232.66,300.8,49.3,26.51,nyiso.com,false,
2022-03-04 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,229.97,297.36,49.96,25.76,nyiso.com,false,
2022-03-04 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,226.21,293.57,50.22,25.26,nyiso.com,false,
2022-03-04 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.04,297.91,49.59,24.02,nyiso.com,false,
2022-03-04 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.65,298.39,49.52,23.25,nyiso.com,false,
2022-03-04 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,233.67,302.2,48.66,22.34,nyiso.com,false,
2022-03-04 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.61,298.76,49.19,23.5,nyiso.com,false,
2022-03-04 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,235.76,305.16,48.06,24.2,nyiso.com,false,
2022-03-04 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,240.88,311.86,46.59,24.84,nyiso.com,false,
2022-03-04 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,244.45,315.25,46.6,25.5,nyiso.com,false,
2022-03-04 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,240.86,310.8,47.57,26.12,nyiso.com,false,
2022-03-04 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,233.61,302.49,48.78,26.6,nyiso.com,false,
2022-03-04 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,228.36,295.72,50.25,27.91,nyiso.com,false,
2022-03-04 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.25,283.99,52.02,29.52,nyiso.com,false,
2022-03-04 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.64,279.64,52.68,29.31,nyiso.com,false,
2022-03-04 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,215.75,280.86,52.46,29.21,nyiso.com,false,
2022-03-04 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,211.06,275.17,53.38,29.52,nyiso.com,false,
2022-03-04 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.48,274.71,53.26,29.57,nyiso.com,false,
2022-03-04 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,220.12,286.35,51.18,27.69,nyiso.com,false,
2022-03-04 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,228.88,297.51,49.07,27.59,nyiso.com,false,
2022-03-04 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,231.96,301.76,48.11,27.44,nyiso.com,false,
2022-03-05 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,232.48,302.14,48.17,27.56,nyiso.com,false,
2022-03-05 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,234.66,304.42,47.91,26.63,nyiso.com,false,
2022-03-05 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,231.55,300.19,48.84,26.72,nyiso.com,false,
2022-03-05 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,223.1,289.73,50.79,27.43,nyiso.com,false,
2022-03-05 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.27,283.67,51.89,27.35,nyiso.com,false,
2022-03-05 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,215.68,280.09,52.75,26.37,nyiso.com,false,
2022-03-05 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,211.76,275.9,53.24,26.37,nyiso.com,false,
2022-03-05 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.16,278.14,53.28,25.64,nyiso.com,false,
2022-03-05 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,212.39,275.9,53.78,25.9,nyiso.com,false,
2022-03-05 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.18,273.33,54.25,26.65,nyiso.com,false,
2022-03-05 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,208.64,271.75,54.45,27.53,nyiso.com,false,
2022-03-05 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.35,274.61,53.62,28.82,nyiso.com,false,
2022-03-05 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.59,274.83,53.66,29.64,nyiso.com,false,
2022-03-05 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.59,271.38,54.24,30.57,nyiso.com,false,
2022-03-05 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,198.39,260.17,56.29,32.03,nyiso.com,false,
2022-03-05 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,191.83,251.1,58.46,32.61,nyiso.com,false,
2022-03-05 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,184.44,241.77,60.33,33.46,nyiso.com,false,
2022-03-05 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,181.0,237.52,61.11,33.69,nyiso.com,false,
2022-03-05 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,179.74,236.13,61.24,33.48,nyiso.com,false,
2022-03-05 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,176.1,231.96,61.81,33.78,nyiso.com,false,
2022-03-05 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,178.44,234.89,61.16,33.58,nyiso.com,false,
2022-03-05 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,184.92,243.34,59.21,32.65,nyiso.com,false,
2022-03-05 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,193.29,253.44,57.37,31.97,nyiso.com,false,
2022-03-05 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,196.98,258.09,56.37,31.97,nyiso.com,false,
2022-03-06 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,200.18,261.3,56.1,32.02,nyiso.com,false,
2022-03-06 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,191.47,250.83,58.0,34.08,nyiso.com,false,
2022-03-06 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,186.02,244.4,59.1,35.03,nyiso.com,false,
2022-03-06 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,183.67,241.78,59.4,34.5,nyiso.com,false,
2022-03-06 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,187.78,246.42,58.51,32.48,nyiso.com,false,
2022-03-06 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,182.35,239.72,59.65,32.79,nyiso.com,false,
2022-03-06 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,182.39,239.47,59.63,31.15,nyiso.com,false,
2022-03-06 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,176.92,232.77,60.9,31.7,nyiso.com,false,
2022-03-06 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,176.75,232.43,61.04,31.64,nyiso.com,false,
2022-03-06 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,177.12,233.29,60.75,32.19,nyiso.com,false,
2022-03-06 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,175.22,231.26,60.94,32.89,nyiso.com,false,
2022-03-06 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,177.85,234.45,60.27,32.79,nyiso.com,false,
2022-03-06 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,178.37,235.49,59.87,33.92,nyiso.com,false,
2022-03-06 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,175.34,231.91,60.52,35.06,nyiso.com,false,
2022-03-06 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,179.85,237.78,59.35,34.39,nyiso.com,false,
2022-03-06 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,188.13,247.59,57.56,32.36,nyiso.com,false,
2022-03-06 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,186.32,245.06,58.18,32.02,nyiso.com,false,
2022-03-06 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,190.55,249.71,57.52,30.85,nyiso.com,false,
2022-03-06 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,179.04,235.51,60.41,33.35,nyiso.com,false,
2022-03-06 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,173.6,228.42,62.06,34.29,nyiso.com,false,
2022-03-06 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,172.86,228.57,61.59,34.66,nyiso.com,false,
2022-03-06 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,179.89,237.05,60.25,34.96,nyiso.com,false,
2022-03-06 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,188.55,247.81,58.27,35.18,nyiso.com,false,
2022-03-06 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,195.96,256.96,56.53,35.19,nyiso.com,false,
2022-03-07 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,199.04,260.34,56.22,35.46,nyiso.com,false,
2022-03-07 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,193.18,252.86,57.86,36.81,nyiso.com,false,
2022-03-07 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,190.72,249.91,58.38,37.61,nyiso.com,false,
2022-03-07 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,181.19,238.22,60.57,39.4,nyiso.com,false,
2022-03-07 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,171.43,226.62,62.51,40.8,nyiso.com,false,
2022-03-07 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,159.62,213.27,64.86,42.89,nyiso.com,false,
2022-03-07 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,163.22,216.88,64.72,41.95,nyiso.com,false,
2022-03-07 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,166.04,220.0,64.44,41.33,nyiso.com,false,
2022-03-07 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,169.14,223.11,64.22,40.4,nyiso.com,false,
2022-03-07 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,172.63,227.07,63.51,39.35,nyiso.com,false,
2022-03-07 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,183.13,240.49,60.84,38.4,nyiso.com,false,
2022-03-07 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,202.16,264.93,55.89,36.25,nyiso.com,false,
2022-03-07 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,212.38,278.14,53.13,34.95,nyiso.com,false,
2022-03-07 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.06,279.55,53.12,34.64,nyiso.com,false,
2022-03-07 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,215.94,282.43,52.46,34.56,nyiso.com,false,
2022-03-07 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.23,285.09,52.02,34.19,nyiso.com,false,
2022-03-07 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,215.99,282.44,52.32,34.93,nyiso.com,false,
2022-03-07 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.38,275.84,53.33,36.5,nyiso.com,false,
2022-03-07 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,208.46,273.53,53.66,36.94,nyiso.com,false,
2022-03-07 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.91,272.35,54.09,37.09,nyiso.com,false,
2022-03-07 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,208.39,273.25,53.73,36.82,nyiso.com,false,
2022-03-07 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,213.86,280.04,52.46,36.13,nyiso.com,false,
2022-03-07 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,223.82,292.83,49.67,33.49,nyiso.com,false,
2022-03-07 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,222.48,291.14,50.02,34.16,nyiso.com,false,
2022-03-08 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,216.73,283.8,51.55,35.83,nyiso.com,false,
2022-03-08 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.73,275.72,53.41,37.02,nyiso.com,false,
2022-03-08 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,201.0,264.01,55.44,38.88,nyiso.com,false,
2022-03-08 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,195.51,256.65,57.02,39.26,nyiso.com,false,
2022-03-08 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,189.06,248.35,58.67,39.48,nyiso.com,false,
2022-03-08 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,181.47,239.28,60.31,41.0,nyiso.com,false,
2022-03-08 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,180.09,238.51,60.07,41.04,nyiso.com,false,
2022-03-08 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,178.83,236.97,60.27,41.31,nyiso.com,false,
2022-03-08 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,180.69,239.02,59.97,40.58,nyiso.com,false,
2022-03-08 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,183.2,242.36,59.34,40.62,nyiso.com,false,
2022-03-08 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,190.59,251.4,57.66,39.29,nyiso.com,false,
2022-03-08 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,200.6,264.38,54.94,38.04,nyiso.com,false,
2022-03-08 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.74,281.27,52.14,35.2,nyiso.com,false,
2022-03-08 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.01,280.05,52.75,35.4,nyiso.com,false,
2022-03-08 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.43,274.44,53.97,36.09,nyiso.com,false,
2022-03-08 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,202.91,267.3,55.15,36.47,nyiso.com,false,
2022-03-08 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,202.21,266.11,55.53,36.02,nyiso.com,false,
2022-03-08 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,195.15,257.41,57.33,37.06,nyiso.com,false,
2022-03-08 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,198.6,261.53,56.48,36.24,nyiso.com,false,
2022-03-08 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,201.97,265.36,55.93,35.89,nyiso.com,false,
2022-03-08 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,203.96,268.03,55.21,35.52,nyiso.com,false,
2022-03-08 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.42,284.56,51.89,32.82,nyiso.com,false,
2022-03-08 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,229.71,299.76,49.02,31.54,nyiso.com,false,
2022-03-08 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,224.16,294.25,49.64,33.65,nyiso.com,false,
2022-03-09 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.9,298.93,48.66,32.35,nyiso.com,false,
2022-03-09 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.32,297.34,49.3,32.21,nyiso.com,false,
2022-03-09 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,228.57,298.49,49.19,30.8,nyiso.com,false,
2022-03-09 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,219.19,286.96,51.5,33.34,nyiso.com,false,
2022-03-09 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.43,285.54,51.95,33.23,nyiso.com,false,
2022-03-09 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.74,275.5,53.17,34.52,nyiso.com,false,
2022-03-09 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.11,272.71,53.34,34.62,nyiso.com,false,
2022-03-09 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.11,272.55,53.36,34.11,nyiso.com,false,
2022-03-09 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.27,273.12,53.09,33.8,nyiso.com,false,
2022-03-09 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,209.51,276.6,52.1,33.46,nyiso.com,false,
2022-03-09 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,215.09,283.78,50.58,32.79,nyiso.com,false,
2022-03-09 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,220.12,290.63,49.11,33.26,nyiso.com,false,
2022-03-09 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,225.15,296.43,48.28,32.67,nyiso.com,false,
2022-03-09 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,228.4,300.48,47.64,32.13,nyiso.com,false,
2022-03-09 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,224.42,296.45,48.22,33.09,nyiso.com,false,
2022-03-09 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.42,299.3,48.08,32.17,nyiso.com,false,
2022-03-09 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.6,302.77,47.58,31.34,nyiso.com,false,
2022-03-09 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,233.31,305.21,47.43,31.3,nyiso.com,false,
2022-03-09 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,232.94,304.91,47.45,31.26,nyiso.com,false,
2022-03-09 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,231.31,303.35,47.59,31.12,nyiso.com,false,
2022-03-09 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,231.95,303.17,47.9,30.77,nyiso.com,false,
2022-03-09 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.87,301.98,48.04,31.39,nyiso.com,false,
2022-03-09 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,231.63,303.89,47.15,32.15,nyiso.com,false,
2022-03-09 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,229.46,301.43,47.59,32.68,nyiso.com,false,
2022-03-10 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,226.24,297.84,48.03,33.66,nyiso.com,false,
2022-03-10 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,226.16,297.0,48.42,33.66,nyiso.com,false,
2022-03-10 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,224.71,294.11,49.38,33.21,nyiso.com,false,
2022-03-10 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,215.62,283.18,51.26,35.16,nyiso.com,false,
2022-03-10 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.99,286.97,50.48,33.41,nyiso.com,false,
2022-03-10 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.52,281.31,51.59,34.48,nyiso.com,false,
2022-03-10 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,212.19,279.01,51.68,34.39,nyiso.com,false,
2022-03-10 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.56,273.51,52.64,35.16,nyiso.com,false,
2022-03-10 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,207.16,272.79,53.04,34.9,nyiso.com,false,
2022-03-10 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,211.49,278.65,51.75,34.44,nyiso.com,false,
2022-03-10 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.24,285.64,50.38,32.66,nyiso.com,false,
2022-03-10 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.9,289.03,49.41,33.73,nyiso.com,false,
2022-03-10 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.2,291.75,49.08,33.61,nyiso.com,false,
2022-03-10 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,224.24,295.02,48.73,33.17,nyiso.com,false,
2022-03-10 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.09,291.19,49.64,33.64,nyiso.com,false,
2022-03-10 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,213.81,282.64,51.26,34.59,nyiso.com,false,
2022-03-10 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.97,278.86,51.99,34.71,nyiso.com,false,
2022-03-10 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,213.49,281.43,51.77,34.45,nyiso.com,false,
2022-03-10 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,212.21,279.33,52.47,34.35,nyiso.com,false,
2022-03-10 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,214.01,281.3,52.15,33.78,nyiso.com,false,
2022-03-10 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,219.68,288.34,50.69,32.74,nyiso.com,false,
2022-03-10 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.66,286.78,50.71,33.51,nyiso.com,false,
2022-03-10 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,228.77,299.87,48.47,31.73,nyiso.com,false,
2022-03-10 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.55,302.19,48.0,32.4,nyiso.com,false,
2022-03-11 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,227.49,298.67,48.63,33.06,nyiso.com,false,
2022-03-11 01:00:00,USA,New York Independent System Operator,US-NY-NYIS,225.02,295.92,48.94,33.25,nyiso.com,false,
2022-03-11 02:00:00,USA,New York Independent System Operator,US-NY-NYIS,223.36,293.82,49.36,32.91,nyiso.com,false,
2022-03-11 03:00:00,USA,New York Independent System Operator,US-NY-NYIS,225.04,295.19,49.27,31.75,nyiso.com,false,
2022-03-11 04:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.57,291.49,49.56,31.44,nyiso.com,false,
2022-03-11 05:00:00,USA,New York Independent System Operator,US-NY-NYIS,230.02,300.23,48.73,28.86,nyiso.com,false,
2022-03-11 06:00:00,USA,New York Independent System Operator,US-NY-NYIS,235.07,305.78,48.15,27.9,nyiso.com,false,
2022-03-11 07:00:00,USA,New York Independent System Operator,US-NY-NYIS,235.25,306.56,47.57,27.94,nyiso.com,false,
2022-03-11 08:00:00,USA,New York Independent System Operator,US-NY-NYIS,239.64,311.42,46.93,27.4,nyiso.com,false,
2022-03-11 09:00:00,USA,New York Independent System Operator,US-NY-NYIS,233.49,305.02,47.56,29.05,nyiso.com,false,
2022-03-11 10:00:00,USA,New York Independent System Operator,US-NY-NYIS,222.3,292.17,49.59,31.51,nyiso.com,false,
2022-03-11 11:00:00,USA,New York Independent System Operator,US-NY-NYIS,219.55,289.7,49.86,33.45,nyiso.com,false,
2022-03-11 12:00:00,USA,New York Independent System Operator,US-NY-NYIS,219.91,289.77,50.02,33.54,nyiso.com,false,
2022-03-11 13:00:00,USA,New York Independent System Operator,US-NY-NYIS,221.35,289.97,50.89,33.06,nyiso.com,false,
2022-03-11 14:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.83,285.64,51.78,33.56,nyiso.com,false,
2022-03-11 15:00:00,USA,New York Independent System Operator,US-NY-NYIS,210.61,277.13,53.43,34.88,nyiso.com,false,
2022-03-11 16:00:00,USA,New York Independent System Operator,US-NY-NYIS,203.96,268.47,55.2,35.8,nyiso.com,false,
2022-03-11 17:00:00,USA,New York Independent System Operator,US-NY-NYIS,203.95,268.13,55.25,35.68,nyiso.com,false,
2022-03-11 18:00:00,USA,New York Independent System Operator,US-NY-NYIS,205.17,269.16,55.31,35.57,nyiso.com,false,
2022-03-11 19:00:00,USA,New York Independent System Operator,US-NY-NYIS,208.47,272.47,54.82,34.89,nyiso.com,false,
2022-03-11 20:00:00,USA,New York Independent System Operator,US-NY-NYIS,205.31,269.04,55.11,35.38,nyiso.com,false,
2022-03-11 21:00:00,USA,New York Independent System Operator,US-NY-NYIS,208.61,273.09,54.43,35.54,nyiso.com,false,
2022-03-11 22:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.27,285.06,51.95,34.38,nyiso.com,false,
2022-03-11 23:00:00,USA,New York Independent System Operator,US-NY-NYIS,217.35,284.64,51.79,34.94,nyiso.com,false,
2022-03-12 00:00:00,USA,New York Independent System Operator,US-NY-NYIS,218.97,286.75,51.29,34.78,nyiso.com,false,
