Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
12/23/2023 00:00,CENTRAL EAST - VC,23330,2011.05,3040,-9999
12/23/2023 00:00,DYSINGER EAST,23326,1314.66,3200,-9999
12/23/2023 00:00,MOSES SOUTH,23319,-756.29,3150,-1600
12/23/2023 00:00,SCH - HQ - NY,23324,-800,1500,-800
12/23/2023 00:00,SCH - HQ_CEDARS,325274,-85,279,-85
12/23/2023 00:00,SCH - HQ_IMPORT_EXPORT,325376,-1045,1310,-9999
12/23/2023 00:00,SCH - NE - NY,23318,-1597.78,1400,-1800
12/23/2023 00:00,SCH - NPX_1385,325277,110,200,-200
12/23/2023 00:00,SCH - NPX_CSC,325154,0,330,-330
12/23/2023 00:00,SCH - OH - NY,23317,1081.3,2200,-1900
12/23/2023 00:00,SCH - PJ - NY,23316,1810.06,2400,-2400
12/23/2023 00:00,SCH - PJM_HTP,325905,610,660,-660
12/23/2023 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
12/23/2023 00:00,SCH - PJM_VFT,325658,315,315,-315
12/23/2023 00:00,SPR/DUN-SOUTH,23320,922.88,4600,-9999
12/23/2023 00:00,TOTAL EAST,23314,3863.62,7550,-9999
12/23/2023 00:00,UPNY CONED,23315,2448.94,6255,-9999
12/23/2023 00:00,WEST CENTRAL,23312,901.31,9999,-9999
12/23/2023 00:05,CENTRAL EAST - VC,23330,1989.51,3040,-9999
12/23/2023 00:05,DYSINGER EAST,23326,1339.27,3200,-9999
12/23/2023 00:05,MOSES SOUTH,23319,-752.27,3150,-1600
12/23/2023 00:05,SCH - HQ - NY,23324,-800,1500,-800
12/23/2023 00:05,SCH - HQ_CEDARS,325274,-85,279,-85
12/23/2023 00:05,SCH - HQ_IMPORT_EXPORT,325376,-1067,1310,-9999
12/23/2023 00:05,SCH - NE - NY,23318,-1597.81,1400,-1800
12/23/2023 00:05,SCH - NPX_1385,325277,40,200,-200
12/23/2023 00:05,SCH - NPX_CSC,325154,0,330,-330
12/23/2023 00:05,SCH - OH - NY,23317,1118.69,2200,-1900
12/23/2023 00:05,SCH - PJ - NY,23316,1716.55,2400,-2400
12/23/2023 00:05,SCH - PJM_HTP,325905,560,660,-660
12/23/2023 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
12/23/2023 00:05,SCH - PJM_VFT,325658,315,315,-315
12/23/2023 00:05,SPR/DUN-SOUTH,23320,901.16,4600,-9999
12/23/2023 00:05,TOTAL EAST,23314,3826.1,7550,-9999
12/23/2023 00:05,UPNY CONED,23315,2434.7,6255,-9999
12/23/2023 00:05,WEST CENTRAL,23312,928.37,9999,-9999
12/23/2023 00:10,CENTRAL EAST - VC,23330,1977.85,3040,-9999
12/23/2023 00:10,DYSINGER EAST,23326,1244.14,3200,-9999
12/23/2023 00:10,MOSES SOUTH,23319,-725.38,3150,-1600
12/23/2023 00:10,SCH - HQ - NY,23324,-800,1500,-800
12/23/2023 00:10,SCH - HQ_CEDARS,325274,-85,279,-85
12/23/2023 00:10,SCH - HQ_IMPORT_EXPORT,325376,-1067,1310,-9999
12/23/2023 00:10,SCH - NE - NY,23318,-1597.22,1400,-1800
12/23/2023 00:10,SCH - NPX_1385,325277,40,200,-200
12/23/2023 00:10,SCH - NPX_CSC,325154,0,330,-330
12/23/2023 00:10,SCH - OH - NY,23317,1117.73,2200,-1900
12/23/2023 00:10,SCH - PJ - NY,23316,1712.41,2400,-2400
12/23/2023 00:10,SCH - PJM_HTP,325905,560,660,-660
12/23/2023 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
12/23/2023 00:10,SCH - PJM_VFT,325658,315,315,-315
12/23/2023 00:10,SPR/DUN-SOUTH,23320,856.8,4600,-9999
12/23/2023 00:10,TOTAL EAST,23314,3840.61,7550,-9999
12/23/2023 00:10,UPNY CONED,23315,2377.04,6255,-9999
12/23/2023 00:10,WEST CENTRAL,23312,838.78,9999,-9999
12/23/2023 00:15,CENTRAL EAST - VC,23330,1999.48,3040,-9999
12/23/2023 00:15,DYSINGER EAST,23326,1206.17,3200,-9999
12/23/2023 00:15,MOSES SOUTH,23319,-714.01,3150,-1600
12/23/2023 00:15,SCH - HQ - NY,23324,-800,1500,-800
12/23/2023 00:15,SCH - HQ_CEDARS,325274,-85,279,-85
12/23/2023 00:15,SCH - HQ_IMPORT_EXPORT,325376,-1067,1310,-9999
12/23/2023 00:15,SCH - NE - NY,23318,-1597.32,1400,-1800
12/23/2023 00:15,SCH - NPX_1385,325277,40,200,-200
12/23/2023 00:15,SCH - NPX_CSC,325154,0,330,-330
12/23/2023 00:15,SCH - OH - NY,23317,1117.14,2200,-1900
12/23/2023 00:15,SCH - PJ - NY,23316,1715.51,2400,-2400
12/23/2023 00:15,SCH - PJM_HTP,325905,560,660,-660
12/23/2023 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
12/23/2023 00:15,SCH - PJM_VFT,325658,315,315,-315
12/23/2023 00:15,SPR/DUN-SOUTH,23320,845.54,4600,-9999
12/23/2023 00:15,TOTAL EAST,23314,3848.99,7550,-9999
12/23/2023 00:15,UPNY CONED,23315,2360.22,6255,-9999
12/23/2023 00:15,WEST CENTRAL,23312,805.89,9999,-9999
12/23/2023 00:20,CENTRAL EAST - VC,23330,2034.29,3040,-9999
12/23/2023 00:20,DYSINGER EAST,23326,1161.32,3200,-9999
12/23/2023 00:20,MOSES SOUTH,23319,-663.88,3150,-1600
12/23/2023 00:20,SCH - HQ - NY,23324,-800,1500,-800
12/23/2023 00:20,SCH - HQ_CEDARS,325274,-85,279,-85
12/23/2023 00:20,SCH - HQ_IMPORT_EXPORT,325376,-1067,1310,-9999
12/23/2023 00:20,SCH - NE - NY,23318,-1597.16,1400,-1800
12/23/2023 00:20,SCH - NPX_1385,325277,40,200,-200
12/23/2023 00:20,SCH - NPX_CSC,325154,0,330,-330
12/23/2023 00:20,SCH - OH - NY,23317,1116.55,2200,-1900
12/23/2023 00:20,SCH - PJ - NY,23316,1713.43,2400,-2400
12/23/2023 00:20,SCH - PJM_HTP,325905,560,660,-660
12/23/2023 00:20,SCH - PJM_NEPTUNE,325305,660,660,-660
12/23/2023 00:20,SCH - PJM_VFT,325658,315,315,-315
12/23/2023 00:20,SPR/DUN-SOUTH,23320,840.92,4600,-9999
12/23/2023 00:20,TOTAL EAST,23314,3846.19,7550,-9999
12/23/2023 00:20,UPNY CONED,23315,2352.26,6255,-9999
12/23/2023 00:20,WEST CENTRAL,23312,765.28,9999,-9999
12/23/2023 00:25,CENTRAL EAST - VC,23330,2011.15,3040,-9999
12/23/2023 00:25,DYSINGER EAST,23326,1175.88,3200,-9999
12/23/2023 00:25,MOSES SOUTH,23319,-660.92,3150,-1600
12/23/2023 00:25,SCH - HQ - NY,23324,-800,1500,-800
12/23/2023 00:25,SCH - HQ_CEDARS,325274,-85,279,-85
