Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
05/07/2022 00:00,CENTRAL EAST - VC,23330,791,895,-9999
05/07/2022 00:00,DYSINGER EAST,23326,-353.65,3200,-9999
05/07/2022 00:00,MOSES SOUTH,23319,466.59,2550,-1600
05/07/2022 00:00,SCH - HQ - NY,23324,555,900,0
05/07/2022 00:00,SCH - HQ_CEDARS,325274,-54,220,-100
05/07/2022 00:00,SCH - HQ_IMPORT_EXPORT,325376,255,1310,-9999
05/07/2022 00:00,SCH - NE - NY,23318,-165.72,750,-1400
05/07/2022 00:00,SCH - NPX_1385,325277,26.01,100,-100
05/07/2022 00:00,SCH - NPX_CSC,325154,330,330,-330
05/07/2022 00:00,SCH - OH - NY,23317,441.6,800,-800
05/07/2022 00:00,SCH - PJ - NY,23316,-496.5,2000,-800
05/07/2022 00:00,SCH - PJM_HTP,325905,199.98,660,-660
05/07/2022 00:00,SCH - PJM_NEPTUNE,325305,375.01,660,-660
05/07/2022 00:00,SCH - PJM_VFT,325658,314.97,315,-315
05/07/2022 00:00,SPR/DUN-SOUTH,23320,1591.6,4600,-9999
05/07/2022 00:00,TOTAL EAST,23314,957.45,6000,-9999
05/07/2022 00:00,UPNY CONED,23315,2542,5445,-9999
05/07/2022 00:00,WEST CENTRAL,23312,-641.85,9999,-9999
05/07/2022 00:05,CENTRAL EAST - VC,23330,789.27,895,-9999
05/07/2022 00:05,DYSINGER EAST,23326,-337.52,3200,-9999
05/07/2022 00:05,MOSES SOUTH,23319,519.59,2550,-1600
05/07/2022 00:05,SCH - HQ - NY,23324,555.02,900,0
05/07/2022 00:05,SCH - HQ_CEDARS,325274,-100,220,-100
05/07/2022 00:05,SCH - HQ_IMPORT_EXPORT,325376,255,1310,-9999
05/07/2022 00:05,SCH - NE - NY,23318,-131.82,750,-1400
05/07/2022 00:05,SCH - NPX_1385,325277,0.99,100,-100
05/07/2022 00:05,SCH - NPX_CSC,325154,330,330,-330
05/07/2022 00:05,SCH - OH - NY,23317,384.87,800,-800
05/07/2022 00:05,SCH - PJ - NY,23316,-497.86,2000,-800
05/07/2022 00:05,SCH - PJM_HTP,325905,200.03,660,-660
05/07/2022 00:05,SCH - PJM_NEPTUNE,325305,374.99,660,-660
05/07/2022 00:05,SCH - PJM_VFT,325658,315.03,315,-315
05/07/2022 00:05,SPR/DUN-SOUTH,23320,1516.97,4600,-9999
05/07/2022 00:05,TOTAL EAST,23314,1038.94,6000,-9999
05/07/2022 00:05,UPNY CONED,23315,2487.22,5445,-9999
05/07/2022 00:05,WEST CENTRAL,23312,-619.24,9999,-9999
05/07/2022 00:10,CENTRAL EAST - VC,23330,793.06,895,-9999
05/07/2022 00:10,DYSINGER EAST,23326,-318.58,3200,-9999
05/07/2022 00:10,MOSES SOUTH,23319,468.56,2550,-1600
05/07/2022 00:10,SCH - HQ - NY,23324,555.01,900,0
05/07/2022 00:10,SCH - HQ_CEDARS,325274,-100,220,-100
05/07/2022 00:10,SCH - HQ_IMPORT_EXPORT,325376,255,1310,-9999
05/07/2022 00:10,SCH - NE - NY,23318,-131.83,750,-1400
05/07/2022 00:10,SCH - NPX_1385,325277,1,100,-100
05/07/2022 00:10,SCH - NPX_CSC,325154,330,330,-330
05/07/2022 00:10,SCH - OH - NY,23317,383,800,-800
05/07/2022 00:10,SCH - PJ - NY,23316,-496.8,2000,-800
05/07/2022 00:10,SCH - PJM_HTP,325905,200.01,660,-660
05/07/2022 00:10,SCH - PJM_NEPTUNE,325305,374.99,660,-660
05/07/2022 00:10,SCH - PJM_VFT,325658,315.02,315,-315
05/07/2022 00:10,SPR/DUN-SOUTH,23320,1510.82,4600,-9999
05/07/2022 00:10,TOTAL EAST,23314,1074.02,6000,-9999
05/07/2022 00:10,UPNY CONED,23315,2463.57,5445,-9999
05/07/2022 00:10,WEST CENTRAL,23312,-591.75,9999,-9999
05/07/2022 00:15,CENTRAL EAST - VC,23330,818.42,925,-9999
05/07/2022 00:15,DYSINGER EAST,23326,-322.41,3200,-9999
05/07/2022 00:15,MOSES SOUTH,23319,470.16,2550,-1600
05/07/2022 00:15,SCH - HQ - NY,23324,555.01,900,0
05/07/2022 00:15,SCH - HQ_CEDARS,325274,-100,220,-100
05/07/2022 00:15,SCH - HQ_IMPORT_EXPORT,325376,255,1310,-9999
05/07/2022 00:15,SCH - NE - NY,23318,-37.31,750,-1400
05/07/2022 00:15,SCH - NPX_1385,325277,1,100,-100
05/07/2022 00:15,SCH - NPX_CSC,325154,330,330,-330
05/07/2022 00:15,SCH - OH - NY,23317,383.27,800,-800
05/07/2022 00:15,SCH - PJ - NY,23316,-497.5,2000,-800
05/07/2022 00:15,SCH - PJM_HTP,325905,200,660,-660
05/07/2022 00:15,SCH - PJM_NEPTUNE,325305,375,660,-660
05/07/2022 00:15,SCH - PJM_VFT,325658,315.01,315,-315
05/07/2022 00:15,SPR/DUN-SOUTH,23320,1415.21,4600,-9999
05/07/2022 00:15,TOTAL EAST,23314,1074.44,6000,-9999
05/07/2022 00:15,UPNY CONED,23315,2353.14,5365,-9999
05/07/2022 00:15,WEST CENTRAL,23312,-589.75,9999,-9999
05/07/2022 00:20,CENTRAL EAST - VC,23330,821.34,925,-9999
05/07/2022 00:20,DYSINGER EAST,23326,-325.32,3200,-9999
05/07/2022 00:20,MOSES SOUTH,23319,503.78,2550,-1600
05/07/2022 00:20,SCH - HQ - NY,23324,555,900,0
05/07/2022 00:20,SCH - HQ_CEDARS,325274,-100,220,-100
05/07/2022 00:20,SCH - HQ_IMPORT_EXPORT,325376,255,1310,-9999
05/07/2022 00:20,SCH - NE - NY,23318,57.52,750,-1400
05/07/2022 00:20,SCH - NPX_1385,325277,1,100,-100
05/07/2022 00:20,SCH - NPX_CSC,325154,330,330,-330
05/07/2022 00:20,SCH - OH - NY,23317,383.62,800,-800
05/07/2022 00:20,SCH - PJ - NY,23316,-499.69,2000,-800
05/07/2022 00:20,SCH - PJM_HTP,325905,200.01,660,-660
05/07/2022 00:20,SCH - PJM_NEPTUNE,325305,375,660,-660
05/07/2022 00:20,SCH - PJM_VFT,325658,315.02,315,-315
05/07/2022 00:20,SPR/DUN-SOUTH,23320,1489.18,4600,-9999
05/07/2022 00:20,TOTAL EAST,23314,1132.06,6000,-9999
05/07/2022 00:20,UPNY CONED,23315,2417.71,5365,-9999
05/07/2022 00:20,WEST CENTRAL,23312,-590.35,9999,-9999
05/07/2022 00:25,CENTRAL EAST - VC,23330,820.32,925,-9999
05/07/2022 00:25,DYSINGER EAST,23326,-251.43,3200,-9999
05/07/2022 00:25,MOSES SOUTH,23319,510.54,2550,-1600
05/07/2022 00:25,SCH - HQ - NY,23324,555,900,0
05/07/2022 00:25,SCH - HQ_CEDARS,325274,-100,220,-100
05/07/2022 00:25,SCH - HQ_IMPORT_EXPORT,325376,255,1310,-9999
05/07/2022 00:25,SCH - NE - NY,23318,58.56,750,-1400
05/07/2022 00:25,SCH - NPX_1385,325277,1.01,100,-100
05/07/2022 00:25,SCH - NPX_CSC,325154,329.99,330,-330
