Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
07/08/2022 00:00,CENTRAL EAST - VC,23330,1582.45,2390,-9999
07/08/2022 00:00,DYSINGER EAST,23326,380.29,2850,-9999
07/08/2022 00:00,MOSES SOUTH,23319,1772.36,3000,-1600
07/08/2022 00:00,SCH - HQ - NY,23324,1219.96,1220,-1000
07/08/2022 00:00,SCH - HQ_CEDARS,325274,262.01,270,-100
07/08/2022 00:00,SCH - HQ_IMPORT_EXPORT,325376,920,1310,-9999
07/08/2022 00:00,SCH - NE - NY,23318,-162.32,1400,-1600
07/08/2022 00:00,SCH - NPX_1385,325277,200,200,-200
07/08/2022 00:00,SCH - NPX_CSC,325154,330,330,-330
07/08/2022 00:00,SCH - OH - NY,23317,987.05,1700,-1300
07/08/2022 00:00,SCH - PJ - NY,23316,122.89,2000,-1150
07/08/2022 00:00,SCH - PJM_HTP,325905,110,660,-660
07/08/2022 00:00,SCH - PJM_NEPTUNE,325305,375,660,-660
07/08/2022 00:00,SCH - PJM_VFT,325658,315.01,315,-315
07/08/2022 00:00,SPR/DUN-SOUTH,23320,2534.33,4600,-9999
07/08/2022 00:00,TOTAL EAST,23314,2922.64,6800,-9999
07/08/2022 00:00,UPNY CONED,23315,4195.17,5445,-9999
07/08/2022 00:00,WEST CENTRAL,23312,-104.23,9999,-9999
07/08/2022 00:05,CENTRAL EAST - VC,23330,1566.72,2350,-9999
07/08/2022 00:05,DYSINGER EAST,23326,376.88,2850,-9999
07/08/2022 00:05,MOSES SOUTH,23319,1800.93,3000,-1600
07/08/2022 00:05,SCH - HQ - NY,23324,1220,1220,-1000
07/08/2022 00:05,SCH - HQ_CEDARS,325274,256,270,-100
07/08/2022 00:05,SCH - HQ_IMPORT_EXPORT,325376,920,1310,-9999
07/08/2022 00:05,SCH - NE - NY,23318,-76.12,1400,-1600
07/08/2022 00:05,SCH - NPX_1385,325277,200,200,-200
07/08/2022 00:05,SCH - NPX_CSC,325154,330,330,-330
07/08/2022 00:05,SCH - OH - NY,23317,974.86,1700,-1300
07/08/2022 00:05,SCH - PJ - NY,23316,122.55,2000,-1150
07/08/2022 00:05,SCH - PJM_HTP,325905,69,660,-660
07/08/2022 00:05,SCH - PJM_NEPTUNE,325305,375,660,-660
07/08/2022 00:05,SCH - PJM_VFT,325658,315,315,-315
07/08/2022 00:05,SPR/DUN-SOUTH,23320,2565.8,4600,-9999
07/08/2022 00:05,TOTAL EAST,23314,2921.35,6800,-9999
07/08/2022 00:05,UPNY CONED,23315,4203.47,5445,-9999
07/08/2022 00:05,WEST CENTRAL,23312,-101,9999,-9999
07/08/2022 00:10,CENTRAL EAST - VC,23330,1580.4,2350,-9999
07/08/2022 00:10,DYSINGER EAST,23326,378.31,2850,-9999
07/08/2022 00:10,MOSES SOUTH,23319,1804.52,3000,-1600
07/08/2022 00:10,SCH - HQ - NY,23324,1219.98,1220,-1000
07/08/2022 00:10,SCH - HQ_CEDARS,325274,256,270,-100
07/08/2022 00:10,SCH - HQ_IMPORT_EXPORT,325376,920,1310,-9999
07/08/2022 00:10,SCH - NE - NY,23318,-76.91,1400,-1600
07/08/2022 00:10,SCH - NPX_1385,325277,200,200,-200
07/08/2022 00:10,SCH - NPX_CSC,325154,330,330,-330
07/08/2022 00:10,SCH - OH - NY,23317,974.98,1700,-1300
07/08/2022 00:10,SCH - PJ - NY,23316,125.5,2000,-1150
07/08/2022 00:10,SCH - PJM_HTP,325905,70,660,-660
07/08/2022 00:10,SCH - PJM_NEPTUNE,325305,375,660,-660
07/08/2022 00:10,SCH - PJM_VFT,325658,315.01,315,-315
07/08/2022 00:10,SPR/DUN-SOUTH,23320,2574.24,4600,-9999
07/08/2022 00:10,TOTAL EAST,23314,2911.05,6800,-9999
07/08/2022 00:10,UPNY CONED,23315,4201.49,5445,-9999
07/08/2022 00:10,WEST CENTRAL,23312,-93.06,9999,-9999
07/08/2022 00:15,CENTRAL EAST - VC,23330,1574.31,2350,-9999
07/08/2022 00:15,DYSINGER EAST,23326,433.41,2850,-9999
07/08/2022 00:15,MOSES SOUTH,23319,1725.77,3000,-1600
07/08/2022 00:15,SCH - HQ - NY,23324,1219.98,1220,-1000
07/08/2022 00:15,SCH - HQ_CEDARS,325274,256,270,-100
07/08/2022 00:15,SCH - HQ_IMPORT_EXPORT,325376,920,1310,-9999
