Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
08/11/2022 00:00,CENTRAL EAST - VC,23330,1984.14,2540,-9999
08/11/2022 00:00,DYSINGER EAST,23326,623.79,2500,-9999
08/11/2022 00:00,MOSES SOUTH,23319,2040.81,3150,-1600
08/11/2022 00:00,SCH - HQ - NY,23324,1499.99,1500,-1000
08/11/2022 00:00,SCH - HQ_CEDARS,325274,270,270,-100
08/11/2022 00:00,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
08/11/2022 00:00,SCH - NE - NY,23318,-435,1400,-1600
08/11/2022 00:00,SCH - NPX_1385,325277,180,200,-200
08/11/2022 00:00,SCH - NPX_CSC,325154,245,330,-330
08/11/2022 00:00,SCH - OH - NY,23317,1097.97,1500,-1550
08/11/2022 00:00,SCH - PJ - NY,23316,631.78,2000,-1150
08/11/2022 00:00,SCH - PJM_HTP,325905,350,660,-660
08/11/2022 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
08/11/2022 00:00,SCH - PJM_VFT,325658,315,315,-315
08/11/2022 00:00,SPR/DUN-SOUTH,23320,2955.3,4600,-9999
08/11/2022 00:00,TOTAL EAST,23314,4202.21,6800,-9999
08/11/2022 00:00,UPNY CONED,23315,5081.47,6150,-9999
08/11/2022 00:00,WEST CENTRAL,23312,112.39,9999,-9999
08/11/2022 00:05,CENTRAL EAST - VC,23330,1986.11,2510,-9999
08/11/2022 00:05,DYSINGER EAST,23326,506.66,2500,-9999
08/11/2022 00:05,MOSES SOUTH,23319,2016.08,3150,-1600
08/11/2022 00:05,SCH - HQ - NY,23324,1500.02,1500,-1000
08/11/2022 00:05,SCH - HQ_CEDARS,325274,270,270,-100
08/11/2022 00:05,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
08/11/2022 00:05,SCH - NE - NY,23318,-523.79,1400,-1600
08/11/2022 00:05,SCH - NPX_1385,325277,200,200,-200
08/11/2022 00:05,SCH - NPX_CSC,325154,160,330,-330
08/11/2022 00:05,SCH - OH - NY,23317,1119.94,1500,-1550
08/11/2022 00:05,SCH - PJ - NY,23316,619.12,2000,-1150
08/11/2022 00:05,SCH - PJM_HTP,325905,400,660,-660
08/11/2022 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
08/11/2022 00:05,SCH - PJM_VFT,325658,315,315,-315
08/11/2022 00:05,SPR/DUN-SOUTH,23320,2888.67,4600,-9999
08/11/2022 00:05,TOTAL EAST,23314,4201.9,6800,-9999
08/11/2022 00:05,UPNY CONED,23315,5006.68,6150,-9999
08/11/2022 00:05,WEST CENTRAL,23312,1.24,9999,-9999
08/11/2022 00:10,CENTRAL EAST - VC,23330,1907.94,2510,-9999
08/11/2022 00:10,DYSINGER EAST,23326,444.71,2500,-9999
08/11/2022 00:10,MOSES SOUTH,23319,2004.22,3150,-1600
08/11/2022 00:10,SCH - HQ - NY,23324,1500.02,1500,-1000
08/11/2022 00:10,SCH - HQ_CEDARS,325274,270,270,-100
08/11/2022 00:10,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
08/11/2022 00:10,SCH - NE - NY,23318,-523.78,1400,-1600
08/11/2022 00:10,SCH - NPX_1385,325277,200,200,-200
08/11/2022 00:10,SCH - NPX_CSC,325154,160,330,-330
08/11/2022 00:10,SCH - OH - NY,23317,1119.35,1500,-1550
08/11/2022 00:10,SCH - PJ - NY,23316,620.71,2000,-1150
08/11/2022 00:10,SCH - PJM_HTP,325905,400,660,-660
08/11/2022 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
08/11/2022 00:10,SCH - PJM_VFT,325658,315,315,-315
08/11/2022 00:10,SPR/DUN-SOUTH,23320,2863.45,4600,-9999
08/11/2022 00:10,TOTAL EAST,23314,4197.07,6800,-9999
08/11/2022 00:10,UPNY CONED,23315,4976.37,6150,-9999
08/11/2022 00:10,WEST CENTRAL,23312,-55.27,9999,-9999
08/11/2022 00:15,CENTRAL EAST - VC,23330,1965.68,2510,-9999
08/11/2022 00:15,DYSINGER EAST,23326,518.36,2500,-9999
08/11/2022 00:15,MOSES SOUTH,23319,1977.95,3150,-1600
08/11/2022 00:15,SCH - HQ - NY,23324,1500.01,1500,-1000
08/11/2022 00:15,SCH - HQ_CEDARS,325274,270,270,-100
08/11/2022 00:15,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
08/11/2022 00:15,SCH - NE - NY,23318,-541.81,1400,-1600
08/11/2022 00:15,SCH - NPX_1385,325277,200,200,-200
08/11/2022 00:15,SCH - NPX_CSC,325154,160,330,-330
08/11/2022 00:15,SCH - OH - NY,23317,1119.43,1500,-1550
08/11/2022 00:15,SCH - PJ - NY,23316,628.91,2000,-1150
08/11/2022 00:15,SCH - PJM_HTP,325905,400,660,-660
08/11/2022 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
08/11/2022 00:15,SCH - PJM_VFT,325658,315,315,-315
08/11/2022 00:15,SPR/DUN-SOUTH,23320,2822.04,4600,-9999
08/11/2022 00:15,TOTAL EAST,23314,4262.5,6800,-9999
08/11/2022 00:15,UPNY CONED,23315,4929.01,5765,-9999
08/11/2022 00:15,WEST CENTRAL,23312,24.85,9999,-9999
08/11/2022 00:20,CENTRAL EAST - VC,23330,1959.02,2510,-9999
08/11/2022 00:20,DYSINGER EAST,23326,419.95,2500,-9999
08/11/2022 00:20,MOSES SOUTH,23319,1967.25,3150,-1600
08/11/2022 00:20,SCH - HQ - NY,23324,1500.05,1500,-1000
08/11/2022 00:20,SCH - HQ_CEDARS,325274,269.99,270,-100
08/11/2022 00:20,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
08/11/2022 00:20,SCH - NE - NY,23318,-560.58,1400,-1600
08/11/2022 00:20,SCH - NPX_1385,325277,200,200,-200
08/11/2022 00:20,SCH - NPX_CSC,325154,160,330,-330
08/11/2022 00:20,SCH - OH - NY,23317,1119.79,1500,-1550
08/11/2022 00:20,SCH - PJ - NY,23316,632.24,2000,-1150
08/11/2022 00:20,SCH - PJM_HTP,325905,400.01,660,-660
