Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
11/24/2023 00:00,CENTRAL EAST - VC,23330,1039.02,1140,-9999
11/24/2023 00:00,DYSINGER EAST,23326,-197.32,3200,-9999
11/24/2023 00:00,MOSES SOUTH,23319,162.01,900,-1100
11/24/2023 00:00,SCH - HQ - NY,23324,0,0,0
11/24/2023 00:00,SCH - HQ_CEDARS,325274,-100,90,-100
11/24/2023 00:00,SCH - HQ_IMPORT_EXPORT,325376,0,0,0
11/24/2023 00:00,SCH - NE - NY,23318,-591.49,1400,-1800
11/24/2023 00:00,SCH - NPX_1385,325277,-85,200,-200
11/24/2023 00:00,SCH - NPX_CSC,325154,0,0,0
11/24/2023 00:00,SCH - OH - NY,23317,-150.79,2200,-1700
11/24/2023 00:00,SCH - PJ - NY,23316,958.74,2400,-2400
11/24/2023 00:00,SCH - PJM_HTP,325905,230,660,-660
11/24/2023 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
11/24/2023 00:00,SCH - PJM_VFT,325658,245,315,-315
11/24/2023 00:00,SPR/DUN-SOUTH,23320,940.75,4600,-9999
11/24/2023 00:00,TOTAL EAST,23314,2171.13,6150,-9999
11/24/2023 00:00,UPNY CONED,23315,2130.55,6255,-9999
11/24/2023 00:00,WEST CENTRAL,23312,-497.09,9999,-9999
11/24/2023 00:05,CENTRAL EAST - VC,23330,1037.22,1140,-9999
11/24/2023 00:05,DYSINGER EAST,23326,-270.77,3200,-9999
11/24/2023 00:05,MOSES SOUTH,23319,133.84,900,-1100
11/24/2023 00:05,SCH - HQ - NY,23324,0,0,0
11/24/2023 00:05,SCH - HQ_CEDARS,325274,-100,90,-100
11/24/2023 00:05,SCH - HQ_IMPORT_EXPORT,325376,0,0,0
11/24/2023 00:05,SCH - NE - NY,23318,-632.45,1400,-1800
11/24/2023 00:05,SCH - NPX_1385,325277,-159,200,-200
11/24/2023 00:05,SCH - NPX_CSC,325154,0,0,0
11/24/2023 00:05,SCH - OH - NY,23317,-163.89,2200,-1700
11/24/2023 00:05,SCH - PJ - NY,23316,1045.2,2400,-2400
11/24/2023 00:05,SCH - PJM_HTP,325905,230,660,-660
11/24/2023 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
11/24/2023 00:05,SCH - PJM_VFT,325658,175,315,-315
11/24/2023 00:05,SPR/DUN-SOUTH,23320,978.79,4600,-9999
11/24/2023 00:05,TOTAL EAST,23314,2188.57,6150,-9999
11/24/2023 00:05,UPNY CONED,23315,2229.62,6255,-9999
11/24/2023 00:05,WEST CENTRAL,23312,-566.41,9999,-9999
11/24/2023 00:10,CENTRAL EAST - VC,23330,1037.85,1140,-9999
11/24/2023 00:10,DYSINGER EAST,23326,-262.46,3200,-9999
11/24/2023 00:10,MOSES SOUTH,23319,167.61,900,-1100
11/24/2023 00:10,SCH - HQ - NY,23324,0,0,0
11/24/2023 00:10,SCH - HQ_CEDARS,325274,-100,90,-100
11/24/2023 00:10,SCH - HQ_IMPORT_EXPORT,325376,0,0,0
11/24/2023 00:10,SCH - NE - NY,23318,-633.75,1400,-1800
11/24/2023 00:10,SCH - NPX_1385,325277,-159,200,-200
11/24/2023 00:10,SCH - NPX_CSC,325154,0,0,0
11/24/2023 00:10,SCH - OH - NY,23317,-163.74,2200,-1700
11/24/2023 00:10,SCH - PJ - NY,23316,1044.8,2400,-2400
11/24/2023 00:10,SCH - PJM_HTP,325905,230,660,-660
11/24/2023 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
11/24/2023 00:10,SCH - PJM_VFT,325658,175,315,-315
11/24/2023 00:10,SPR/DUN-SOUTH,23320,972.92,4600,-9999
11/24/2023 00:10,TOTAL EAST,23314,2215.09,6150,-9999
11/24/2023 00:10,UPNY CONED,23315,2220.03,6255,-9999
11/24/2023 00:10,WEST CENTRAL,23312,-555.74,9999,-9999
11/24/2023 00:15,CENTRAL EAST - VC,23330,1039.15,1140,-9999
11/24/2023 00:15,DYSINGER EAST,23326,-242.54,3200,-9999
11/24/2023 00:15,MOSES SOUTH,23319,183.79,900,-1100
11/24/2023 00:15,SCH - HQ - NY,23324,0,0,0
11/24/2023 00:15,SCH - HQ_CEDARS,325274,-100,90,-100
11/24/2023 00:15,SCH - HQ_IMPORT_EXPORT,325376,0,0,0
11/24/2023 00:15,SCH - NE - NY,23318,-582.51,1400,-1800
11/24/2023 00:15,SCH - NPX_1385,325277,-159,200,-200
11/24/2023 00:15,SCH - NPX_CSC,325154,0,0,0
