Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
08/23/2023 00:00,CENTRAL EAST - VC,23330,905,1500,-9999
08/23/2023 00:00,DYSINGER EAST,23326,379.27,2850,-9999
08/23/2023 00:00,MOSES SOUTH,23319,124.55,3000,-1600
08/23/2023 00:00,SCH - HQ - NY,23324,-164,1500,-1000
08/23/2023 00:00,SCH - HQ_CEDARS,325274,0,270,-100
08/23/2023 00:00,SCH - HQ_IMPORT_EXPORT,325376,-164,1310,-9999
08/23/2023 00:00,SCH - NE - NY,23318,-490.98,1400,-1600
08/23/2023 00:00,SCH - NPX_1385,325277,70,200,-200
08/23/2023 00:00,SCH - NPX_CSC,325154,0,0,0
08/23/2023 00:00,SCH - OH - NY,23317,567.16,1750,-1600
08/23/2023 00:00,SCH - PJ - NY,23316,1401.24,2200,-1200
08/23/2023 00:00,SCH - PJM_HTP,325905,500,660,-660
08/23/2023 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
08/23/2023 00:00,SCH - PJM_VFT,325658,315,315,-315
08/23/2023 00:00,SPR/DUN-SOUTH,23320,1369.15,4350,-9999
08/23/2023 00:00,TOTAL EAST,23314,2662.03,6150,-9999
08/23/2023 00:00,UPNY CONED,23315,3012.41,6265,-9999
08/23/2023 00:00,WEST CENTRAL,23312,-15.83,9999,-9999
08/23/2023 00:05,CENTRAL EAST - VC,23330,902.76,1410,-9999
08/23/2023 00:05,DYSINGER EAST,23326,415.05,2850,-9999
08/23/2023 00:05,MOSES SOUTH,23319,21.34,3000,-1600
08/23/2023 00:05,SCH - HQ - NY,23324,-345.02,1500,-1000
08/23/2023 00:05,SCH - HQ_CEDARS,325274,0,270,-100
08/23/2023 00:05,SCH - HQ_IMPORT_EXPORT,325376,-345.02,1310,-9999
08/23/2023 00:05,SCH - NE - NY,23318,-587.92,1400,-1600
08/23/2023 00:05,SCH - NPX_1385,325277,42.96,200,-200
08/23/2023 00:05,SCH - NPX_CSC,325154,0,0,0
08/23/2023 00:05,SCH - OH - NY,23317,532.77,1750,-1600
08/23/2023 00:05,SCH - PJ - NY,23316,1646.61,2200,-1200
08/23/2023 00:05,SCH - PJM_HTP,325905,500.12,660,-660
08/23/2023 00:05,SCH - PJM_NEPTUNE,325305,660.15,660,-660
08/23/2023 00:05,SCH - PJM_VFT,325658,315.08,315,-315
08/23/2023 00:05,SPR/DUN-SOUTH,23320,1294.4,4350,-9999
08/23/2023 00:05,TOTAL EAST,23314,2746.74,6150,-9999
08/23/2023 00:05,UPNY CONED,23315,2953.43,6265,-9999
08/23/2023 00:05,WEST CENTRAL,23312,26.17,9999,-9999
08/23/2023 00:10,CENTRAL EAST - VC,23330,948.14,1410,-9999
08/23/2023 00:10,DYSINGER EAST,23326,267.85,2850,-9999
08/23/2023 00:10,MOSES SOUTH,23319,198.21,3000,-1600
08/23/2023 00:10,SCH - HQ - NY,23324,-345,1500,-1000
08/23/2023 00:10,SCH - HQ_CEDARS,325274,0,270,-100
08/23/2023 00:10,SCH - HQ_IMPORT_EXPORT,325376,-345,1310,-9999
08/23/2023 00:10,SCH - NE - NY,23318,-587.82,1400,-1600
08/23/2023 00:10,SCH - NPX_1385,325277,43,200,-200
08/23/2023 00:10,SCH - NPX_CSC,325154,0,0,0
08/23/2023 00:10,SCH - OH - NY,23317,535.52,1750,-1600
08/23/2023 00:10,SCH - PJ - NY,23316,1640.89,2200,-1200
08/23/2023 00:10,SCH - PJM_HTP,325905,500,660,-660
08/23/2023 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
08/23/2023 00:10,SCH - PJM_VFT,325658,315,315,-315
08/23/2023 00:10,SPR/DUN-SOUTH,23320,1392.57,4350,-9999
08/23/2023 00:10,TOTAL EAST,23314,2901.32,6150,-9999
08/23/2023 00:10,UPNY CONED,23315,2993.11,6265,-9999
08/23/2023 00:10,WEST CENTRAL,23312,-115.99,9999,-9999
08/23/2023 00:15,CENTRAL EAST - VC,23330,953.92,1410,-9999
08/23/2023 00:15,DYSINGER EAST,23326,292.27,2850,-9999
08/23/2023 00:15,MOSES SOUTH,23319,315.27,3000,-1600
08/23/2023 00:15,SCH - HQ - NY,23324,-345,1500,-1000
