Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
03/11/2023 00:00,CENTRAL EAST - VC,23330,1319.76,1705,-9999
03/11/2023 00:00,DYSINGER EAST,23326,305.37,3200,-9999
03/11/2023 00:00,MOSES SOUTH,23319,1123.85,3000,-1600
03/11/2023 00:00,SCH - HQ - NY,23324,963.01,1500,-1000
03/11/2023 00:00,SCH - HQ_CEDARS,325274,0,279,-100
03/11/2023 00:00,SCH - HQ_IMPORT_EXPORT,325376,663,1310,-9999
03/11/2023 00:00,SCH - NE - NY,23318,241.45,900,-1800
03/11/2023 00:00,SCH - NPX_1385,325277,96.98,100,-100
03/11/2023 00:00,SCH - NPX_CSC,325154,318.01,330,-330
03/11/2023 00:00,SCH - OH - NY,23317,896.46,2050,-1900
03/11/2023 00:00,SCH - PJ - NY,23316,541.73,2350,-2050
03/11/2023 00:00,SCH - PJM_HTP,325905,505.06,660,-660
03/11/2023 00:00,SCH - PJM_NEPTUNE,325305,660.1,660,-660
03/11/2023 00:00,SCH - PJM_VFT,325658,300.04,315,-315
03/11/2023 00:00,SPR/DUN-SOUTH,23320,953.98,4600,-9999
03/11/2023 00:00,TOTAL EAST,23314,3006.99,6000,-9999
03/11/2023 00:00,UPNY CONED,23315,1910.49,5445,-9999
03/11/2023 00:00,WEST CENTRAL,23312,-106.68,9999,-9999
03/11/2023 00:05,CENTRAL EAST - VC,23330,1342.24,1705,-9999
03/11/2023 00:05,DYSINGER EAST,23326,402.25,3200,-9999
03/11/2023 00:05,MOSES SOUTH,23319,1151.55,3000,-1600
03/11/2023 00:05,SCH - HQ - NY,23324,991,1500,-1000
03/11/2023 00:05,SCH - HQ_CEDARS,325274,0,279,-100
03/11/2023 00:05,SCH - HQ_IMPORT_EXPORT,325376,691,1310,-9999
03/11/2023 00:05,SCH - NE - NY,23318,387.28,900,-1800
03/11/2023 00:05,SCH - NPX_1385,325277,93.98,100,-100
03/11/2023 00:05,SCH - NPX_CSC,325154,307.01,330,-330
03/11/2023 00:05,SCH - OH - NY,23317,1036.35,2050,-1900
03/11/2023 00:05,SCH - PJ - NY,23316,314.37,2350,-2050
03/11/2023 00:05,SCH - PJM_HTP,325905,450.05,660,-660
03/11/2023 00:05,SCH - PJM_NEPTUNE,325305,660.1,660,-660
03/11/2023 00:05,SCH - PJM_VFT,325658,315.04,315,-315
03/11/2023 00:05,SPR/DUN-SOUTH,23320,1022.62,4600,-9999
03/11/2023 00:05,TOTAL EAST,23314,2918.25,6000,-9999
03/11/2023 00:05,UPNY CONED,23315,1980.95,5445,-9999
03/11/2023 00:05,WEST CENTRAL,23312,-6.51,9999,-9999
03/11/2023 00:10,CENTRAL EAST - VC,23330,1298.94,1705,-9999
03/11/2023 00:10,DYSINGER EAST,23326,521.35,3200,-9999
03/11/2023 00:10,MOSES SOUTH,23319,1086.18,3000,-1600
03/11/2023 00:10,SCH - HQ - NY,23324,991.01,1500,-1000
03/11/2023 00:10,SCH - HQ_CEDARS,325274,0,279,-100
03/11/2023 00:10,SCH - HQ_IMPORT_EXPORT,325376,691,1310,-9999
03/11/2023 00:10,SCH - NE - NY,23318,391.73,900,-1800
03/11/2023 00:10,SCH - NPX_1385,325277,93.99,100,-100
03/11/2023 00:10,SCH - NPX_CSC,325154,307,330,-330
03/11/2023 00:10,SCH - OH - NY,23317,1035.19,2050,-1900
03/11/2023 00:10,SCH - PJ - NY,23316,314.03,2350,-2050
03/11/2023 00:10,SCH - PJM_HTP,325905,450.01,660,-660
03/11/2023 00:10,SCH - PJM_NEPTUNE,325305,660.02,660,-660
03/11/2023 00:10,SCH - PJM_VFT,325658,315.01,315,-315
03/11/2023 00:10,SPR/DUN-SOUTH,23320,1007.6,4600,-9999
03/11/2023 00:10,TOTAL EAST,23314,2910.34,6000,-9999
03/11/2023 00:10,UPNY CONED,23315,1945.23,5445,-9999
03/11/2023 00:10,WEST CENTRAL,23312,115.52,9999,-9999
03/11/2023 00:15,CENTRAL EAST - VC,23330,1410.58,1705,-9999
03/11/2023 00:15,DYSINGER EAST,23326,507.62,3200,-9999
03/11/2023 00:15,MOSES SOUTH,23319,1093.41,3000,-1600
03/11/2023 00:15,SCH - HQ - NY,23324,991,1500,-1000
03/11/2023 00:15,SCH - HQ_CEDARS,325274,0,279,-100
03/11/2023 00:15,SCH - HQ_IMPORT_EXPORT,325376,691,1310,-9999
03/11/2023 00:15,SCH - NE - NY,23318,462.39,900,-1800
03/11/2023 00:15,SCH - NPX_1385,325277,94,100,-100
03/11/2023 00:15,SCH - NPX_CSC,325154,307,330,-330
03/11/2023 00:15,SCH - OH - NY,23317,1035.3,2050,-1900
03/11/2023 00:15,SCH - PJ - NY,23316,286.52,2350,-2050
03/11/2023 00:15,SCH - PJM_HTP,325905,450.01,660,-660
03/11/2023 00:15,SCH - PJM_NEPTUNE,325305,660.01,660,-660
03/11/2023 00:15,SCH - PJM_VFT,325658,315,315,-315
03/11/2023 00:15,SPR/DUN-SOUTH,23320,986.08,4600,-9999
03/11/2023 00:15,TOTAL EAST,23314,2913.89,6000,-9999
03/11/2023 00:15,UPNY CONED,23315,1916.89,5445,-9999
03/11/2023 00:15,WEST CENTRAL,23312,104.53,9999,-9999
03/11/2023 00:20,CENTRAL EAST - VC,23330,1425.37,1705,-9999
03/11/2023 00:20,DYSINGER EAST,23326,507.81,3200,-9999
03/11/2023 00:20,MOSES SOUTH,23319,1077.54,3000,-1600
03/11/2023 00:20,SCH - HQ - NY,23324,991,1500,-1000
03/11/2023 00:20,SCH - HQ_CEDARS,325274,0,279,-100
03/11/2023 00:20,SCH - HQ_IMPORT_EXPORT,325376,691,1310,-9999
03/11/2023 00:20,SCH - NE - NY,23318,538.69,900,-1800
03/11/2023 00:20,SCH - NPX_1385,325277,94.01,100,-100
03/11/2023 00:20,SCH - NPX_CSC,325154,307,330,-330
03/11/2023 00:20,SCH - OH - NY,23317,1035.3,2050,-1900
03/11/2023 00:20,SCH - PJ - NY,23316,256.89,2350,-2050
03/11/2023 00:20,SCH - PJM_HTP,325905,449.99,660,-660
03/11/2023 00:20,SCH - PJM_NEPTUNE,325305,659.97,660,-660
03/11/2023 00:20,SCH - PJM_VFT,325658,314.99,315,-315
03/11/2023 00:20,SPR/DUN-SOUTH,23320,997.26,4600,-9999
03/11/2023 00:20,TOTAL EAST,23314,2895.86,6000,-9999
03/11/2023 00:20,UPNY CONED,23315,1934.59,5445,-9999
03/11/2023 00:20,WEST CENTRAL,23312,107.84,9999,-9999
03/11/2023 00:25,CENTRAL EAST - VC,23330,1390.81,1705,-9999
03/11/2023 00:25,DYSINGER EAST,23326,509.89,3200,-9999
03/11/2023 00:25,MOSES SOUTH,23319,1076.29,3000,-1600
03/11/2023 00:25,SCH - HQ - NY,23324,991.01,1500,-1000
03/11/2023 00:25,SCH - HQ_CEDARS,325274,0,279,-100
03/11/2023 00:25,SCH - HQ_IMPORT_EXPORT,325376,691,1310,-9999
03/11/2023 00:25,SCH - NE - NY,23318,542.11,900,-1800
03/11/2023 00:25,SCH - NPX_1385,325277,93.99,100,-100
03/11/2023 00:25,SCH - NPX_CSC,325154,307.01,330,-330
03/11/2023 00:25,SCH - OH - NY,23317,1035.36,2050,-1900
03/11/2023 00:25,SCH - PJ - NY,23316,250.84,2350,-2050
03/11/2023 00:25,SCH - PJM_HTP,325905,450.03,660,-660
03/11/2023 00:25,SCH - PJM_NEPTUNE,325305,660.07,660,-660
03/11/2023 00:25,SCH - PJM_VFT,325658,315.02,315,-315
03/11/2023 00:25,SPR/DUN-SOUTH,23320,950.19,4600,-9999
03/11/2023 00:25,TOTAL EAST,23314,2930.01,6000,-9999
03/11/2023 00:25,UPNY CONED,23315,1893.72,5445,-9999
03/11/2023 00:25,WEST CENTRAL,23312,113.76,9999,-9999
03/11/2023 00:30,CENTRAL EAST - VC,23330,1460.97,1705,-9999
03/11/2023 00:30,DYSINGER EAST,23326,635.03,3200,-9999
03/11/2023 00:30,MOSES SOUTH,23319,1094.85,3000,-1600
03/11/2023 00:30,SCH - HQ - NY,23324,991.01,1500,-1000
