Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
12/16/2023 00:00,CENTRAL EAST - VC,23330,1505.4,2905,-9999
12/16/2023 00:00,DYSINGER EAST,23326,925.64,2850,-9999
12/16/2023 00:00,MOSES SOUTH,23319,-598.07,3000,-1600
12/16/2023 00:00,SCH - HQ - NY,23324,-800,1500,-800
12/16/2023 00:00,SCH - HQ_CEDARS,325274,-85,279,-85
12/16/2023 00:00,SCH - HQ_IMPORT_EXPORT,325376,-800,1310,-9999
12/16/2023 00:00,SCH - NE - NY,23318,-30.4,1400,-1800
12/16/2023 00:00,SCH - NPX_1385,325277,20,200,-200
12/16/2023 00:00,SCH - NPX_CSC,325154,140,330,-330
12/16/2023 00:00,SCH - OH - NY,23317,683.84,2050,-1900
12/16/2023 00:00,SCH - PJ - NY,23316,1207.1,2400,-2400
12/16/2023 00:00,SCH - PJM_HTP,325905,435,660,-660
12/16/2023 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
12/16/2023 00:00,SCH - PJM_VFT,325658,315,315,-315
12/16/2023 00:00,SPR/DUN-SOUTH,23320,1840.26,4600,-9999
12/16/2023 00:00,TOTAL EAST,23314,2935.34,7550,-9999
12/16/2023 00:00,UPNY CONED,23315,3202.53,6625,-9999
12/16/2023 00:00,WEST CENTRAL,23312,559.84,9999,-9999
12/16/2023 00:05,CENTRAL EAST - VC,23330,1460.41,2855,-9999
12/16/2023 00:05,DYSINGER EAST,23326,842.46,2850,-9999
12/16/2023 00:05,MOSES SOUTH,23319,-582.88,3000,-1600
12/16/2023 00:05,SCH - HQ - NY,23324,-800,1500,-800
12/16/2023 00:05,SCH - HQ_CEDARS,325274,-85,279,-85
12/16/2023 00:05,SCH - HQ_IMPORT_EXPORT,325376,-800,1310,-9999
12/16/2023 00:05,SCH - NE - NY,23318,98.39,1400,-1800
12/16/2023 00:05,SCH - NPX_1385,325277,35,200,-200
12/16/2023 00:05,SCH - NPX_CSC,325154,100,330,-330
12/16/2023 00:05,SCH - OH - NY,23317,709.36,2050,-1900
12/16/2023 00:05,SCH - PJ - NY,23316,1279.04,2400,-2400
12/16/2023 00:05,SCH - PJM_HTP,325905,435,660,-660
12/16/2023 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
12/16/2023 00:05,SCH - PJM_VFT,325658,315,315,-315
12/16/2023 00:05,SPR/DUN-SOUTH,23320,1828.14,4600,-9999
12/16/2023 00:05,TOTAL EAST,23314,2868.99,7550,-9999
12/16/2023 00:05,UPNY CONED,23315,3200.21,6625,-9999
12/16/2023 00:05,WEST CENTRAL,23312,483.65,9999,-9999
12/16/2023 00:10,CENTRAL EAST - VC,23330,1441.64,2855,-9999
12/16/2023 00:10,DYSINGER EAST,23326,832.61,2850,-9999
12/16/2023 00:10,MOSES SOUTH,23319,-587,3000,-1600
12/16/2023 00:10,SCH - HQ - NY,23324,-800,1500,-800
12/16/2023 00:10,SCH - HQ_CEDARS,325274,-85,279,-85
12/16/2023 00:10,SCH - HQ_IMPORT_EXPORT,325376,-800,1310,-9999
12/16/2023 00:10,SCH - NE - NY,23318,98.34,1400,-1800
12/16/2023 00:10,SCH - NPX_1385,325277,35,200,-200
12/16/2023 00:10,SCH - NPX_CSC,325154,100,330,-330
12/16/2023 00:10,SCH - OH - NY,23317,709.19,2050,-1900
12/16/2023 00:10,SCH - PJ - NY,23316,1279.55,2400,-2400
12/16/2023 00:10,SCH - PJM_HTP,325905,435,660,-660
12/16/2023 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
12/16/2023 00:10,SCH - PJM_VFT,325658,315,315,-315
12/16/2023 00:10,SPR/DUN-SOUTH,23320,1757.46,4600,-9999
12/16/2023 00:10,TOTAL EAST,23314,2851.7,7550,-9999
12/16/2023 00:10,UPNY CONED,23315,3116.78,6625,-9999
12/16/2023 00:10,WEST CENTRAL,23312,477.25,9999,-9999
12/16/2023 00:15,CENTRAL EAST - VC,23330,1395.59,2855,-9999
12/16/2023 00:15,DYSINGER EAST,23326,840.22,2850,-9999
12/16/2023 00:15,MOSES SOUTH,23319,-581.32,3000,-1600
12/16/2023 00:15,SCH - HQ - NY,23324,-800,1500,-800
12/16/2023 00:15,SCH - HQ_CEDARS,325274,-85,279,-85
12/16/2023 00:15,SCH - HQ_IMPORT_EXPORT,325376,-800,1310,-9999
12/16/2023 00:15,SCH - NE - NY,23318,183.5,1400,-1800
12/16/2023 00:15,SCH - NPX_1385,325277,35,200,-200
12/16/2023 00:15,SCH - NPX_CSC,325154,100,330,-330
12/16/2023 00:15,SCH - OH - NY,23317,708.62,2050,-1900
12/16/2023 00:15,SCH - PJ - NY,23316,1284.41,2400,-2400
12/16/2023 00:15,SCH - PJM_HTP,325905,435,660,-660
12/16/2023 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
12/16/2023 00:15,SCH - PJM_VFT,325658,315,315,-315
12/16/2023 00:15,SPR/DUN-SOUTH,23320,1732.16,4600,-9999
12/16/2023 00:15,TOTAL EAST,23314,2912.16,7550,-9999
12/16/2023 00:15,UPNY CONED,23315,3119.95,6190,-9999
12/16/2023 00:15,WEST CENTRAL,23312,484.59,9999,-9999
12/16/2023 00:20,CENTRAL EAST - VC,23330,1302.28,2855,-9999
12/16/2023 00:20,DYSINGER EAST,23326,743.34,2850,-9999
12/16/2023 00:20,MOSES SOUTH,23319,-624.93,3000,-1600
12/16/2023 00:20,SCH - HQ - NY,23324,-800,1500,-800
12/16/2023 00:20,SCH - HQ_CEDARS,325274,-85,279,-85
12/16/2023 00:20,SCH - HQ_IMPORT_EXPORT,325376,-800,1310,-9999
12/16/2023 00:20,SCH - NE - NY,23318,275.62,1400,-1800
