Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
09/19/2021 00:00,CENTRAL EAST - VC,23330,1417.65,1520,-9999
09/19/2021 00:00,DYSINGER EAST,23326,603.19,3150,-9999
09/19/2021 00:00,MOSES SOUTH,23319,1768.85,3000,-1600
09/19/2021 00:00,SCH - HQ - NY,23324,1490,1500,-1000
09/19/2021 00:00,SCH - HQ_CEDARS,325274,39,80,0
09/19/2021 00:00,SCH - HQ_IMPORT_EXPORT,325376,1190,1310,-9999
09/19/2021 00:00,SCH - NE - NY,23318,-318.07,1400,-1600
09/19/2021 00:00,SCH - NPX_1385,325277,187,200,-200
09/19/2021 00:00,SCH - NPX_CSC,325154,330,330,-330
09/19/2021 00:00,SCH - OH - NY,23317,1183.22,1700,-1500
09/19/2021 00:00,SCH - PJ - NY,23316,336.14,2000,-1150
09/19/2021 00:00,SCH - PJM_HTP,325905,597,660,-660
09/19/2021 00:00,SCH - PJM_NEPTUNE,325305,375,660,-660
09/19/2021 00:00,SCH - PJM_VFT,325658,315,315,-315
09/19/2021 00:00,SPR/DUN-SOUTH,23320,2857.83,4600,-9999
09/19/2021 00:00,TOTAL EAST,23314,3548.97,6800,-9999
09/19/2021 00:00,UPNY CONED,23315,3846.63,5445,-9999
09/19/2021 00:00,WEST CENTRAL,23312,231.18,9999,-9999
09/19/2021 00:05,CENTRAL EAST - VC,23330,1417.02,1520,-9999
09/19/2021 00:05,DYSINGER EAST,23326,672.88,3150,-9999
09/19/2021 00:05,MOSES SOUTH,23319,1720.65,3000,-1600
09/19/2021 00:05,SCH - HQ - NY,23324,1481,1500,-1000
09/19/2021 00:05,SCH - HQ_CEDARS,325274,0,80,0
09/19/2021 00:05,SCH - HQ_IMPORT_EXPORT,325376,1181,1310,-9999
09/19/2021 00:05,SCH - NE - NY,23318,-227.04,1400,-1600
09/19/2021 00:05,SCH - NPX_1385,325277,200,200,-200
09/19/2021 00:05,SCH - NPX_CSC,325154,330,330,-330
09/19/2021 00:05,SCH - OH - NY,23317,1300.12,1700,-1500
09/19/2021 00:05,SCH - PJ - NY,23316,199.44,2000,-1150
09/19/2021 00:05,SCH - PJM_HTP,325905,659,660,-660
09/19/2021 00:05,SCH - PJM_NEPTUNE,325305,375,660,-660
09/19/2021 00:05,SCH - PJM_VFT,325658,315,315,-315
09/19/2021 00:05,SPR/DUN-SOUTH,23320,2838.68,4600,-9999
09/19/2021 00:05,TOTAL EAST,23314,3426.83,6800,-9999
