Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
05/31/2019 00:00,CENTRAL EAST - VC,23330,2190.54,2465,-9999
05/31/2019 00:00,DYSINGER EAST,23326,1116.21,3150,-9999
05/31/2019 00:00,MOSES SOUTH,23319,965.34,2850,-1600
05/31/2019 00:00,SCH - HQ - NY,23324,490,1100,-500
05/31/2019 00:00,SCH - HQ_CEDARS,325274,0,190,-40
05/31/2019 00:00,SCH - HQ_IMPORT_EXPORT,325376,490,1310,-9999
05/31/2019 00:00,SCH - NE - NY,23318,-1080.87,1400,-1600
05/31/2019 00:00,SCH - NPX_1385,325277,7,200,-200
05/31/2019 00:00,SCH - NPX_CSC,325154,75,330,-330
05/31/2019 00:00,SCH - OH - NY,23317,1097.62,1700,-1400
05/31/2019 00:00,SCH - PJ - NY,23316,-250.78,1800,-1100
05/31/2019 00:00,SCH - PJM_HTP,325905,0,660,-660
05/31/2019 00:00,SCH - PJM_NEPTUNE,325305,495,660,-660
05/31/2019 00:00,SCH - PJM_VFT,325658,34,315,-315
05/31/2019 00:00,SPR/DUN-SOUTH,23320,2932.52,4600,-9999
05/31/2019 00:00,TOTAL EAST,23314,3468.59,6800,-9999
05/31/2019 00:00,UPNY CONED,23315,2167.7,5700,-9999
05/31/2019 00:00,WEST CENTRAL,23312,816.27,9999,-9999
05/31/2019 00:05,CENTRAL EAST - VC,23330,2188.83,2465,-9999
05/31/2019 00:05,DYSINGER EAST,23326,1070.95,3150,-9999
05/31/2019 00:05,MOSES SOUTH,23319,994.34,2850,-1600
05/31/2019 00:05,SCH - HQ - NY,23324,495,1100,-500
05/31/2019 00:05,SCH - HQ_CEDARS,325274,0,190,-40
05/31/2019 00:05,SCH - HQ_IMPORT_EXPORT,325376,495,1310,-9999
05/31/2019 00:05,SCH - NE - NY,23318,-931.63,1400,-1600
05/31/2019 00:05,SCH - NPX_1385,325277,14,200,-200
05/31/2019 00:05,SCH - NPX_CSC,325154,50,330,-330
05/31/2019 00:05,SCH - OH - NY,23317,1097.61,1700,-1400
05/31/2019 00:05,SCH - PJ - NY,23316,-194.22,1800,-1100
05/31/2019 00:05,SCH - PJM_HTP,325905,0,660,-660
05/31/2019 00:05,SCH - PJM_NEPTUNE,325305,495,660,-660
05/31/2019 00:05,SCH - PJM_VFT,325658,68,315,-315
05/31/2019 00:05,SPR/DUN-SOUTH,23320,2904.36,4600,-9999
05/31/2019 00:05,TOTAL EAST,23314,3396.38,6800,-9999
05/31/2019 00:05,UPNY CONED,23315,2177.5,5700,-9999
05/31/2019 00:05,WEST CENTRAL,23312,777.38,9999,-9999
05/31/2019 00:10,CENTRAL EAST - VC,23330,2245.59,2465,-9999
05/31/2019 00:10,DYSINGER EAST,23326,1137.57,3150,-9999
05/31/2019 00:10,MOSES SOUTH,23319,1061.34,2850,-1600
05/31/2019 00:10,SCH - HQ - NY,23324,495,1100,-500
05/31/2019 00:10,SCH - HQ_CEDARS,325274,0,190,-40
05/31/2019 00:10,SCH - HQ_IMPORT_EXPORT,325376,495,1310,-9999
05/31/2019 00:10,SCH - NE - NY,23318,-931.07,1400,-1600
05/31/2019 00:10,SCH - NPX_1385,325277,14,200,-200
05/31/2019 00:10,SCH - NPX_CSC,325154,50,330,-330
05/31/2019 00:10,SCH - OH - NY,23317,1097.61,1700,-1400
05/31/2019 00:10,SCH - PJ - NY,23316,-195.54,1800,-1100
05/31/2019 00:10,SCH - PJM_HTP,325905,0,660,-660
05/31/2019 00:10,SCH - PJM_NEPTUNE,325305,495,660,-660
05/31/2019 00:10,SCH - PJM_VFT,325658,68,315,-315
05/31/2019 00:10,SPR/DUN-SOUTH,23320,2909.61,4600,-9999
05/31/2019 00:10,TOTAL EAST,23314,3422.55,6800,-9999
05/31/2019 00:10,UPNY CONED,23315,2176.7,5700,-9999
05/31/2019 00:10,WEST CENTRAL,23312,843.33,9999,-9999
05/31/2019 00:15,CENTRAL EAST - VC,23330,2230.34,2465,-9999
05/31/2019 00:15,DYSINGER EAST,23326,1083.59,3150,-9999
05/31/2019 00:15,MOSES SOUTH,23319,1095.4,2850,-1600
05/31/2019 00:15,SCH - HQ - NY,23324,495,1100,-500
05/31/2019 00:15,SCH - HQ_CEDARS,325274,0,190,-40
05/31/2019 00:15,SCH - HQ_IMPORT_EXPORT,325376,495,1310,-9999
05/31/2019 00:15,SCH - NE - NY,23318,-783.79,1400,-1600
05/31/2019 00:15,SCH - NPX_1385,325277,14,200,-200
05/31/2019 00:15,SCH - NPX_CSC,325154,50,330,-330
05/31/2019 00:15,SCH - OH - NY,23317,1097.67,1700,-1400
05/31/2019 00:15,SCH - PJ - NY,23316,-193.79,1800,-1100
05/31/2019 00:15,SCH - PJM_HTP,325905,0,660,-660
