Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
03/07/2020 00:00,CENTRAL EAST - VC,23330,1970.34,2180,-9999
03/07/2020 00:00,DYSINGER EAST,23326,1187.4,3150,-9999
03/07/2020 00:00,MOSES SOUTH,23319,1592.26,3150,-1600
03/07/2020 00:00,SCH - HQ - NY,23324,1057,1370,-1000
03/07/2020 00:00,SCH - HQ_CEDARS,325274,70,135,-100
03/07/2020 00:00,SCH - HQ_IMPORT_EXPORT,325376,1020,1310,-9999
03/07/2020 00:00,SCH - NE - NY,23318,-192.96,1400,-1700
03/07/2020 00:00,SCH - NPX_1385,325277,122,200,-200
03/07/2020 00:00,SCH - NPX_CSC,325154,150,330,-330
03/07/2020 00:00,SCH - OH - NY,23317,853.5,2050,-1900
03/07/2020 00:00,SCH - PJ - NY,23316,-214.66,2550,-1600
03/07/2020 00:00,SCH - PJM_HTP,325905,0,660,-660
03/07/2020 00:00,SCH - PJM_NEPTUNE,325305,412,660,-660
03/07/2020 00:00,SCH - PJM_VFT,325658,0,315,-315
03/07/2020 00:00,SPR/DUN-SOUTH,23320,2725.14,4600,-9999
03/07/2020 00:00,TOTAL EAST,23314,2801.69,6800,-9999
03/07/2020 00:00,UPNY CONED,23315,2077.66,4800,-9999
03/07/2020 00:00,WEST CENTRAL,23312,814.11,9999,-9999
03/07/2020 00:05,CENTRAL EAST - VC,23330,2023.2,2180,-9999
03/07/2020 00:05,DYSINGER EAST,23326,1246.83,3150,-9999
03/07/2020 00:05,MOSES SOUTH,23319,1735.88,3150,-1600
03/07/2020 00:05,SCH - HQ - NY,23324,1193,1370,-1000
03/07/2020 00:05,SCH - HQ_CEDARS,325274,70,135,-100
03/07/2020 00:05,SCH - HQ_IMPORT_EXPORT,325376,1168,1310,-9999
03/07/2020 00:05,SCH - NE - NY,23318,-118.52,1400,-1700
03/07/2020 00:05,SCH - NPX_1385,325277,105,200,-200
03/07/2020 00:05,SCH - NPX_CSC,325154,150,330,-330
03/07/2020 00:05,SCH - OH - NY,23317,994.06,2050,-1900
03/07/2020 00:05,SCH - PJ - NY,23316,-279.48,2550,-1600
03/07/2020 00:05,SCH - PJM_HTP,325905,0,660,-660
03/07/2020 00:05,SCH - PJM_NEPTUNE,325305,165,660,-660
03/07/2020 00:05,SCH - PJM_VFT,325658,0,315,-315
03/07/2020 00:05,SPR/DUN-SOUTH,23320,2713.06,4600,-9999
03/07/2020 00:05,TOTAL EAST,23314,2979.3,6800,-9999
03/07/2020 00:05,UPNY CONED,23315,2314.76,4800,-9999
03/07/2020 00:05,WEST CENTRAL,23312,877.2,9999,-9999
03/07/2020 00:10,CENTRAL EAST - VC,23330,2041.68,2180,-9999
03/07/2020 00:10,DYSINGER EAST,23326,1273.06,3150,-9999
03/07/2020 00:10,MOSES SOUTH,23319,1705.72,3150,-1600
03/07/2020 00:10,SCH - HQ - NY,23324,1193,1370,-1000
03/07/2020 00:10,SCH - HQ_CEDARS,325274,70,135,-100
03/07/2020 00:10,SCH - HQ_IMPORT_EXPORT,325376,1168,1310,-9999
03/07/2020 00:10,SCH - NE - NY,23318,-118.62,1400,-1700
03/07/2020 00:10,SCH - NPX_1385,325277,105,200,-200
03/07/2020 00:10,SCH - NPX_CSC,325154,150,330,-330
03/07/2020 00:10,SCH - OH - NY,23317,994.02,2050,-1900
03/07/2020 00:10,SCH - PJ - NY,23316,-285.98,2550,-1600
03/07/2020 00:10,SCH - PJM_HTP,325905,0,660,-660
03/07/2020 00:10,SCH - PJM_NEPTUNE,325305,165,660,-660
03/07/2020 00:10,SCH - PJM_VFT,325658,0,315,-315
03/07/2020 00:10,SPR/DUN-SOUTH,23320,2760.74,4600,-9999
03/07/2020 00:10,TOTAL EAST,23314,3014.73,6800,-9999
03/07/2020 00:10,UPNY CONED,23315,2360.87,4800,-9999
03/07/2020 00:10,WEST CENTRAL,23312,908.13,9999,-9999
03/07/2020 00:15,CENTRAL EAST - VC,23330,1977.82,2180,-9999
03/07/2020 00:15,DYSINGER EAST,23326,1240.28,3150,-9999
03/07/2020 00:15,MOSES SOUTH,23319,1656.91,3150,-1600
03/07/2020 00:15,SCH - HQ - NY,23324,1193,1370,-1000
03/07/2020 00:15,SCH - HQ_CEDARS,325274,70,135,-100
03/07/2020 00:15,SCH - HQ_IMPORT_EXPORT,325376,1168,1310,-9999
03/07/2020 00:15,SCH - NE - NY,23318,-193.52,1400,-1700
03/07/2020 00:15,SCH - NPX_1385,325277,105,200,-200
03/07/2020 00:15,SCH - NPX_CSC,325154,150,330,-330
03/07/2020 00:15,SCH - OH - NY,23317,994.03,2050,-1900
03/07/2020 00:15,SCH - PJ - NY,23316,-232.95,2550,-1600
03/07/2020 00:15,SCH - PJM_HTP,325905,0,660,-660
03/07/2020 00:15,SCH - PJM_NEPTUNE,325305,165,660,-660
03/07/2020 00:15,SCH - PJM_VFT,325658,0,315,-315
03/07/2020 00:15,SPR/DUN-SOUTH,23320,2712.01,4600,-9999
03/07/2020 00:15,TOTAL EAST,23314,3066.71,6800,-9999
03/07/2020 00:15,UPNY CONED,23315,2311.63,4800,-9999
03/07/2020 00:15,WEST CENTRAL,23312,878.43,9999,-9999
03/07/2020 00:20,CENTRAL EAST - VC,23330,2011.5,2180,-9999
03/07/2020 00:20,DYSINGER EAST,23326,1246.09,3150,-9999
