Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
08/08/2022 00:00,CENTRAL EAST - VC,23330,1761.4,2450,-9999
08/08/2022 00:00,DYSINGER EAST,23326,560.44,3200,-9999
08/08/2022 00:00,MOSES SOUTH,23319,1914.29,3150,-1600
08/08/2022 00:00,SCH - HQ - NY,23324,1500,1500,-1000
08/08/2022 00:00,SCH - HQ_CEDARS,325274,270,270,-100
08/08/2022 00:00,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
08/08/2022 00:00,SCH - NE - NY,23318,-773.58,1400,-1600
08/08/2022 00:00,SCH - NPX_1385,325277,55,200,-200
08/08/2022 00:00,SCH - NPX_CSC,325154,330,330,-330
08/08/2022 00:00,SCH - OH - NY,23317,1145.93,1800,-1550
08/08/2022 00:00,SCH - PJ - NY,23316,1236.95,2000,-1150
08/08/2022 00:00,SCH - PJM_HTP,325905,577,660,-660
08/08/2022 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
08/08/2022 00:00,SCH - PJM_VFT,325658,315,315,-315
08/08/2022 00:00,SPR/DUN-SOUTH,23320,2540.88,4600,-9999
08/08/2022 00:00,TOTAL EAST,23314,3344.21,6800,-9999
08/08/2022 00:00,UPNY CONED,23315,4657.38,6260,-9999
08/08/2022 00:00,WEST CENTRAL,23312,-288.53,9999,-9999
08/08/2022 00:05,CENTRAL EAST - VC,23330,1891.69,2450,-9999
08/08/2022 00:05,DYSINGER EAST,23326,630.98,3200,-9999
08/08/2022 00:05,MOSES SOUTH,23319,1919.75,3150,-1600
08/08/2022 00:05,SCH - HQ - NY,23324,1500,1500,-1000
08/08/2022 00:05,SCH - HQ_CEDARS,325274,270,270,-100
08/08/2022 00:05,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
08/08/2022 00:05,SCH - NE - NY,23318,-923.34,1400,-1600
08/08/2022 00:05,SCH - NPX_1385,325277,54,200,-200
08/08/2022 00:05,SCH - NPX_CSC,325154,330,330,-330
08/08/2022 00:05,SCH - OH - NY,23317,1162.49,1800,-1550
08/08/2022 00:05,SCH - PJ - NY,23316,1491.89,2000,-1150
08/08/2022 00:05,SCH - PJM_HTP,325905,660,660,-660
08/08/2022 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
08/08/2022 00:05,SCH - PJM_VFT,325658,315,315,-315
08/08/2022 00:05,SPR/DUN-SOUTH,23320,2559.32,4600,-9999
08/08/2022 00:05,TOTAL EAST,23314,3641.15,6800,-9999
08/08/2022 00:05,UPNY CONED,23315,4723.4,6260,-9999
08/08/2022 00:05,WEST CENTRAL,23312,-211.17,9999,-9999
08/08/2022 00:10,CENTRAL EAST - VC,23330,1837.34,2450,-9999
08/08/2022 00:10,DYSINGER EAST,23326,590.96,3200,-9999
08/08/2022 00:10,MOSES SOUTH,23319,1933.83,3150,-1600
08/08/2022 00:10,SCH - HQ - NY,23324,1500.01,1500,-1000
08/08/2022 00:10,SCH - HQ_CEDARS,325274,270,270,-100
08/08/2022 00:10,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
08/08/2022 00:10,SCH - NE - NY,23318,-923.29,1400,-1600
08/08/2022 00:10,SCH - NPX_1385,325277,54,200,-200
08/08/2022 00:10,SCH - NPX_CSC,325154,330,330,-330
08/08/2022 00:10,SCH - OH - NY,23317,1163.39,1800,-1550
08/08/2022 00:10,SCH - PJ - NY,23316,1490.58,2000,-1150
08/08/2022 00:10,SCH - PJM_HTP,325905,660,660,-660
08/08/2022 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
08/08/2022 00:10,SCH - PJM_VFT,325658,315,315,-315
08/08/2022 00:10,SPR/DUN-SOUTH,23320,2568.39,4600,-9999
08/08/2022 00:10,TOTAL EAST,23314,3696.49,6800,-9999
08/08/2022 00:10,UPNY CONED,23315,4748.97,6260,-9999
08/08/2022 00:10,WEST CENTRAL,23312,-244.4,9999,-9999
08/08/2022 00:15,CENTRAL EAST - VC,23330,1883.23,2450,-9999
08/08/2022 00:15,DYSINGER EAST,23326,603.45,3200,-9999
08/08/2022 00:15,MOSES SOUTH,23319,1925.4,3150,-1600
08/08/2022 00:15,SCH - HQ - NY,23324,1500.01,1500,-1000
08/08/2022 00:15,SCH - HQ_CEDARS,325274,270,270,-100
