Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
10/01/2021 00:00,CENTRAL EAST - VC,23330,1315.28,1415,-9999
10/01/2021 00:00,DYSINGER EAST,23326,206.38,3150,-9999
10/01/2021 00:00,MOSES SOUTH,23319,1797.79,3000,-1600
10/01/2021 00:00,SCH - HQ - NY,23324,1346,1500,-1000
10/01/2021 00:00,SCH - HQ_CEDARS,325274,65,80,-100
10/01/2021 00:00,SCH - HQ_IMPORT_EXPORT,325376,1089,1310,-9999
10/01/2021 00:00,SCH - NE - NY,23318,-686.23,500,-1400
10/01/2021 00:00,SCH - NPX_1385,325277,152,200,-200
10/01/2021 00:00,SCH - NPX_CSC,325154,300,330,-330
10/01/2021 00:00,SCH - OH - NY,23317,596.3,1700,-1500
10/01/2021 00:00,SCH - PJ - NY,23316,290.32,2000,-1150
10/01/2021 00:00,SCH - PJM_HTP,325905,458,660,-660
10/01/2021 00:00,SCH - PJM_NEPTUNE,325305,375,660,-660
10/01/2021 00:00,SCH - PJM_VFT,325658,315,315,-315
10/01/2021 00:00,SPR/DUN-SOUTH,23320,1921.69,4600,-9999
10/01/2021 00:00,TOTAL EAST,23314,2766.26,6800,-9999
10/01/2021 00:00,UPNY CONED,23315,2969.38,5445,-9999
10/01/2021 00:00,WEST CENTRAL,23312,-144.61,9999,-9999
10/01/2021 00:05,CENTRAL EAST - VC,23330,1314.9,1415,-9999
10/01/2021 00:05,DYSINGER EAST,23326,240.65,3150,-9999
10/01/2021 00:05,MOSES SOUTH,23319,1706.28,3000,-1600
10/01/2021 00:05,SCH - HQ - NY,23324,1265,1500,-1000
10/01/2021 00:05,SCH - HQ_CEDARS,325274,49,80,-100
10/01/2021 00:05,SCH - HQ_IMPORT_EXPORT,325376,965,1310,-9999
10/01/2021 00:05,SCH - NE - NY,23318,-643.42,500,-1400
10/01/2021 00:05,SCH - NPX_1385,325277,114,200,-200
10/01/2021 00:05,SCH - NPX_CSC,325154,300,330,-330
10/01/2021 00:05,SCH - OH - NY,23317,605.1,1700,-1500
10/01/2021 00:05,SCH - PJ - NY,23316,349.66,2000,-1150
10/01/2021 00:05,SCH - PJM_HTP,325905,506,660,-660
10/01/2021 00:05,SCH - PJM_NEPTUNE,325305,375,660,-660
10/01/2021 00:05,SCH - PJM_VFT,325658,315,315,-315
10/01/2021 00:05,SPR/DUN-SOUTH,23320,1918.97,4600,-9999
10/01/2021 00:05,TOTAL EAST,23314,2743.16,6800,-9999
10/01/2021 00:05,UPNY CONED,23315,2962.8,5445,-9999
10/01/2021 00:05,WEST CENTRAL,23312,-105.23,9999,-9999
10/01/2021 00:10,CENTRAL EAST - VC,23330,1315.23,1415,-9999
10/01/2021 00:10,DYSINGER EAST,23326,160.63,3150,-9999
10/01/2021 00:10,MOSES SOUTH,23319,1728.73,3000,-1600
10/01/2021 00:10,SCH - HQ - NY,23324,1265,1500,-1000
10/01/2021 00:10,SCH - HQ_CEDARS,325274,50,80,-100
10/01/2021 00:10,SCH - HQ_IMPORT_EXPORT,325376,965,1310,-9999
10/01/2021 00:10,SCH - NE - NY,23318,-642.88,500,-1400
10/01/2021 00:10,SCH - NPX_1385,325277,114,200,-200
10/01/2021 00:10,SCH - NPX_CSC,325154,300,330,-330
10/01/2021 00:10,SCH - OH - NY,23317,600.28,1700,-1500
10/01/2021 00:10,SCH - PJ - NY,23316,352.63,2000,-1150
10/01/2021 00:10,SCH - PJM_HTP,325905,506,660,-660
10/01/2021 00:10,SCH - PJM_NEPTUNE,325305,375,660,-660
10/01/2021 00:10,SCH - PJM_VFT,325658,315,315,-315
10/01/2021 00:10,SPR/DUN-SOUTH,23320,1948.75,4600,-9999
10/01/2021 00:10,TOTAL EAST,23314,2695.35,6800,-9999
10/01/2021 00:10,UPNY CONED,23315,2985.65,5445,-9999
10/01/2021 00:10,WEST CENTRAL,23312,-182.72,9999,-9999
10/01/2021 00:15,CENTRAL EAST - VC,23330,1316.13,1415,-9999
10/01/2021 00:15,DYSINGER EAST,23326,141.95,3150,-9999
10/01/2021 00:15,MOSES SOUTH,23319,1753.14,3000,-1600
10/01/2021 00:15,SCH - HQ - NY,23324,1265,1500,-1000
10/01/2021 00:15,SCH - HQ_CEDARS,325274,50,80,-100
10/01/2021 00:15,SCH - HQ_IMPORT_EXPORT,325376,965,1310,-9999
10/01/2021 00:15,SCH - NE - NY,23318,-626.84,500,-1400
10/01/2021 00:15,SCH - NPX_1385,325277,114,200,-200
10/01/2021 00:15,SCH - NPX_CSC,325154,300,330,-330
10/01/2021 00:15,SCH - OH - NY,23317,601.01,1700,-1500
10/01/2021 00:15,SCH - PJ - NY,23316,351.58,2000,-1150
10/01/2021 00:15,SCH - PJM_HTP,325905,506,660,-660
10/01/2021 00:15,SCH - PJM_NEPTUNE,325305,375,660,-660
10/01/2021 00:15,SCH - PJM_VFT,325658,315,315,-315
10/01/2021 00:15,SPR/DUN-SOUTH,23320,1839.35,4600,-9999
10/01/2021 00:15,TOTAL EAST,23314,2631.63,6800,-9999
10/01/2021 00:15,UPNY CONED,23315,2874.01,5365,-9999
10/01/2021 00:15,WEST CENTRAL,23312,-199.84,9999,-9999
10/01/2021 00:20,CENTRAL EAST - VC,23330,1313.84,1415,-9999
10/01/2021 00:20,DYSINGER EAST,23326,221.1,3150,-9999
10/01/2021 00:20,MOSES SOUTH,23319,1701.08,3000,-1600
10/01/2021 00:20,SCH - HQ - NY,23324,1265,1500,-1000
10/01/2021 00:20,SCH - HQ_CEDARS,325274,50,80,-100
10/01/2021 00:20,SCH - HQ_IMPORT_EXPORT,325376,965,1310,-9999
10/01/2021 00:20,SCH - NE - NY,23318,-610.83,500,-1400
10/01/2021 00:20,SCH - NPX_1385,325277,114,200,-200
10/01/2021 00:20,SCH - NPX_CSC,325154,300,330,-330
10/01/2021 00:20,SCH - OH - NY,23317,604.89,1700,-1500
10/01/2021 00:20,SCH - PJ - NY,23316,347.35,2000,-1150
10/01/2021 00:20,SCH - PJM_HTP,325905,506,660,-660
10/01/2021 00:20,SCH - PJM_NEPTUNE,325305,375,660,-660
10/01/2021 00:20,SCH - PJM_VFT,325658,315,315,-315
10/01/2021 00:20,SPR/DUN-SOUTH,23320,1787.95,4600,-9999
10/01/2021 00:20,TOTAL EAST,23314,2721.69,6800,-9999
10/01/2021 00:20,UPNY CONED,23315,2824.91,5365,-9999
10/01/2021 00:20,WEST CENTRAL,23312,-116.8,9999,-9999
10/01/2021 00:25,CENTRAL EAST - VC,23330,1304.4,1415,-9999
10/01/2021 00:25,DYSINGER EAST,23326,188.98,3150,-9999
10/01/2021 00:25,MOSES SOUTH,23319,1685.04,3000,-1600
10/01/2021 00:25,SCH - HQ - NY,23324,1265,1500,-1000
10/01/2021 00:25,SCH - HQ_CEDARS,325274,50,80,-100
10/01/2021 00:25,SCH - HQ_IMPORT_EXPORT,325376,965,1310,-9999
10/01/2021 00:25,SCH - NE - NY,23318,-610.97,500,-1400
10/01/2021 00:25,SCH - NPX_1385,325277,114,200,-200
10/01/2021 00:25,SCH - NPX_CSC,325154,300,330,-330
10/01/2021 00:25,SCH - OH - NY,23317,600.94,1700,-1500
10/01/2021 00:25,SCH - PJ - NY,23316,350.6,2000,-1150
10/01/2021 00:25,SCH - PJM_HTP,325905,506,660,-660
10/01/2021 00:25,SCH - PJM_NEPTUNE,325305,375,660,-660
10/01/2021 00:25,SCH - PJM_VFT,325658,315,315,-315
10/01/2021 00:25,SPR/DUN-SOUTH,23320,1749.98,4600,-9999
10/01/2021 00:25,TOTAL EAST,23314,2840.26,6800,-9999
10/01/2021 00:25,UPNY CONED,23315,2778.89,5365,-9999
10/01/2021 00:25,WEST CENTRAL,23312,-146.13,9999,-9999
