Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
07/27/2021 00:00,CENTRAL EAST - VC,23330,2295.55,2495,-9999
07/27/2021 00:00,DYSINGER EAST,23326,281.03,3150,-9999
07/27/2021 00:00,MOSES SOUTH,23319,1923.08,3000,-1600
07/27/2021 00:00,SCH - HQ - NY,23324,1500,1500,-1000
07/27/2021 00:00,SCH - HQ_CEDARS,325274,46,190,-40
07/27/2021 00:00,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
07/27/2021 00:00,SCH - NE - NY,23318,-707.83,1400,-1600
07/27/2021 00:00,SCH - NPX_1385,325277,112,200,-200
07/27/2021 00:00,SCH - NPX_CSC,325154,330,330,-330
07/27/2021 00:00,SCH - OH - NY,23317,477.64,1700,-1400
07/27/2021 00:00,SCH - PJ - NY,23316,1109.69,2000,-1150
07/27/2021 00:00,SCH - PJM_HTP,325905,427,660,-660
07/27/2021 00:00,SCH - PJM_NEPTUNE,325305,375,660,-660
07/27/2021 00:00,SCH - PJM_VFT,325658,315,315,-315
07/27/2021 00:00,SPR/DUN-SOUTH,23320,3102.2,4600,-9999
07/27/2021 00:00,TOTAL EAST,23314,3875.32,6800,-9999
07/27/2021 00:00,UPNY CONED,23315,4417.67,6540,-9999
07/27/2021 00:00,WEST CENTRAL,23312,-382.06,9999,-9999
07/27/2021 00:05,CENTRAL EAST - VC,23330,2312.94,2465,-9999
07/27/2021 00:05,DYSINGER EAST,23326,444.23,3150,-9999
07/27/2021 00:05,MOSES SOUTH,23319,1895.71,3000,-1600
07/27/2021 00:05,SCH - HQ - NY,23324,1500,1500,-1000
07/27/2021 00:05,SCH - HQ_CEDARS,325274,24,190,-40
07/27/2021 00:05,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
07/27/2021 00:05,SCH - NE - NY,23318,-558.79,1400,-1600
07/27/2021 00:05,SCH - NPX_1385,325277,160,200,-200
07/27/2021 00:05,SCH - NPX_CSC,325154,330,330,-330
07/27/2021 00:05,SCH - OH - NY,23317,698.64,1700,-1400
07/27/2021 00:05,SCH - PJ - NY,23316,971.81,2000,-1150
07/27/2021 00:05,SCH - PJM_HTP,325905,417,660,-660
07/27/2021 00:05,SCH - PJM_NEPTUNE,325305,375,660,-660
07/27/2021 00:05,SCH - PJM_VFT,325658,315,315,-315
07/27/2021 00:05,SPR/DUN-SOUTH,23320,3135.35,4600,-9999
07/27/2021 00:05,TOTAL EAST,23314,3860.15,6800,-9999
07/27/2021 00:05,UPNY CONED,23315,4465.04,6540,-9999
07/27/2021 00:05,WEST CENTRAL,23312,-209.52,9999,-9999
07/27/2021 00:10,CENTRAL EAST - VC,23330,2290.72,2465,-9999
07/27/2021 00:10,DYSINGER EAST,23326,484.77,3150,-9999
07/27/2021 00:10,MOSES SOUTH,23319,1928.67,3000,-1600
07/27/2021 00:10,SCH - HQ - NY,23324,1500,1500,-1000
07/27/2021 00:10,SCH - HQ_CEDARS,325274,24,190,-40
07/27/2021 00:10,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
07/27/2021 00:10,SCH - NE - NY,23318,-555.53,1400,-1600
