\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2023-01-31 08:01:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
2022-04-03,21,0,41,42,0,0,4,0,1338,994,0,47,43,150,0,236,615,0,-616,360,0,-359,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,90,0,0,0,1125,1435,449
2022-04-03,22,0,53,50,0,0,4,0,1444,1365,0,39,37,150,50,-64,593,0,-595,360,0,-359,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,90,0,0,0,1103,1595,539
2022-04-03,23,0,60,51,0,0,4,0,1351,1201,0,39,38,100,108,152,608,0,-609,360,0,-359,0,0,1,0,0,0,0,9,11,0,0,0,0,0,1,0,0,90,0,0,0,1068,1567,581
2022-04-03,24,58,75,25,0,0,4,0,1450,1195,0,29,28,100,48,207,615,0,-616,358,0,-359,0,0,1,0,0,0,0,9,8,0,0,0,0,0,1,0,0,90,0,0,0,1131,1611,584
2022-04-04,1,53,99,47,0,0,4,0,1450,1204,60,39,-21,0,74,295,615,0,-616,317,0,-308,0,0,1,0,0,0,0,9,7,0,0,0,0,0,1,0,0,90,0,0,0,1045,1671,704
2022-04-04,2,53,65,22,0,0,4,0,1450,1210,0,47,45,100,83,182,615,0,-616,129,0,-121,0,0,1,0,0,0,0,9,7,0,0,0,0,0,1,0,0,90,0,0,0,897,1654,825
2022-04-04,3,53,65,11,0,0,4,0,1450,1252,0,39,42,0,74,223,615,0,-616,323,0,-309,0,0,1,0,0,0,0,9,10,0,0,0,0,0,1,0,0,90,0,0,0,991,1637,709
2022-04-04,4,53,65,11,0,0,4,0,1450,1216,1,39,38,100,80,178,615,0,-617,358,0,-364,0,0,1,0,0,0,0,9,8,0,0,0,0,0,1,0,0,90,0,0,0,1127,1643,566
2022-04-04,5,53,0,-49,0,0,4,150,1525,1253,1,0,4,300,48,-161,629,14,-605,358,0,-364,0,0,1,0,0,0,0,9,10,0,0,0,0,0,1,0,0,89,0,0,0,1491,1596,183
2022-04-04,6,59,0,-58,0,0,4,150,1395,1141,0,0,-2,300,0,-144,29,0,-49,0,0,-10,0,0,1,0,0,0,0,9,11,0,0,0,0,0,1,0,0,89,0,0,0,538,1404,984
2022-04-04,7,10,0,-12,0,0,4,509,1170,874,57,0,-54,375,81,-388,29,0,-35,0,0,0,0,0,1,0,0,0,0,9,13,0,0,0,0,0,1,0,0,89,0,0,0,980,1260,493
2022-04-04,8,8,0,-10,0,0,4,466,945,540,78,0,-73,345,98,-293,29,0,-34,0,0,0,0,0,1,0,0,0,0,9,13,0,0,0,0,0,1,0,0,89,0,0,0,926,1052,238
2022-04-04,9,75,0,-66,0,0,4,50,820,769,1,0,-3,228,0,-218,29,0,-35,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,90,0,0,0,383,829,549
2022-04-04,10,0,0,-6,0,0,4,0,1280,1234,0,0,1,175,0,-135,49,0,-59,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,90,0,0,0,224,1289,1133
2022-04-04,11,0,53,43,0,0,3,150,1535,1367,0,62,53,90,0,0,541,0,-500,0,0,0,0,0,1,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,90,0,0,0,781,1659,1057
2022-04-04,12,0,0,1,0,0,3,0,1350,1390,0,62,64,0,0,-6,609,0,-609,359,0,-347,0,0,1,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,90,0,0,0,968,1421,581
2022-04-04,13,0,54,47,0,0,3,0,1450,1364,86,47,-35,0,48,182,577,0,-580,360,0,-355,0,0,0,0,0,0,0,9,-6,0,0,0,0,0,1,0,0,90,0,0,0,1023,1608,711
2022-04-04,14,0,75,70,0,0,3,0,1450,1277,26,44,12,0,0,270,615,0,-615,360,0,-354,0,0,0,0,0,0,0,9,-8,0,0,0,0,0,1,0,0,90,0,0,0,1001,1578,746
2022-04-04,15,0,46,45,0,0,3,0,1402,1393,0,39,35,0,63,139,615,0,-616,360,0,-354,0,0,0,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,90,0,0,0,975,1559,732
2022-04-04,16,0,34,34,0,0,3,0,1450,1228,0,8,6,50,72,93,649,34,-615,289,0,-288,0,0,0,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,90,0,0,0,988,1607,551
2022-04-04,17,0,75,70,0,0,3,0,1340,1219,54,23,-28,100,20,72,649,34,-616,289,0,-287,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,0,90,0,0,0,1092,1501,525
2022-04-04,18,0,0,3,0,0,3,0,1450,1497,0,0,0,0,8,20,649,34,-615,360,0,-353,0,0,0,0,0,0,0,9,7,0,0,0,0,0,1,0,0,90,0,0,0,1009,1501,653
2022-04-04,19,0,0,-1,0,0,3,0,1395,1360,0,0,-3,0,0,56,615,0,-615,360,0,-353,0,0,0,0,0,0,0,9,2,0,0,0,0,0,1,0,0,89,0,0,0,975,1404,539
2022-04-04,20,0,0,-4,0,0,3,0,1332,1348,0,0,-2,50,0,-1,649,34,-616,360,0,-353,0,0,0,0,0,0,0,9,6,0,0,0,0,0,1,0,0,90,0,0,0,1059,1375,472
2022-04-04,21,0,0,-2,0,0,3,0,1450,1460,0,0,-3,100,19,-37,649,34,-615,355,0,-352,0,0,0,0,0,0,0,9,6,0,0,0,0,0,1,0,0,89,0,0,0,1104,1512,550
2022-04-04,22,0,0,-2,0,0,3,0,1400,1510,0,0,-2,50,111,-27,629,14,-616,355,0,-353,0,0,0,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,89,0,0,0,1034,1534,601
2022-04-04,23,0,2,-1,0,0,3,0,1400,1518,0,0,-4,0,103,89,629,14,-615,350,0,-336,0,0,1,0,0,0,0,9,-14,0,0,0,0,0,1,0,0,89,0,0,0,979,1528,731
2022-04-04,24,53,0,-51,0,0,3,0,1400,1493,0,8,9,0,148,89,601,0,-590,0,0,-11,0,0,1,0,0,0,0,9,-12,0,0,0,0,0,1,0,0,89,0,0,0,654,1565,1021
2022-04-05,1,53,0,-52,0,0,3,0,1380,1563,0,8,11,0,98,-70,29,0,-51,0,0,0,0,0,1,0,0,0,0,9,-16,0,0,0,0,0,1,0,0,89,0,0,0,82,1495,1479
2022-04-05,2,53,0,-54,0,0,3,0,1450,1552,0,8,7,0,112,113,29,0,-35,0,0,0,0,0,1,0,0,0,0,9,-22,0,0,0,0,0,1,0,0,89,0,0,0,82,1579,1655
2022-04-05,3,53,0,-55,0,0,3,0,1450,1324,52,0,-54,0,48,204,29,0,-39,0,0,0,0,0,1,0,0,0,0,9,-25,0,0,0,0,0,1,0,0,89,0,0,0,134,1507,1449
2022-04-05,4,53,49,-5,0,0,3,0,1450,1351,43,0,-46,0,86,200,168,0,-175,0,0,0,0,0,1,0,0,0,0,9,-26,0,0,0,0,0,1,0,0,89,0,0,0,264,1594,1393
2022-04-05,5,53,53,1,0,0,4,0,1380,1324,54,0,-51,0,68,225,493,0,-486,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,89,0,0,0,600,1510,1110
2022-04-05,6,53,53,-4,0,0,4,0,1380,1140,48,0,-49,0,68,393,493,0,-493,0,0,0,0,0,2,0,0,0,0,80,28,0,0,0,0,0,1,0,0,89,0,0,0,594,1581,1111
2022-04-05,7,0,51,49,0,0,4,0,1112,1237,63,39,-24,100,93,-119,493,0,-493,0,0,0,0,0,2,0,0,0,0,80,28,0,0,0,0,0,1,0,0,89,0,0,0,656,1375,774
2022-04-05,8,0,0,4,0,0,4,3,1080,1282,66,0,-63,306,96,-384,493,0,-494,0,0,0,0,0,2,0,0,0,0,80,26,0,0,0,0,0,1,0,0,89,0,0,0,868,1256,467
2022-04-05,9,0,0,0,0,0,4,3,1187,1217,68,0,-67,285,0,-156,493,0,-494,0,0,0,0,0,2,0,0,0,0,80,26,0,0,0,0,0,1,0,0,89,0,0,0,849,1267,622
2022-04-05,10,0,0,2,0,0,4,2,1190,1317,0,0,-5,239,0,-206,493,0,-493,0,0,0,0,0,2,0,0,0,0,80,26,0,0,0,0,0,1,0,0,89,0,0,0,734,1270,737
2022-04-05,11,0,0,-3,0,0,4,141,1299,1237,71,39,-34,100,0,-128,493,0,-498,0,0,0,0,0,2,0,0,0,0,80,27,0,0,0,0,0,1,0,0,89,0,0,0,805,1418,697
2022-04-05,12,0,0,-4,0,0,4,31,1423,1385,70,39,-30,100,0,33,605,0,-599,0,0,0,0,0,1,0,0,0,0,71,23,0,0,0,0,0,1,0,0,89,0,0,0,806,1533,903
2022-04-05,13,0,0,2,0,0,4,43,1397,1231,80,39,-39,100,0,41,605,0,-608,0,0,0,0,0,1,0,0,0,0,71,25,0,0,0,0,0,1,0,0,89,0,0,0,828,1507,747
2022-04-05,14,0,0,-1,0,0,4,0,1404,1273,8,39,26,100,50,112,606,0,-609,0,0,0,0,0,1,0,0,0,0,71,30,0,0,0,0,0,1,0,0,89,0,0,0,714,1564,926
2022-04-05,15,0,0,-2,0,0,4,0,1450,1219,0,0,0,100,116,256,605,0,-608,354,0,-337,0,0,1,0,0,0,0,71,28,0,0,0,110,0,-108,0,0,89,0,0,0,1169,1637,542
2022-04-05,16,0,0,-2,0,0,4,0,1450,1299,0,0,-1,0,50,205,605,0,-608,354,0,-353,0,0,1,0,0,0,0,71,27,0,0,0,110,0,-108,0,0,89,0,0,0,1069,1571,553
2022-04-05,17,0,0,0,0,0,4,20,1255,1130,70,19,-49,200,100,113,605,0,-608,354,0,-353,0,0,1,0,0,0,0,71,1,0,0,0,110,0,-108,0,0,89,0,0,0,1359,1445,220
2022-04-05,18,0,47,43,0,0,4,140,1333,923,70,29,-40,250,50,70,605,0,-609,354,0,-353,50,0,-47,0,0,0,0,0,-7,0,0,0,200,0,-160,0,0,89,0,0,0,1669,1459,-87
2022-04-05,19,0,41,40,0,0,4,140,1279,959,70,39,-31,312,0,-38,614,0,-616,354,0,-353,50,0,-50,0,0,0,0,9,1,0,0,0,166,0,-163,0,0,89,0,0,0,1706,1368,-158
2022-04-05,20,2,0,0,0,0,4,182,1554,1153,83,29,-51,325,0,-6,609,0,-613,354,0,-353,50,0,-50,0,0,0,0,9,1,0,0,0,166,0,-163,0,0,89,0,0,0,1771,1592,11
2022-04-05,21,0,12,8,0,0,4,0,1425,1459,0,77,67,100,282,265,614,0,-615,354,0,-352,50,0,-50,0,0,0,0,9,3,0,0,0,166,0,-162,0,0,89,0,0,0,1284,1805,716
2022-04-05,22,0,55,53,0,0,4,0,1424,1461,0,47,47,100,367,255,615,0,-614,243,0,-235,0,0,1,0,0,0,0,9,5,0,0,0,135,0,-135,0,0,89,0,0,0,1093,1902,931
2022-04-05,23,0,0,4,0,0,4,0,1449,1335,0,82,80,0,138,280,618,75,-534,0,0,-6,0,0,1,0,0,0,0,9,3,0,0,0,135,0,-137,0,0,89,0,0,0,753,1753,1119
2022-04-05,24,53,101,44,0,0,4,0,1450,1203,60,74,18,100,300,443,118,59,-60,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,1,0,0,89,0,0,0,331,1993,1744
2022-04-06,1,122,26,-88,0,0,4,0,1450,1595,130,50,-73,58,258,127,29,535,493,0,0,0,0,0,1,0,0,0,0,9,4,0,0,0,0,0,1,0,0,89,0,0,0,339,2328,2153
2022-04-06,2,123,109,-17,0,0,4,0,1450,1477,134,64,-71,0,187,99,29,501,464,0,0,0,0,0,1,0,0,0,0,9,3,0,0,0,0,0,1,0,0,89,0,0,0,286,2320,2050
2022-04-06,3,133,9,-117,0,0,4,0,1410,1418,119,39,-78,22,222,208,29,546,519,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,89,0,0,0,303,2235,2044
2022-04-06,4,78,22,-58,0,0,4,0,1450,1399,61,0,-60,0,126,152,29,614,571,0,0,0,0,0,0,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,89,0,0,0,168,2221,2097
2022-04-06,5,53,41,-13,0,0,4,0,1450,1394,63,47,-20,0,200,256,111,50,-61,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,227,1797,1563
2022-04-06,6,53,41,-10,0,0,4,0,1450,1457,2,47,43,2,177,311,613,75,-525,257,0,-250,0,0,1,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,927,1799,1037
2022-04-06,7,0,12,10,0,0,4,0,1450,1514,0,8,8,0,135,31,613,100,-514,355,0,-356,0,0,1,0,0,0,0,9,13,0,0,0,0,0,1,0,0,0,0,0,0,968,1714,712
2022-04-06,8,0,11,14,0,0,4,0,1450,1603,0,8,10,0,500,337,613,144,-462,355,0,-358,0,0,1,0,0,0,0,9,20,0,0,0,0,0,1,0,0,0,0,0,0,968,2122,1170
2022-04-06,9,0,12,9,0,0,4,0,1450,1411,0,8,8,0,479,579,328,50,-272,355,0,-357,0,0,2,0,0,0,0,9,34,0,0,0,0,0,1,0,0,0,0,0,0,683,2008,1419
2022-04-06,10,0,12,8,0,0,4,0,1385,1333,0,38,34,0,465,614,29,81,54,0,0,-12,0,0,2,0,0,0,0,9,33,0,0,0,0,0,1,0,0,0,0,0,0,29,1990,2071
2022-04-06,11,0,4,3,0,0,4,0,1450,1412,0,47,-8,0,341,602,29,29,-12,309,0,-296,0,0,2,0,0,0,0,9,27,0,0,0,0,0,1,0,0,0,0,0,0,338,1880,1735
2022-04-06,12,0,0,-1,0,0,4,0,1450,1263,0,22,23,0,268,510,29,0,-37,221,0,-239,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,0,0,0,0,250,1749,1544
2022-04-06,13,0,0,-2,0,0,4,0,1450,1293,0,79,81,0,226,397,122,0,-118,355,0,-353,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,0,0,0,0,477,1764,1318
2022-04-06,14,0,0,0,0,0,4,0,1450,1277,0,90,93,0,500,648,39,0,-46,355,0,-355,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,394,2049,1632
2022-04-06,15,0,41,37,0,0,4,0,1400,1223,0,34,58,0,500,664,231,0,-222,355,0,-355,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,586,1984,1413
2022-04-06,16,0,0,4,0,0,4,0,1450,1229,0,34,36,0,364,585,53,50,-31,215,0,-225,0,0,1,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,268,1907,1613
2022-04-06,17,0,0,-2,0,0,4,0,1450,1290,0,8,9,0,318,565,615,0,-609,80,0,-105,0,0,1,0,0,0,0,9,13,0,0,0,0,0,1,0,0,0,0,0,0,695,1785,1167
2022-04-06,18,0,0,-2,0,0,4,0,1450,1444,0,8,6,0,292,467,615,0,-614,37,0,-53,0,0,1,0,0,0,0,9,25,0,0,0,0,0,1,0,0,0,0,0,0,652,1759,1279
2022-04-06,19,0,0,-2,0,0,4,0,1450,1180,0,37,33,0,322,514,615,0,-615,355,0,-351,0,0,1,0,0,0,0,9,35,0,0,0,0,0,1,0,0,0,0,0,0,970,1818,800
2022-04-06,20,0,0,0,0,0,5,0,1264,1101,0,19,16,0,193,396,604,0,-606,355,0,-360,0,0,1,0,0,0,0,9,37,0,0,0,0,0,1,0,0,0,0,0,0,959,1485,591
2022-04-06,21,0,0,-4,0,0,5,0,1376,1113,0,0,-1,0,195,335,604,50,-557,355,0,-360,0,0,1,0,0,0,0,9,28,0,0,0,0,0,1,0,0,0,0,0,0,959,1630,561
2022-04-06,22,0,0,-4,0,0,4,0,1450,1474,0,8,8,0,281,205,613,0,-615,355,0,-360,0,0,1,0,0,0,0,9,28,0,0,0,0,0,1,0,0,0,0,0,0,968,1748,742
2022-04-06,23,0,0,-4,0,0,4,0,1450,1446,0,48,42,0,92,91,613,0,-609,355,0,-360,0,0,2,0,0,0,0,9,29,0,0,0,0,0,1,0,0,0,0,0,0,968,1599,642
2022-04-06,24,53,12,-37,0,0,4,0,1350,1377,0,48,44,0,73,107,412,0,-411,0,0,-19,0,0,2,0,0,0,0,9,29,0,0,0,0,0,1,0,0,82,0,0,0,465,1492,1179
2022-04-07,1,53,0,-50,0,0,4,0,1319,1514,53,18,-30,0,138,27,236,0,-230,0,0,0,0,0,2,0,0,0,0,9,32,0,0,0,0,0,1,0,0,88,0,0,0,342,1484,1358
2022-04-07,2,53,0,-50,0,0,4,0,1450,1478,27,38,9,0,115,55,29,273,245,0,0,0,0,0,2,0,0,0,0,9,33,0,0,0,0,0,1,0,0,88,0,0,0,109,1885,1865
2022-04-07,3,61,41,-24,0,0,4,0,1419,1518,25,39,15,0,133,-26,9,500,484,0,0,0,0,0,2,0,0,0,0,9,30,0,0,0,0,0,1,0,0,89,0,0,0,95,2141,2093
2022-04-07,4,66,52,-15,0,0,4,0,1425,1549,57,39,-19,0,95,-51,50,500,437,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,87,0,0,0,173,2120,2007
2022-04-07,5,76,0,-73,0,0,4,0,1450,1494,17,47,29,50,95,6,97,132,32,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,240,1733,1504
2022-04-07,6,53,0,-56,0,0,4,0,1450,1489,0,39,39,0,136,118,589,0,-585,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,642,1634,1017
2022-04-07,7,0,0,-4,0,0,4,0,1450,1527,0,39,40,0,161,-51,644,29,-619,360,0,-339,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,1004,1688,568
2022-04-07,8,0,0,-2,0,0,5,0,1450,1453,0,62,63,0,303,237,702,87,-620,360,0,-356,0,0,2,0,0,0,0,9,16,0,0,0,0,0,1,0,0,0,0,0,0,1062,1911,799
2022-04-07,9,0,0,-6,0,0,4,0,1399,1346,0,67,66,0,282,367,668,53,-612,360,0,-357,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,1028,1810,820
2022-04-07,10,0,0,1,0,0,4,0,1450,1192,0,28,27,0,156,500,371,0,-404,360,0,-357,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,731,1643,968
2022-04-07,11,0,0,-3,0,0,4,0,1450,1303,0,28,22,0,237,379,548,0,-546,370,0,-370,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,918,1724,797
2022-04-07,12,0,0,-5,0,0,4,0,1350,1250,0,18,18,0,202,275,615,0,-615,370,0,-371,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,985,1579,566
2022-04-07,13,0,0,-4,0,0,4,0,1350,1230,0,8,10,0,229,320,615,0,-617,370,0,-371,0,0,2,0,0,0,0,9,13,0,0,0,0,0,-4,0,0,0,0,0,0,985,1596,583
2022-04-07,14,0,0,-2,0,0,4,0,1450,1242,0,0,0,0,500,619,615,0,-605,370,0,-370,0,0,2,0,0,0,0,9,7,0,0,0,240,0,-229,0,0,0,0,0,0,1225,1959,668
2022-04-07,15,0,0,-2,0,0,4,0,1450,1288,0,0,2,0,467,515,56,0,-86,246,0,-254,0,0,2,0,0,0,0,9,11,0,0,0,240,0,-224,0,0,0,0,0,0,542,1926,1256
2022-04-07,16,0,0,1,0,0,4,0,1450,1386,0,0,-4,0,500,431,662,53,-584,370,0,-367,0,0,2,0,0,0,0,9,19,0,0,0,90,0,-89,0,0,0,0,0,0,1122,2012,799
2022-04-07,17,0,0,-5,0,0,4,0,1450,1546,0,0,2,0,431,379,662,53,-611,370,0,-368,0,0,2,0,0,0,0,9,25,0,0,0,90,0,-89,0,0,0,0,0,0,1122,1943,885
2022-04-07,18,0,0,-4,0,0,4,0,1360,1348,0,0,-3,0,189,226,661,46,-617,370,0,-367,0,0,2,0,0,0,0,9,24,0,0,0,90,0,-89,0,0,0,0,0,0,1121,1604,524
2022-04-07,19,8,0,-7,0,0,4,107,1100,1043,0,0,-2,100,147,-26,661,46,-613,370,0,-366,0,0,2,0,0,0,0,9,28,0,0,0,90,0,-88,0,0,0,0,0,0,1336,1302,-25
2022-04-07,20,0,0,-4,0,0,4,420,1075,983,0,0,1,146,144,-332,511,46,-473,289,0,-302,0,0,2,0,0,0,0,9,26,0,0,0,0,0,1,0,0,83,0,0,0,1366,1274,-11
2022-04-07,21,0,0,-1,0,0,4,139,1169,1235,0,0,-3,100,25,-290,615,0,-613,370,0,-366,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,88,0,0,0,1224,1203,82
2022-04-07,22,0,0,-5,0,0,4,0,1400,1511,0,40,36,100,147,-80,615,0,-616,370,0,-366,0,0,2,0,0,0,0,9,27,0,0,0,0,0,1,0,0,88,0,0,0,1085,1596,602
2022-04-07,23,24,0,-24,0,0,4,0,1450,1390,0,40,37,0,166,207,615,0,-616,370,0,-366,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,88,0,0,0,1009,1665,744
2022-04-07,24,53,0,-52,0,0,4,0,1450,1414,1,40,38,0,200,242,615,0,-612,370,0,-365,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,88,0,0,0,1039,1699,780
2022-04-08,1,53,0,-55,0,0,4,0,1450,1445,1,0,1,0,198,227,521,0,-522,264,0,-250,0,0,2,0,0,0,0,9,28,0,0,0,0,0,1,0,0,87,0,0,0,839,1657,968
2022-04-08,2,53,0,-57,0,0,4,0,1450,1532,1,0,0,0,200,123,517,0,-509,0,0,-4,0,0,2,0,0,0,0,9,30,0,0,0,0,0,1,0,0,87,0,0,0,571,1659,1209
2022-04-08,3,53,0,-52,0,0,4,0,1450,1497,1,8,7,0,200,148,29,0,-48,359,0,-352,0,0,2,0,0,0,0,9,29,0,0,0,0,0,1,0,0,87,0,0,0,442,1667,1323
2022-04-08,4,53,0,-55,0,0,4,0,1450,1455,1,0,0,0,188,131,29,0,-46,297,0,-300,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,85,0,0,0,380,1647,1301
2022-04-08,5,85,0,-84,0,0,4,0,1450,1374,55,0,-50,0,189,239,534,0,-522,370,0,-366,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,0,0,0,0,1044,1648,623
2022-04-08,6,175,0,-157,0,0,4,0,1450,1300,26,0,-28,100,108,190,634,19,-617,369,0,-383,0,0,2,0,0,0,0,9,25,0,0,0,0,0,1,0,0,0,0,0,0,1304,1586,337
2022-04-08,7,26,0,-36,0,0,4,0,1450,1469,0,0,-1,100,128,-32,634,19,-619,369,0,-384,0,0,2,0,0,0,0,9,26,0,0,0,0,0,1,0,0,0,0,0,0,1129,1606,430
2022-04-08,8,54,12,-41,0,0,4,0,1450,1630,0,8,0,100,98,-233,634,19,-619,276,0,-283,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,0,0,0,0,1064,1596,476
2022-04-08,9,0,0,-5,0,0,4,0,1380,1519,0,0,-2,100,358,167,634,19,-619,127,0,-133,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,861,1766,943
2022-04-08,10,0,11,9,0,0,4,0,1302,1489,3,0,-3,0,400,306,613,0,-613,0,0,-1,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,616,1722,1195
2022-04-08,11,0,0,1,0,0,4,0,1374,1456,0,0,-4,0,273,229,521,59,-483,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,521,1715,1207
2022-04-08,12,0,0,-1,0,0,4,0,1450,1401,0,8,6,0,191,253,615,0,-617,389,0,-374,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,1004,1658,683
2022-04-08,13,0,0,-2,0,0,3,0,1450,1385,0,8,9,25,148,293,615,0,-620,380,0,-382,0,0,2,0,0,0,0,9,10,0,0,0,0,0,-4,0,0,0,0,0,0,1020,1615,694
2022-04-08,14,0,0,-13,0,0,3,0,1450,1157,0,0,-2,74,110,334,615,0,-609,380,0,-381,0,0,1,0,0,0,0,9,12,0,0,0,240,0,-233,0,0,0,0,0,0,1309,1569,269
2022-04-08,15,0,0,-1,0,0,3,0,1450,1132,0,0,2,125,48,204,148,0,-170,380,0,-382,50,0,-49,0,0,0,0,9,-5,0,0,0,240,0,-240,0,0,0,0,0,0,943,1507,494
2022-04-08,16,0,0,-1,0,0,3,0,1450,1499,0,0,0,100,212,22,441,0,-437,380,0,-381,50,0,-50,0,0,0,0,9,-1,0,0,0,240,0,-239,0,0,0,0,0,0,1211,1671,415
2022-04-08,17,0,0,1,0,0,3,0,1400,1460,0,0,2,100,95,-121,495,0,-491,0,0,-12,50,0,-50,0,0,0,0,9,1,0,0,0,240,0,-240,0,0,0,0,0,0,885,1504,553
2022-04-08,18,0,0,-2,0,0,3,0,1450,1352,0,0,0,150,126,45,391,0,-401,110,0,-102,50,0,-51,0,0,0,0,9,6,0,0,0,240,0,-240,0,0,0,0,0,0,941,1585,610
2022-04-08,19,0,0,-3,0,0,3,0,1450,1339,0,8,8,150,192,192,625,10,-635,289,0,-283,50,0,-51,0,0,0,0,0,9,0,0,0,240,0,-239,0,0,0,0,0,0,1354,1660,340
2022-04-08,20,0,0,-3,0,0,3,0,1425,1271,0,0,-1,150,60,75,625,10,-758,380,0,-366,0,0,1,0,0,0,0,0,15,0,0,0,240,0,-240,0,0,0,0,0,0,1395,1495,-3
2022-04-08,21,0,0,-2,0,0,3,0,1450,1243,0,8,6,0,154,316,625,10,-618,380,0,-366,0,0,1,0,0,0,0,0,18,0,0,0,240,0,-241,0,0,0,0,0,0,1245,1622,360
2022-04-08,22,0,0,-1,0,0,4,0,1450,1337,0,8,7,100,292,299,615,0,-619,380,0,-366,0,0,1,0,0,0,0,9,24,0,0,0,240,0,-237,0,0,0,0,0,0,1335,1759,449
2022-04-08,23,65,53,-13,0,0,4,0,1450,1354,0,49,45,0,199,367,615,0,-619,380,0,-366,0,0,1,0,0,0,0,9,29,0,0,0,0,0,-3,0,0,0,0,0,0,1060,1760,799
2022-04-08,24,53,0,-49,0,0,4,0,1450,1111,0,57,54,0,162,539,615,0,-616,380,0,-366,0,0,1,0,0,0,0,9,33,0,0,0,0,0,1,0,0,0,0,0,0,1048,1678,712
2022-04-09,1,92,12,-80,0,0,4,0,1265,1109,26,49,22,0,200,335,553,0,-557,0,0,-11,0,0,1,0,0,0,0,9,39,0,0,0,0,0,1,0,0,0,0,0,0,671,1535,863
2022-04-09,2,92,0,-96,0,0,4,0,1450,1177,0,71,72,0,200,425,615,0,-607,94,0,-100,0,0,1,0,0,0,0,9,36,0,0,0,0,0,1,0,0,0,0,0,0,801,1730,913
